season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2014,4,regular,2014-09-20T23:00:00.000Z,Youngstown State,St. Francis (PA),Stambaugh Stadium,MVFC,NEC,400558487
2014,4,regular,2014-09-20T23:00:00.000Z,Arkansas State,Utah State,Centennial Bank Stadium,Sun Belt,Mountain West,400548203
2014,4,regular,2014-09-20T23:00:00.000Z,Western Michigan,Murray State,Waldo Stadium,Mid-American,OVC,400548113
2014,4,regular,2014-09-20T23:00:00.000Z,LSU,Mississippi State,Tiger Stadium (LA),SEC,SEC,400548386
2014,4,regular,2014-09-20T23:00:00.000Z,Stephen F. Austin,Weber State,Homer Bryce Stadium,Southland,Big Sky,400553552
2014,4,regular,2014-09-20T23:00:00.000Z,Cincinnati,Miami (OH),Paul Brown Stadium,American Athletic,Mid-American,400547668
2014,4,regular,2014-09-20T23:00:00.000Z,Southern Miss,App State,M. M. Roberts Stadium,Conference USA,Sun Belt,400548032
2014,4,regular,2014-09-20T23:30:00.000Z,West Virginia,Oklahoma,Milan Puskar Stadium,Big 12,Big 12,400547858
2014,4,regular,2014-09-20T23:30:00.000Z,Vanderbilt,South Carolina,FirstBank Stadium,SEC,SEC,400548387
2014,4,regular,2014-09-20T23:30:00.000Z,South Alabama,Georgia Southern,Ladd Peebles Stadium,Sun Belt,Sun Belt,400548414
2014,4,regular,2014-09-21T00:00:00.000Z,New Mexico State,New Mexico,Aggie Memorial Stadium,Sun Belt,Mountain West,400548197
2014,4,regular,2014-09-21T00:00:00.000Z,Florida State,Clemson,Doak Campbell Stadium,ACC,ACC,400547742
2014,4,regular,2014-09-21T00:00:00.000Z,Nebraska,Miami,"Memorial Stadium (Lincoln, NE)",Big Ten,ACC,400547789
2014,4,regular,2014-09-21T00:00:00.000Z,Houston,UNLV,TDECU Stadium,American Athletic,Mountain West,400560174
2014,4,regular,2014-09-21T00:00:00.000Z,Texas Southern,Alabama A&M,BBVA Compass Stadium,SWAC,SWAC,400558656
2014,4,regular,2014-09-21T01:00:00.000Z,Sacramento State,Menlo,Hornet Stadium,Big Sky,,400553544
2014,4,regular,2014-09-21T01:05:00.000Z,Cal Poly,Portland State,Alex G. Spanos Stadium,Big Sky,Big Sky,400553305
2014,4,regular,2014-09-21T02:00:00.000Z,Fresno State,Southern Utah,Valley Children's Stadium,Mountain West,Big Sky,400548195
2014,4,regular,2014-09-21T02:00:00.000Z,Arizona,California,Arizona Stadium,Pac-12,Pac-12,400548266
2014,4,regular,2014-09-21T02:30:00.000Z,Boise State,Louisiana,Albertsons Stadium,Mountain West,Sun Belt,400548194
2014,4,regular,2014-09-21T02:30:00.000Z,Oregon State,San Diego State,Reser Stadium,Pac-12,Mountain West,400548198
2014,4,regular,2014-09-21T02:30:00.000Z,Washington State,Oregon,Gesa Field,Pac-12,Pac-12,400548267
2014,5,regular,2014-09-25T23:30:00.000Z,Georgia Southern,App State,Allen E. Paulson Stadium,Sun Belt,Sun Belt,400550418
2014,5,regular,2014-09-25T23:30:00.000Z,Oklahoma State,Texas Tech,Boone Pickens Stadium,Big 12,Big 12,400547859
2014,5,regular,2014-09-26T02:00:00.000Z,Arizona State,UCLA,Mountain America Stadium,Pac-12,Pac-12,400548269
2014,5,regular,2014-09-27T00:00:00.000Z,Old Dominion,Middle Tennessee,S.B. Ballard Stadium,Conference USA,Conference USA,400548036
2014,5,regular,2014-09-27T00:00:00.000Z,New Mexico,Fresno State,University Stadium (NM),Mountain West,Mountain West,400548200
2014,5,regular,2014-09-27T16:00:00.000Z,Charlotte,Charleston Southern,Jerry Richardson Stadium,FCS Independents,Big South,400557415
2014,5,regular,2014-09-27T16:00:00.000Z,Kentucky,Vanderbilt,Kroger Field,SEC,SEC,400548383
2014,5,regular,2014-09-27T16:00:00.000Z,Kansas State,UTEP,Bill Snyder Family Stadium,Big 12,Conference USA,400547861
2014,5,regular,2014-09-27T16:00:00.000Z,Butler,Jacksonville,Butler Bowl,Pioneer,Pioneer,400559241
2014,5,regular,2014-09-27T16:00:00.000Z,Colgate,Georgetown,Andy Kerr Stadium,Patriot,Patriot,400559394
2014,5,regular,2014-09-27T16:00:00.000Z,Georgia,Tennessee,Sanford Stadium,SEC,SEC,400548381
2014,5,regular,2014-09-27T16:00:00.000Z,Wisconsin,South Florida,Camp Randall Stadium,Big Ten,American Athletic,400547678
2014,5,regular,2014-09-27T16:00:00.000Z,SMU,TCU,Gerald J. Ford Stadium,American Athletic,Big 12,400547677
2014,5,regular,2014-09-27T16:00:00.000Z,Rutgers,Tulane,High Point Solutions Stadium,Big Ten,American Athletic,400547679
2014,5,regular,2014-09-27T16:00:00.000Z,Penn State,Northwestern,Beaver Stadium,Big Ten,Big Ten,400547978
2014,5,regular,2014-09-27T16:00:00.000Z,Michigan State,Wyoming,Spartan Stadium,Big Ten,Mountain West,400547955
2014,5,regular,2014-09-27T16:00:00.000Z,Purdue,Iowa,Ross-Ade Stadium,Big Ten,Big Ten,400547930
2014,5,regular,2014-09-27T16:30:00.000Z,Virginia Tech,Western Michigan,Lane Stadium,ACC,Mid-American,400547827
2014,5,regular,2014-09-27T16:30:00.000Z,Lehigh,Monmouth,Goodman Stadium,Patriot,Big South,400557413
2014,5,regular,2014-09-27T16:30:00.000Z,Boston College,Colorado State,"Alumni Stadium (Chestnut Hill, MA)",ACC,Mountain West,400547732
2014,5,regular,2014-09-27T17:00:00.000Z,Marist,San Diego,Leonidoff Field,Pioneer,Pioneer,400559283
2014,5,regular,2014-09-27T17:00:00.000Z,Howard,North Carolina A&T,William H. Greene Stadium,MEAC,MEAC,400558880
2014,5,regular,2014-09-27T17:00:00.000Z,Yale,Army,Yale Bowl,Ivy,FBS Independents,400548459
2014,5,regular,2014-09-27T17:05:00.000Z,Holy Cross,Fordham,Fitton Field,Patriot,Patriot,400559395
2014,5,regular,2014-09-27T17:30:00.000Z,VMI,Mercer,Alumni Memorial Field,Southern,Southern,400558148
2014,5,regular,2014-09-27T17:30:00.000Z,Indiana,Maryland,"Memorial Stadium (Bloomington, IN)",Big Ten,Big Ten,400547919
2014,5,regular,2014-09-27T17:30:00.000Z,Pittsburgh,Akron,Acrisure Stadium,ACC,Mid-American,400547811
2014,5,regular,2014-09-27T18:00:00.000Z,Ohio,Eastern Illinois,Peden Stadium,Mid-American,OVC,400548118
2014,5,regular,2014-09-27T18:00:00.000Z,Hampton,South Carolina State,Armstrong Stadium,MEAC,MEAC,400558872
2014,5,regular,2014-09-27T19:00:00.000Z,Pennsylvania,Villanova,Franklin Field,Ivy,CAA,400558036
2014,5,regular,2014-09-27T19:00:00.000Z,Indiana State,Liberty,Memorial Stadium,MVFC,Big South,400557417
2014,5,regular,2014-09-27T19:00:00.000Z,Massachusetts,Bowling Green,Warren McGuirk Alumni Stadium,Mid-American,Mid-American,400548116
2014,5,regular,2014-09-27T19:30:00.000Z,UAB,Florida International,Legion Field,Conference USA,Conference USA,400548033
2014,5,regular,2014-09-27T19:30:00.000Z,Navy,Western Kentucky,Navy-Marine Corps Memorial Stadium,FBS Independents,Conference USA,400548038
2014,5,regular,2014-09-27T19:30:00.000Z,Furman,Western Carolina,Paladin Stadium,Southern,Southern,400558150
2014,5,regular,2014-09-27T19:30:00.000Z,NC State,Florida State,Carter-Finley Stadium,ACC,ACC,400547764
2014,5,regular,2014-09-27T19:30:00.000Z,Louisville,Wake Forest,L&N Federal Credit Union Stadium,ACC,ACC,400547833
2014,5,regular,2014-09-27T19:30:00.000Z,Virginia,Kent State,Scott Stadium,ACC,Mid-American,400547823
2014,5,regular,2014-09-27T19:30:00.000Z,Buffalo,Miami (OH),UB Stadium,Mid-American,Mid-American,400548119
2014,5,regular,2014-09-27T19:30:00.000Z,Montana,Northern Colorado,Washington-Grizzly Stadium,Big Sky,Big Sky,400553370
2014,5,regular,2014-09-27T19:30:00.000Z,Michigan,Minnesota,Michigan Stadium,Big Ten,Big Ten,400547947
2014,5,regular,2014-09-27T19:30:00.000Z,Texas A&M,Arkansas,AT&T Stadium,SEC,SEC,400548382
2014,5,regular,2014-09-27T20:00:00.000Z,Central Connecticut,Rhode Island,Arute Field,NEC,CAA,400558032
2014,5,regular,2014-09-27T20:00:00.000Z,Bethune-Cookman,Florida Tech,Municipal Stadium,MEAC,Gulf South,400558848
2014,5,regular,2014-09-27T20:00:00.000Z,Norfolk State,Morgan State,"William Dick"""" Price Stadium""""",MEAC,MEAC,400558885
2014,5,regular,2014-09-27T20:00:00.000Z,James Madison,Delaware,Bridgeforth Stadium,CAA,CAA,400558031
2014,5,regular,2014-09-27T20:00:00.000Z,UConn,Temple,Pratt & Whitney Stadium,American Athletic,American Athletic,400547675
2014,5,regular,2014-09-27T20:00:00.000Z,California,Colorado,California Memorial Stadium,Pac-12,Pac-12,400548271
2014,5,regular,2014-09-27T20:00:00.000Z,Central Arkansas,Nicholls,Estes Stadium,Southland,Southland,400557931
2014,5,regular,2014-09-27T20:00:00.000Z,Auburn,Louisiana Tech,Jordan-Hare Stadium,SEC,Conference USA,400548035
2014,5,regular,2014-09-27T20:05:00.000Z,Idaho State,Sacramento State,Holt Arena,Big Sky,Big Sky,400553326
2014,5,regular,2014-09-27T20:05:00.000Z,Montana State,North Dakota,Bobcat Stadium,Big Sky,Big Sky,400553378
2014,5,regular,2014-09-27T20:10:00.000Z,Kansas,Texas,Memorial Stadium,Big 12,Big 12,400547862
2014,5,regular,2014-09-27T20:15:00.000Z,Washington,Stanford,Husky Stadium,Pac-12,Pac-12,400548273
2014,5,regular,2014-09-27T21:00:00.000Z,Florida Atlantic,UTSA,FAU Stadium,Conference USA,Conference USA,400548034
2014,5,regular,2014-09-27T21:00:00.000Z,Northern Iowa,Tennessee Tech,UNI-Dome,MVFC,OVC,400561377
2014,5,regular,2014-09-27T21:00:00.000Z,Grambling,Prairie View A&M,Cotton Bowl,SWAC,SWAC,400558693
2014,5,regular,2014-09-27T21:00:00.000Z,Idaho,South Alabama,Kibbie Dome,Sun Belt,Sun Belt,400548416
2014,5,regular,2014-09-27T21:00:00.000Z,Alcorn State,Southern,Jack Spinks Stadium,SWAC,SWAC,400558678
2014,5,regular,2014-09-27T21:00:00.000Z,Mississippi Valley State,Alabama A&M,Rice-Totten Field,SWAC,SWAC,400558657
2014,5,regular,2014-09-27T22:00:00.000Z,Stony Brook,William & Mary,Kenneth P. LaValle Stadium,CAA,CAA,400558037
2014,5,regular,2014-09-27T22:00:00.000Z,New Hampshire,Dartmouth,Wildcat Stadium,CAA,Ivy,400558035
2014,5,regular,2014-09-27T22:00:00.000Z,Brown,Harvard,Brown Stadium,Ivy,Ivy,400558401
2014,5,regular,2014-09-27T22:00:00.000Z,Alabama State,Texas Southern,Hornet Stadium,SWAC,SWAC,400558668
2014,5,regular,2014-09-27T22:00:00.000Z,UAlbany,Columbia,Bob Ford Field,CAA,Ivy,400558033
2014,5,regular,2014-09-27T22:00:00.000Z,Delaware State,Savannah St,Alumni Stadium,MEAC,MEAC,400558857
2014,5,regular,2014-09-27T22:00:00.000Z,Princeton,Davidson,Princeton University Stadium,Ivy,Pioneer,400558427
2014,5,regular,2014-09-27T22:00:00.000Z,Ohio State,Cincinnati,Ohio Stadium,Big Ten,American Athletic,400547674
2014,5,regular,2014-09-27T22:00:00.000Z,Bucknell,Cornell,Christy Mathewson-Memorial Stadium,Patriot,Ivy,400558417
2014,5,regular,2014-09-27T22:00:00.000Z,Lafayette,Wagner,Fisher Field,Patriot,NEC,400558488
2014,5,regular,2014-09-27T22:00:00.000Z,The Citadel,Gardner-Webb,Johnson Hagood Stadium,Southern,Big South,400557414
2014,5,regular,2014-09-27T22:00:00.000Z,Campbell,Valparaiso,Barker-Lane Stadium,Pioneer,Pioneer,400559249
2014,5,regular,2014-09-27T23:00:00.000Z,McNeese,Arkansas Tech,Cowboy Stadium,Southland,Great American,400557934
2014,5,regular,2014-09-27T23:00:00.000Z,Coastal Carolina,Elon,Brooks Stadium (SC),Big South,CAA,400557416
2014,5,regular,2014-09-27T23:00:00.000Z,Incarnate Word,SE Louisiana,Gayle and Tom Benson Stadium,Southland,Southland,400557932
2014,5,regular,2014-09-27T23:00:00.000Z,UT Martin,Southeast Missouri State,Graham Stadium,OVC,OVC,400559180
2014,5,regular,2014-09-27T23:00:00.000Z,Murray State,Jacksonville State,Roy Stewart Stadium,OVC,OVC,400559179
2014,5,regular,2014-09-27T23:00:00.000Z,Tennessee State,Florida A&M,Nissan Stadium,OVC,MEAC,400558864
2014,5,regular,2014-09-27T23:00:00.000Z,Southern Miss,Rice,M. M. Roberts Stadium,Conference USA,Conference USA,400548037
2014,5,regular,2014-09-27T23:00:00.000Z,Clemson,North Carolina,"Memorial Stadium (Clemson, SC)",ACC,ACC,400547743
2014,5,regular,2014-09-27T23:00:00.000Z,Wofford,UVA Wise,Gibbs Stadium,Southern,Mountain East,400558151
2014,5,regular,2014-09-27T23:00:00.000Z,Chattanooga,Samford,Finley Stadium,Southern,Southern,400558149
2014,5,regular,2014-09-27T23:00:00.000Z,Northern Arizona,Cal Poly,Walkup Skydome,Big Sky,Big Sky,400553306
2014,5,regular,2014-09-27T23:00:00.000Z,Towson,Maine,Johnny Unitas Stadium,CAA,CAA,400558034
2014,5,regular,2014-09-27T23:00:00.000Z,Arkansas-Pine Bluff,Jackson State,Golden Lion Stadium,SWAC,SWAC,400558685
2014,5,regular,2014-09-27T23:00:00.000Z,South Carolina,Missouri,Williams-Brice Stadium,SEC,SEC,400548380
2014,5,regular,2014-09-27T23:00:00.000Z,Southern Illinois,Western Illinois,Saluki Stadium,MVFC,MVFC,400557475
2014,5,regular,2014-09-27T23:00:00.000Z,Toledo,Central Michigan,Glass Bowl,Mid-American,Mid-American,400548117
2014,5,regular,2014-09-27T23:00:00.000Z,UL Monroe,Troy,Malone Stadium,Sun Belt,Sun Belt,400548417
2014,5,regular,2014-09-27T23:00:00.000Z,Air Force,Boise State,Falcon Stadium,Mountain West,Mountain West,400548199
2014,5,regular,2014-09-27T23:30:00.000Z,Ole Miss,Memphis,Vaught-Hemingway Stadium,SEC,American Athletic,400547676
2014,5,regular,2014-09-27T23:30:00.000Z,Miami,Duke,Hard Rock Stadium,ACC,ACC,400547754
2014,5,regular,2014-09-27T23:30:00.000Z,Illinois State,Austin Peay,Hancock Stadium,MVFC,OVC,400557474
2014,5,regular,2014-09-27T23:30:00.000Z,LSU,New Mexico State,Tiger Stadium (LA),SEC,Sun Belt,400548379
2014,5,regular,2014-09-28T00:00:00.000Z,Lamar,Sam Houston,Provost Umphrey Stadium,Southland,Southland,400557933
2014,5,regular,2014-09-28T00:00:00.000Z,Syracuse,Notre Dame,MetLife Stadium,ACC,FBS Independents,400547818
2014,5,regular,2014-09-28T00:00:00.000Z,Houston Christian,Abilene Christian,Husky Stadium,Southland,Southland,400557930
2014,5,regular,2014-09-28T00:00:00.000Z,San Diego State,UNLV,Qualcomm Stadium,Mountain West,Mountain West,400548202
2014,5,regular,2014-09-28T00:00:00.000Z,Tulsa,Texas State,Chapman Stadium,American Athletic,Sun Belt,400547680
2014,5,regular,2014-09-28T00:00:00.000Z,Utah,Washington State,Rice-Eccles Stadium,Pac-12,Pac-12,400548272
2014,5,regular,2014-09-28T00:05:00.000Z,Southern Utah,Weber State,Eccles Coliseum,Big Sky,Big Sky,400553549
2014,5,regular,2014-09-28T00:20:00.000Z,Iowa State,Baylor,Jack Trice Stadium,Big 12,Big 12,400547860
2014,5,regular,2014-09-28T01:00:00.000Z,Nebraska,Illinois,"Memorial Stadium (Lincoln, NE)",Big Ten,Big Ten,400547908
2014,5,regular,2014-09-28T01:00:00.000Z,UC Davis,Eastern Washington,Aggie Stadium,Big Sky,Big Sky,400553317
2014,5,regular,2014-09-28T02:30:00.000Z,USC,Oregon State,Los Angeles Memorial Coliseum,Pac-12,Pac-12,400548270
2014,5,regular,2014-09-28T02:30:00.000Z,San José State,Nevada,CEFCU Stadium,Mountain West,Mountain West,400548201
2014,6,regular,2014-10-02T23:00:00.000Z,Florida International,Florida Atlantic,FIU Stadium,Conference USA,Conference USA,400548039
2014,6,regular,2014-10-02T23:00:00.000Z,Houston,UCF,TDECU Stadium,American Athletic,American Athletic,400547682
2014,6,regular,2014-10-02T23:30:00.000Z,Alcorn State,Alabama State,Jack Spinks Stadium,SWAC,SWAC,400558669
2014,6,regular,2014-10-03T02:30:00.000Z,Oregon,Arizona,Autzen Stadium,Pac-12,Pac-12,400548274
2014,6,regular,2014-10-03T22:30:00.000Z,Fordham,Lafayette,Coffey Field,Patriot,Patriot,400559397
2014,6,regular,2014-10-03T23:00:00.000Z,Syracuse,Louisville,JMA Wireless Dome,ACC,ACC,400547783
2014,6,regular,2014-10-04T02:00:00.000Z,Fresno State,San Diego State,Valley Children's Stadium,Mountain West,Mountain West,400548207
2014,6,regular,2014-10-04T02:15:00.000Z,BYU,Utah State,LaVell Edwards Stadium,FBS Independents,Mountain West,400548204
2014,6,regular,2014-10-04T16:00:00.000Z,Mississippi State,Texas A&M,Davis Wade Stadium,SEC,SEC,400548377
2014,6,regular,2014-10-04T16:00:00.000Z,Georgetown,Harvard,Cooper Field,Patriot,Ivy,400558441
2014,6,regular,2014-10-04T16:00:00.000Z,Tennessee,Florida,Neyland Stadium,SEC,SEC,400548376
2014,6,regular,2014-10-04T16:00:00.000Z,Illinois,Purdue,"Memorial Stadium (Champaign, IL)",Big Ten,Big Ten,400547909
2014,6,regular,2014-10-04T16:00:00.000Z,Old Dominion,Marshall,S.B. Ballard Stadium,Conference USA,Conference USA,400548041
2014,6,regular,2014-10-04T16:00:00.000Z,Maryland,Ohio State,SECU Stadium,Big Ten,Big Ten,400547937
2014,6,regular,2014-10-04T16:00:00.000Z,Middle Tennessee,Southern Miss,"Johnny ""Red"" Floyd Stadium",Conference USA,Conference USA,400548042
2014,6,regular,2014-10-04T16:00:00.000Z,Army,Ball State,Michie Stadium,FBS Independents,Mid-American,400548120
2014,6,regular,2014-10-04T16:00:00.000Z,Oklahoma State,Iowa State,Boone Pickens Stadium,Big 12,Big 12,400547863
2014,6,regular,2014-10-04T16:00:00.000Z,East Carolina,SMU,Dowdy-Ficklen Stadium,American Athletic,American Athletic,400547684
2014,6,regular,2014-10-04T16:30:00.000Z,North Carolina,Virginia Tech,Kenan Stadium,ACC,ACC,400547797
2014,6,regular,2014-10-04T16:30:00.000Z,Cornell,Yale,Schoellkopf Field,Ivy,Ivy,400558418
2014,6,regular,2014-10-04T16:30:00.000Z,Columbia,Princeton,Lawrence A. Wien Stadium,Ivy,Ivy,400558410
2014,6,regular,2014-10-04T16:30:00.000Z,Maine,Villanova,Alfond Stadium,CAA,CAA,400558040
2014,6,regular,2014-10-04T17:00:00.000Z,Morehead State,Campbell,Jayne Stadium,Pioneer,Pioneer,400559250
2014,6,regular,2014-10-04T17:00:00.000Z,Bryant,Bucknell,Bulldog Stadium,NEC,Patriot,400558489
2014,6,regular,2014-10-04T17:00:00.000Z,Rhode Island,Brown,Meade Stadium,CAA,Ivy,400558041
2014,6,regular,2014-10-04T17:00:00.000Z,Valparaiso,Marist,Brown Field,Pioneer,Pioneer,400559284
2014,6,regular,2014-10-04T17:00:00.000Z,Colgate,Holy Cross,Andy Kerr Stadium,Patriot,Patriot,400559396
2014,6,regular,2014-10-04T17:00:00.000Z,Jacksonville,Drake,D. B. Milne Field,Pioneer,Pioneer,400559242
2014,6,regular,2014-10-04T17:00:00.000Z,Duquesne,West Liberty,Arthur J. Rooney Athletic Field,NEC,Mountain East,400558490
2014,6,regular,2014-10-04T17:00:00.000Z,Davidson,Dayton,Richardson Stadium,Pioneer,Pioneer,400559260
2014,6,regular,2014-10-04T17:30:00.000Z,Gardner-Webb,Charlotte,Ernest W. Spangler Stadium,Big South,FCS Independents,400557419
2014,6,regular,2014-10-04T17:30:00.000Z,Dartmouth,Pennsylvania,Memorial Field,Ivy,Ivy,400558428
2014,6,regular,2014-10-04T17:30:00.000Z,Elon,New Hampshire,Rhodes Stadium,CAA,CAA,400558043
2014,6,regular,2014-10-04T17:30:00.000Z,Wofford,The Citadel,Gibbs Stadium,Southern,Southern,400558152
2014,6,regular,2014-10-04T18:00:00.000Z,North Carolina Central,Howard,O'Kelly-Riddick Stadium,MEAC,MEAC,400558881
2014,6,regular,2014-10-04T18:00:00.000Z,Presbyterian,Western Carolina,Bailey Memorial Stadium,Big South,Southern,400557422
2014,6,regular,2014-10-04T18:00:00.000Z,Savannah St,Norfolk State,Ted Wright Stadium,MEAC,MEAC,400558890
2014,6,regular,2014-10-04T18:00:00.000Z,Southeast Missouri State,Tennessee State,Houck Stadium,OVC,OVC,400559181
2014,6,regular,2014-10-04T18:00:00.000Z,Akron,Eastern Michigan,InfoCision Stadium,Mid-American,Mid-American,400548122
2014,6,regular,2014-10-04T18:30:00.000Z,Indiana,North Texas,"Memorial Stadium (Bloomington, IN)",Big Ten,Conference USA,400547920
2014,6,regular,2014-10-04T18:30:00.000Z,Miami (OH),Massachusetts,Yager Stadium,Mid-American,Mid-American,400548126
2014,6,regular,2014-10-04T18:30:00.000Z,North Dakota,Montana,Alerus Center,Big Sky,Big Sky,400553371
2014,6,regular,2014-10-04T19:00:00.000Z,Alabama A&M,Grambling,Louis Crews Stadium,SWAC,SWAC,400558658
2014,6,regular,2014-10-04T19:00:00.000Z,Illinois State,South Dakota State,Hancock Stadium,MVFC,MVFC,400557476
2014,6,regular,2014-10-04T19:00:00.000Z,Robert Morris,Monmouth,Joe Walton Stadium,NEC,Big South,400557418
2014,6,regular,2014-10-04T19:00:00.000Z,Indiana State,Northern Iowa,Memorial Stadium,MVFC,MVFC,400557477
2014,6,regular,2014-10-04T19:00:00.000Z,Colorado State,Tulsa,Sonny Lubick Field at Hughes Stadium,Mountain West,American Athletic,400547685
2014,6,regular,2014-10-04T19:00:00.000Z,Samford,Mercer,Seibert Stadium,Southern,Southern,400558154
2014,6,regular,2014-10-04T19:00:00.000Z,Missouri State,Youngstown State,Plaster Sports Complex,MVFC,MVFC,400557478
2014,6,regular,2014-10-04T19:30:00.000Z,Air Force,Navy,Falcon Stadium,Mountain West,FBS Independents,400548205
2014,6,regular,2014-10-04T19:30:00.000Z,Notre Dame,Stanford,Notre Dame Stadium,FBS Independents,Pac-12,400548279
2014,6,regular,2014-10-04T19:30:00.000Z,UTSA,New Mexico,Alamodome,Conference USA,Mountain West,400548044
2014,6,regular,2014-10-04T19:30:00.000Z,Clemson,NC State,"Memorial Stadium (Clemson, SC)",ACC,ACC,400547744
2014,6,regular,2014-10-04T19:30:00.000Z,Bowling Green,Buffalo,Doyt L. Perry Stadium,Mid-American,Mid-American,400548121
2014,6,regular,2014-10-04T19:30:00.000Z,Central Michigan,Ohio,Kelly/Shorts Stadium,Mid-American,Mid-American,400548124
2014,6,regular,2014-10-04T19:30:00.000Z,Texas,Baylor,DKR-Texas Memorial Stadium,Big 12,Big 12,400547865
2014,6,regular,2014-10-04T19:30:00.000Z,TCU,Oklahoma,Amon G. Carter Stadium,Big 12,Big 12,400547867
2014,6,regular,2014-10-04T19:30:00.000Z,Northwestern,Wisconsin,Ryan Field,Big Ten,Big Ten,400547979
2014,6,regular,2014-10-04T19:30:00.000Z,North Carolina A&T,South Carolina State,Georgia Dome,MEAC,MEAC,400558894
2014,6,regular,2014-10-04T19:30:00.000Z,Northern Colorado,Northern Arizona,Nottingham Field,Big Sky,Big Sky,400553395
2014,6,regular,2014-10-04T19:30:00.000Z,Delaware,Sacred Heart,Delaware Stadium,CAA,NEC,400558039
2014,6,regular,2014-10-04T19:30:00.000Z,Florida State,Wake Forest,Doak Campbell Stadium,ACC,ACC,400547765
2014,6,regular,2014-10-04T19:30:00.000Z,Ole Miss,Alabama,Vaught-Hemingway Stadium,SEC,SEC,400548374
2014,6,regular,2014-10-04T19:30:00.000Z,Towson,Stony Brook,Johnny Unitas Stadium,CAA,CAA,400558042
2014,6,regular,2014-10-04T20:00:00.000Z,SE Louisiana,Northwestern State,Strawberry Stadium,Southland,Southland,400557939
2014,6,regular,2014-10-04T20:00:00.000Z,Western Illinois,North Dakota State,Hanson Field,MVFC,MVFC,400557479
2014,6,regular,2014-10-04T20:00:00.000Z,Chattanooga,VMI,Finley Stadium,Southern,Southern,400558153
2014,6,regular,2014-10-04T20:00:00.000Z,Bethune-Cookman,Delaware State,Municipal Stadium,MEAC,MEAC,400558849
2014,6,regular,2014-10-04T20:00:00.000Z,Jacksonville State,UT Martin,AmFirst Stadium,OVC,OVC,400559183
2014,6,regular,2014-10-04T20:00:00.000Z,West Virginia,Kansas,Milan Puskar Stadium,Big 12,Big 12,400547866
2014,6,regular,2014-10-04T20:00:00.000Z,Colorado,Oregon State,Folsom Field,Pac-12,Pac-12,400548277
2014,6,regular,2014-10-04T20:00:00.000Z,Georgia,Vanderbilt,Sanford Stadium,SEC,SEC,400548378
2014,6,regular,2014-10-04T20:35:00.000Z,Eastern Washington,Idaho State,Roos Field,Big Sky,Big Sky,400553318
2014,6,regular,2014-10-04T21:00:00.000Z,Florida A&M,Morgan State,Bragg Memorial Stadium,MEAC,MEAC,400558865
2014,6,regular,2014-10-04T21:00:00.000Z,Northern Illinois,Kent State,Huskie Stadium,Mid-American,Mid-American,400548123
2014,6,regular,2014-10-04T22:00:00.000Z,App State,South Alabama,Kidd Brewer Stadium,Sun Belt,Sun Belt,400548418
2014,6,regular,2014-10-04T22:00:00.000Z,UAlbany,James Madison,Bob Ford Field,CAA,CAA,400558038
2014,6,regular,2014-10-04T22:00:00.000Z,Wagner,Alderson-Broaddus,Wagner College Stadium,NEC,Independent DII,400558491
2014,6,regular,2014-10-04T22:00:00.000Z,Stetson,Butler,Spec Martin Municipal Stadium,Pioneer,Pioneer,400559317
2014,6,regular,2014-10-04T22:30:00.000Z,Southern,Arkansas-Pine Bluff,Ace W. Mumford Stadium,SWAC,SWAC,400558686
2014,6,regular,2014-10-04T23:00:00.000Z,Stephen F. Austin,Central Arkansas,Homer Bryce Stadium,Southland,Southland,400557936
2014,6,regular,2014-10-04T23:00:00.000Z,Austin Peay,Eastern Kentucky,Governors Stadium,OVC,OVC,400559182
2014,6,regular,2014-10-04T23:00:00.000Z,Jackson State,Prairie View A&M,Mississippi Veterans Memorial Stadium,SWAC,SWAC,400558700
2014,6,regular,2014-10-04T23:00:00.000Z,McNeese,Nicholls,Cowboy Stadium,Southland,Southland,400557938
2014,6,regular,2014-10-04T23:00:00.000Z,Incarnate Word,Houston Christian,Gayle and Tom Benson Stadium,Southland,Southland,400557937
2014,6,regular,2014-10-04T23:00:00.000Z,Abilene Christian,Lamar,Shotwell Stadium,Southland,Southland,400557935
2014,6,regular,2014-10-04T23:00:00.000Z,Southern Illinois,South Dakota,Saluki Stadium,MVFC,MVFC,400557480
2014,6,regular,2014-10-04T23:00:00.000Z,Furman,Coastal Carolina,Paladin Stadium,Southern,Big South,400557421
2014,6,regular,2014-10-04T23:00:00.000Z,Liberty,Richmond,Williams Stadium (VA),Big South,CAA,400557420
2014,6,regular,2014-10-04T23:00:00.000Z,Rice,Hawai'i,Rice Stadium,Conference USA,Mountain West,400548208
2014,6,regular,2014-10-04T23:00:00.000Z,Auburn,LSU,Jordan-Hare Stadium,SEC,SEC,400548373
2014,6,regular,2014-10-04T23:00:00.000Z,Cincinnati,Memphis,Paul Brown Stadium,American Athletic,American Athletic,400547683
2014,6,regular,2014-10-04T23:00:00.000Z,Rutgers,Michigan,High Point Solutions Stadium,Big Ten,Big Ten,400547997
2014,6,regular,2014-10-04T23:00:00.000Z,Louisiana,Georgia State,Cajun Field,Sun Belt,Sun Belt,400548420
2014,6,regular,2014-10-04T23:00:00.000Z,Western Michigan,Toledo,Waldo Stadium,Mid-American,Mid-American,400548125
