season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2023,5,regular,2023-09-30T19:30:00.000Z,Nebraska,Michigan,"Memorial Stadium (Lincoln, NE)",Big Ten,Big Ten,401520286
2023,5,regular,2023-09-30T19:30:00.000Z,Toledo,Northern Illinois,Glass Bowl,Mid-American,Mid-American,401532411
2023,5,regular,2023-09-30T19:30:00.000Z,Navy,South Florida,Navy-Marine Corps Memorial Stadium,American Athletic,American Athletic,401531424
2023,5,regular,2023-09-30T19:30:00.000Z,Texas Tech,Houston,Jones AT&T Stadium,Big 12,Big 12,401525855
2023,5,regular,2023-09-30T19:30:00.000Z,UAlbany,Villanova,Bob Ford Field,CAA,CAA,401540606
2023,5,regular,2023-09-30T19:30:00.000Z,Lafayette,Bucknell,Fisher Field,Patriot,Patriot,401540049
2023,5,regular,2023-09-30T19:30:00.000Z,Auburn,Georgia,Jordan-Hare Stadium,SEC,SEC,401520280
2023,5,regular,2023-09-30T19:30:00.000Z,Western Michigan,Ball State,Waldo Stadium,Mid-American,Mid-American,401532409
2023,5,regular,2023-09-30T19:30:00.000Z,UCF,Baylor,FBC Mortgage Stadium,Big 12,Big 12,401525856
2023,5,regular,2023-09-30T19:30:00.000Z,Georgia Tech,Bowling Green,Bobby Dodd Stadium,ACC,Mid-American,401525515
2023,5,regular,2023-09-30T19:30:00.000Z,Marshall,Old Dominion,Joan C. Edwards Stadium,Sun Belt,Sun Belt,401531881
2023,5,regular,2023-09-30T20:00:00.000Z,Claremont-Mudd-Scripps College,Pomona Pitzer,Fritz B. Burns Stadium,So. Cal.,So. Cal.,401550343
2023,5,regular,2023-09-30T20:00:00.000Z,SE Louisiana,Tarleton State,Strawberry Stadium,Southland,UAC,401540215
2023,5,regular,2023-09-30T20:00:00.000Z,North Carolina Central,Campbell,O'Kelly-Riddick Stadium,MEAC,CAA,401539996
2023,5,regular,2023-09-30T20:00:00.000Z,Pacific (OR),Puget Sound,Hanson Stadium,Northwest,Northwest,401568380
2023,5,regular,2023-09-30T20:00:00.000Z,Livingstone,Bowie State,Alumni Memorial Stadium (NC),CIAA,CIAA,401540653
2023,5,regular,2023-09-30T20:00:00.000Z,Memphis,Boise State,Simmons Bank Liberty Stadium,American Athletic,Mountain West,401531429
2023,5,regular,2023-09-30T20:00:00.000Z,Linfield College,Willamette,Maxwell Field,Northwest,Northwest,401550464
2023,5,regular,2023-09-30T20:00:00.000Z,Mercer,VMI,Five Star Stadium at the Moye Complex,Southern,Southern,401540611
2023,5,regular,2023-09-30T20:00:00.000Z,Vanderbilt,Missouri,FirstBank Stadium,SEC,SEC,401520293
2023,5,regular,2023-09-30T20:00:00.000Z,Wyoming,New Mexico,War Memorial Stadium,Mountain West,Mountain West,401532588
2023,5,regular,2023-09-30T20:00:00.000Z,Montana State,Portland State,Bobcat Stadium,Big Sky,Big Sky,401540269
2023,5,regular,2023-09-30T20:00:00.000Z,UNLV,Hawai'i,Allegiant Stadium,Mountain West,Mountain West,401532586
2023,5,regular,2023-09-30T20:00:00.000Z,Whitworth,Pacific Lutheran,The Pine Bowl,Northwest,Northwest,401544089
2023,5,regular,2023-09-30T20:00:00.000Z,Montana,Idaho State,Washington-Grizzly Stadium,Big Sky,Big Sky,401540253
2023,5,regular,2023-09-30T20:00:00.000Z,La Verne,Redlands,Ortmayer Stadium,So. Cal.,So. Cal.,401544147
2023,5,regular,2023-09-30T20:00:00.000Z,Eastern Washington,Idaho,Roos Field,Big Sky,Big Sky,401540238
2023,5,regular,2023-09-30T20:00:00.000Z,Findlay,Kentucky Wesleyan,Donnell Stadium,Great Midwest Athletic,Great Midwest Athletic,401541814
2023,5,regular,2023-09-30T20:00:00.000Z,Seton Hill,Gannon,Offutt Field,Pennsylvania State Athletic,Pennsylvania State Athletic,401541016
2023,5,regular,2023-09-30T21:00:00.000Z,Arkansas-Pine Bluff,Southern,Golden Lion Stadium,SWAC,SWAC,401540135
2023,5,regular,2023-09-30T21:00:00.000Z,Southern Illinois,Missouri State,Saluki Stadium,MVFC,MVFC,401540347
2023,5,regular,2023-09-30T21:00:00.000Z,Birmingham-Southern,Millsaps,General Charles C. Krulak Stadium,Southern Athletic,Southern Athletic,401549762
2023,5,regular,2023-09-30T21:00:00.000Z,Holy Cross,Harvard,Polar Park,Patriot,Ivy,401540068
2023,5,regular,2023-09-30T21:00:00.000Z,Buffalo State,University of Rochester (NY),Coyer Field,Liberty League,Liberty League,401553020
2023,5,regular,2023-09-30T21:00:00.000Z,West Alabama,Delta State,Tiger Stadium (AL),Gulf South,Gulf South,401541849
2023,5,regular,2023-09-30T21:00:00.000Z,Missouri Western,Emporia State University,Craig Field at Spratt Memorial Stadium,Mid America,Mid America,401541967
2023,5,regular,2023-09-30T21:00:00.000Z,William Jewell,Upper Iowa University,Liberty North High School,Great Lakes,Northern Sun,401546949
2023,5,regular,2023-09-30T21:00:00.000Z,Western Connecticut St,UMass Dartmouth,Westside Athletic Complex,MSCAC,MSCAC,401550134
2023,5,regular,2023-09-30T21:00:00.000Z,Averett,Washington and Lee,Daly Field at Frank R. Campbell Stadium,Old Dominion,Old Dominion,401550310
2023,5,regular,2023-09-30T22:00:00.000Z,Wayne State (MI),Concordia-Michigan,Tom Adams Field,GLIAC,,401541798
2023,5,regular,2023-09-30T22:00:00.000Z,Charleston Southern,Kennesaw State,Buccaneer Field,Big South-OVC,FCS Independents,401540473
2023,5,regular,2023-09-30T22:00:00.000Z,Bates,Colby College,Garcelon Field,NESCAC,NESCAC,401550296
2023,5,regular,2023-09-30T22:00:00.000Z,Ole Miss,LSU,Vaught-Hemingway Stadium,SEC,SEC,401520288
2023,5,regular,2023-09-30T22:00:00.000Z,Newberry,Carson-Newman College,Setzler Field,South Atlantic,South Atlantic,401541036
2023,5,regular,2023-09-30T22:00:00.000Z,Benedict College,Morehouse College,Charlie W. Johnson Stadium,SIAC,SIAC,401547047
2023,5,regular,2023-09-30T22:00:00.000Z,Wingate,ERSKINE,Irwin Belk Stadium,South Atlantic,South Atlantic,401544921
2023,5,regular,2023-09-30T22:00:00.000Z,Wofford,Chattanooga,Gibbs Stadium,Southern,Southern,401540584
2023,5,regular,2023-09-30T22:00:00.000Z,Savannah St,Edward Waters,Ted Wright Stadium,SIAC,SIAC,401547035
2023,5,regular,2023-09-30T22:00:00.000Z,Slippery Rock,Indiana-Pennsylvania,Mihalik-Thompson Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401544893
2023,5,regular,2023-09-30T22:00:00.000Z,Catawba,Emory & Henry College,Shuford Stadium,South Atlantic,South Atlantic,401547009
2023,5,regular,2023-09-30T22:00:00.000Z,Montclair State,College Of New Jersey,Sprague Field,New Jersey,New Jersey,401550868
2023,5,regular,2023-09-30T22:00:00.000Z,Lake Erie,Walsh,Jack Britt Memorial Stadium,Great Midwest Athletic,Great Midwest Athletic,401541835
2023,5,regular,2023-09-30T22:00:00.000Z,St John Fisher University,Brockport,Growney Stadium,Empire 8,Empire 8,401552461
2023,5,regular,2023-09-30T22:00:00.000Z,Alabama State,Alcorn State,Hornet Stadium,SWAC,SWAC,401540118
2023,5,regular,2023-09-30T22:00:00.000Z,Saginaw Valley State,Grand Valley State University,Harvey Randall Wickes Memorial Stadium,GLIAC,GLIAC,401540748
2023,5,regular,2023-09-30T22:30:00.000Z,Stanford,Oregon,Stanford Stadium,Pac-12,Pac-12,401524024
2023,5,regular,2023-09-30T23:00:00.000Z,Northwestern State,Eastern Illinois,Harry Turpin Stadium,Southland,Big South-OVC,401540430
2023,5,regular,2023-09-30T23:00:00.000Z,Geneva,Saint Vincent,Reeves Field (PA),Presidents',Presidents',401544118
2023,5,regular,2023-09-30T23:00:00.000Z,Thomas More College,Tiffin,BB&T Field at Griffin Plaza,,Great Midwest Athletic,401540973
2023,5,regular,2023-09-30T23:00:00.000Z,UT Martin,Tennessee State,Graham Stadium,Big South-OVC,Big South-OVC,401540542
2023,5,regular,2023-09-30T23:00:00.000Z,Stephen F. Austin,East Texas A&M,Homer Bryce Stadium,UAC,Southland,401540438
2023,5,regular,2023-09-30T23:00:00.000Z,Sul Ross State,Texas Lutheran,Jackson Field,American Southwest,American Southwest,401541046
2023,5,regular,2023-09-30T23:00:00.000Z,NEWBERG,Lewis & Clark College,Stoffer Family Stadium,Northwest,Northwest,401550491
2023,5,regular,2023-09-30T23:00:00.000Z,Eastern New Mexico,Angelo State,Al Whitehead Field at Greyhound Stadium,Lone Star,Lone Star,401541893
2023,5,regular,2023-09-30T23:00:00.000Z,East Texas Baptist University,Austin,Ornelas Stadium,American Southwest,American Southwest,401547134
2023,5,regular,2023-09-30T23:00:00.000Z,Murray State,Indiana State,Roy Stewart Stadium,MVFC,MVFC,401540300
2023,5,regular,2023-09-30T23:00:00.000Z,Houston Christian,Lamar,Husky Stadium,Southland,Southland,401540357
2023,5,regular,2023-09-30T23:00:00.000Z,North Alabama,Eastern Kentucky,Braly Municipal Stadium,UAC,UAC,401540194
2023,5,regular,2023-09-30T23:00:00.000Z,Allegheny,Carnegie Mellon,Frank B. Fuhrer Field,Presidents',Presidents',401550028
2023,5,regular,2023-09-30T23:00:00.000Z,Harding University,Southwestern Oklahoma State,First Security Stadium,Great American,Great American,401541754
2023,5,regular,2023-09-30T23:00:00.000Z,North Texas,Abilene Christian,DATCU Stadium,American Athletic,UAC,401531436
2023,5,regular,2023-09-30T23:00:00.000Z,North Greenville,West Florida,Younts Stadium,Gulf South,Gulf South,401541879
2023,5,regular,2023-09-30T23:00:00.000Z,Colorado State,Utah Tech,Canvas Stadium,Mountain West,UAC,401532585
2023,5,regular,2023-09-30T23:00:00.000Z,Southern Miss,Texas State,M. M. Roberts Stadium,Sun Belt,Sun Belt,401531883
2023,5,regular,2023-09-30T23:00:00.000Z,Georgia Southern,Coastal Carolina,Allen E. Paulson Stadium,Sun Belt,Sun Belt,401531878
2023,5,regular,2023-09-30T23:00:00.000Z,Georgia State,Troy,Center Parc Stadium,Sun Belt,Sun Belt,401531879
2023,5,regular,2023-09-30T23:00:00.000Z,Rice,East Carolina,Rice Stadium,American Athletic,American Athletic,401531414
2023,5,regular,2023-09-30T23:00:00.000Z,Arkansas Tech,Northwestern Oklahoma State,Thone Stadium at Buerkle Field,Great American,Great American,401540721
2023,5,regular,2023-09-30T23:00:00.000Z,Allen,Fort Valley State,W.C. Hawkins Stadium,SIAC,SIAC,401547063
2023,5,regular,2023-09-30T23:00:00.000Z,UT Permian Basin,Texas A&M-Kingsville,Ratliff Stadium,Lone Star,Lone Star,401541900
2023,5,regular,2023-09-30T23:00:00.000Z,Prairie View A&M,Grambling,Cotton Bowl,SWAC,SWAC,401540158
2023,5,regular,2023-09-30T23:00:00.000Z,Oklahoma,Iowa State,"Memorial Stadium (Norman, OK)",Big 12,Big 12,401525852
2023,5,regular,2023-09-30T23:00:00.000Z,Mississippi Valley State,Florida A&M,Rice-Totten Field,SWAC,SWAC,401540150
2023,5,regular,2023-09-30T23:00:00.000Z,Missouri S&T,Indianapolis,Allgood-Bailey Stadium,Great Lakes,Great Lakes,401540701
2023,5,regular,2023-09-30T23:30:00.000Z,Duke,Notre Dame,Wallace Wade Stadium,ACC,FBS Independents,401525438
2023,5,regular,2023-09-30T23:30:00.000Z,Iowa,Michigan State,Kinnick Stadium,Big Ten,Big Ten,401520281
2023,5,regular,2023-09-30T23:30:00.000Z,SMU,Charlotte,Gerald J. Ford Stadium,American Athletic,American Athletic,401531404
2023,5,regular,2023-09-30T23:30:00.000Z,Tennessee,South Carolina,Neyland Stadium,SEC,SEC,401520291
2023,5,regular,2023-10-01T00:00:00.000Z,Oklahoma Baptist,Henderson State,Crain Family Stadium,Great American,Great American,401541762
2023,5,regular,2023-10-01T00:00:00.000Z,Black Hills State,South Dakota Mines,Lyle Hare Stadium,Rocky Mountain,Rocky Mountain,401545976
2023,5,regular,2023-10-01T00:00:00.000Z,McNeese,Nicholls,Cowboy Stadium,Southland,Southland,401540391
2023,5,regular,2023-10-01T00:00:00.000Z,Air Force,San Diego State,Falcon Stadium,Mountain West,Mountain West,401532589
2023,5,regular,2023-10-01T00:00:00.000Z,Virginia Tech,Pittsburgh,Lane Stadium,ACC,ACC,401525516
2023,5,regular,2023-10-01T00:00:00.000Z,UL Monroe,App State,Malone Stadium,Sun Belt,Sun Belt,401531882
2023,5,regular,2023-10-01T00:00:00.000Z,TCU,West Virginia,Amon G. Carter Stadium,Big 12,Big 12,401525853
2023,5,regular,2023-10-01T00:00:00.000Z,Southern Utah,Central Arkansas,Eccles Coliseum,UAC,UAC,401540186
2023,5,regular,2023-10-01T00:00:00.000Z,Fort Hays State,Lincoln (MO),Lewis Field Stadium,Mid America,Independent DII,401541953
2023,5,regular,2023-10-01T00:00:00.000Z,West Texas A&M,Western Oregon,Buffalo Stadium,Lone Star,Lone Star,401541914
2023,5,regular,2023-10-01T00:00:00.000Z,Cal Poly,UC Davis,Alex G. Spanos Stadium,Big Sky,Big Sky,401540228
2023,5,regular,2023-10-01T00:00:00.000Z,Western New Mexico,Central Washington,Ben Altamirano Field,Lone Star,Lone Star,401541920
2023,5,regular,2023-10-01T01:00:00.000Z,Mississippi State,Alabama,Davis Wade Stadium,SEC,SEC,401520285
2023,5,regular,2023-10-01T01:00:00.000Z,Sacramento State,Northern Arizona,Hornet Stadium,Big Sky,Big Sky,401540273
2023,5,regular,2023-10-01T02:00:00.000Z,Arizona,Washington,Arizona Stadium,Pac-12,Pac-12,401524021
2023,5,regular,2023-10-01T02:00:00.000Z,California Lutheran University,Chapman,William Rolland Stadium,So. Cal.,So. Cal.,401550330
2023,5,regular,2023-10-01T02:30:00.000Z,Fresno State,Nevada,Valley Children's Stadium,Mountain West,Mountain West,401532587
2023,6,regular,2023-10-05T00:00:00.000Z,Middle Tennessee,Jacksonville State,"Johnny ""Red"" Floyd Stadium",Conference USA,Conference USA,401520294
2023,6,regular,2023-10-05T01:00:00.000Z,New Mexico State,Florida International,Aggie Memorial Stadium,Conference USA,Conference USA,401520297
2023,6,regular,2023-10-05T23:00:00.000Z,Liberty,Sam Houston,Williams Stadium (VA),Conference USA,Conference USA,401520296
2023,6,regular,2023-10-05T23:00:00.000Z,Fairmont State,Concord University,Duvall-Rosier Field,Mountain East,Mountain East,401545731
2023,6,regular,2023-10-06T00:00:00.000Z,Louisiana Tech,Western Kentucky,Joe Aillet Stadium,Conference USA,Conference USA,401520295
2023,6,regular,2023-10-06T23:00:00.000Z,Harvard,Cornell,Harvard Stadium,Ivy,Ivy,401540309
2023,6,regular,2023-10-06T23:00:00.000Z,Johns Hopkins University,Gettysburg,Homewood Field,Centennial,Centennial,401547189
2023,6,regular,2023-10-06T23:00:00.000Z,Worcester St,Bridgewater State,John Coughlin Memorial Field,MSCAC,MSCAC,401552470
2023,6,regular,2023-10-06T23:30:00.000Z,Oklahoma State,Kansas State,Boone Pickens Stadium,Big 12,Big 12,401525857
2023,6,regular,2023-10-07T00:00:00.000Z,Illinois,Nebraska,"Memorial Stadium (Champaign, IL)",Big Ten,Big Ten,401520301
2023,6,regular,2023-10-07T16:00:00.000Z,Brown,Rhode Island,Brown Stadium,Ivy,CAA,401540292
2023,6,regular,2023-10-07T16:00:00.000Z,Belhaven,Huntingdon College (AL),Belhaven Bowl Stadium,USA South,USA South,401549798
2023,6,regular,2023-10-07T16:00:00.000Z,Gallaudet,Hilbert College,Hotchkiss Field,ECFC,North Coast,401552463
2023,6,regular,2023-10-07T16:00:00.000Z,Limestone,Lenoir-Rhyne,The Reservation,South Atlantic,South Atlantic,401547022
2023,6,regular,2023-10-07T16:00:00.000Z,Tiffin,Hillsdale,Frost-Kalnow Stadium,Great Midwest Athletic,Great Midwest Athletic,401540974
2023,6,regular,2023-10-07T16:00:00.000Z,Trinity University TX,Centre College Kentucky,Trinity University Stadium,Southern Athletic,Southern Athletic,401550350
2023,6,regular,2023-10-07T16:00:00.000Z,Assumption,American International,Multi-Sport Stadium,Northeast 10,Northeast 10,401545785
2023,6,regular,2023-10-07T16:00:00.000Z,Fitchburg State,Framingham State,Elliot Field Athletic Complex,MSCAC,MSCAC,401552475
2023,6,regular,2023-10-07T16:00:00.000Z,Albright,Stevenson,Gene L. Shirk Stadium,Mid Atlantic,Mid Atlantic,401553011
2023,6,regular,2023-10-07T16:00:00.000Z,Kings College (PA),FDU-Florham,McCarthy Stadium (Wilkes Barre),Mid Atlantic,Mid Atlantic,401544064
2023,6,regular,2023-10-07T16:00:00.000Z,Alfred State,LYONCOLL,Pioneer Stadium,ECFC,,401551920
2023,6,regular,2023-10-07T16:00:00.000Z,Bluffton,Hanover College,Alumni Field (OH),Heartland,Heartland,401541067
2023,6,regular,2023-10-07T16:00:00.000Z,Curry College,Dean College,Walter M. Katz Field,Commonwealth Coast,ECFC,401550081
2023,6,regular,2023-10-07T16:00:00.000Z,Wisconsin,Rutgers,Camp Randall Stadium,Big Ten,Big Ten,401520311
2023,6,regular,2023-10-07T16:00:00.000Z,Virginia,William & Mary,Scott Stadium,ACC,CAA,401525522
2023,6,regular,2023-10-07T16:00:00.000Z,Catholic,Moravian,Cardinal Stadium (DC),Landmark Conference,Landmark Conference,401550103
2023,6,regular,2023-10-07T16:00:00.000Z,Gannon,Edinboro University,McConnell Family Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401541017
2023,6,regular,2023-10-07T16:00:00.000Z,Misericordia,Eastern University,Mangelsdorf Field,Mid Atlantic,Mid Atlantic,401554819
2023,6,regular,2023-10-07T16:00:00.000Z,Pace,Post University,Pace Stadium,Northeast 10,Independent DII,401558740
2023,6,regular,2023-10-07T16:00:00.000Z,Rensselaer,Ithaca College,ECAV Stadium,Liberty League,Liberty League,401549590
2023,6,regular,2023-10-07T16:00:00.000Z,Missouri,LSU,Memorial Stadium,SEC,SEC,401520305
2023,6,regular,2023-10-07T16:00:00.000Z,Salve Regina,Coast Guard,Toppa Field,Commonwealth Coast,NEWMAC,401549725
2023,6,regular,2023-10-07T16:00:00.000Z,Lycoming,Wilkes,David Person Field,Landmark Conference,Landmark Conference,401553001
2023,6,regular,2023-10-07T16:00:00.000Z,Mississippi State,Western Michigan,Davis Wade Stadium,SEC,Mid-American,401520304
2023,6,regular,2023-10-07T16:00:00.000Z,Massachusetts,Toledo,Warren McGuirk Alumni Stadium,FBS Independents,Mid-American,401526837
2023,6,regular,2023-10-07T16:00:00.000Z,Texas,Oklahoma,Cotton Bowl,Big 12,Big 12,401525861
2023,6,regular,2023-10-07T16:00:00.000Z,Long Island University,Sacred Heart,Bethpage Federal Credit Union Stadium,NEC,NEC,401540021
2023,6,regular,2023-10-07T16:00:00.000Z,MIT,Springfield,Henry G. Steinbrenner '27 Stadium,NEWMAC,NEWMAC,401541106
2023,6,regular,2023-10-07T16:00:00.000Z,Notre Dame College,West Virginia State,Mueller Field,Mountain East,Mountain East,401545761
2023,6,regular,2023-10-07T16:00:00.000Z,Army,Boston College,Michie Stadium,FBS Independents,ACC,401520298
2023,6,regular,2023-10-07T16:00:00.000Z,Southwestern University,Berry College,Birkelbach Field,Southern Athletic,Southern Athletic,401544138
2023,6,regular,2023-10-07T16:00:00.000Z,Ohio State,Maryland,Ohio Stadium,Big Ten,Big Ten,401520307
2023,6,regular,2023-10-07T16:30:00.000Z,Columbia,Marist,Lawrence A. Wien Stadium,Ivy,Pioneer,401540523
2023,6,regular,2023-10-07T17:00:00.000Z,Winston-Salem,Livingstone,Bowman Gray Stadium,CIAA,CIAA,401546945
2023,6,regular,2023-10-07T17:00:00.000Z,Morgan State,Stony Brook,Hughes Stadium,MEAC,CAA,401539982
2023,6,regular,2023-10-07T17:00:00.000Z,Wittenberg,Hiram College,Edwards-Maurer Field,North Coast,North Coast,401550267
2023,6,regular,2023-10-07T17:00:00.000Z,University of Rochester (NY),Union (NY),Edwin Fauver Stadium,Liberty League,Liberty League,401549575
2023,6,regular,2023-10-07T17:00:00.000Z,Miles College,Benedict College,Albert J. H. Sloan - Alumni Stadium,SIAC,SIAC,401547048
2023,6,regular,2023-10-07T17:00:00.000Z,Cortland,Utica,Stadium Red Field,Empire 8,Empire 8,401544056
2023,6,regular,2023-10-07T17:00:00.000Z,Norwich,Merchant Marine Academy,Sabine Field at Haynes Family Stadium,NEWMAC,NEWMAC,401549734
2023,6,regular,2023-10-07T17:00:00.000Z,New Haven,Lincoln (CA),Ralph F. DellaCamera Stadium,Northeast 10,,401550463
2023,6,regular,2023-10-07T17:00:00.000Z,Dickinson (PA),Christopher Newport,Biddle Field,Centennial,New Jersey,401549746
2023,6,regular,2023-10-07T17:00:00.000Z,Chowan,North Greenville,Garrison Stadium,Gulf South,Gulf South,401541842
2023,6,regular,2023-10-07T17:00:00.000Z,Frostburg State,UNC Pembroke,Bobcat Stadium (MD),Mountain East,Mountain East,401540995
2023,6,regular,2023-10-07T17:00:00.000Z,Lagrange College,North Carolina Wesleyan,Callaway Stadium,USA South,USA South,401550884
2023,6,regular,2023-10-07T17:00:00.000Z,Pennsylvania,Georgetown,Franklin Field,Ivy,Patriot,401540060
2023,6,regular,2023-10-07T17:00:00.000Z,Lock Haven University,Shepherd,Hubert Jack Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401541028
2023,6,regular,2023-10-07T17:00:00.000Z,Saint Vincent,Case Western Reserve,Chuck Noll Field,Presidents',Presidents',401544119
2023,6,regular,2023-10-07T17:00:00.000Z,Colby College,Wesleyan University (CT),Seaverns Field At Harold Alfond Stadium,NESCAC,NESCAC,401552019
2023,6,regular,2023-10-07T17:00:00.000Z,Trine University,Adrian,Fred Zollner Athletic Stadium,Michigan,Michigan,401544072
2023,6,regular,2023-10-07T17:00:00.000Z,Western New England,Anna Maria College,Golden Bear Stadium,Commonwealth Coast,ECFC,401551517
2023,6,regular,2023-10-07T17:00:00.000Z,Brockport,Hartwick,Bob Boozer Field,Empire 8,Empire 8,401552462
2023,6,regular,2023-10-07T17:00:00.000Z,Merrimack,Stonehill,Duane Stadium,NEC,NEC,401540041
2023,6,regular,2023-10-07T17:00:00.000Z,Ferris State,Saginaw Valley State,Top Taggart Field,GLIAC,GLIAC,401540804
2023,6,regular,2023-10-07T17:00:00.000Z,Bates,Amherst,Garcelon Field,NESCAC,NESCAC,401550297
2023,6,regular,2023-10-07T17:00:00.000Z,Depauw,Denison University,Blackstock Stadium,North Coast,North Coast,401541087
2023,6,regular,2023-10-07T17:00:00.000Z,Alderson-Broaddus,University Of Charleston (WV),Multi-Sport Performance Stadium,Mountain East,Mountain East,401545781
2023,6,regular,2023-10-07T17:00:00.000Z,Central Connecticut,Delaware State,Arute Field,NEC,MEAC,401539973
2023,6,regular,2023-10-07T17:00:00.000Z,Shippensburg,West Chester,Seth Grove Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401545965
2023,6,regular,2023-10-07T17:00:00.000Z,Morehead State,Dayton,Jayne Stadium,Pioneer,Pioneer,401540469
2023,6,regular,2023-10-07T17:00:00.000Z,Hobart College,Buffalo State,Boswell Field at David J. Urick Stadium,Liberty League,Liberty League,401549583
2023,6,regular,2023-10-07T17:00:00.000Z,Presbyterian,Stetson,Bailey Memorial Stadium,Pioneer,Pioneer,401540556
2023,6,regular,2023-10-07T17:00:00.000Z,Reading,Delaware Valley,Turf Field,Mid Atlantic,Mid Atlantic,401555475
2023,6,regular,2023-10-07T17:00:00.000Z,St. Thomas (MN),Butler,O'Shaughnessy Stadium,Pioneer,Pioneer,401540563
2023,6,regular,2023-10-07T17:00:00.000Z,Franklin Pierce,Southern Connecticut State,Sodexo Field,Northeast 10,Northeast 10,401552544
2023,6,regular,2023-10-07T17:00:00.000Z,Maryville College (TN),Greensboro College,Lloyd L. Thornton Stadium,USA South,USA South,401549789
2023,6,regular,2023-10-07T17:00:00.000Z,Salisbury,William Paterson,Sea Gull Stadium,New Jersey,New Jersey,401550227
2023,6,regular,2023-10-07T17:00:00.000Z,Wayne State (MI),Michigan Tech,Tom Adams Field,GLIAC,GLIAC,401540789
2023,6,regular,2023-10-07T17:00:00.000Z,Hope College,Albion,Ray and Sue Smith Stadium,Michigan,Michigan,401550142
2023,6,regular,2023-10-07T17:00:00.000Z,Ohio Dominican,Lake Erie,Panther Stadium (OH),Great Midwest Athletic,Great Midwest Athletic,401546997
2023,6,regular,2023-10-07T17:00:00.000Z,Widener,Lebanon Valley,Leslie C. Quick Jr. Stadium,Mid Atlantic,Mid Atlantic,401550112
2023,6,regular,2023-10-07T17:00:00.000Z,Northwood (MI),Findlay,Hantz Stadium,Great Midwest Athletic,Great Midwest Athletic,401541815
2023,6,regular,2023-10-07T17:00:00.000Z,Wheeling,West Virginia Wesleyan,Bishop Schmitt Field,Mountain East,Mountain East,401545778
2023,6,regular,2023-10-07T17:00:00.000Z,Westminster College (MO),Martin Luther,Blue Jay Stadium,Upper Midwest,Upper Midwest,401549771
2023,6,regular,2023-10-07T17:00:00.000Z,Princeton,Lafayette,Princeton University Stadium,Ivy,Patriot,401540074
2023,6,regular,2023-10-07T17:00:00.000Z,Bucknell,Holy Cross,Christy Mathewson-Memorial Stadium,Patriot,Patriot,401540050
2023,6,regular,2023-10-07T17:00:00.000Z,Brevard College,Southern Virginia,Brevard Memorial Stadium,USA South,USA South,401549814
2023,6,regular,2023-10-07T17:00:00.000Z,Fordham,Lehigh,Jack Coffey Field,Patriot,Patriot,401540083
2023,6,regular,2023-10-07T17:00:00.000Z,Westminster (PA),Bethany (WV),Memorial Field (PA),Presidents',Presidents',401550400
2023,6,regular,2023-10-07T17:00:00.000Z,West Liberty,Glenville State,West Family Stadium,Mountain East,Mountain East,401545756
2023,6,regular,2023-10-07T17:00:00.000Z,St. Anselm,Bentley,Grappone Stadium,Northeast 10,Northeast 10,401545795
2023,6,regular,2023-10-07T17:00:00.000Z,Keystone,Susquehanna,Athletic Field Complex,Landmark Conference,Landmark Conference,401549822
2023,6,regular,2023-10-07T17:00:00.000Z,Kean,Montclair State,Kean Alumni Stadium,New Jersey,New Jersey,401558980
2023,6,regular,2023-10-07T17:00:00.000Z,Hampden-Sydney,Ferrum,Lewis C. Everett Stadium,Old Dominion,Old Dominion,401550326
2023,6,regular,2023-10-07T17:00:00.000Z,Franklin & Marshall,Ursinus,Shadek Stadium,Centennial,Centennial,401552449
2023,6,regular,2023-10-07T17:00:00.000Z,Concordia University St Paul,Sioux Falls,Sea Foam Stadium,Northern Sun,Northern Sun,401544885
2023,6,regular,2023-10-07T17:00:00.000Z,Randolph-Macon,Averett,Day Field,Old Dominion,Old Dominion,401541114
2023,6,regular,2023-10-07T17:00:00.000Z,Hamilton,Trinity (CT),Steuben Field,NESCAC,NESCAC,401550304
2023,6,regular,2023-10-07T17:00:00.000Z,Elizabeth City State,Virginia Union,Roebuck Stadium,CIAA,CIAA,401540672
2023,6,regular,2023-10-07T17:00:00.000Z,St. Augustine's,Fayetteville State,George Williams Athletic Complex,CIAA,CIAA,401540679
2023,6,regular,2023-10-07T17:00:00.000Z,Shaw,Johnson C Smith,George Williams Athletic Complex,CIAA,CIAA,401540689
2023,6,regular,2023-10-07T17:00:00.000Z,Carson-Newman College,Greeneville,Burke-Tarr Stadium,South Atlantic,South Atlantic,401541037
2023,6,regular,2023-10-07T17:30:00.000Z,Heidelberg,University of Mount Union,Hoernemann Stadium,Ohio,Ohio,401544109
2023,6,regular,2023-10-07T17:30:00.000Z,Anderson (IN),Franklin,Macholtz Stadium,Heartland,Heartland,401550088
2023,6,regular,2023-10-07T17:30:00.000Z,Wofford,Samford,Gibbs Stadium,Southern,Southern,401540627
2023,6,regular,2023-10-07T17:30:00.000Z,Defiance College,Mount St. Joseph,Justin F. Coressel Stadium,Heartland,Heartland,401544958
