season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2021,4,regular,2021-09-25T16:00:00.000Z,Edinboro University,PennWest California,Sox Harrison Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401331762
2021,4,regular,2021-09-25T16:00:00.000Z,Kentucky Wesleyan,William Jewell,Steele Stadium,Great Midwest Athletic,Great Lakes,401332011
2021,4,regular,2021-09-25T16:00:00.000Z,American International,Bentley,Ronald J. Abdow Field,Northeast 10,Northeast 10,401344440
2021,4,regular,2021-09-25T16:00:00.000Z,TCU,SMU,Amon G. Carter Stadium,Big 12,American Athletic,401287910
2021,4,regular,2021-09-25T16:00:00.000Z,Wisconsin,Notre Dame,Soldier Field,Big Ten,FBS Independents,401282707
2021,4,regular,2021-09-25T16:00:00.000Z,Army,Miami (OH),Michie Stadium,FBS Independents,Mid-American,401308834
2021,4,regular,2021-09-25T16:00:00.000Z,Mississippi State,LSU,Davis Wade Stadium,SEC,SEC,401282085
2021,4,regular,2021-09-25T16:00:00.000Z,Boston College,Missouri,"Alumni Stadium (Chestnut Hill, MA)",ACC,SEC,401282086
2021,4,regular,2021-09-25T16:00:00.000Z,Minnesota,Bowling Green,Huntington Bank Stadium,Big Ten,Mid-American,401282792
2021,4,regular,2021-09-25T16:00:00.000Z,Robert Morris,Howard,Joe Walton Stadium,Big South,MEAC,401328157
2021,4,regular,2021-09-25T16:00:00.000Z,Davidson,San Diego,Richardson Stadium,Pioneer,Pioneer,401334821
2021,4,regular,2021-09-25T16:00:00.000Z,Pittsburgh,New Hampshire,Acrisure Stadium,ACC,CAA,401282644
2021,4,regular,2021-09-25T16:00:00.000Z,Virginia Tech,Richmond,Lane Stadium,ACC,CAA,401282645
2021,4,regular,2021-09-25T16:00:00.000Z,Penn State,Villanova,Beaver Stadium,Big Ten,CAA,401282817
2021,4,regular,2021-09-25T16:00:00.000Z,Temple,Wagner,Lincoln Financial Field,American Athletic,NEC,401301010
2021,4,regular,2021-09-25T16:00:00.000Z,Incarnate Word,McNeese,Gayle and Tom Benson Stadium,Southland,Southland,401328587
2021,4,regular,2021-09-25T16:00:00.000Z,St. Francis (PA),Norfolk State,DeGol Field,NEC,MEAC,401328304
2021,4,regular,2021-09-25T16:00:00.000Z,Yale,Cornell,Yale Bowl,Ivy,Ivy,401328249
2021,4,regular,2021-09-25T16:30:00.000Z,Miami,Central Connecticut,Hard Rock Stadium,ACC,NEC,401282642
2021,4,regular,2021-09-25T17:00:00.000Z,Princeton,Stetson,Princeton University Stadium,Ivy,Pioneer,401344330
2021,4,regular,2021-09-25T17:00:00.000Z,St. Augustine's,Chowan,George Williams Athletic Complex,CIAA,CIAA,401328171
2021,4,regular,2021-09-25T17:00:00.000Z,Ashland,Quincy,Jack Miller Stadium,Great Midwest Athletic,Great Lakes,401328715
2021,4,regular,2021-09-25T17:00:00.000Z,New Haven,Southern Connecticut State,Ralph F. DellaCamera Stadium,Northeast 10,Northeast 10,401328925
2021,4,regular,2021-09-25T17:00:00.000Z,Michigan Tech,Grand Valley State University,Sherman Field,GLIAC,GLIAC,401328938
2021,4,regular,2021-09-25T17:00:00.000Z,Northwood (MI),Northern Michigan,Hantz Stadium,GLIAC,GLIAC,401328969
2021,4,regular,2021-09-25T17:00:00.000Z,Shorter,West Georgia,Barron Stadium,Gulf South,Gulf South,401328993
2021,4,regular,2021-09-25T17:00:00.000Z,ERSKINE,North Greenville,J.W. Babb Stadium,Independent DII,Gulf South,401329010
2021,4,regular,2021-09-25T17:00:00.000Z,Minnesota State Moorhead,Upper Iowa University,Scheels Field at Nemzek Stadium,Northern Sun,Northern Sun,401329040
2021,4,regular,2021-09-25T17:00:00.000Z,Concordia University St Paul,Southwest Minnesota State,Sea Foam Stadium,Northern Sun,Northern Sun,401329174
2021,4,regular,2021-09-25T17:00:00.000Z,Shippensburg,Bloomsburg,Seth Grove Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329182
2021,4,regular,2021-09-25T17:00:00.000Z,Gannon,Clarion,McConnell Family Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329193
2021,4,regular,2021-09-25T17:00:00.000Z,Mercyhurst,Indiana-Pennsylvania,Saxon Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329203
2021,4,regular,2021-09-25T17:00:00.000Z,Indianapolis,Ohio Dominican,Key Stadium,Great Lakes,Great Midwest Athletic,401329709
2021,4,regular,2021-09-25T17:00:00.000Z,St. Anselm,Franklin Pierce,Grappone Stadium,Northeast 10,Northeast 10,401330257
2021,4,regular,2021-09-25T17:00:00.000Z,Alderson-Broaddus,University Of Charleston (WV),Multi-Sport Performance Stadium,Mountain East,Mountain East,401332025
2021,4,regular,2021-09-25T17:00:00.000Z,Concord University,Frostburg State,Callaghan Stadium,Mountain East,Mountain East,401334761
2021,4,regular,2021-09-25T17:00:00.000Z,UNC Pembroke,Fairmont State,Grace P. Johnson Stadium,Mountain East,Mountain East,401334769
2021,4,regular,2021-09-25T17:00:00.000Z,West Virginia Wesleyan,West Liberty,Cebe Ross Field,Mountain East,Mountain East,401334775
2021,4,regular,2021-09-25T17:00:00.000Z,Columbia,Georgetown,Lawrence A. Wien Stadium,Ivy,Patriot,401328239
2021,4,regular,2021-09-25T17:00:00.000Z,Indiana State,South Dakota State,Memorial Stadium,MVFC,MVFC,401328338
2021,4,regular,2021-09-25T17:00:00.000Z,Colgate,Lehigh,Andy Kerr Stadium,Patriot,Patriot,401328471
2021,4,regular,2021-09-25T17:00:00.000Z,Monmouth,Holy Cross,Kessler Stadium,Big South,Patriot,401328487
2021,4,regular,2021-09-25T17:00:00.000Z,Duquesne,Virginia University Of Lynchburg,Arthur J. Rooney Athletic Field,NEC,,401332052
2021,4,regular,2021-09-25T17:00:00.000Z,Drake,Valparaiso,Drake Stadium,Pioneer,Pioneer,401328528
2021,4,regular,2021-09-25T17:00:00.000Z,St. Thomas (MN),Butler,O'Shaughnessy Stadium,Pioneer,Pioneer,401328499
2021,4,regular,2021-09-25T17:00:00.000Z,Dayton,Presbyterian,Welcome Stadium,Pioneer,Pioneer,401328507
2021,4,regular,2021-09-25T17:00:00.000Z,Lincoln (PA),Shaw,Lincoln University Stadium,CIAA,CIAA,401327956
2021,4,regular,2021-09-25T17:00:00.000Z,Coastal Carolina,Massachusetts,Brooks Stadium (SC),Sun Belt,FBS Independents,401286301
2021,4,regular,2021-09-25T17:00:00.000Z,Johnson C Smith,Virginia Union,Irwin Belk Complex,CIAA,CIAA,401328018
2021,4,regular,2021-09-25T17:30:00.000Z,Dartmouth,Sacred Heart,Memorial Field,Ivy,NEC,401328263
2021,4,regular,2021-09-25T17:30:00.000Z,Greeneville,Newberry,Pioneer Field (TN),South Atlantic,South Atlantic,401332329
2021,4,regular,2021-09-25T17:30:00.000Z,VMI,Wofford,Alumni Memorial Field,Southern,Southern,401328567
2021,4,regular,2021-09-25T17:30:00.000Z,Winston-Salem,Elizabeth City State,Bowman Gray Stadium,CIAA,CIAA,401327927
2021,4,regular,2021-09-25T18:00:00.000Z,Elon,William & Mary,Rhodes Stadium,CAA,CAA,401328184
2021,4,regular,2021-09-25T18:00:00.000Z,Central Missouri,Nebraska-Kearney,Audrey J. Walton Stadium at Vernon Kennedy Field,Mid America,Mid America,401329343
2021,4,regular,2021-09-25T18:00:00.000Z,Delaware State,Merrimack,Alumni Stadium,MEAC,NEC,401328289
2021,4,regular,2021-09-25T18:00:00.000Z,Furman,Mercer,Paladin Stadium,Southern,Southern,401328555
2021,4,regular,2021-09-25T18:00:00.000Z,Washburn,Missouri Western,Yager Stadium at Moore Bowl,Mid America,Mid America,401329468
2021,4,regular,2021-09-25T18:00:00.000Z,Lincoln (MO),Northeastern State,Dwight T. Reed Stadium,Mid America,Mid America,401329445
2021,4,regular,2021-09-25T18:00:00.000Z,Western Michigan,San José State,Waldo Stadium,Mid-American,Mountain West,401309554
2021,4,regular,2021-09-25T18:00:00.000Z,Ball State,Toledo,Scheumann Stadium,Mid-American,Mid-American,401309555
2021,4,regular,2021-09-25T18:00:00.000Z,Eastern Michigan,Texas State,Rynearson Stadium,Mid-American,Sun Belt,401309557
2021,4,regular,2021-09-25T18:30:00.000Z,Utah,Washington State,Rice-Eccles Stadium,Pac-12,Pac-12,401309861
2021,4,regular,2021-09-25T18:30:00.000Z,Northwest Missouri St,Central Oklahoma,Bearcat Stadium,Mid America,Mid America,401329377
2021,4,regular,2021-09-25T18:30:00.000Z,Northern Illinois,Maine,Huskie Stadium,Mid-American,CAA,401309556
2021,4,regular,2021-09-25T18:30:00.000Z,Tennessee Tech,Eastern Illinois,Tucker Stadium,OVC,OVC,401328414
2021,4,regular,2021-09-25T19:00:00.000Z,Bemidji State,Augustana University (SD),Chet Anderson Stadium,Northern Sun,Northern Sun,401329144
2021,4,regular,2021-09-25T19:00:00.000Z,Eastern Kentucky,Austin Peay,Roy Kidd Stadium,AWC,OVC,401327990
2021,4,regular,2021-09-25T19:00:00.000Z,Montana,Cal Poly,Washington-Grizzly Stadium,Big Sky,Big Sky,401328030
2021,4,regular,2021-09-25T19:00:00.000Z,Idaho State,Sacramento State,Holt Arena,Big Sky,Big Sky,401328058
2021,4,regular,2021-09-25T19:00:00.000Z,Southern Illinois,Illinois State,Saluki Stadium,MVFC,MVFC,401328329
2021,4,regular,2021-09-25T19:00:00.000Z,Southeast Missouri State,Tennessee State,Houck Field,OVC,OVC,401328429
2021,4,regular,2021-09-25T19:00:00.000Z,Samford,East Tennessee State,Seibert Stadium,Southern,Southern,401328562
2021,4,regular,2021-09-25T19:00:00.000Z,Jackson State,Delta State,Mississippi Veterans Memorial Stadium,SWAC,Gulf South,401328667
2021,4,regular,2021-09-25T19:00:00.000Z,Southern Nazarene,Southeastern Oklahoma State,Southern Nazarene University Football Stadium,Great American,Great American,401328494
2021,4,regular,2021-09-25T19:00:00.000Z,Tiffin,Truman State,Frost-Kalnow Stadium,Great Midwest Athletic,Great Lakes,401328709
2021,4,regular,2021-09-25T19:00:00.000Z,Ferris State,Davenport,Top Taggart Field,GLIAC,GLIAC,401328725
2021,4,regular,2021-09-25T19:00:00.000Z,Black Hills State,Adams State,Lyle Hare Stadium,Rocky Mountain,Rocky Mountain,401329026
2021,4,regular,2021-09-25T19:00:00.000Z,University of Mary,Winona State,MDU Resources Community Bowl,Northern Sun,Northern Sun,401329060
2021,4,regular,2021-09-25T19:00:00.000Z,Kentucky State,Benedict College,Lucas Oil Stadium,SIAC,SIAC,401329087
2021,4,regular,2021-09-25T19:00:00.000Z,Colorado Mesa,Chadron St,Ralph Stocker Stadium,Rocky Mountain,Rocky Mountain,401329307
2021,4,regular,2021-09-25T19:00:00.000Z,Western Colorado,Fort Lewis,Mountaineer Bowl,Rocky Mountain,Rocky Mountain,401329338
2021,4,regular,2021-09-25T19:00:00.000Z,Missouri Southern State,Fort Hays State,Fred G. Hughes Stadium,Mid America,Mid America,401329407
2021,4,regular,2021-09-25T19:00:00.000Z,Northern Colorado,Northern Arizona,Nottingham Field,Big Sky,Big Sky,401328076
2021,4,regular,2021-09-25T19:30:00.000Z,Iowa,Colorado State,Kinnick Stadium,Big Ten,Mountain West,401282756
2021,4,regular,2021-09-25T19:30:00.000Z,Arkansas,Texas A&M,AT&T Stadium,SEC,SEC,401282082
2021,4,regular,2021-09-25T19:30:00.000Z,Baylor,Iowa State,McLane Stadium,Big 12,Big 12,401287907
2021,4,regular,2021-09-25T19:30:00.000Z,Memphis,UTSA,Simmons Bank Liberty Stadium,American Athletic,Conference USA,401282213
2021,4,regular,2021-09-25T19:30:00.000Z,Florida State,Louisville,Doak Campbell Stadium,ACC,ACC,401282640
2021,4,regular,2021-09-25T19:30:00.000Z,NC State,Clemson,Carter-Finley Stadium,ACC,ACC,401282643
2021,4,regular,2021-09-25T19:30:00.000Z,Maryland,Kent State,SECU Stadium,Big Ten,Mid-American,401282765
2021,4,regular,2021-09-25T19:30:00.000Z,Michigan,Rutgers,Michigan Stadium,Big Ten,Big Ten,401282775
2021,4,regular,2021-09-25T19:30:00.000Z,Purdue,Illinois,Ross-Ade Stadium,Big Ten,Big Ten,401282716
2021,4,regular,2021-09-25T19:30:00.000Z,UConn,Wyoming,Pratt & Whitney Stadium,FBS Independents,Mountain West,401286190
2021,4,regular,2021-09-25T19:30:00.000Z,Lafayette,Pennsylvania,Fisher Field,Patriot,Ivy,401328270
2021,4,regular,2021-09-25T19:30:00.000Z,San Diego State,Towson,StubHub Center,Mountain West,CAA,401310709
2021,4,regular,2021-09-25T20:00:00.000Z,Hillsdale,Missouri S&T,"Frank ""Muddy"" Waters Stadium",Great Midwest Athletic,Great Lakes,401328683
2021,4,regular,2021-09-25T20:00:00.000Z,Livingstone,Bowie State,Alumni Memorial Stadium (NC),CIAA,CIAA,401327917
2021,4,regular,2021-09-25T20:00:00.000Z,Jacksonville State,UT Martin,AmFirst Stadium,AWC,OVC,401327998
2021,4,regular,2021-09-25T20:00:00.000Z,Nicholls,North Alabama,Manning Field at John L. Guidry Stadium,Southland,Big South,401328146
2021,4,regular,2021-09-25T20:00:00.000Z,Millersville,West Chester,Chryst Field at Biemesderfer Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329421
2021,4,regular,2021-09-25T20:00:00.000Z,Duke,Kansas,Wallace Wade Stadium,ACC,Big 12,401282639
2021,4,regular,2021-09-25T20:00:00.000Z,Auburn,Georgia State,Jordan-Hare Stadium,SEC,Sun Belt,401282083
2021,4,regular,2021-09-25T20:05:00.000Z,Stony Brook,Fordham,Kenneth P. LaValle Stadium,CAA,Patriot,401328227
2021,4,regular,2021-09-25T21:00:00.000Z,Prairie View A&M,Grambling,Cotton Bowl,SWAC,SWAC,401328663
2021,4,regular,2021-09-25T21:00:00.000Z,Central Arkansas,Sam Houston,Estes Stadium,AWC,AWC,401327969
2021,4,regular,2021-09-25T21:00:00.000Z,Portland State,Montana State,Hillsboro Stadium,Big Sky,Big Sky,401328066
2021,4,regular,2021-09-25T21:00:00.000Z,Alabama A&M,Tuskegee,Ladd Peebles Stadium,SWAC,SIAC,401346619
2021,4,regular,2021-09-25T21:00:00.000Z,Tulsa,Arkansas State,Chapman Stadium,American Athletic,Sun Belt,401301011
2021,4,regular,2021-09-25T22:00:00.000Z,Stanford,UCLA,Stanford Stadium,Pac-12,Pac-12,401309858
2021,4,regular,2021-09-25T22:00:00.000Z,Old Dominion,Buffalo,S.B. Ballard Stadium,Conference USA,Mid-American,401282209
2021,4,regular,2021-09-25T22:00:00.000Z,Georgia Southern,Louisiana,Allen E. Paulson Stadium,Sun Belt,Sun Belt,401309610
2021,4,regular,2021-09-25T22:00:00.000Z,East Carolina,Charleston Southern,Dowdy-Ficklen Stadium,American Athletic,Big South,401301007
2021,4,regular,2021-09-25T22:00:00.000Z,Alabama State,Bethune-Cookman,Hornet Stadium,SWAC,SWAC,401328617
2021,4,regular,2021-09-25T22:00:00.000Z,Marist,Bryant,Leonidoff Field,Pioneer,NEC,401328514
2021,4,regular,2021-09-25T22:00:00.000Z,Youngstown State,Western Illinois,Stambaugh Stadium,MVFC,MVFC,401328387
2021,4,regular,2021-09-25T22:00:00.000Z,North Carolina A&T,North Carolina Central,Aggie Stadium,Big South,MEAC,401328152
2021,4,regular,2021-09-25T22:00:00.000Z,Gardner-Webb,Western Carolina,Ernest W. Spangler Stadium,Big South,Southern,401328126
2021,4,regular,2021-09-25T22:00:00.000Z,Lake Erie,Southwest Baptist,Jack Britt Memorial Stadium,Great Midwest Athletic,Great Lakes,401328698
2021,4,regular,2021-09-25T22:00:00.000Z,Savannah St,Morehouse College,Ted Wright Stadium,SIAC,SIAC,401328947
2021,4,regular,2021-09-25T22:00:00.000Z,Wayne State (MI),Saginaw Valley State,Tom Adams Field,GLIAC,GLIAC,401328978
2021,4,regular,2021-09-25T22:00:00.000Z,Allen,Fort Valley State,W.C. Hawkins Stadium,SIAC,SIAC,401329120
2021,4,regular,2021-09-25T22:00:00.000Z,Edward Waters,Lane College,Earl Kitchings Stadium,SIAC,SIAC,401329139
2021,4,regular,2021-09-25T22:00:00.000Z,Seton Hill,Slippery Rock,Offutt Field,Pennsylvania State Athletic,Pennsylvania State Athletic,401329271
2021,4,regular,2021-09-25T22:00:00.000Z,South Dakota Mines,CSU Pueblo,O'Harra Stadium,Rocky Mountain,Rocky Mountain,401329333
2021,4,regular,2021-09-25T22:00:00.000Z,Lenoir-Rhyne,Mars Hill,Helen and Leonard Moretz Stadium,South Atlantic,South Atlantic,401329653
2021,4,regular,2021-09-25T22:00:00.000Z,Lock Haven University,East Stroudsburg University,Hubert Jack Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329662
2021,4,regular,2021-09-25T22:00:00.000Z,Stonehill,Assumption,W.B. Mason Stadium,Northeast 10,Northeast 10,401347706
2021,4,regular,2021-09-25T22:30:00.000Z,Rice,Texas Southern,Rice Stadium,Conference USA,SWAC,401282210
2021,4,regular,2021-09-25T23:00:00.000Z,Fayetteville State,Virginia St,"Luther ""Nick"" Jeralds Stadium",CIAA,CIAA,401327963
2021,4,regular,2021-09-25T23:00:00.000Z,Henderson State,Southern Arkansas,Ruggles Field at Carpenter-Haygood Stadium,Great American,Great American,401328399
2021,4,regular,2021-09-25T23:00:00.000Z,Stephen F. Austin,Lincoln (CA),Homer Bryce Stadium,AWC,,401333439
2021,4,regular,2021-09-25T23:00:00.000Z,Tarleton State,New Mexico Highlands,"Memorial Stadium (Stephenville, TX)",AWC,Rocky Mountain,401328025
2021,4,regular,2021-09-25T23:00:00.000Z,Harding University,Ouachita Baptist,First Security Stadium,Great American,Great American,401328391
2021,4,regular,2021-09-25T23:00:00.000Z,Northwestern Oklahoma State,East Central (OK),Ranger Field,Great American,Great American,401328347
2021,4,regular,2021-09-25T23:00:00.000Z,Arkansas Tech,Arkansas-Monticello,Thone Stadium at Buerkle Field,Great American,Great American,401328279
2021,4,regular,2021-09-25T23:00:00.000Z,Lamar,Abilene Christian,Provost Umphrey Stadium,AWC,AWC,401328006
2021,4,regular,2021-09-25T23:00:00.000Z,Albany State GA,Clark Atlanta,Albany State University Coliseum,SIAC,SIAC,401329080
2021,4,regular,2021-09-25T23:00:00.000Z,Northern State,Sioux Falls,Swisher Field,Northern Sun,Northern Sun,401329071
2021,4,regular,2021-09-25T23:00:00.000Z,Central Washington,Angelo State,Tomlinson Stadium,Great Northwest,Lone Star,401329094
2021,4,regular,2021-09-25T23:00:00.000Z,Miles College,Central State (OH),Albert J. H. Sloan - Alumni Stadium,SIAC,SIAC,401328961
2021,4,regular,2021-09-25T23:00:00.000Z,Minot State,Minnesota State Mankato,Herb Parker Stadium,Northern Sun,Northern Sun,401329494
2021,4,regular,2021-09-25T23:00:00.000Z,Limestone,Wilson,The Reservation,South Atlantic,Independent DII,401331755
2021,4,regular,2021-09-25T23:00:00.000Z,Minnesota Duluth,Wayne State (NE),James S. Malosky Stadium,Northern Sun,Northern Sun,401333047
2021,4,regular,2021-09-25T23:00:00.000Z,Southwestern Oklahoma State,Oklahoma Baptist,Milam Stadium,Great American,Great American,401328467
2021,4,regular,2021-09-25T23:00:00.000Z,Florida,Tennessee,Ben Hill Griffin Stadium,SEC,SEC,401282084
2021,4,regular,2021-09-25T23:00:00.000Z,South Carolina,Kentucky,Williams-Brice Stadium,SEC,SEC,401282087
2021,4,regular,2021-09-25T23:00:00.000Z,Houston,Navy,TDECU Stadium,American Athletic,American Athletic,401301008
2021,4,regular,2021-09-25T23:00:00.000Z,Oklahoma State,Kansas State,Boone Pickens Stadium,Big 12,Big 12,401287909
2021,4,regular,2021-09-25T23:00:00.000Z,Louisiana Tech,North Texas,Joe Aillet Stadium,Conference USA,Conference USA,401282205
2021,4,regular,2021-09-25T23:00:00.000Z,Michigan State,Nebraska,Spartan Stadium,Big Ten,Big Ten,401282784
2021,4,regular,2021-09-25T23:30:00.000Z,Oklahoma,West Virginia,"Memorial Stadium (Norman, OK)",Big 12,Big 12,401287908
2021,4,regular,2021-09-25T23:30:00.000Z,Alabama,Southern Miss,Bryant-Denny Stadium,SEC,Conference USA,401282081
2021,4,regular,2021-09-25T23:30:00.000Z,Georgia Tech,North Carolina,Mercedes-Benz Stadium,ACC,ACC,401282641
2021,4,regular,2021-09-25T23:30:00.000Z,Ohio State,Akron,Ohio Stadium,Big Ten,Mid-American,401282811
2021,4,regular,2021-09-26T00:00:00.000Z,Western New Mexico,UT Permian Basin,Ben Altamirano Field,Lone Star,Lone Star,401329463
2021,4,regular,2021-09-26T00:00:00.000Z,West Texas A&M,Colorado School Of Mines,Buffalo Stadium,Lone Star,Rocky Mountain,401329321
2021,4,regular,2021-09-26T00:00:00.000Z,Texas A&M-Kingsville,East Texas A&M,Javelina Stadium,Lone Star,Lone Star,401329154
2021,4,regular,2021-09-26T00:00:00.000Z,New Mexico State,Hawai'i,Aggie Memorial Stadium,FBS Independents,Mountain West,401310708
2021,4,regular,2021-09-26T00:00:00.000Z,UL Monroe,Troy,Malone Stadium,Sun Belt,Sun Belt,401309611
2021,4,regular,2021-09-26T00:00:00.000Z,Air Force,Florida Atlantic,Falcon Stadium,Mountain West,Conference USA,401282207
2021,4,regular,2021-09-26T00:00:00.000Z,Western Kentucky,Indiana,Houchens Industries-L.T. Smith Stadium,Conference USA,Big Ten,401282214
2021,4,regular,2021-09-26T00:00:00.000Z,Pittsburg St,Emporia State University,Carnie Smith Stadium,Mid America,Mid America,401329397
2021,4,regular,2021-09-26T00:00:00.000Z,Tulane,UAB,Yulman Stadium,American Athletic,Conference USA,401282211
2021,4,regular,2021-09-26T00:00:00.000Z,Southern Utah,Eastern Washington,Eccles Coliseum,Big Sky,Big Sky,401328040
2021,4,regular,2021-09-26T00:00:00.000Z,Weber State,UC Davis,Stewart Stadium,Big Sky,Big Sky,401328100
2021,4,regular,2021-09-26T00:00:00.000Z,Missouri State,South Dakota,Plaster Sports Complex,MVFC,MVFC,401328354
2021,4,regular,2021-09-26T00:00:00.000Z,Mississippi College,West Alabama,Robinson-Hale Stadium,Gulf South,Gulf South,401329002
2021,4,regular,2021-09-26T00:00:00.000Z,Midwestern State,Eastern New Mexico,"Memorial Stadium (Wichita Falls, TX)",Lone Star,Lone Star,401329107
2021,4,regular,2021-09-26T01:00:00.000Z,Simon Fraser,Western Oregon,Terry Fox Field,Great Northwest,Great Northwest,401329050
2021,4,regular,2021-09-26T01:00:00.000Z,UTEP,New Mexico,Sun Bowl,Conference USA,Mountain West,401282212
2021,4,regular,2021-09-26T01:30:00.000Z,Washington,California,Husky Stadium,Pac-12,Pac-12,401309857
2021,4,regular,2021-09-26T02:15:00.000Z,BYU,South Florida,LaVell Edwards Stadium,FBS Independents,American Athletic,401301009
2021,4,regular,2021-09-26T02:30:00.000Z,USC,Oregon State,Los Angeles Memorial Coliseum,Pac-12,Pac-12,401309860
2021,4,regular,2021-09-26T02:30:00.000Z,Arizona State,Colorado,Mountain America Stadium,Pac-12,Pac-12,401309862
2021,4,regular,2021-09-26T02:30:00.000Z,Oregon,Arizona,Autzen Stadium,Pac-12,Pac-12,401309859
2021,5,regular,2021-09-26T19:00:00.000Z,Mississippi Valley State,Southern,Mississippi Veterans Memorial Stadium,SWAC,SWAC,401328674
2021,5,regular,2021-09-30T23:00:00.000Z,Walsh,Ashland,Tom Benson Hall of Fame Stadium,Great Midwest Athletic,Great Midwest Athletic,401328716
2021,5,regular,2021-09-30T23:30:00.000Z,Prairie View A&M,Arkansas-Pine Bluff,Panther Stadium,SWAC,SWAC,401328635
2021,5,regular,2021-09-30T23:30:00.000Z,Miami,Virginia,Hard Rock Stadium,ACC,ACC,401282646
2021,5,regular,2021-10-01T23:00:00.000Z,Pennsylvania,Dartmouth,Franklin Field,Ivy,Ivy,401328264
2021,5,regular,2021-10-01T23:00:00.000Z,Southern Connecticut State,American International,Jess Dow Field,Northeast 10,Northeast 10,401347703
2021,5,regular,2021-10-01T23:30:00.000Z,Tulsa,Houston,Chapman Stadium,American Athletic,American Athletic,401301012
2021,5,regular,2021-10-02T00:00:00.000Z,Maryland,Iowa,SECU Stadium,Big Ten,Big Ten,401282759
2021,5,regular,2021-10-02T01:00:00.000Z,Utah State,BYU,Maverik Stadium,Mountain West,FBS Independents,401309912
2021,5,regular,2021-10-02T16:00:00.000Z,Purdue,Minnesota,Ross-Ade Stadium,Big Ten,Big Ten,401282793
2021,5,regular,2021-10-02T16:00:00.000Z,Wisconsin,Michigan,Camp Randall Stadium,Big Ten,Big Ten,401282776
2021,5,regular,2021-10-02T16:00:00.000Z,Temple,Memphis,Lincoln Financial Field,American Athletic,American Athletic,401301015
2021,5,regular,2021-10-02T16:00:00.000Z,Butler,Drake,Butler Bowl,Pioneer,Pioneer,401328500
2021,5,regular,2021-10-02T16:00:00.000Z,Morgan State,St. Francis (PA),Hughes Stadium,MEAC,NEC,401328298
2021,5,regular,2021-10-02T16:00:00.000Z,Georgia,Arkansas,Sanford Stadium,SEC,SEC,401282090
2021,5,regular,2021-10-02T16:00:00.000Z,Missouri,Tennessee,Memorial Stadium,SEC,SEC,401282093
2021,5,regular,2021-10-02T16:00:00.000Z,Rhode Island,Stony Brook,Meade Stadium,CAA,CAA,401328212
2021,5,regular,2021-10-02T16:00:00.000Z,TCU,Texas,Amon G. Carter Stadium,Big 12,Big 12,401287915
2021,5,regular,2021-10-02T16:00:00.000Z,North Carolina,Duke,Kenan Stadium,ACC,ACC,401282650
2021,5,regular,2021-10-02T16:00:00.000Z,Buffalo,Western Michigan,UB Stadium,Mid-American,Mid-American,401309561
2021,5,regular,2021-10-02T16:00:00.000Z,Georgia Tech,Pittsburgh,Bobby Dodd Stadium,ACC,ACC,401282649
2021,5,regular,2021-10-02T16:00:00.000Z,Lehigh,Yale,Goodman Stadium,Patriot,Ivy,401339819
2021,5,regular,2021-10-02T16:00:00.000Z,Massachusetts,Toledo,Warren McGuirk Alumni Stadium,FBS Independents,Mid-American,401286302
2021,5,regular,2021-10-02T16:00:00.000Z,Illinois,Charlotte,"Memorial Stadium (Champaign, IL)",Big Ten,Conference USA,401282219
2021,5,regular,2021-10-02T16:00:00.000Z,Pace,New Haven,Pace Stadium,Northeast 10,Northeast 10,401328926
2021,5,regular,2021-10-02T16:00:00.000Z,University Of Charleston (WV),Notre Dame College,University of Charleston Stadium,Mountain East,Mountain East,401329435
2021,5,regular,2021-10-02T16:00:00.000Z,Millersville,Lock Haven University,Chryst Field at Biemesderfer Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329427
2021,5,regular,2021-10-02T16:00:00.000Z,Shepherd,Shippensburg,Ram Stadium (WV),Pennsylvania State Athletic,Pennsylvania State Athletic,401329359
2021,5,regular,2021-10-02T16:05:00.000Z,Kutztown University,East Stroudsburg University,Andre Reed Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401329233
2021,5,regular,2021-10-02T16:30:00.000Z,Georgetown,Colgate,Cooper Field,Patriot,Patriot,401328472
2021,5,regular,2021-10-02T16:30:00.000Z,Wake Forest,Louisville,Allegacy Federal Credit Union Stadium,ACC,ACC,401282651
2021,5,regular,2021-10-02T17:00:00.000Z,Howard,Sacred Heart,William H. Greene Stadium,MEAC,NEC,401332301
2021,5,regular,2021-10-02T17:00:00.000Z,McNeese,SE Louisiana,Cowboy Stadium,Southland,Southland,401328588
2021,5,regular,2021-10-02T17:00:00.000Z,Princeton,Columbia,Princeton University Stadium,Ivy,Ivy,401328240
2021,5,regular,2021-10-02T17:00:00.000Z,Merrimack,Duquesne,Duane Stadium,NEC,NEC,401329326
2021,5,regular,2021-10-02T17:00:00.000Z,Franklin Pierce,Assumption,Sodexo Field,Northeast 10,Northeast 10,401334781
