season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2010,2,regular,2010-09-11T23:37:00.000Z,Northern Iowa,North Dakota State,UNI-Dome,MVFC,MVFC,302542460
2010,2,regular,2010-09-12T00:00:00.000Z,Florida International,Rutgers,FIU Stadium,Sun Belt,Big East,302542229
2010,2,regular,2010-09-12T00:00:00.000Z,SMU,UAB,Gerald J. Ford Stadium,Conference USA,Conference USA,302542567
2010,2,regular,2010-09-12T00:00:00.000Z,New Mexico,Texas Tech,University Stadium (NM),Mountain West,Big 12,302540167
2010,2,regular,2010-09-12T00:00:00.000Z,Alabama State,Arkansas-Pine Bluff,Cramton Bowl,SWAC,SWAC,302542011
2010,2,regular,2010-09-12T00:00:00.000Z,Missouri S&T,Drake,Allgood-Bailey Stadium,,Pioneer,302542402
2010,2,regular,2010-09-12T00:00:00.000Z,Southern Utah,San Diego,Eccles Coliseum,Great West,Pioneer,302540253
2010,2,regular,2010-09-12T00:00:00.000Z,Utah State,Idaho State,Maverik Stadium,Western Athletic,Big Sky,302540328
2010,2,regular,2010-09-12T00:00:00.000Z,New Mexico State,San Diego State,Aggie Memorial Stadium,Western Athletic,Mountain West,302540166
2010,2,regular,2010-09-12T00:05:00.000Z,Weber State,Northern Colorado,Stewart Stadium,Big Sky,Big Sky,302542692
2010,2,regular,2010-09-12T01:00:00.000Z,Eastern Washington,Central Washington,,Big Sky,,302540331
2010,2,regular,2010-09-12T01:00:00.000Z,Tulane,Ole Miss,Caesars Superdome,Conference USA,SEC,302542655
2010,2,regular,2010-09-12T01:05:00.000Z,Sacramento State,Western Oregon,Hornet Stadium,Big Sky,,302540016
2010,2,regular,2010-09-12T01:05:00.000Z,UC Davis,Portland State,Aggie Stadium,Great West,Big Sky,302540302
2010,2,regular,2010-09-12T01:05:00.000Z,Cal Poly,Montana,Alex G. Spanos Stadium,Great West,Big Sky,302540013
2010,2,regular,2010-09-12T02:00:00.000Z,Arizona,The Citadel,Arizona Stadium,Pac-10,Southern,302540012
2010,2,regular,2010-09-12T02:00:00.000Z,Arizona State,Northern Arizona,Mountain America Stadium,Pac-10,Big Sky,302540009
2010,2,regular,2010-09-12T02:30:00.000Z,USC,Virginia,Los Angeles Memorial Coliseum,Pac-10,ACC,302540030
2010,2,regular,2010-09-12T02:30:00.000Z,Nevada,Colorado State,Mackay Stadium,Western Athletic,Mountain West,302542440
2010,2,regular,2010-09-12T02:30:00.000Z,UCLA,Stanford,Rose Bowl,Pac-10,Pac-10,302540026
2010,3,regular,2010-09-16T23:30:00.000Z,NC State,Cincinnati,Carter-Finley Stadium,ACC,Big East,302590152
2010,3,regular,2010-09-17T00:00:00.000Z,Samford,Newberry,Seibert Stadium,Southern,,302592535
2010,3,regular,2010-09-17T00:00:00.000Z,Tennessee Tech,Lane College,Tucker Stadium,OVC,,302592635
2010,3,regular,2010-09-18T00:00:00.000Z,Southern Miss,Kansas,M. M. Roberts Stadium,Conference USA,Big 12,302602572
2010,3,regular,2010-09-18T02:00:00.000Z,Nevada,California,Mackay Stadium,Western Athletic,Pac-10,302602440
2010,3,regular,2010-09-18T16:00:00.000Z,Kansas State,Iowa State,,Big 12,Big 12,302612306
2010,3,regular,2010-09-18T16:00:00.000Z,Temple,UConn,Lincoln Financial Field,Mid-American,Big East,302610218
2010,3,regular,2010-09-18T16:00:00.000Z,Georgia,Arkansas,Sanford Stadium,SEC,SEC,302610061
2010,3,regular,2010-09-18T16:00:00.000Z,Yale,Georgetown,Yale Bowl,Ivy,Patriot,302610043
2010,3,regular,2010-09-18T16:00:00.000Z,Robert Morris,Liberty,Joe Walton Stadium,NEC,Big South,302612523
2010,3,regular,2010-09-18T16:00:00.000Z,St. Francis (PA),Sacred Heart,DeGol Field,NEC,NEC,302612598
2010,3,regular,2010-09-18T16:00:00.000Z,Purdue,Ball State,Ross-Ade Stadium,Big Ten,Mid-American,302612509
2010,3,regular,2010-09-18T16:00:00.000Z,Penn State,Kent State,Beaver Stadium,Big Ten,Mid-American,302610213
2010,3,regular,2010-09-18T16:00:00.000Z,Ohio State,Ohio,Ohio Stadium,Big Ten,Mid-American,302610194
2010,3,regular,2010-09-18T16:00:00.000Z,Army,North Texas,Michie Stadium,FBS Independents,Sun Belt,302610349
2010,3,regular,2010-09-18T16:00:00.000Z,West Virginia,Maryland,Milan Puskar Stadium,Big East,ACC,302610277
2010,3,regular,2010-09-18T16:00:00.000Z,Illinois,Northern Illinois,"Memorial Stadium (Champaign, IL)",Big Ten,Mid-American,302610356
2010,3,regular,2010-09-18T16:00:00.000Z,Michigan,Massachusetts,Michigan Stadium,Big Ten,CAA,302610130
2010,3,regular,2010-09-18T16:00:00.000Z,North Carolina,Georgia Tech,Kenan Stadium,ACC,ACC,302610153
2010,3,regular,2010-09-18T16:21:00.000Z,Ole Miss,Vanderbilt,Vaught-Hemingway Stadium,SEC,SEC,302610145
2010,3,regular,2010-09-18T16:30:00.000Z,Columbia,Fordham,Lawrence A. Wien Stadium,Ivy,Patriot,302610171
2010,3,regular,2010-09-18T16:30:00.000Z,Brown,Stony Brook,Brown Stadium,Ivy,Big South,302610225
2010,3,regular,2010-09-18T16:37:00.000Z,Lehigh,Princeton,Goodman Stadium,Patriot,Ivy,302612329
2010,3,regular,2010-09-18T17:00:00.000Z,Wagner,Cornell,Wagner College Stadium,NEC,Ivy,302612681
2010,3,regular,2010-09-18T17:00:00.000Z,Bryant,Merrimack,Bulldog Stadium,NEC,,302612803
2010,3,regular,2010-09-18T17:00:00.000Z,Bucknell,Dartmouth,Christy Mathewson-Memorial Stadium,Patriot,Ivy,302612083
2010,3,regular,2010-09-18T17:00:00.000Z,Texas Southern,Alabama A&M,,SWAC,SWAC,302612640
2010,3,regular,2010-09-18T17:00:00.000Z,Georgia State,Jacksonville State,Georgia Dome,FCS Independents,OVC,302612247
2010,3,regular,2010-09-18T17:00:00.000Z,Howard,Florida A&M,William H. Greene Stadium,MEAC,MEAC,302610047
2010,3,regular,2010-09-18T17:00:00.000Z,Richmond,Elon,,CAA,Southern,302610257
2010,3,regular,2010-09-18T17:30:00.000Z,Virginia Tech,East Carolina,Lane Stadium,ACC,Conference USA,302610259
2010,3,regular,2010-09-18T17:30:00.000Z,Charleston Southern,Mars Hill,Buccaneer Field,Big South,,302612127
2010,3,regular,2010-09-18T18:00:00.000Z,Western Illinois,Sam Houston,Hanson Field,MVFC,Southland,302612710
2010,3,regular,2010-09-18T18:00:00.000Z,Benedict College,South Carolina State,,,MEAC,302612059
2010,3,regular,2010-09-18T19:00:00.000Z,Montana State,Drake,Bobcat Stadium,Big Sky,Pioneer,302610147
2010,3,regular,2010-09-18T19:30:00.000Z,Oklahoma,Air Force,"Memorial Stadium (Norman, OK)",Big 12,Mountain West,302610201
2010,3,regular,2010-09-18T19:30:00.000Z,Tennessee,Florida,Neyland Stadium,SEC,SEC,302612633
2010,3,regular,2010-09-18T19:30:00.000Z,Minnesota,USC,Huntington Bank Stadium,Big Ten,Pac-10,302610135
2010,3,regular,2010-09-18T19:30:00.000Z,Florida State,BYU,Doak Campbell Stadium,ACC,Mountain West,302610052
2010,3,regular,2010-09-18T19:30:00.000Z,SMU,Washington State,Gerald J. Ford Stadium,Conference USA,Pac-10,302612567
2010,3,regular,2010-09-18T19:30:00.000Z,Miami (OH),Colorado State,Yager Stadium,Mid-American,Mountain West,302610193
2010,3,regular,2010-09-18T19:30:00.000Z,Washington,Nebraska,Husky Stadium,Pac-10,Big 12,302610264
2010,3,regular,2010-09-18T19:30:00.000Z,Duke,Alabama,Wallace Wade Stadium,ACC,SEC,302610150
2010,3,regular,2010-09-18T19:30:00.000Z,Wisconsin,Arizona State,Camp Randall Stadium,Big Ten,Pac-10,302610275
2010,3,regular,2010-09-18T19:30:00.000Z,App State,North Carolina Central,Kidd Brewer Stadium,Southern,MEAC,302612026
2010,3,regular,2010-09-18T19:30:00.000Z,Colorado,Hawai'i,Folsom Field,Big 12,Western Athletic,302610038
2010,3,regular,2010-09-18T19:35:00.000Z,Northern Colorado,Idaho State,Nottingham Field,Big Sky,Big Sky,302612458
2010,3,regular,2010-09-18T20:00:00.000Z,UAB,Troy,Legion Field,Conference USA,Sun Belt,302610005
2010,3,regular,2010-09-18T20:00:00.000Z,Eastern Michigan,Central Michigan,Rynearson Stadium,Mid-American,Mid-American,302612199
2010,3,regular,2010-09-18T20:00:00.000Z,Bethune-Cookman,Savannah St,Municipal Stadium,MEAC,MEAC,302612065
2010,3,regular,2010-09-18T20:30:00.000Z,TCU,Baylor,Amon G. Carter Stadium,Mountain West,Big 12,302612628
2010,3,regular,2010-09-18T21:00:00.000Z,Grambling,Jackson State,Eddie Robinson Stadium,SWAC,SWAC,302612755
2010,3,regular,2010-09-18T21:00:00.000Z,Prairie View A&M,Alabama State,Blackshear Stadium,SWAC,SWAC,302612504
2010,3,regular,2010-09-18T21:00:00.000Z,Mississippi Valley State,Alcorn State,Rice-Totten Field,SWAC,SWAC,302612400
2010,3,regular,2010-09-18T21:00:00.000Z,Western Kentucky,Indiana,Houchens Industries-L.T. Smith Stadium,Sun Belt,Big Ten,302610098
2010,3,regular,2010-09-18T21:00:00.000Z,North Dakota,Northeastern State,Alerus Center,Great West,,302610155
2010,3,regular,2010-09-18T21:05:00.000Z,South Dakota,Northwestern Oklahoma State,DakotaDome,Great West,,302610233
2010,3,regular,2010-09-18T21:05:00.000Z,Northern Iowa,Stephen F. Austin,UNI-Dome,MVFC,Southland,302612460
2010,3,regular,2010-09-18T21:30:00.000Z,Oregon State,Louisville,Reser Stadium,Pac-10,Big East,302610204
2010,3,regular,2010-09-18T22:00:00.000Z,Norfolk State,Virginia St,"William Dick"""" Price Stadium""""",MEAC,,302612450
2010,3,regular,2010-09-18T22:00:00.000Z,Hampton,North Carolina A&T,Armstrong Stadium,MEAC,MEAC,302612261
2010,3,regular,2010-09-18T22:00:00.000Z,Delaware,Duquesne,Delaware Stadium,CAA,NEC,302610048
2010,3,regular,2010-09-18T22:00:00.000Z,Youngstown State,Central Connecticut,Stambaugh Stadium,MVFC,NEC,302612754
2010,3,regular,2010-09-18T22:00:00.000Z,Chattanooga,Eastern Kentucky,Finley Stadium,Southern,OVC,302610236
2010,3,regular,2010-09-18T22:00:00.000Z,Coastal Carolina,Georgia Southern,Brooks Stadium (SC),Big South,Southern,302610324
2010,3,regular,2010-09-18T22:00:00.000Z,Gardner-Webb,Western Carolina,Ernest W. Spangler Stadium,Big South,Southern,302612241
2010,3,regular,2010-09-18T22:15:00.000Z,Oregon,Portland State,Autzen Stadium,Pac-10,Big Sky,302612483
2010,3,regular,2010-09-18T23:00:00.000Z,The Citadel,Presbyterian,Johnson Hagood Stadium,Southern,Big South,302612643
2010,3,regular,2010-09-18T23:00:00.000Z,Harvard,Holy Cross,Harvard Stadium,Ivy,Patriot,302610108
2010,3,regular,2010-09-18T23:00:00.000Z,LSU,Mississippi State,Tiger Stadium (LA),SEC,SEC,302610099
2010,3,regular,2010-09-18T23:00:00.000Z,Pennsylvania,Lafayette,Franklin Field,Ivy,Patriot,302610219
2010,3,regular,2010-09-18T23:00:00.000Z,Tennessee State,Austin Peay,Nissan Stadium,OVC,OVC,302612634
2010,3,regular,2010-09-18T23:00:00.000Z,UT Martin,Eastern Illinois,Graham Stadium,OVC,OVC,302612630
2010,3,regular,2010-09-18T23:00:00.000Z,Central Arkansas,Murray State,Estes Stadium,Southland,OVC,302612110
2010,3,regular,2010-09-18T23:00:00.000Z,Southern Illinois,Southeast Missouri State,Saluki Stadium,MVFC,OVC,302610079
2010,3,regular,2010-09-18T23:00:00.000Z,Rice,Northwestern,Rice Stadium,Conference USA,Big Ten,302610242
2010,3,regular,2010-09-18T23:00:00.000Z,Missouri,San Diego State,Memorial Stadium,Big 12,Mountain West,302610142
2010,3,regular,2010-09-18T23:00:00.000Z,Memphis,Middle Tennessee,Simmons Bank Liberty Stadium,Conference USA,Sun Belt,302610235
2010,3,regular,2010-09-18T23:00:00.000Z,Bowling Green,Marshall,Doyt L. Perry Stadium,Mid-American,Conference USA,302610189
2010,3,regular,2010-09-18T23:00:00.000Z,Texas State,Cal Poly,Bobcat Stadium (TX),Southland,Great West,302610326
2010,3,regular,2010-09-18T23:00:00.000Z,South Carolina,Furman,Williams-Brice Stadium,SEC,Southern,302612579
2010,3,regular,2010-09-18T23:00:00.000Z,Buffalo,UCF,UB Stadium,Mid-American,Conference USA,302612084
2010,3,regular,2010-09-18T23:00:00.000Z,Texas A&M,Florida International,Kyle Field,Big 12,Sun Belt,302610245
2010,3,regular,2010-09-18T23:00:00.000Z,Kentucky,Akron,Kroger Field,SEC,Mid-American,302610096
2010,3,regular,2010-09-18T23:00:00.000Z,North Dakota State,Morgan State,Fargodome,MVFC,MEAC,302612449
2010,3,regular,2010-09-18T23:00:00.000Z,South Dakota State,Illinois State,Coughlin-Alumni Stadium,MVFC,MVFC,302612571
2010,3,regular,2010-09-18T23:00:00.000Z,Oklahoma State,Tulsa,Boone Pickens Stadium,Big 12,Conference USA,302610197
2010,3,regular,2010-09-18T23:00:00.000Z,Louisiana Tech,Navy,Joe Aillet Stadium,Western Athletic,FBS Independents,302612348
2010,3,regular,2010-09-18T23:00:00.000Z,Old Dominion,William & Mary,S.B. Ballard Stadium,FCS Independents,CAA,302610295
2010,3,regular,2010-09-18T23:00:00.000Z,Wofford,Union College,Gibbs Stadium,Southern,,302612747
2010,3,regular,2010-09-18T23:00:00.000Z,Auburn,Clemson,Jordan-Hare Stadium,SEC,ACC,302610002
2010,3,regular,2010-09-18T23:00:00.000Z,Western Michigan,Toledo,Waldo Stadium,Mid-American,Mid-American,302612711
2010,3,regular,2010-09-18T23:05:00.000Z,Eastern Washington,Montana,Roos Field,Big Sky,Big Sky,302610331
2010,3,regular,2010-09-18T23:15:00.000Z,Syracuse,Maine,JMA Wireless Dome,Big East,CAA,302610183
2010,3,regular,2010-09-19T00:00:00.000Z,San José State,Southern Utah,CEFCU Stadium,Western Athletic,Great West,302610023
2010,3,regular,2010-09-19T00:00:00.000Z,Arkansas State,UL Monroe,Centennial Bank Stadium,Sun Belt,Sun Belt,302612032
2010,3,regular,2010-09-19T00:00:00.000Z,Utah State,Fresno State,Maverik Stadium,Western Athletic,Western Athletic,302610328
2010,3,regular,2010-09-19T00:00:00.000Z,Wyoming,Boise State,War Memorial Stadium,Mountain West,Western Athletic,302612751
2010,3,regular,2010-09-19T00:00:00.000Z,New Mexico,Utah,University Stadium (NM),Mountain West,Mountain West,302610167
2010,3,regular,2010-09-19T00:00:00.000Z,Michigan State,Notre Dame,Spartan Stadium,Big Ten,FBS Independents,302610127
2010,3,regular,2010-09-19T00:00:00.000Z,Texas Tech,Texas,Jones AT&T Stadium,Big 12,Big 12,302612641
2010,3,regular,2010-09-19T01:05:00.000Z,UTEP,New Mexico State,Sun Bowl,Conference USA,Western Athletic,302612638
2010,3,regular,2010-09-19T01:05:00.000Z,Sacramento State,Weber State,Hornet Stadium,Big Sky,Big Sky,302610016
2010,3,regular,2010-09-19T01:05:00.000Z,San Diego,UC Davis,Torero Stadium,Pioneer,Great West,302610301
2010,3,regular,2010-09-19T02:30:00.000Z,UCLA,Houston,Rose Bowl,Pac-10,Conference USA,302610026
2010,3,regular,2010-09-19T02:30:00.000Z,Idaho,UNLV,Kibbie Dome,Western Athletic,Mountain West,302610070
2010,3,regular,2010-09-19T02:30:00.000Z,Arizona,Iowa,Arizona Stadium,Pac-10,Big Ten,302610012
2010,3,regular,2010-09-19T03:15:00.000Z,Stanford,Wake Forest,Stanford Stadium,Pac-10,ACC,302610024
2010,4,regular,2010-09-23T23:30:00.000Z,Pittsburgh,Miami,Acrisure Stadium,Big East,ACC,302660221
2010,4,regular,2010-09-25T00:00:00.000Z,SMU,TCU,Gerald J. Ford Stadium,Conference USA,Mountain West,302672567
2010,4,regular,2010-09-25T16:00:00.000Z,Boston College,Virginia Tech,"Alumni Stadium (Chestnut Hill, MA)",ACC,ACC,302680103
2010,4,regular,2010-09-25T16:00:00.000Z,Georgia Tech,NC State,Bobby Dodd Stadium,ACC,ACC,302680059
2010,4,regular,2010-09-25T16:00:00.000Z,Marist,Morehead State,Leonidoff Field,Pioneer,Pioneer,302682368
2010,4,regular,2010-09-25T16:00:00.000Z,Maryland,Florida International,SECU Stadium,ACC,Sun Belt,302680120
2010,4,regular,2010-09-25T16:00:00.000Z,UConn,Buffalo,Pratt & Whitney Stadium,Big East,Mid-American,302680041
2010,4,regular,2010-09-25T16:00:00.000Z,Michigan,Bowling Green,Michigan Stadium,Big Ten,Mid-American,302680130
2010,4,regular,2010-09-25T16:00:00.000Z,Purdue,Toledo,Ross-Ade Stadium,Big Ten,Mid-American,302682509
2010,4,regular,2010-09-25T16:00:00.000Z,Presbyterian,North Greenville,Bailey Memorial Stadium,Big South,,302682506
2010,4,regular,2010-09-25T16:00:00.000Z,Wagner,Robert Morris,Wagner College Stadium,NEC,NEC,302682681
2010,4,regular,2010-09-25T16:00:00.000Z,New Hampshire,Lehigh,Wildcat Stadium,CAA,Patriot,302680160
2010,4,regular,2010-09-25T16:00:00.000Z,Duquesne,UAlbany,Arthur J. Rooney Athletic Field,NEC,NEC,302682184
2010,4,regular,2010-09-25T16:00:00.000Z,Central Connecticut,Bryant,Arute Field,NEC,NEC,302682115
2010,4,regular,2010-09-25T16:00:00.000Z,Northwestern,Central Michigan,Ryan Field,Big Ten,Mid-American,302680077
2010,4,regular,2010-09-25T16:00:00.000Z,Iowa,Ball State,Kinnick Stadium,Big Ten,Mid-American,302682294
2010,4,regular,2010-09-25T16:00:00.000Z,Michigan State,Northern Colorado,Spartan Stadium,Big Ten,Big Sky,302680127
2010,4,regular,2010-09-25T16:00:00.000Z,Wisconsin,Austin Peay,Camp Randall Stadium,Big Ten,OVC,302680275
2010,4,regular,2010-09-25T16:21:00.000Z,Tennessee,UAB,Neyland Stadium,SEC,Conference USA,302682633
2010,4,regular,2010-09-25T16:30:00.000Z,Kansas State,UCF,Bill Snyder Family Stadium,Big 12,Conference USA,302682306
2010,4,regular,2010-09-25T16:30:00.000Z,Columbia,Towson,Lawrence A. Wien Stadium,Ivy,CAA,302680171
2010,4,regular,2010-09-25T16:30:00.000Z,Cornell,Yale,Schoellkopf Field,Ivy,Ivy,302680172
2010,4,regular,2010-09-25T17:00:00.000Z,Fordham,Assumption,Coffey Field,Patriot,,302682230
2010,4,regular,2010-09-25T17:00:00.000Z,Monmouth,Old Dominion,Kessler Field,NEC,FCS Independents,302682405
2010,4,regular,2010-09-25T17:00:00.000Z,Campbell,Georgia State,Barker-Lane Stadium,Pioneer,FCS Independents,302682097
2010,4,regular,2010-09-25T17:00:00.000Z,Davidson,Jacksonville,Richardson Stadium,Pioneer,Pioneer,302682166
2010,4,regular,2010-09-25T17:30:00.000Z,Virginia,VMI,Scott Stadium,ACC,Big South,302680258
2010,4,regular,2010-09-25T17:30:00.000Z,Dartmouth,Sacred Heart,Memorial Field,Ivy,NEC,302680159
2010,4,regular,2010-09-25T18:00:00.000Z,Missouri,Miami (OH),Memorial Stadium,Big 12,Mid-American,302680142
2010,4,regular,2010-09-25T18:00:00.000Z,Georgetown,Holy Cross,Cooper Field,Patriot,Patriot,302680046
2010,4,regular,2010-09-25T18:00:00.000Z,Furman,The Citadel,Paladin Stadium,Southern,Southern,302680231
2010,4,regular,2010-09-25T18:00:00.000Z,Wyoming,Air Force,War Memorial Stadium,Mountain West,Mountain West,302682751
2010,4,regular,2010-09-25T18:00:00.000Z,Tuskegee,Texas Southern,Ladd Peebles Stadium,,SWAC,302682657
2010,4,regular,2010-09-25T18:00:00.000Z,Savannah St,Albany State GA,,MEAC,,302682542
2010,4,regular,2010-09-25T18:00:00.000Z,Valparaiso,Drake,Brown Field,Pioneer,Pioneer,302682674
2010,4,regular,2010-09-25T18:30:00.000Z,Eastern Illinois,Jacksonville State,O'Brien Stadium,OVC,OVC,302682197
2010,4,regular,2010-09-25T19:00:00.000Z,Samford,App State,Seibert Stadium,Southern,Southern,302682535
2010,4,regular,2010-09-25T19:00:00.000Z,Washington State,USC,Gesa Field,Pac-10,Pac-10,302680265
2010,4,regular,2010-09-25T19:00:00.000Z,Duke,Army,Wallace Wade Stadium,ACC,FBS Independents,302680150
2010,4,regular,2010-09-25T19:05:00.000Z,Montana,Sacramento State,Washington-Grizzly Stadium,Big Sky,Big Sky,302680149
2010,4,regular,2010-09-25T19:05:00.000Z,Montana State,Eastern Washington,Bobcat Stadium,Big Sky,Big Sky,302680147
2010,4,regular,2010-09-25T19:30:00.000Z,Rutgers,North Carolina,High Point Solutions Stadium,Big East,ACC,302680164
2010,4,regular,2010-09-25T19:30:00.000Z,Florida State,Wake Forest,Doak Campbell Stadium,ACC,ACC,302680052
2010,4,regular,2010-09-25T19:30:00.000Z,Houston,Tulane,Robertson Stadium,Conference USA,Conference USA,302680248
2010,4,regular,2010-09-25T19:30:00.000Z,Howard,Morgan State,,MEAC,MEAC,302680047
2010,4,regular,2010-09-25T19:30:00.000Z,Notre Dame,Stanford,Notre Dame Stadium,FBS Independents,Pac-10,302680087
2010,4,regular,2010-09-25T19:30:00.000Z,Arkansas,Alabama,Razorback Stadium,SEC,SEC,302680008
2010,4,regular,2010-09-25T19:30:00.000Z,Texas,UCLA,DKR-Texas Memorial Stadium,Big 12,Pac-10,302680251
2010,4,regular,2010-09-25T19:30:00.000Z,Troy,Arkansas State,Veterans Memorial Stadium (AL),Sun Belt,Sun Belt,302682653
2010,4,regular,2010-09-25T19:30:00.000Z,Syracuse,Colgate,JMA Wireless Dome,Big East,Patriot,302680183
2010,4,regular,2010-09-25T19:30:00.000Z,Ohio State,Eastern Michigan,Ohio Stadium,Big Ten,Mid-American,302680194
2010,4,regular,2010-09-25T19:30:00.000Z,Penn State,Temple,Beaver Stadium,Big Ten,Mid-American,302680213
2010,4,regular,2010-09-25T20:00:00.000Z,Colorado State,Idaho,Sonny Lubick Field at Hughes Stadium,Mountain West,Western Athletic,302680036
2010,4,regular,2010-09-25T20:00:00.000Z,Tennessee State,Florida A&M,Georgia Dome,OVC,MEAC,302682634
2010,4,regular,2010-09-25T20:00:00.000Z,Arkansas-Pine Bluff,Clark Atlanta,Golden Lion Stadium,SWAC,,302682029
2010,4,regular,2010-09-25T20:00:00.000Z,Bethune-Cookman,Norfolk State,Municipal Stadium,MEAC,MEAC,302682065
2010,4,regular,2010-09-25T20:00:00.000Z,Youngstown State,Southern Illinois,Stambaugh Stadium,MVFC,MVFC,302682754
2010,4,regular,2010-09-25T20:00:00.000Z,Western Illinois,Indiana State,Hanson Field,MVFC,MVFC,302682710
2010,4,regular,2010-09-25T21:00:00.000Z,Alcorn State,Alabama State,Jack Spinks Stadium,SWAC,SWAC,302682016
2010,4,regular,2010-09-25T21:00:00.000Z,North Dakota,Northwestern State,Alerus Center,Great West,Southland,302680155
2010,4,regular,2010-09-25T21:00:00.000Z,Nicholls,Bacone College,Manning Field at John L. Guidry Stadium,Southland,,302682447
2010,4,regular,2010-09-25T21:35:00.000Z,Idaho State,Northern Arizona,Holt Arena,Big Sky,Big Sky,302680304
2010,4,regular,2010-09-25T22:00:00.000Z,Cincinnati,Oklahoma,Nippert Stadium,Big East,Big 12,302682132
2010,4,regular,2010-09-25T22:00:00.000Z,North Carolina Central,North Carolina A&T,O'Kelly-Riddick Stadium,MEAC,MEAC,302682428
2010,4,regular,2010-09-25T22:00:00.000Z,James Madison,Liberty,Bridgeforth Stadium,CAA,Big South,302680256
2010,4,regular,2010-09-25T22:00:00.000Z,Georgia Southern,Elon,Allen E. Paulson Stadium,Southern,Southern,302680290
2010,4,regular,2010-09-25T22:00:00.000Z,Coastal Carolina,Delaware State,Brooks Stadium (SC),Big South,MEAC,302680324
2010,4,regular,2010-09-25T22:00:00.000Z,Stony Brook,Massachusetts,Kenneth P. LaValle Stadium,Big South,CAA,302682619
2010,4,regular,2010-09-25T22:00:00.000Z,Western Carolina,Chattanooga,E. J. Whitmire Stadium,Southern,Southern,302682717
2010,4,regular,2010-09-25T22:00:00.000Z,Brown,Harvard,Brown Stadium,Ivy,Ivy,302680225
2010,4,regular,2010-09-25T22:00:00.000Z,Princeton,Lafayette,Princeton University Stadium,Ivy,Patriot,302680163
2010,4,regular,2010-09-25T22:00:00.000Z,BYU,Nevada,LaVell Edwards Stadium,Mountain West,Western Athletic,302680252
2010,4,regular,2010-09-25T23:00:00.000Z,Stephen F. Austin,Lamar,Homer Bryce Stadium,Southland,Southland,302682617
2010,4,regular,2010-09-25T23:00:00.000Z,UL Monroe,SE Louisiana,Malone Stadium,Sun Belt,Southland,302682433
2010,4,regular,2010-09-25T23:00:00.000Z,Villanova,Pennsylvania,Villanova Stadium,CAA,Ivy,302680222
2010,4,regular,2010-09-25T23:00:00.000Z,Sam Houston,Gardner-Webb,Elliott T. Bowers Stadium,Southland,Big South,302682534
2010,4,regular,2010-09-25T23:00:00.000Z,Texas State,Southern Utah,Bobcat Stadium (TX),Southland,Great West,302680326
2010,4,regular,2010-09-25T23:00:00.000Z,Marshall,Ohio,Joan C. Edwards Stadium,Conference USA,Mid-American,302680276
2010,4,regular,2010-09-25T23:00:00.000Z,Mississippi State,Georgia,Davis Wade Stadium,SEC,SEC,302680344
2010,4,regular,2010-09-25T23:00:00.000Z,Kansas,New Mexico State,Memorial Stadium,Big 12,Western Athletic,302682305
2010,4,regular,2010-09-25T23:00:00.000Z,Murray State,UT Martin,Roy Stewart Stadium,OVC,OVC,302680093
2010,4,regular,2010-09-25T23:00:00.000Z,Southeast Missouri State,Tennessee Tech,Houck Stadium,OVC,OVC,302682546
2010,4,regular,2010-09-25T23:00:00.000Z,Tulsa,Central Arkansas,Chapman Stadium,Conference USA,Southland,302680202
2010,4,regular,2010-09-25T23:00:00.000Z,Iowa State,Northern Iowa,Jack Trice Stadium,Big 12,MVFC,302680066
2010,4,regular,2010-09-25T23:00:00.000Z,Louisiana,Middle Tennessee,Cajun Field,Sun Belt,Sun Belt,302680309
2010,4,regular,2010-09-25T23:00:00.000Z,Louisiana Tech,Southern Miss,Joe Aillet Stadium,Western Athletic,Conference USA,302682348
2010,4,regular,2010-09-25T23:00:00.000Z,North Dakota State,South Dakota,Fargodome,MVFC,Great West,302682449
2010,4,regular,2010-09-25T23:00:00.000Z,Illinois State,Missouri State,Hancock Stadium,MVFC,MVFC,302682287
2010,4,regular,2010-09-25T23:00:00.000Z,Dayton,Central State (OH),Welcome Stadium,Pioneer,,302682168
2010,4,regular,2010-09-25T23:00:00.000Z,Nebraska,South Dakota State,"Memorial Stadium (Lincoln, NE)",Big 12,MVFC,302680158
2010,4,regular,2010-09-25T23:00:00.000Z,Florida Atlantic,North Texas,,Sun Belt,Sun Belt,302682226
2010,4,regular,2010-09-25T23:00:00.000Z,Indiana,Akron,"Memorial Stadium (Bloomington, IN)",Big Ten,Mid-American,302680084
2010,4,regular,2010-09-25T23:00:00.000Z,Florida,Kentucky,Ben Hill Griffin Stadium,SEC,SEC,302680057
2010,4,regular,2010-09-25T23:00:00.000Z,Jackson State,Mississippi Valley State,Mississippi Veterans Memorial Stadium,SWAC,SWAC,302682296
2010,4,regular,2010-09-25T23:00:00.000Z,Prairie View A&M,Grambling,,SWAC,SWAC,302682504
2010,4,regular,2010-09-25T23:00:00.000Z,Alabama A&M,Southern,Louis Crews Stadium,SWAC,SWAC,302682010
2010,4,regular,2010-09-25T23:05:00.000Z,South Florida,Western Kentucky,Raymond James Stadium,Big East,Sun Belt,302680058
2010,4,regular,2010-09-25T23:30:00.000Z,Ole Miss,Fresno State,Vaught-Hemingway Stadium,SEC,Western Athletic,302680145
2010,4,regular,2010-09-25T23:45:00.000Z,Auburn,South Carolina,Jordan-Hare Stadium,SEC,SEC,302680002
