season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2011,2,regular,2011-09-10T23:00:00.000Z,Nebraska,Fresno State,"Memorial Stadium (Lincoln, NE)",Big Ten,Western Athletic,312530158
2011,2,regular,2011-09-10T23:00:00.000Z,Indiana,Virginia,"Memorial Stadium (Bloomington, IN)",Big Ten,ACC,312530084
2011,2,regular,2011-09-10T23:00:00.000Z,Western Kentucky,Navy,Houchens Industries-L.T. Smith Stadium,Sun Belt,FBS Independents,312530098
2011,2,regular,2011-09-10T23:00:00.000Z,Arkansas,New Mexico,,SEC,Mountain West,312530008
2011,2,regular,2011-09-10T23:00:00.000Z,Western Michigan,Nicholls,Waldo Stadium,Mid-American,Southland,312532711
2011,2,regular,2011-09-10T23:00:00.000Z,Ohio,Gardner-Webb,Peden Stadium,Mid-American,Big South,312530195
2011,2,regular,2011-09-10T23:00:00.000Z,Arkansas-Pine Bluff,Alcorn State,Golden Lion Stadium,SWAC,SWAC,312532029
2011,2,regular,2011-09-10T23:30:00.000Z,Vanderbilt,UConn,FirstBank Stadium,SEC,Big East,312530238
2011,2,regular,2011-09-10T23:30:00.000Z,Illinois State,Morehead State,Hancock Stadium,MVFC,Pioneer,312532287
2011,2,regular,2011-09-10T23:30:00.000Z,USC,Utah,Los Angeles Memorial Coliseum,Pac-12,Pac-12,312530030
2011,2,regular,2011-09-11T00:00:00.000Z,SE Louisiana,Savannah St,Strawberry Stadium,Southland,MEAC,312532545
2011,2,regular,2011-09-11T00:00:00.000Z,Michigan,Notre Dame,Michigan Stadium,Big Ten,FBS Independents,312530130
2011,2,regular,2011-09-11T00:00:00.000Z,LSU,Northwestern State,Tiger Stadium (LA),SEC,Southland,312530099
2011,2,regular,2011-09-11T00:00:00.000Z,Utah State,Weber State,Maverik Stadium,Western Athletic,Big Sky,312530328
2011,2,regular,2011-09-11T00:00:00.000Z,Texas Southern,Prairie View A&M,,SWAC,SWAC,312532640
2011,2,regular,2011-09-11T00:00:00.000Z,UCF,Boston College,FBC Mortgage Stadium,Conference USA,ACC,312532116
2011,2,regular,2011-09-11T01:00:00.000Z,San Diego,Western New Mexico,Torero Stadium,Pioneer,,312530301
2011,2,regular,2011-09-11T02:00:00.000Z,UCLA,San José State,Rose Bowl,Pac-12,Western Athletic,312530026
2011,3,regular,2011-09-15T23:00:00.000Z,UT Martin,Union College,Graham Stadium,OVC,,312582630
2011,3,regular,2011-09-16T00:00:00.000Z,Mississippi State,LSU,Davis Wade Stadium,SEC,SEC,312580344
2011,3,regular,2011-09-16T23:00:00.000Z,Sacred Heart,Bryant,Campus Field,NEC,NEC,312592529
2011,3,regular,2011-09-17T00:00:00.000Z,UConn,Iowa State,Pratt & Whitney Stadium,Big East,Big 12,312590041
2011,3,regular,2011-09-17T00:00:00.000Z,Toledo,Boise State,Glass Bowl,Mid-American,Mountain West,312592649
2011,3,regular,2011-09-17T16:00:00.000Z,Western Michigan,Central Michigan,Waldo Stadium,Mid-American,Mid-American,312602711
2011,3,regular,2011-09-17T16:00:00.000Z,Michigan,Eastern Michigan,Michigan Stadium,Big Ten,Mid-American,312600130
2011,3,regular,2011-09-17T16:00:00.000Z,Temple,Penn State,Lincoln Financial Field,Mid-American,Big Ten,312600218
2011,3,regular,2011-09-17T16:00:00.000Z,Purdue,Southeast Missouri State,Ross-Ade Stadium,Big Ten,OVC,312602509
2011,3,regular,2011-09-17T16:00:00.000Z,Iowa,Pittsburgh,Kinnick Stadium,Big Ten,Big East,312602294
2011,3,regular,2011-09-17T16:00:00.000Z,Maryland,West Virginia,SECU Stadium,ACC,Big East,312600120
2011,3,regular,2011-09-17T16:00:00.000Z,Yale,Georgetown,Yale Bowl,Ivy,Patriot,312600043
2011,3,regular,2011-09-17T16:00:00.000Z,Bowling Green,Wyoming,Doyt L. Perry Stadium,Mid-American,Mountain West,312600189
2011,3,regular,2011-09-17T16:00:00.000Z,Duquesne,Valparaiso,Arthur J. Rooney Athletic Field,NEC,Pioneer,312602184
2011,3,regular,2011-09-17T16:00:00.000Z,Clemson,Auburn,"Memorial Stadium (Clemson, SC)",ACC,SEC,312600228
2011,3,regular,2011-09-17T16:21:00.000Z,Vanderbilt,Ole Miss,FirstBank Stadium,SEC,SEC,312600238
2011,3,regular,2011-09-17T16:30:00.000Z,Boston College,Duke,"Alumni Stadium (Chestnut Hill, MA)",ACC,ACC,312600103
2011,3,regular,2011-09-17T16:30:00.000Z,Georgia Tech,Kansas,Bobby Dodd Stadium,ACC,Big 12,312600059
2011,3,regular,2011-09-17T17:00:00.000Z,Fordham,Columbia,Coffey Field,Patriot,Ivy,312602230
2011,3,regular,2011-09-17T17:00:00.000Z,Morgan State,Robert Morris,Hughes Stadium,MEAC,NEC,312602415
2011,3,regular,2011-09-17T17:00:00.000Z,Holy Cross,Harvard,Fitton Field,Patriot,Ivy,312600107
2011,3,regular,2011-09-17T17:00:00.000Z,Wagner,Central Connecticut,Wagner College Stadium,NEC,NEC,312602681
2011,3,regular,2011-09-17T17:00:00.000Z,Jacksonville,Charleston Southern,D. B. Milne Field,Pioneer,Big South,312600294
2011,3,regular,2011-09-17T17:00:00.000Z,St. Francis (PA),Morehead State,DeGol Field,NEC,Pioneer,312602598
2011,3,regular,2011-09-17T17:00:00.000Z,Georgia,Coastal Carolina,Sanford Stadium,SEC,Big South,312600061
2011,3,regular,2011-09-17T17:00:00.000Z,Howard,Norfolk State,William H. Greene Stadium,MEAC,MEAC,312600047
2011,3,regular,2011-09-17T17:00:00.000Z,Taylor,Butler,,,Pioneer,312600620
2011,3,regular,2011-09-17T17:00:00.000Z,Dayton,Marist,Welcome Stadium,Pioneer,Pioneer,312602168
2011,3,regular,2011-09-17T17:30:00.000Z,Dartmouth,Colgate,Memorial Field,Ivy,Patriot,312600159
2011,3,regular,2011-09-17T17:30:00.000Z,Colorado,Colorado State,,Pac-12,Mountain West,312600038
2011,3,regular,2011-09-17T18:00:00.000Z,TCU,UL Monroe,Amon G. Carter Stadium,Mountain West,Sun Belt,312602628
2011,3,regular,2011-09-17T19:05:00.000Z,Montana,Eastern Washington,Washington-Grizzly Stadium,Big Sky,Big Sky,312600149
2011,3,regular,2011-09-17T19:30:00.000Z,Nebraska,Washington,"Memorial Stadium (Lincoln, NE)",Big Ten,Pac-12,312600158
2011,3,regular,2011-09-17T19:30:00.000Z,Jacksonville State,Georgia State,AmFirst Stadium,OVC,FCS Independents,312600055
2011,3,regular,2011-09-17T19:30:00.000Z,Minnesota,Miami (OH),Huntington Bank Stadium,Big Ten,Mid-American,312600135
2011,3,regular,2011-09-17T19:30:00.000Z,Indiana,South Carolina State,"Memorial Stadium (Bloomington, IN)",Big Ten,MEAC,312600084
2011,3,regular,2011-09-17T19:30:00.000Z,Notre Dame,Michigan State,Notre Dame Stadium,FBS Independents,Big Ten,312600087
2011,3,regular,2011-09-17T19:30:00.000Z,Army,Northwestern,Michie Stadium,FBS Independents,Big Ten,312600349
2011,3,regular,2011-09-17T19:30:00.000Z,Oregon,Missouri State,Autzen Stadium,Pac-12,MVFC,312602483
2011,3,regular,2011-09-17T19:30:00.000Z,Florida,Tennessee,Ben Hill Griffin Stadium,SEC,SEC,312600057
2011,3,regular,2011-09-17T19:30:00.000Z,Northern Illinois,Wisconsin,,Mid-American,Big Ten,312602459
2011,3,regular,2011-09-17T19:30:00.000Z,Villanova,Monmouth,Villanova Stadium,CAA,NEC,312600222
2011,3,regular,2011-09-17T19:30:00.000Z,Cincinnati,Akron,Nippert Stadium,Big East,Mid-American,312602132
2011,3,regular,2011-09-17T19:30:00.000Z,North Carolina,Virginia,Kenan Stadium,ACC,ACC,312600153
2011,3,regular,2011-09-17T19:30:00.000Z,New Mexico,Texas Tech,University Stadium (NM),Mountain West,Big 12,312600167
2011,3,regular,2011-09-17T19:30:00.000Z,UCLA,Texas,Rose Bowl,Pac-12,Big 12,312600026
2011,3,regular,2011-09-17T19:35:00.000Z,Montana State,Minot State,Bobcat Stadium,Big Sky,,312600147
2011,3,regular,2011-09-17T20:00:00.000Z,UAB,Tulane,Legion Field,Conference USA,Conference USA,312600005
2011,3,regular,2011-09-17T20:00:00.000Z,Youngstown State,Illinois State,Stambaugh Stadium,MVFC,MVFC,312602754
2011,3,regular,2011-09-17T20:00:00.000Z,San José State,Nevada,CEFCU Stadium,Western Athletic,Western Athletic,312600023
2011,3,regular,2011-09-17T20:00:00.000Z,Virginia Tech,Arkansas State,Lane Stadium,ACC,Sun Belt,312600259
2011,3,regular,2011-09-17T21:00:00.000Z,Alcorn State,Mississippi Valley State,Jack Spinks Stadium,SWAC,SWAC,312602016
2011,3,regular,2011-09-17T21:00:00.000Z,South Dakota,Northwestern Oklahoma State,DakotaDome,Great West,,312600233
2011,3,regular,2011-09-17T21:30:00.000Z,California,Presbyterian,,Pac-12,Big South,312600025
2011,3,regular,2011-09-17T21:35:00.000Z,Idaho State,Northern Colorado,Holt Arena,Big Sky,Big Sky,312600304
2011,3,regular,2011-09-17T22:00:00.000Z,App State,Savannah St,Kidd Brewer Stadium,Southern,MEAC,312602026
2011,3,regular,2011-09-17T22:00:00.000Z,North Carolina Central,Elon,O'Kelly-Riddick Stadium,MEAC,Southern,312602428
2011,3,regular,2011-09-17T22:00:00.000Z,Florida International,UCF,FIU Stadium,Sun Belt,Conference USA,312602229
2011,3,regular,2011-09-17T22:00:00.000Z,Cornell,Bucknell,Schoellkopf Field,Ivy,Patriot,312600172
2011,3,regular,2011-09-17T22:00:00.000Z,Eastern Kentucky,Chattanooga,Roy Kidd Stadium,OVC,Southern,312602198
2011,3,regular,2011-09-17T22:00:00.000Z,Stony Brook,Brown,Kenneth P. LaValle Stadium,Big South,Ivy,312602619
2011,3,regular,2011-09-17T22:00:00.000Z,Richmond,VMI,E. Claiborne Robins Stadium,CAA,Big South,312600257
2011,3,regular,2011-09-17T22:00:00.000Z,Delaware,Delaware State,Delaware Stadium,CAA,MEAC,312600048
2011,3,regular,2011-09-17T22:00:00.000Z,Old Dominion,Hampton,S.B. Ballard Stadium,CAA,MEAC,312600295
2011,3,regular,2011-09-17T22:00:00.000Z,UAlbany,Maine,University Field (NY),NEC,CAA,312600399
2011,3,regular,2011-09-17T22:00:00.000Z,South Carolina,Navy,Williams-Brice Stadium,SEC,FBS Independents,312602579
2011,3,regular,2011-09-17T22:00:00.000Z,NC State,South Alabama,Carter-Finley Stadium,ACC,,312600152
2011,3,regular,2011-09-17T22:00:00.000Z,Pennsylvania,Lafayette,Franklin Field,Ivy,Patriot,312600219
2011,3,regular,2011-09-17T22:00:00.000Z,Princeton,Lehigh,Princeton University Stadium,Ivy,Patriot,312600163
2011,3,regular,2011-09-17T22:30:00.000Z,Massachusetts,Rhode Island,,CAA,CAA,312600113
2011,3,regular,2011-09-17T22:30:00.000Z,San Diego State,Washington State,Qualcomm Stadium,Mountain West,Pac-12,312600021
2011,3,regular,2011-09-17T22:30:00.000Z,Wake Forest,Gardner-Webb,Allegacy Federal Credit Union Stadium,ACC,Big South,312600154
2011,3,regular,2011-09-17T23:00:00.000Z,Ohio,Marshall,Peden Stadium,Mid-American,Conference USA,312600195
2011,3,regular,2011-09-17T23:00:00.000Z,Illinois,Arizona State,"Memorial Stadium (Champaign, IL)",Big Ten,Pac-12,312600356
2011,3,regular,2011-09-17T23:00:00.000Z,Texas State,Tarleton State,Bobcat Stadium (TX),FCS Independents,,312600326
2011,3,regular,2011-09-17T23:00:00.000Z,Texas Southern,Texas College,,SWAC,,312602640
2011,3,regular,2011-09-17T23:00:00.000Z,Southern,Jackson State,Ace W. Mumford Stadium,SWAC,SWAC,312602582
2011,3,regular,2011-09-17T23:00:00.000Z,Prairie View A&M,Arkansas-Pine Bluff,Blackshear Stadium,SWAC,SWAC,312602504
2011,3,regular,2011-09-17T23:00:00.000Z,Western Kentucky,Indiana State,Houchens Industries-L.T. Smith Stadium,Sun Belt,MVFC,312600098
2011,3,regular,2011-09-17T23:00:00.000Z,Missouri,Western Illinois,Memorial Stadium,Big 12,MVFC,312600142
2011,3,regular,2011-09-17T23:00:00.000Z,Louisiana,Nicholls,Cajun Field,Sun Belt,Southland,312600309
2011,3,regular,2011-09-17T23:00:00.000Z,Memphis,Austin Peay,Simmons Bank Liberty Stadium,Conference USA,OVC,312600235
2011,3,regular,2011-09-17T23:00:00.000Z,Louisiana Tech,Houston,Joe Aillet Stadium,Western Athletic,Conference USA,312602348
2011,3,regular,2011-09-17T23:00:00.000Z,Baylor,Stephen F. Austin,Floyd Casey Stadium,Big 12,Southland,312600239
2011,3,regular,2011-09-17T23:00:00.000Z,South Florida,Florida A&M,Raymond James Stadium,Big East,MEAC,312600058
2011,3,regular,2011-09-17T23:00:00.000Z,Kansas State,Kent State,Bill Snyder Family Stadium,Big 12,Mid-American,312602306
2011,3,regular,2011-09-17T23:00:00.000Z,Ball State,Buffalo,Scheumann Stadium,Mid-American,Mid-American,312602050
2011,3,regular,2011-09-17T23:00:00.000Z,William & Mary,New Haven,Zable Stadium,CAA,,312602729
2011,3,regular,2011-09-17T23:00:00.000Z,Alabama A&M,Tuskegee,Louis Crews Stadium,SWAC,,312602010
2011,3,regular,2011-09-17T23:00:00.000Z,Sam Houston,Central Arkansas,Elliott T. Bowers Stadium,Southland,Southland,312602534
2011,3,regular,2011-09-17T23:00:00.000Z,Liberty,James Madison,Williams Stadium (VA),Big South,CAA,312602335
2011,3,regular,2011-09-17T23:00:00.000Z,Kentucky,Louisville,Kroger Field,SEC,Big East,312600096
2011,3,regular,2011-09-17T23:00:00.000Z,Drake,Missouri S&T,Drake Stadium,Pioneer,,312602181
2011,3,regular,2011-09-17T23:00:00.000Z,Murray State,Tennessee State,Roy Stewart Stadium,OVC,OVC,312600093
2011,3,regular,2011-09-17T23:00:00.000Z,Texas A&M,Idaho,Kyle Field,Big 12,Western Athletic,312600245
2011,3,regular,2011-09-17T23:00:00.000Z,Southern Miss,SE Louisiana,M. M. Roberts Stadium,Conference USA,Southland,312602572
2011,3,regular,2011-09-17T23:00:00.000Z,Cal Poly,South Dakota State,Alex G. Spanos Stadium,Great West,MVFC,312600013
2011,3,regular,2011-09-17T23:30:00.000Z,Eastern Illinois,Tennessee Tech,O'Brien Stadium,OVC,OVC,312602197
2011,3,regular,2011-09-17T23:30:00.000Z,Miami,Ohio State,Hard Rock Stadium,ACC,Big Ten,312602390
2011,3,regular,2011-09-17T23:30:00.000Z,Arkansas,Troy,Razorback Stadium,SEC,Sun Belt,312600008
2011,3,regular,2011-09-17T23:30:00.000Z,Alabama,North Texas,Bryant-Denny Stadium,SEC,Sun Belt,312600333
2011,3,regular,2011-09-18T00:00:00.000Z,New Mexico State,UTEP,Aggie Memorial Stadium,Western Athletic,Conference USA,312600166
2011,3,regular,2011-09-18T00:00:00.000Z,SMU,Northwestern State,Gerald J. Ford Stadium,Conference USA,Southland,312602567
2011,3,regular,2011-09-18T00:00:00.000Z,Southern Utah,UTSA,Eccles Coliseum,Great West,FCS Independents,312600253
2011,3,regular,2011-09-18T00:00:00.000Z,Lamar,Incarnate Word,,Southland,FCS Independents,312602320
2011,3,regular,2011-09-18T00:00:00.000Z,McNeese,Sioux Falls,Cowboy Stadium,Southland,,312602377
2011,3,regular,2011-09-18T00:00:00.000Z,Weber State,Sacramento State,Stewart Stadium,Big Sky,Big Sky,312602692
2011,3,regular,2011-09-18T00:00:00.000Z,Alabama State,Grambling,Cramton Bowl,SWAC,SWAC,312602011
2011,3,regular,2011-09-18T00:00:00.000Z,USC,Syracuse,Los Angeles Memorial Coliseum,Pac-12,Big East,312600030
2011,3,regular,2011-09-18T00:00:00.000Z,Florida State,Oklahoma,Doak Campbell Stadium,ACC,Big 12,312600052
2011,3,regular,2011-09-18T00:05:00.000Z,Portland State,Northern Arizona,,Big Sky,Big Sky,312602502
2011,3,regular,2011-09-18T01:05:00.000Z,UC Davis,San Diego,Aggie Stadium,Great West,Pioneer,312600302
2011,3,regular,2011-09-18T01:15:00.000Z,BYU,Utah,LaVell Edwards Stadium,FBS Independents,Pac-12,312600252
2011,3,regular,2011-09-18T02:00:00.000Z,UNLV,Hawai'i,Sam Boyd Stadium,Mountain West,Western Athletic,312602439
2011,3,regular,2011-09-18T02:00:00.000Z,Fresno State,North Dakota,Valley Children's Stadium,Western Athletic,Great West,312600278
2011,3,regular,2011-09-18T02:00:00.000Z,Tulsa,Oklahoma State,Chapman Stadium,Conference USA,Big 12,312600202
2011,3,regular,2011-09-18T02:45:00.000Z,Arizona,Stanford,Arizona Stadium,Pac-12,Pac-12,312600012
2011,4,regular,2011-09-22T23:00:00.000Z,UT Martin,Murray State,Graham Stadium,OVC,OVC,312652630
2011,4,regular,2011-09-22T23:30:00.000Z,Bethune-Cookman,Hampton,Municipal Stadium,MEAC,MEAC,312652065
2011,4,regular,2011-09-23T00:00:00.000Z,Cincinnati,NC State,Nippert Stadium,Big East,ACC,312652132
2011,4,regular,2011-09-23T23:00:00.000Z,Harvard,Brown,Harvard Stadium,Ivy,Ivy,312660108
2011,4,regular,2011-09-24T00:00:00.000Z,BYU,UCF,LaVell Edwards Stadium,FBS Independents,Conference USA,312660252
2011,4,regular,2011-09-24T16:00:00.000Z,Syracuse,Toledo,JMA Wireless Dome,Big East,Mid-American,312670183
2011,4,regular,2011-09-24T16:00:00.000Z,Memphis,SMU,Simmons Bank Liberty Stadium,Conference USA,Conference USA,312670235
2011,4,regular,2011-09-24T16:00:00.000Z,Michigan,San Diego State,Michigan Stadium,Big Ten,Mountain West,312670130
2011,4,regular,2011-09-24T16:00:00.000Z,Delaware,Old Dominion,Delaware Stadium,CAA,CAA,312670048
2011,4,regular,2011-09-24T16:00:00.000Z,Butler,Drake,Butler Bowl,Pioneer,Pioneer,312672086
2011,4,regular,2011-09-24T16:00:00.000Z,Iowa,UL Monroe,Kinnick Stadium,Big Ten,Sun Belt,312672294
2011,4,regular,2011-09-24T16:00:00.000Z,Yale,Cornell,Yale Bowl,Ivy,Ivy,312670043
2011,4,regular,2011-09-24T16:00:00.000Z,Michigan State,Central Michigan,Spartan Stadium,Big Ten,Mid-American,312670127
2011,4,regular,2011-09-24T16:00:00.000Z,Georgia Tech,North Carolina,Bobby Dodd Stadium,ACC,ACC,312670059
2011,4,regular,2011-09-24T16:00:00.000Z,Penn State,Eastern Michigan,Beaver Stadium,Big Ten,Mid-American,312670213
2011,4,regular,2011-09-24T16:00:00.000Z,Pittsburgh,Notre Dame,Acrisure Stadium,Big East,FBS Independents,312670221
2011,4,regular,2011-09-24T16:00:00.000Z,Central Connecticut,Monmouth,Arute Field,NEC,NEC,312672115
2011,4,regular,2011-09-24T16:21:00.000Z,Ole Miss,Georgia,Vaught-Hemingway Stadium,SEC,SEC,312670145
2011,4,regular,2011-09-24T16:30:00.000Z,Columbia,UAlbany,Lawrence A. Wien Stadium,Ivy,NEC,312670171
2011,4,regular,2011-09-24T16:30:00.000Z,Maryland,Temple,SECU Stadium,ACC,Mid-American,312670120
2011,4,regular,2011-09-24T16:30:00.000Z,Morehead State,San Diego,Jayne Stadium,Pioneer,Pioneer,312672413
2011,4,regular,2011-09-24T16:30:00.000Z,Lehigh,Liberty,Goodman Stadium,Patriot,Big South,312672329
2011,4,regular,2011-09-24T17:00:00.000Z,Rhode Island,Fordham,Meade Stadium,CAA,Patriot,312670227
2011,4,regular,2011-09-24T17:00:00.000Z,Sacred Heart,Dartmouth,Campus Field,NEC,Ivy,312672529
2011,4,regular,2011-09-24T17:00:00.000Z,Furman,Presbyterian,Paladin Stadium,Southern,Big South,312670231
2011,4,regular,2011-09-24T17:00:00.000Z,Campbell,Jacksonville,Barker-Lane Stadium,Pioneer,Pioneer,312672097
2011,4,regular,2011-09-24T17:00:00.000Z,Miami (OH),Bowling Green,Yager Stadium,Mid-American,Mid-American,312670193
2011,4,regular,2011-09-24T17:00:00.000Z,Marist,Georgetown,Leonidoff Field,Pioneer,Patriot,312672368
2011,4,regular,2011-09-24T17:00:00.000Z,Boston College,Massachusetts,"Alumni Stadium (Chestnut Hill, MA)",ACC,CAA,312670103
2011,4,regular,2011-09-24T17:00:00.000Z,Bryant,Wagner,Bulldog Stadium,NEC,NEC,312672803
2011,4,regular,2011-09-24T17:30:00.000Z,Elon,The Citadel,Rhodes Stadium,Southern,Southern,312672210
2011,4,regular,2011-09-24T17:30:00.000Z,Central State (OH),Dayton,,,Pioneer,312672119
2011,4,regular,2011-09-24T17:30:00.000Z,Charleston Southern,Norfolk State,Buccaneer Field,Big South,MEAC,312672127
2011,4,regular,2011-09-24T18:00:00.000Z,Rutgers,Ohio,High Point Solutions Stadium,Big East,Mid-American,312670164
2011,4,regular,2011-09-24T18:00:00.000Z,Indiana State,Youngstown State,Memorial Stadium,MVFC,MVFC,312670282
2011,4,regular,2011-09-24T18:00:00.000Z,Akron,VMI,InfoCision Stadium,Mid-American,Big South,312672006
2011,4,regular,2011-09-24T18:00:00.000Z,TCU,Portland State,Amon G. Carter Stadium,Mountain West,Big Sky,312672628
2011,4,regular,2011-09-24T18:00:00.000Z,South Carolina State,Delaware State,Oliver C. Dawson Stadium,MEAC,MEAC,312672569
2011,4,regular,2011-09-24T18:00:00.000Z,Ball State,Army,Scheumann Stadium,Mid-American,FBS Independents,312672050
2011,4,regular,2011-09-24T18:00:00.000Z,Texas Southern,Alcorn State,,SWAC,SWAC,312672640
2011,4,regular,2011-09-24T18:00:00.000Z,UTSA,Bacone College,Alamodome,FCS Independents,,312672636
2011,4,regular,2011-09-24T19:00:00.000Z,Air Force,Tennessee State,Falcon Stadium,Mountain West,OVC,312672005
2011,4,regular,2011-09-24T19:30:00.000Z,Richmond,New Hampshire,E. Claiborne Robins Stadium,CAA,CAA,312670257
2011,4,regular,2011-09-24T19:30:00.000Z,East Carolina,UAB,Dowdy-Ficklen Stadium,Conference USA,Conference USA,312670151
2011,4,regular,2011-09-24T19:30:00.000Z,App State,Chattanooga,Kidd Brewer Stadium,Southern,Southern,312672026
2011,4,regular,2011-09-24T19:30:00.000Z,Florida A&M,Southern,Georgia Dome,MEAC,SWAC,312670050
2011,4,regular,2011-09-24T19:30:00.000Z,Oregon State,UCLA,Reser Stadium,Pac-12,Pac-12,312670204
2011,4,regular,2011-09-24T19:30:00.000Z,Washington,California,Husky Stadium,Pac-12,Pac-12,312670264
2011,4,regular,2011-09-24T19:30:00.000Z,Northern Illinois,Cal Poly,Huskie Stadium,Mid-American,Great West,312672459
2011,4,regular,2011-09-24T19:30:00.000Z,Kent State,South Alabama,Dix Stadium,Mid-American,,312672309
2011,4,regular,2011-09-24T19:30:00.000Z,Clemson,Florida State,"Memorial Stadium (Clemson, SC)",ACC,ACC,312670228
2011,4,regular,2011-09-24T19:30:00.000Z,Marshall,Virginia Tech,Joan C. Edwards Stadium,Conference USA,ACC,312670276
2011,4,regular,2011-09-24T19:30:00.000Z,Ohio State,Colorado,Ohio Stadium,Big Ten,Pac-12,312670194
2011,4,regular,2011-09-24T19:30:00.000Z,Illinois,Western Michigan,"Memorial Stadium (Champaign, IL)",Big Ten,Mid-American,312670356
2011,4,regular,2011-09-24T19:30:00.000Z,Virginia,Southern Miss,Scott Stadium,ACC,Conference USA,312670258
2011,4,regular,2011-09-24T19:30:00.000Z,Morgan State,Howard,,MEAC,MEAC,312672415
2011,4,regular,2011-09-24T19:30:00.000Z,Texas A&M,Oklahoma State,Kyle Field,Big 12,Big 12,312670245
2011,4,regular,2011-09-24T19:30:00.000Z,Alabama,Arkansas,Bryant-Denny Stadium,SEC,SEC,312670333
2011,4,regular,2011-09-24T19:30:00.000Z,Wisconsin,South Dakota,Camp Randall Stadium,Big Ten,Great West,312670275
2011,4,regular,2011-09-24T19:30:00.000Z,Duke,Tulane,Wallace Wade Stadium,ACC,Conference USA,312670150
2011,4,regular,2011-09-24T19:30:00.000Z,Northern Colorado,Weber State,Nottingham Field,Big Sky,Big Sky,312672458
2011,4,regular,2011-09-24T19:59:00.000Z,Miami,Kansas State,Hard Rock Stadium,ACC,Big 12,312672390
2011,4,regular,2011-09-24T20:00:00.000Z,Nicholls,Northwestern State,Manning Field at John L. Guidry Stadium,Southland,Southland,312672447
2011,4,regular,2011-09-24T20:00:00.000Z,Arkansas-Pine Bluff,Clark Atlanta,,SWAC,,312672029
2011,4,regular,2011-09-24T20:00:00.000Z,San José State,New Mexico State,CEFCU Stadium,Western Athletic,Western Athletic,312670023
2011,4,regular,2011-09-24T20:00:00.000Z,North Carolina A&T,Coastal Carolina,Aggie Stadium,MEAC,Big South,312672448
2011,4,regular,2011-09-24T20:30:00.000Z,Troy,Middle Tennessee,Veterans Memorial Stadium (AL),Sun Belt,Sun Belt,312672653
2011,4,regular,2011-09-24T21:00:00.000Z,Jackson State,Alabama State,Mississippi Veterans Memorial Stadium,SWAC,SWAC,312672296
2011,4,regular,2011-09-24T21:00:00.000Z,Idaho,Fresno State,Kibbie Dome,Western Athletic,Western Athletic,312670070
2011,4,regular,2011-09-24T21:00:00.000Z,Northern Iowa,Western Illinois,UNI-Dome,MVFC,MVFC,312672460
2011,4,regular,2011-09-24T22:00:00.000Z,New Mexico,Sam Houston,University Stadium (NM),Mountain West,Southland,312670167
2011,4,regular,2011-09-24T22:00:00.000Z,Stony Brook,Lafayette,Kenneth P. LaValle Stadium,Big South,Patriot,312672619
2011,4,regular,2011-09-24T22:00:00.000Z,North Carolina Central,Savannah St,O'Kelly-Riddick Stadium,MEAC,MEAC,312672428
2011,4,regular,2011-09-24T22:00:00.000Z,Princeton,Bucknell,Princeton University Stadium,Ivy,Patriot,312670163
2011,4,regular,2011-09-24T22:00:00.000Z,Buffalo,UConn,UB Stadium,Mid-American,Big East,312672084
2011,4,regular,2011-09-24T22:00:00.000Z,Florida International,Louisiana,FIU Stadium,Sun Belt,Sun Belt,312672229
2011,4,regular,2011-09-24T22:00:00.000Z,Georgia Southern,Western Carolina,Allen E. Paulson Stadium,Southern,Southern,312670290
2011,4,regular,2011-09-24T22:05:00.000Z,Northern Arizona,Idaho State,Walkup Skydome,Big Sky,Big Sky,312672464
2011,4,regular,2011-09-24T23:00:00.000Z,Villanova,Pennsylvania,Franklin Field,CAA,Ivy,312670222
2011,4,regular,2011-09-24T23:00:00.000Z,Grambling,Alabama A&M,Eddie Robinson Stadium,SWAC,SWAC,312672755
2011,4,regular,2011-09-24T23:00:00.000Z,Prairie View A&M,Mississippi Valley State,Blackshear Stadium,SWAC,SWAC,312672504
2011,4,regular,2011-09-24T23:00:00.000Z,Towson,Colgate,Johnny Unitas Stadium,CAA,Patriot,312670119
2011,4,regular,2011-09-24T23:00:00.000Z,Minnesota,North Dakota State,Huntington Bank Stadium,Big Ten,MVFC,312670135
2011,4,regular,2011-09-24T23:00:00.000Z,Davidson,Johnson C Smith,Richardson Stadium,Pioneer,,312672166
2011,4,regular,2011-09-24T23:00:00.000Z,North Texas,Indiana,DATCU Stadium,Sun Belt,Big Ten,312670249
2011,4,regular,2011-09-24T23:00:00.000Z,Illinois State,South Dakota State,Hancock Stadium,MVFC,MVFC,312672287
2011,4,regular,2011-09-24T23:00:00.000Z,Southern Illinois,Missouri State,Saluki Stadium,MVFC,MVFC,312670079
2011,4,regular,2011-09-24T23:00:00.000Z,Austin Peay,Eastern Kentucky,Governors Stadium,OVC,OVC,312672046
2011,4,regular,2011-09-24T23:00:00.000Z,Wofford,Samford,Gibbs Stadium,Southern,Southern,312672747
2011,4,regular,2011-09-24T23:00:00.000Z,Jacksonville State,Eastern Illinois,AmFirst Stadium,OVC,OVC,312670055
2011,4,regular,2011-09-24T23:00:00.000Z,William & Mary,James Madison,Zable Stadium,CAA,CAA,312672729
2011,4,regular,2011-09-24T23:00:00.000Z,Auburn,Florida Atlantic,Jordan-Hare Stadium,SEC,Sun Belt,312670002
