GameID,Date,Team,PlayerID,PlayerName,Position,Starter,minutes,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points,FGM,FGA,3PM,3PA,FTM,FTA,Season,Player,Jersey,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted
401736139,2025-05-27,Liberty,4433386,Jaylyn Sherrod,G,False,3,1,1,2,1,0,0,0,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736139,2025-05-27,Liberty,4433661,Marquesha Davis,G,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Storm,924,Alysha Clark,F,True,27,0,1,1,1,1,0,0,3,-11,6,3.0,3.0,0.0,0.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Storm,1068,Nneka Ogwumike,F,True,32,2,6,8,1,2,0,2,2,-5,11,5.0,14.0,0.0,3.0,1.0,3.0,2025,,,,,
401736140,2025-05-27,Storm,3142328,Gabby Williams,F,True,37,0,4,4,6,1,2,1,0,-1,20,8.0,15.0,2.0,6.0,2.0,3.0,2025,,,,,
401736140,2025-05-27,Storm,4420318,Ezi Magbegor,F,True,33,5,5,10,3,0,1,1,3,-10,6,3.0,10.0,0.0,2.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Storm,2491205,Skylar Diggins,G,True,26,1,2,3,3,2,0,6,1,-11,18,5.0,11.0,2.0,5.0,6.0,8.0,2025,,,,,
401736140,2025-05-27,Storm,4336633,Li Yueru,C,False,5,0,1,1,0,0,0,1,1,4,2,0.0,1.0,0.0,0.0,2.0,2.0,2025,,,,,
401736140,2025-05-27,Storm,5220150,Dominique Malonga,C,False,10,1,2,3,3,1,0,0,1,1,2,1.0,3.0,0.0,2.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Storm,2491214,Erica Wheeler,G,False,17,1,2,3,3,0,0,3,1,3,10,4.0,6.0,2.0,3.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Storm,3058892,Lexie Brown,G,False,5,0,1,1,0,1,0,0,0,4,0,0.0,2.0,0.0,2.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Storm,4432832,Zia Cooke,G,False,6,0,0,0,0,0,0,0,2,1,2,0.0,2.0,0.0,1.0,2.0,2.0,2025,,,,,
401736140,2025-05-27,Lynx,3906972,Bridget Carleton,F,True,29,0,2,2,1,0,2,0,2,7,2,1.0,4.0,0.0,1.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Lynx,3913881,Alanna Smith,F,True,28,1,6,7,3,2,0,0,3,10,16,7.0,11.0,2.0,3.0,0.0,1.0,2025,,,,,
401736140,2025-05-27,Lynx,3917450,Napheesa Collier,F,True,37,4,6,10,5,5,2,4,4,10,16,7.0,18.0,0.0,3.0,2.0,2.0,2025,,,,,
401736140,2025-05-27,Lynx,2529205,Kayla McBride,G,True,31,0,1,1,3,2,0,3,0,10,15,4.0,8.0,3.0,6.0,4.0,4.0,2025,,,,,
401736140,2025-05-27,Lynx,2987891,Courtney Williams,G,True,33,2,3,5,4,1,1,2,2,11,23,10.0,18.0,1.0,1.0,2.0,2.0,2025,,,,,
401736140,2025-05-27,Lynx,3906949,Jessica Shepard,F,False,14,1,2,3,1,0,0,1,1,-6,4,2.0,4.0,0.0,0.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Lynx,4433635,Diamond Miller,F,False,5,0,0,0,0,0,0,0,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Lynx,5105752,Alissa Pili,F,False,3,0,0,0,0,0,0,0,0,-5,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736140,2025-05-27,Lynx,3056730,Karlie Samuelson,G,False,10,0,1,1,1,0,0,0,3,-5,4,1.0,5.0,1.0,5.0,1.0,1.0,2025,,,,,
401736140,2025-05-27,Lynx,3906753,Natisha Hiedeman,G,False,11,0,1,1,0,1,0,1,1,-6,2,0.0,0.0,0.0,0.0,2.0,2.0,2025,,,,,
401736141,2025-05-27,Dream,3054590,Nia Coffey,F,True,20,0,3,3,3,2,1,5,4,1,7,2.0,5.0,1.0,4.0,2.0,2.0,2025,,,,,
401736141,2025-05-27,Dream,3058895,Brionna Jones,F,True,35,0,2,2,3,2,0,4,1,11,13,5.0,14.0,0.0,3.0,3.0,3.0,2025,,,,,
401736141,2025-05-27,Dream,3058901,Allisha Gray,G,True,36,0,5,5,6,1,0,2,2,2,25,7.0,8.0,2.0,2.0,9.0,9.0,2025,,,,,
401736141,2025-05-27,Dream,4280850,Maya Caldwell,G,True,25,1,1,2,3,1,0,3,4,-8,3,1.0,6.0,1.0,4.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Dream,4398674,Rhyne Howard,G,True,38,1,8,9,7,3,1,1,3,6,15,5.0,14.0,4.0,11.0,1.0,1.0,2025,,,,,
401736141,2025-05-27,Dream,4398915,Naz Hillmon,F,False,26,2,5,7,3,0,2,0,3,7,11,5.0,8.0,1.0,3.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Dream,4898400,Taylor Thierry,F,False,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Dream,3058893,Shatori Walker-Kimbrough,G,False,14,0,2,2,1,0,2,0,0,12,10,4.0,6.0,2.0,3.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Dream,4433431,Te-Hina Paopao,G,False,6,1,1,2,0,0,0,1,1,-2,4,1.0,2.0,0.0,0.0,2.0,2.0,2025,,,,,
401736141,2025-05-27,Sparks,2566106,Dearica Hamby,F,True,36,3,3,6,8,4,0,2,2,-2,28,10.0,15.0,0.0,1.0,8.0,9.0,2025,,,,,
401736141,2025-05-27,Sparks,3142010,Azura Stevens,F,True,28,2,9,11,1,1,1,0,6,-14,10,4.0,14.0,2.0,4.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Sparks,2529047,Odyssey Sims,G,True,27,1,1,2,5,0,0,2,1,-4,3,1.0,6.0,0.0,1.0,1.0,1.0,2025,,,,,
401736141,2025-05-27,Sparks,3065570,Kelsey Plum,G,True,37,1,2,3,5,4,0,4,2,-3,27,10.0,20.0,4.0,9.0,3.0,5.0,2025,,,,,
401736141,2025-05-27,Sparks,4703794,Sarah Ashlee Barker,G,True,20,0,1,1,0,1,0,1,1,0,2,0.0,2.0,0.0,1.0,2.0,2.0,2025,,,,,
401736141,2025-05-27,Sparks,2284331,Emma Cannon,F,False,12,1,1,2,1,2,0,1,1,8,5,2.0,2.0,1.0,1.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Sparks,4433630,Rickea Jackson,F,False,12,0,1,1,0,0,0,1,3,-12,0,0.0,3.0,0.0,0.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Sparks,4596309,Liatu King,F,False,7,0,1,1,0,0,0,0,0,0,4,2.0,3.0,0.0,1.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Sparks,3056672,Mercedes Russell,C,False,5,0,1,1,1,0,0,1,0,-4,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736141,2025-05-27,Sparks,4001679,Julie Allemand,G,False,17,0,0,0,2,0,0,1,3,1,3,1.0,1.0,1.0,1.0,0.0,0.0,2025,,,,,
401736142,2025-05-27,Sky,4433402,Angel Reese,F,True,34,5,10,15,3,3,2,3,5,-7,13,3.0,9.0,0.0,0.0,7.0,9.0,2025,,,,,
401736142,2025-05-27,Sky,4433405,Kamilla Cardoso,C,True,27,4,5,9,4,0,1,2,4,7,16,8.0,14.0,0.0,0.0,0.0,0.0,2025,,,,,
401736142,2025-05-27,Sky,981,Courtney Vandersloot,G,True,36,0,4,4,11,2,0,3,0,-5,15,7.0,13.0,0.0,4.0,1.0,1.0,2025,,,,,
401736142,2025-05-27,Sky,3142327,Kia Nurse,G,True,32,0,2,2,2,0,0,1,5,-1,14,4.0,8.0,4.0,7.0,2.0,2.0,2025,,,,,
401736142,2025-05-27,Sky,3146151,Ariel Atkins,G,True,33,0,6,6,2,1,1,3,3,-4,21,7.0,15.0,2.0,7.0,5.0,6.0,2025,,,,,
401736142,2025-05-27,Sky,4282173,Michaela Onyenwere,F,False,5,0,0,0,0,0,0,0,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736142,2025-05-27,Sky,2566081,Elizabeth Williams,C,False,13,2,1,3,1,0,1,1,0,-12,8,4.0,8.0,0.0,0.0,0.0,0.0,2025,,,,,
401736142,2025-05-27,Sky,2566186,Rachel Banham,G,False,11,0,1,1,1,0,0,2,2,1,2,0.0,3.0,0.0,3.0,2.0,2.0,2025,,,,,
401736142,2025-05-27,Sky,3102133,Rebecca Allen,G,False,9,0,2,2,1,0,0,1,0,-10,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736142,2025-05-27,Mercury,2529140,Alyssa Thomas,F,True,35,0,7,7,15,3,2,1,2,5,10,4.0,7.0,0.0,0.0,2.0,4.0,2025,,,,,
401736142,2025-05-27,Mercury,3142087,Kathryn Westbeld,F,True,27,2,3,5,1,1,3,0,3,10,13,5.0,10.0,3.0,8.0,0.0,0.0,2025,,,,,
401736142,2025-05-27,Mercury,4281929,Satou Sabally,F,True,33,3,5,8,3,2,0,2,4,5,20,7.0,21.0,2.0,8.0,4.0,6.0,2025,,,,,
401736142,2025-05-27,Mercury,887,Sami Whitcomb,G,True,20,0,0,0,0,0,1,1,0,-13,3,1.0,8.0,1.0,5.0,0.0,0.0,2025,,,,,
401736142,2025-05-27,Mercury,5274110,Monique Akoa Makani,G,True,22,3,2,5,2,1,0,2,3,3,13,4.0,8.0,3.0,5.0,2.0,2.0,2025,,,,,
401736142,2025-05-27,Mercury,3916514,Kalani Brown,C,False,11,2,1,3,0,0,0,1,4,-11,5,2.0,7.0,0.0,2.0,1.0,2.0,2025,,,,,
401736142,2025-05-27,Mercury,3920741,Kitija Laksa,G,False,24,0,0,0,1,1,0,0,1,13,18,6.0,9.0,3.0,6.0,3.0,5.0,2025,,,,,
401736142,2025-05-27,Mercury,4399342,Lexi Held,G,False,17,0,1,1,0,3,1,1,0,5,9,3.0,6.0,3.0,5.0,0.0,0.0,2025,,,,,
401736142,2025-05-27,Mercury,5209660,Sevgi Uzun,G,False,12,0,1,1,4,0,0,1,1,8,3,1.0,2.0,1.0,1.0,0.0,0.0,2025,,,,,
401736143,2025-05-28,Fever,2529130,Natasha Howard,F,True,17,2,4,6,0,0,0,5,3,-1,11,5.0,10.0,0.0,0.0,1.0,2.0,2025,,,,,
401736143,2025-05-28,Fever,4432831,Aliyah Boston,F,True,29,2,5,7,4,2,3,3,5,-3,10,4.0,5.0,0.0,0.0,2.0,4.0,2025,,,,,
401736143,2025-05-28,Fever,1004,Sydney Colson,G,True,31,2,1,3,3,0,1,3,5,-4,4,2.0,7.0,0.0,3.0,0.0,0.0,2025,,,,,
401736143,2025-05-28,Fever,3142191,Kelsey Mitchell,G,True,32,0,1,1,4,1,0,0,1,-6,14,4.0,16.0,2.0,7.0,4.0,5.0,2025,,,,,
401736143,2025-05-28,Fever,4398829,Lexie Hull,G,True,31,0,4,4,2,1,0,1,2,1,9,3.0,8.0,1.0,3.0,2.0,3.0,2025,,,,,
401736143,2025-05-28,Fever,869,DeWanna Bonner,F,False,25,0,4,4,1,3,1,2,1,-7,21,5.0,10.0,2.0,4.0,9.0,9.0,2025,,,,,
401736143,2025-05-28,Fever,2955898,Damiris Dantas,F,False,14,0,4,4,0,1,1,1,4,-9,6,2.0,4.0,0.0,2.0,2.0,2.0,2025,,,,,
401736143,2025-05-28,Fever,4433546,Makayla Timpson,F,False,0,0,1,1,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736143,2025-05-28,Fever,3907781,Sophie Cunningham,G,False,20,0,3,3,1,1,0,2,5,-5,2,0.0,3.0,0.0,2.0,2.0,2.0,2025,,,,,
401736143,2025-05-28,Mystics,4898384,Kiki Iriafen,F,True,23,3,5,8,1,1,0,2,4,4,16,7.0,13.0,0.0,0.0,2.0,2.0,2025,,,,,
401736143,2025-05-28,Mystics,2529183,Stefanie Dolson,C,True,11,1,4,5,1,1,0,3,4,-5,2,1.0,2.0,0.0,1.0,0.0,0.0,2025,,,,,
401736143,2025-05-28,Mystics,2988756,Brittney Sykes,G,True,34,2,7,9,4,0,2,7,3,3,21,6.0,17.0,1.0,2.0,8.0,10.0,2025,,,,,
401736143,2025-05-28,Mystics,4068159,Sug Sutton,G,True,23,0,1,1,2,2,1,1,0,2,2,1.0,3.0,0.0,0.0,0.0,0.0,2025,,,,,
401736143,2025-05-28,Mystics,4433524,Sonia Citron,G,True,34,1,6,7,1,0,0,0,1,6,13,5.0,12.0,0.0,4.0,3.0,3.0,2025,,,,,
401736143,2025-05-28,Mystics,4398729,Emily Engstler,F,False,12,1,2,3,4,0,1,0,2,2,3,1.0,1.0,1.0,1.0,0.0,0.0,2025,,,,,
401736143,2025-05-28,Mystics,4398911,Shakira Austin,F,False,15,1,2,3,0,2,1,1,3,2,13,5.0,9.0,0.0,0.0,3.0,4.0,2025,,,,,
401736143,2025-05-28,Mystics,4433408,Aaliyah Edwards,F,False,20,2,2,4,1,1,0,4,4,9,4,1.0,5.0,0.0,0.0,2.0,4.0,2025,,,,,
401736143,2025-05-28,Mystics,4433815,Lucy Olsen,G,False,6,0,0,0,1,0,0,0,0,2,6,2.0,3.0,2.0,2.0,0.0,0.0,2025,,,,,
401736143,2025-05-28,Mystics,5017726,Jade Melbourne,G,False,23,1,0,1,5,0,0,0,4,5,3,1.0,4.0,0.0,1.0,1.0,2.0,2025,,,,,
401736144,2025-05-29,Valkyries,2529622,Kayla Thornton,F,True,31,3,3,6,1,1,0,2,2,1,10,4.0,11.0,0.0,4.0,2.0,2.0,2025,,,,,
401736144,2025-05-29,Valkyries,3099736,Stephanie Talbot,F,True,20,1,1,2,1,0,0,1,3,-14,9,2.0,5.0,2.0,3.0,3.0,4.0,2025,,,,,
401736144,2025-05-29,Valkyries,4790264,Janelle Salaun,F,True,30,4,9,13,3,1,0,2,5,0,18,7.0,19.0,3.0,8.0,1.0,2.0,2025,,,,,
401736144,2025-05-29,Valkyries,2569044,Temi Fagbenle,C,True,20,2,3,5,0,0,0,4,5,-5,9,4.0,6.0,1.0,2.0,0.0,0.0,2025,,,,,
401736144,2025-05-29,Valkyries,4398935,Veronica Burton,G,True,31,1,5,6,5,0,1,0,3,-4,2,1.0,7.0,0.0,4.0,0.0,0.0,2025,,,,,
401736144,2025-05-29,Valkyries,3142255,Monique Billings,F,False,20,4,3,7,2,0,0,0,1,0,10,4.0,9.0,0.0,2.0,2.0,3.0,2025,,,,,
401736144,2025-05-29,Valkyries,4257500,Cecilia Zandalasini,F,False,15,0,1,1,2,1,0,0,2,-1,9,3.0,8.0,2.0,6.0,1.0,2.0,2025,,,,,
401736144,2025-05-29,Valkyries,2566110,Julie Vanloo,G,False,25,0,1,1,8,0,0,3,3,-3,8,3.0,4.0,2.0,3.0,0.0,1.0,2025,,,,,
401736144,2025-05-29,Valkyries,5208982,Carla Leite,G,False,8,0,0,0,3,0,0,1,0,1,2,1.0,3.0,0.0,2.0,0.0,0.0,2025,,,,,
401736144,2025-05-29,Liberty,2998928,Breanna Stewart,F,True,34,2,5,7,4,2,3,3,1,11,27,6.0,12.0,0.0,2.0,15.0,19.0,2025,,,,,
401736144,2025-05-29,Liberty,3922628,Kennedy Burke,F,True,28,1,6,7,2,0,1,1,4,6,11,3.0,5.0,3.0,4.0,2.0,2.0,2025,,,,,
401736144,2025-05-29,Liberty,4683006,Leonie Fiebich,F,True,32,3,5,8,1,2,0,3,3,8,3,1.0,5.0,1.0,3.0,0.0,0.0,2025,,,,,
401736144,2025-05-29,Liberty,2529137,Natasha Cloud,G,True,30,0,5,5,5,2,1,1,4,14,7,2.0,8.0,1.0,7.0,2.0,2.0,2025,,,,,
401736144,2025-05-29,Liberty,4066533,Sabrina Ionescu,G,True,36,1,5,6,4,1,0,2,2,4,24,7.0,21.0,6.0,15.0,4.0,4.0,2025,,,,,
401736144,2025-05-29,Liberty,2566453,Isabelle Harrison,F,False,3,0,1,1,0,0,0,2,2,-4,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736144,2025-05-29,Liberty,2327695,Rebekah Gardner,G,False,13,1,0,1,1,0,0,0,1,-10,3,1.0,2.0,1.0,1.0,0.0,0.0,2025,,,,,
401736144,2025-05-29,Liberty,4038379,Marine Johannes,G,False,21,0,1,1,0,0,0,1,3,-4,7,3.0,7.0,1.0,4.0,0.0,0.0,2025,,,,,
401736144,2025-05-29,Liberty,4433661,Marquesha Davis,G,False,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736145,2025-05-29,Wings,3142055,Myisha Hines-Allen,F,True,25,1,3,4,6,0,0,2,2,-1,10,4.0,9.0,0.0,3.0,2.0,2.0,2025,,,,,
401736145,2025-05-29,Wings,4398776,NaLyssa Smith,F,True,15,0,0,0,0,1,1,0,0,4,2,1.0,3.0,0.0,0.0,0.0,0.0,2025,,,,,
401736145,2025-05-29,Wings,3904577,Arike Ogunbowale,G,True,36,1,4,5,7,1,0,2,2,0,37,14.0,25.0,6.0,12.0,3.0,3.0,2025,,,,,
401736145,2025-05-29,Wings,4066548,DiJonai Carrington,G,True,37,1,3,4,0,1,2,4,3,1,15,6.0,13.0,1.0,3.0,2.0,2.0,2025,,,,,
401736145,2025-05-29,Wings,4433730,Paige Bueckers,G,True,36,2,3,5,8,3,3,3,3,7,15,6.0,11.0,1.0,2.0,2.0,2.0,2025,,,,,
401736145,2025-05-29,Wings,4399415,Maddy Siegrist,F,False,17,1,2,3,0,0,2,0,2,-7,5,2.0,4.0,0.0,2.0,1.0,2.0,2025,,,,,
401736145,2025-05-29,Wings,3913903,Teaira McCowan,C,False,23,3,5,8,2,0,2,4,2,-6,6,3.0,5.0,0.0,0.0,0.0,0.0,2025,,,,,
401736145,2025-05-29,Wings,4065780,Kaila Charles,G,False,5,0,1,1,0,0,0,1,1,-9,2,1.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736145,2025-05-29,Wings,4434015,JJ Quinerly,G,False,6,0,0,0,0,0,0,0,1,-14,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736145,2025-05-29,Sky,4433402,Angel Reese,F,True,25,4,5,9,5,0,0,2,2,3,6,2.0,6.0,0.0,0.0,2.0,4.0,2025,,,,,
401736145,2025-05-29,Sky,4433405,Kamilla Cardoso,C,True,26,3,5,8,1,1,0,1,3,6,23,9.0,13.0,0.0,0.0,5.0,6.0,2025,,,,,
401736145,2025-05-29,Sky,981,Courtney Vandersloot,G,True,32,1,0,1,9,5,0,5,3,-1,13,5.0,9.0,1.0,1.0,2.0,2.0,2025,,,,,
401736145,2025-05-29,Sky,3142327,Kia Nurse,G,True,21,1,1,2,2,0,0,2,0,-6,8,3.0,10.0,2.0,7.0,0.0,0.0,2025,,,,,
401736145,2025-05-29,Sky,3146151,Ariel Atkins,G,True,35,1,4,5,6,1,0,1,2,1,17,7.0,14.0,2.0,5.0,1.0,2.0,2025,,,,,
401736145,2025-05-29,Sky,4282173,Michaela Onyenwere,F,False,14,0,2,2,3,1,0,0,1,4,7,3.0,5.0,1.0,2.0,0.0,0.0,2025,,,,,
401736145,2025-05-29,Sky,2566081,Elizabeth Williams,C,False,11,2,0,2,1,1,0,1,0,-2,4,1.0,5.0,0.0,0.0,2.0,2.0,2025,,,,,
401736145,2025-05-29,Sky,2566186,Rachel Banham,G,False,4,0,0,0,0,0,0,0,0,-2,4,1.0,2.0,1.0,2.0,1.0,1.0,2025,,,,,
401736145,2025-05-29,Sky,3102133,Rebecca Allen,G,False,23,2,2,4,1,1,0,1,0,16,13,5.0,11.0,3.0,6.0,0.0,0.0,2025,,,,,
401736145,2025-05-29,Sky,4433412,Hailey Van Lith,G,False,8,0,1,1,0,1,0,0,0,6,2,1.0,4.0,0.0,1.0,0.0,0.0,2025,,,,,
401736146,2025-05-30,Sun,918,Tina Charles,C,True,34,1,1,2,3,0,0,11,2,6,18,7.0,16.0,1.0,1.0,3.0,4.0,2025,,,,,
401736146,2025-05-30,Sun,4398966,Olivia Nelson-Ododa,C,True,29,3,6,9,0,1,1,0,4,-6,8,2.0,8.0,0.0,0.0,4.0,4.0,2025,,,,,
401736146,2025-05-30,Sun,2529185,Bria Hartley,G,True,24,0,3,3,3,2,0,0,3,-11,6,2.0,5.0,2.0,4.0,0.0,0.0,2025,,,,,
401736146,2025-05-30,Sun,3904576,Marina Mabrey,G,True,37,0,5,5,5,2,1,1,4,-3,26,10.0,17.0,4.0,9.0,2.0,2.0,2025,,,,,
401736146,2025-05-30,Sun,4433514,Saniya Rivers,G,True,32,0,2,2,6,0,0,0,1,14,12,3.0,6.0,3.0,5.0,3.0,4.0,2025,,,,,
401736146,2025-05-30,Sun,2529125,Haley Peters,F,False,18,1,1,2,0,2,0,3,3,4,9,4.0,4.0,0.0,0.0,1.0,1.0,2025,,,,,
401736146,2025-05-30,Sun,2529567,Robyn Parks,F,False,8,0,1,1,2,1,0,0,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736146,2025-05-30,Sun,4684384,Aneesah Morrow,F,False,2,1,0,1,0,0,0,0,0,-2,2,1.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736146,2025-05-30,Sun,4432865,Jacy Sheldon,G,False,16,0,0,0,0,1,0,1,3,-1,4,2.0,3.0,0.0,1.0,0.0,0.0,2025,,,,,
401736146,2025-05-30,Fever,2529130,Natasha Howard,F,True,27,2,4,6,1,2,0,3,3,6,9,4.0,9.0,0.0,1.0,1.0,2.0,2025,,,,,
401736146,2025-05-30,Fever,4432831,Aliyah Boston,F,True,26,2,3,5,8,1,0,1,5,3,17,8.0,10.0,0.0,0.0,1.0,2.0,2025,,,,,
401736146,2025-05-30,Fever,1004,Sydney Colson,G,True,9,0,1,1,2,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736146,2025-05-30,Fever,3142191,Kelsey Mitchell,G,True,35,0,2,2,5,1,0,3,3,4,13,4.0,15.0,0.0,4.0,5.0,6.0,2025,,,,,
401736146,2025-05-30,Fever,4398829,Lexie Hull,G,True,35,1,3,4,1,1,1,1,3,0,12,5.0,8.0,2.0,2.0,0.0,0.0,2025,,,,,
401736146,2025-05-30,Fever,869,DeWanna Bonner,F,False,22,0,2,2,1,2,0,3,0,-8,13,4.0,7.0,3.0,5.0,2.0,2.0,2025,,,,,
401736146,2025-05-30,Fever,2955898,Damiris Dantas,F,False,14,0,4,4,0,0,1,1,3,-7,9,3.0,5.0,1.0,2.0,2.0,2.0,2025,,,,,
401736146,2025-05-30,Fever,3142086,Brianna Turner,F,False,4,0,0,0,0,0,0,0,0,-2,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736146,2025-05-30,Fever,3907781,Sophie Cunningham,G,False,27,0,1,1,2,0,0,1,1,-7,10,1.0,5.0,1.0,3.0,7.0,7.0,2025,,,,,
401736147,2025-05-30,Liberty,2998928,Breanna Stewart,F,True,25,0,3,3,7,1,1,2,1,20,10,3.0,10.0,0.0,5.0,4.0,4.0,2025,,,,,
401736147,2025-05-30,Liberty,4683006,Leonie Fiebich,F,True,27,1,8,9,1,0,3,2,3,23,12,4.0,5.0,2.0,3.0,2.0,2.0,2025,,,,,
401736147,2025-05-30,Liberty,2999101,Jonquel Jones,C,True,30,3,15,18,3,2,2,1,2,23,14,5.0,14.0,1.0,6.0,3.0,6.0,2025,,,,,
401736147,2025-05-30,Liberty,2529137,Natasha Cloud,G,True,22,0,2,2,3,0,0,1,2,13,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Liberty,4066533,Sabrina Ionescu,G,True,32,0,3,3,5,2,0,2,0,20,28,9.0,16.0,4.0,11.0,6.0,6.0,2025,,,,,
401736147,2025-05-30,Liberty,2566453,Isabelle Harrison,F,False,9,1,2,3,0,0,0,0,3,-2,4,2.0,3.0,0.0,0.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Liberty,3922628,Kennedy Burke,F,False,17,1,1,2,2,0,2,1,2,3,3,1.0,4.0,1.0,3.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Liberty,2327695,Rebekah Gardner,G,False,18,1,3,4,0,1,0,0,0,4,11,4.0,6.0,1.0,2.0,2.0,2.0,2025,,,,,
401736147,2025-05-30,Liberty,4038379,Marine Johannes,G,False,17,2,0,2,1,0,0,1,1,2,3,1.0,8.0,1.0,7.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Liberty,4433386,Jaylyn Sherrod,G,False,2,0,0,0,0,0,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Liberty,4433661,Marquesha Davis,G,False,2,0,0,0,1,0,0,0,0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Mystics,4898384,Kiki Iriafen,F,True,25,4,3,7,2,2,0,2,0,-1,12,4.0,14.0,0.0,0.0,4.0,4.0,2025,,,,,
401736147,2025-05-30,Mystics,2529183,Stefanie Dolson,C,True,19,0,4,4,1,0,0,0,2,9,2,1.0,4.0,0.0,3.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Mystics,2988756,Brittney Sykes,G,True,31,0,4,4,3,3,0,3,3,-21,20,5.0,18.0,1.0,2.0,9.0,10.0,2025,,,,,
401736147,2025-05-30,Mystics,4068159,Sug Sutton,G,True,25,0,3,3,3,1,0,1,1,-1,7,2.0,2.0,1.0,1.0,2.0,2.0,2025,,,,,
401736147,2025-05-30,Mystics,4433524,Sonia Citron,G,True,31,1,3,4,0,0,1,3,2,-15,10,4.0,13.0,2.0,5.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Mystics,4398729,Emily Engstler,F,False,8,1,1,2,1,1,0,0,1,-3,4,1.0,3.0,0.0,2.0,2.0,2.0,2025,,,,,
401736147,2025-05-30,Mystics,4398911,Shakira Austin,F,False,13,1,2,3,0,0,0,0,1,-24,0,0.0,6.0,0.0,1.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Mystics,4433408,Aaliyah Edwards,F,False,17,0,5,5,1,0,0,0,2,-27,2,1.0,7.0,0.0,1.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Mystics,4433815,Lucy Olsen,G,False,13,1,2,3,2,1,0,0,0,-1,2,1.0,3.0,0.0,1.0,0.0,0.0,2025,,,,,
401736147,2025-05-30,Mystics,5017726,Jade Melbourne,G,False,16,0,1,1,0,0,0,1,2,-26,4,2.0,4.0,0.0,0.0,0.0,0.0,2025,,,,,
401736148,2025-05-30,Sparks,2566106,Dearica Hamby,F,True,33,4,6,10,6,2,0,3,4,-16,14,6.0,13.0,0.0,1.0,2.0,7.0,2025,,,,,
401736148,2025-05-30,Sparks,3142010,Azura Stevens,F,True,29,2,8,10,1,1,0,0,4,-20,10,5.0,11.0,0.0,4.0,0.0,0.0,2025,,,,,
401736148,2025-05-30,Sparks,2529047,Odyssey Sims,G,True,36,0,4,4,2,0,0,2,1,-13,15,6.0,8.0,0.0,2.0,3.0,4.0,2025,,,,,
401736148,2025-05-30,Sparks,3065570,Kelsey Plum,G,True,34,0,0,0,3,1,0,5,4,-21,17,6.0,19.0,1.0,7.0,4.0,4.0,2025,,,,,
