gameId,season,seasonType,startDate,team,conference,opponent,opponentConference,seasonLabel,tournament,startTimeTbd,teamId,teamSeed,opponentId,opponentSeed,neutralSite,isHome,conferenceGame,gameType,notes,gameMinutes,pace,team_possessions,team_assists,team_steals,team_blocks,team_trueShooting,team_rating,team_gameScore,team_points.total,team_points.byPeriod,team_points.largestLead,team_points.fastBreak,team_points.inPaint,team_points.offTurnovers,team_twoPointFieldGoals.made,team_twoPointFieldGoals.attempted,team_twoPointFieldGoals.pct,team_threePointFieldGoals.made,team_threePointFieldGoals.attempted,team_threePointFieldGoals.pct,team_freeThrows.made,team_freeThrows.attempted,team_freeThrows.pct,team_fieldGoals.made,team_fieldGoals.attempted,team_fieldGoals.pct,team_turnovers.total,team_turnovers.teamTotal,team_rebounds.offensive,team_rebounds.defensive,team_rebounds.total,team_fouls.total,team_fouls.technical,team_fouls.flagrant,team_fourFactors.effectiveFieldGoalPct,team_fourFactors.freeThrowRate,team_fourFactors.turnoverRatio,team_fourFactors.offensiveReboundPct,opp_possessions,opp_assists,opp_steals,opp_blocks,opp_trueShooting,opp_rating,opp_gameScore,opp_points.total,opp_points.byPeriod,opp_points.largestLead,opp_points.fastBreak,opp_points.inPaint,opp_points.offTurnovers,opp_twoPointFieldGoals.made,opp_twoPointFieldGoals.attempted,opp_twoPointFieldGoals.pct,opp_threePointFieldGoals.made,opp_threePointFieldGoals.attempted,opp_threePointFieldGoals.pct,opp_freeThrows.made,opp_freeThrows.attempted,opp_freeThrows.pct,opp_fieldGoals.made,opp_fieldGoals.attempted,opp_fieldGoals.pct,opp_turnovers.total,opp_turnovers.teamTotal,opp_rebounds.offensive,opp_rebounds.defensive,opp_rebounds.total,opp_fouls.total,opp_fouls.technical,opp_fouls.flagrant,opp_fourFactors.effectiveFieldGoalPct,opp_fourFactors.freeThrowRate,opp_fourFactors.turnoverRatio,opp_fourFactors.offensiveReboundPct
212938,2026,regular,2025-11-08T03:00:00.000Z,Santa Clara,WCC,McNeese,Southland,20252026,,False,261,,162,,False,True,False,STD,,40,68.0,69.0,18.0,5.0,4.0,51.3,114.5,61.5,79,"[37, 42]",16.0,19.0,26.0,20.0,14.0,35.0,40.0,12.0,31.0,38.7,15.0,25.0,60.0,26.0,66.0,39.4,15.0,1.0,25.0,22.0,47.0,18.0,0.0,0.0,48.5,37.9,21.7,53.2,67.0,10.0,11.0,5.0,54.8,100.0,49.20000000000001,67,"[33, 34]",6.0,20.0,38.0,14.0,19.0,35.0,54.3,4.0,16.0,25.0,17.0,23.0,73.9,23.0,51.0,45.1,14.0,1.0,9.0,19.0,28.0,21.0,0.0,0.0,49.0,45.1,20.9,32.1
212937,2026,regular,2025-11-08T03:00:00.000Z,Northwest Indian,,Portland State,Big Sky,20252026,,False,567,,231,,False,False,False,STD,,40,82.5,83.0,16.0,4.0,3.0,55.3,89.2,40.599999999999994,74,"[31, 43]",2.0,13.0,28.0,17.0,17.0,42.0,40.5,6.0,10.0,60.0,22.0,34.0,64.7,23.0,52.0,44.2,20.0,0.0,6.0,17.0,23.0,20.0,0.0,0.0,50.0,65.4,24.1,26.1,82.0,27.0,16.0,5.0,67.6,148.8,119.4,122,"[57, 65]",50.0,36.0,80.0,28.0,42.0,54.0,77.8,8.0,27.0,29.6,14.0,21.0,66.7,50.0,81.0,61.7,14.0,0.0,20.0,31.0,51.0,27.0,0.0,0.0,66.7,25.9,17.1,39.2
209815,2026,regular,2025-11-08T03:30:00.000Z,UCLA,Big Ten,Pepperdine,WCC,20252026,,False,313,,228,,False,True,False,STD,,40,61.0,61.0,11.0,7.0,5.0,58.3,121.3,62.400000000000006,74,"[37, 37]",19.0,3.0,30.0,16.0,20.0,31.0,64.5,5.0,21.0,23.8,19.0,26.0,73.1,25.0,52.0,48.1,10.0,0.0,13.0,21.0,34.0,15.0,0.0,0.0,52.9,50.0,16.4,38.2,61.0,11.0,6.0,3.0,47.2,103.3,40.30000000000001,63,"[28, 35]",4.0,4.0,22.0,14.0,13.0,32.0,40.6,8.0,29.0,27.6,13.0,13.0,100.0,21.0,61.0,34.4,12.0,2.0,15.0,19.0,34.0,21.0,0.0,0.0,41.0,21.3,19.7,44.1
215306,2026,regular,2025-11-08T03:30:00.000Z,Chattanooga,SoCon,Saint Mary's,WCC,20252026,,False,49,,253,,False,False,False,STD,,40,67.0,67.0,15.0,6.0,1.0,54.7,98.5,40.900000000000006,66,"[33, 33]",2.0,11.0,24.0,13.0,15.0,31.0,48.4,7.0,21.0,33.3,15.0,19.0,78.9,22.0,52.0,42.3,13.0,2.0,6.0,15.0,21.0,22.0,0.0,0.0,49.0,36.5,19.4,28.6,67.0,21.0,5.0,4.0,75.3,129.9,78.9,87,"[48, 39]",23.0,14.0,26.0,10.0,18.0,29.0,62.1,8.0,16.0,50.0,27.0,29.0,93.1,26.0,45.0,57.8,14.0,2.0,6.0,25.0,31.0,16.0,0.0,0.0,66.7,64.4,20.9,19.4
212909,2026,regular,2025-11-08T03:30:00.000Z,California Baptist,WAC,UC Irvine,Big West,20252026,,False,39,,308,,False,False,False,STD,,40,70.5,70.0,16.0,7.0,3.0,47.5,98.6,49.8,69,"[29, 40]",19.0,6.0,34.0,9.0,19.0,46.0,41.3,7.0,20.0,35.0,10.0,15.0,66.7,26.0,66.0,39.4,17.0,3.0,19.0,36.0,55.0,22.0,0.0,1.0,44.7,22.7,24.3,34.5,71.0,11.0,6.0,10.0,42.3,85.9,39.900000000000006,61,"[26, 35]",11.0,9.0,22.0,21.0,15.0,44.0,34.1,6.0,18.0,33.3,13.0,23.0,56.5,21.0,62.0,33.9,10.0,0.0,11.0,21.0,32.0,17.0,0.0,0.0,38.7,37.1,14.1,34.4
215306,2026,regular,2025-11-08T03:30:00.000Z,Saint Mary's,WCC,Chattanooga,SoCon,20252026,,False,253,,49,,False,True,False,STD,,40,67.0,67.0,21.0,5.0,4.0,75.3,129.9,78.9,87,"[48, 39]",23.0,14.0,26.0,10.0,18.0,29.0,62.1,8.0,16.0,50.0,27.0,29.0,93.1,26.0,45.0,57.8,14.0,2.0,6.0,25.0,31.0,16.0,0.0,0.0,66.7,64.4,20.9,19.4,67.0,15.0,6.0,1.0,54.7,98.5,40.900000000000006,66,"[33, 33]",2.0,11.0,24.0,13.0,15.0,31.0,48.4,7.0,21.0,33.3,15.0,19.0,78.9,22.0,52.0,42.3,13.0,2.0,6.0,15.0,21.0,22.0,0.0,0.0,49.0,36.5,19.4,28.6
212909,2026,regular,2025-11-08T03:30:00.000Z,UC Irvine,Big West,California Baptist,WAC,20252026,,False,308,,39,,False,True,False,STD,,40,70.5,71.0,11.0,6.0,10.0,42.3,85.9,39.900000000000006,61,"[26, 35]",11.0,9.0,22.0,21.0,15.0,44.0,34.1,6.0,18.0,33.3,13.0,23.0,56.5,21.0,62.0,33.9,10.0,0.0,11.0,21.0,32.0,17.0,0.0,0.0,38.7,37.1,14.1,34.4,70.0,16.0,7.0,3.0,47.5,98.6,49.8,69,"[29, 40]",19.0,6.0,34.0,9.0,19.0,46.0,41.3,7.0,20.0,35.0,10.0,15.0,66.7,26.0,66.0,39.4,17.0,3.0,19.0,36.0,55.0,22.0,0.0,1.0,44.7,22.7,24.3,34.5
209815,2026,regular,2025-11-08T03:30:00.000Z,Pepperdine,WCC,UCLA,Big Ten,20252026,,False,228,,313,,False,False,False,STD,,40,61.0,61.0,11.0,6.0,3.0,47.2,103.3,40.30000000000001,63,"[28, 35]",4.0,4.0,22.0,14.0,13.0,32.0,40.6,8.0,29.0,27.6,13.0,13.0,100.0,21.0,61.0,34.4,12.0,2.0,15.0,19.0,34.0,21.0,0.0,0.0,41.0,21.3,19.7,44.1,61.0,11.0,7.0,5.0,58.3,121.3,62.400000000000006,74,"[37, 37]",19.0,3.0,30.0,16.0,20.0,31.0,64.5,5.0,21.0,23.8,19.0,26.0,73.1,25.0,52.0,48.1,10.0,0.0,13.0,21.0,34.0,15.0,0.0,0.0,52.9,50.0,16.4,38.2
212942,2026,regular,2025-11-08T17:00:00.000Z,Alcorn State,SWAC,Minnesota,Big Ten,20252026,,False,7,,173,,False,False,False,STD,,40,69.0,69.0,10.0,5.0,9.0,39.9,72.5,20.299999999999997,50,"[17, 33]",0.0,2.0,24.0,9.0,16.0,48.0,33.3,3.0,8.0,37.5,9.0,15.0,60.0,19.0,56.0,33.9,16.0,0.0,10.0,14.0,24.0,23.0,0.0,0.0,36.6,26.8,23.2,41.7,69.0,20.0,10.0,4.0,62.3,137.7,94.39999999999999,95,"[48, 47]",50.0,18.0,48.0,27.0,24.0,44.0,54.5,5.0,16.0,31.3,32.0,37.0,86.5,29.0,60.0,48.3,12.0,1.0,19.0,31.0,50.0,14.0,0.0,0.0,52.5,61.7,17.4,38.0
212974,2026,regular,2025-11-08T17:00:00.000Z,Southern Virginia,,South Carolina Upstate,Big South,20252026,,False,683,,268,,False,False,False,STD,,40,77.0,76.0,11.0,3.0,3.0,35.6,60.5,8.000000000000014,46,"[25, 21]",0.0,2.0,24.0,3.0,15.0,34.0,44.1,3.0,24.0,12.5,7.0,15.0,46.7,18.0,58.0,31.0,22.0,0.0,10.0,28.0,38.0,19.0,0.0,0.0,33.6,25.9,28.9,26.3,78.0,20.0,15.0,5.0,59.7,134.6,106.6,105,"[56, 49]",59.0,32.0,50.0,24.0,25.0,46.0,54.3,12.0,31.0,38.7,19.0,25.0,76.0,37.0,77.0,48.1,5.0,0.0,15.0,37.0,52.0,15.0,0.0,0.0,55.8,32.5,6.4,28.8
212942,2026,regular,2025-11-08T17:00:00.000Z,Minnesota,Big Ten,Alcorn State,SWAC,20252026,,False,173,,7,,False,True,False,STD,,40,69.0,69.0,20.0,10.0,4.0,62.3,137.7,94.39999999999999,95,"[48, 47]",50.0,18.0,48.0,27.0,24.0,44.0,54.5,5.0,16.0,31.3,32.0,37.0,86.5,29.0,60.0,48.3,12.0,1.0,19.0,31.0,50.0,14.0,0.0,0.0,52.5,61.7,17.4,38.0,69.0,10.0,5.0,9.0,39.9,72.5,20.299999999999997,50,"[17, 33]",0.0,2.0,24.0,9.0,16.0,48.0,33.3,3.0,8.0,37.5,9.0,15.0,60.0,19.0,56.0,33.9,16.0,0.0,10.0,14.0,24.0,23.0,0.0,0.0,36.6,26.8,23.2,41.7
212976,2026,regular,2025-11-08T17:00:00.000Z,Princeton,Ivy,Akron,MAC,20252026,,False,234,,3,,False,False,False,STD,,40,76.5,76.0,12.0,2.0,4.0,46.7,90.8,37.599999999999994,69,"[27, 42]",2.0,5.0,24.0,8.0,13.0,33.0,39.4,10.0,32.0,31.3,13.0,20.0,65.0,23.0,65.0,35.4,15.0,0.0,12.0,25.0,37.0,16.0,0.0,0.0,43.1,30.8,19.7,32.4,77.0,23.0,11.0,3.0,64.8,135.1,100.70000000000002,104,"[47, 57]",37.0,27.0,40.0,22.0,21.0,34.0,61.8,15.0,37.0,40.5,17.0,21.0,81.0,36.0,71.0,50.7,7.0,0.0,11.0,35.0,46.0,17.0,0.0,0.0,61.3,29.6,9.1,23.9
209838,2026,regular,2025-11-08T17:00:00.000Z,Alabama,SEC,St. John's,Big East,20252026,,False,5,,279,,False,False,False,STD,,40,83.0,83.0,13.0,9.0,5.0,56.8,124.1,81.0,103,"[53, 50]",12.0,21.0,54.0,19.0,28.0,46.0,60.9,11.0,35.0,31.4,14.0,22.0,63.6,39.0,81.0,48.1,7.0,0.0,14.0,29.0,43.0,27.0,0.0,0.0,54.9,27.2,8.4,32.6,83.0,18.0,4.0,4.0,59.6,115.7,76.7,96,"[44, 52]",2.0,21.0,40.0,7.0,25.0,46.0,54.3,6.0,17.0,35.3,28.0,40.0,70.0,31.0,63.0,49.2,12.0,0.0,10.0,32.0,42.0,17.0,0.0,0.0,54.0,63.5,14.5,23.8
209838,2026,regular,2025-11-08T17:00:00.000Z,St. John's,Big East,Alabama,SEC,20252026,,False,279,,5,,False,True,False,STD,,40,83.0,83.0,18.0,4.0,4.0,59.6,115.7,76.7,96,"[44, 52]",2.0,21.0,40.0,7.0,25.0,46.0,54.3,6.0,17.0,35.3,28.0,40.0,70.0,31.0,63.0,49.2,12.0,0.0,10.0,32.0,42.0,17.0,0.0,0.0,54.0,63.5,14.5,23.8,83.0,13.0,9.0,5.0,56.8,124.1,81.0,103,"[53, 50]",12.0,21.0,54.0,19.0,28.0,46.0,60.9,11.0,35.0,31.4,14.0,22.0,63.6,39.0,81.0,48.1,7.0,0.0,14.0,29.0,43.0,27.0,0.0,0.0,54.9,27.2,8.4,32.6
212976,2026,regular,2025-11-08T17:00:00.000Z,Akron,MAC,Princeton,Ivy,20252026,,False,3,,234,,False,True,False,STD,,40,76.5,77.0,23.0,11.0,3.0,64.8,135.1,100.70000000000002,104,"[47, 57]",37.0,27.0,40.0,22.0,21.0,34.0,61.8,15.0,37.0,40.5,17.0,21.0,81.0,36.0,71.0,50.7,7.0,0.0,11.0,35.0,46.0,17.0,0.0,0.0,61.3,29.6,9.1,23.9,76.0,12.0,2.0,4.0,46.7,90.8,37.599999999999994,69,"[27, 42]",2.0,5.0,24.0,8.0,13.0,33.0,39.4,10.0,32.0,31.3,13.0,20.0,65.0,23.0,65.0,35.4,15.0,0.0,12.0,25.0,37.0,16.0,0.0,0.0,43.1,30.8,19.7,32.4
212974,2026,regular,2025-11-08T17:00:00.000Z,South Carolina Upstate,Big South,Southern Virginia,,20252026,,False,268,,683,,False,True,False,STD,,40,77.0,78.0,20.0,15.0,5.0,59.7,134.6,106.6,105,"[56, 49]",59.0,32.0,50.0,24.0,25.0,46.0,54.3,12.0,31.0,38.7,19.0,25.0,76.0,37.0,77.0,48.1,5.0,0.0,15.0,37.0,52.0,15.0,0.0,0.0,55.8,32.5,6.4,28.8,76.0,11.0,3.0,3.0,35.6,60.5,8.000000000000014,46,"[25, 21]",0.0,2.0,24.0,3.0,15.0,34.0,44.1,3.0,24.0,12.5,7.0,15.0,46.7,18.0,58.0,31.0,22.0,0.0,10.0,28.0,38.0,19.0,0.0,0.0,33.6,25.9,28.9,26.3
215308,2026,regular,2025-11-08T18:00:00.000Z,Florida A&M,SWAC,Kennesaw State,CUSA,20252026,,False,85,,133,,False,True,False,STD,,40,78.5,79.0,9.0,9.0,1.0,44.2,91.1,42.3,72,"[34, 38]",3.0,22.0,30.0,18.0,18.0,48.0,37.5,4.0,19.0,21.1,24.0,33.0,72.7,22.0,67.0,32.8,12.0,0.0,13.0,23.0,36.0,20.0,0.0,0.0,35.8,49.3,15.2,36.1,78.0,11.0,6.0,1.0,67.3,117.9,65.8,92,"[48, 44]",22.0,20.0,46.0,7.0,24.0,36.0,66.7,8.0,20.0,40.0,20.0,28.0,71.4,32.0,56.0,57.1,14.0,0.0,4.0,30.0,34.0,22.0,0.0,0.0,64.3,50.0,17.9,11.8
209828,2026,regular,2025-11-08T18:00:00.000Z,Syracuse,ACC,Delaware State,MEAC,20252026,,False,286,,67,,False,True,False,STD,,40,71.0,71.0,19.0,10.0,12.0,64.6,116.9,80.1,83,"[40, 43]",43.0,24.0,46.0,25.0,24.0,34.0,70.6,8.0,21.0,38.1,11.0,21.0,52.4,32.0,55.0,58.2,14.0,0.0,7.0,34.0,41.0,15.0,0.0,0.0,65.5,38.2,19.7,17.1,71.0,7.0,7.0,0.0,29.7,60.6,11.0,43,"[17, 26]",0.0,6.0,20.0,7.0,13.0,51.0,25.5,1.0,14.0,7.1,14.0,17.0,82.4,14.0,65.0,21.5,15.0,1.0,17.0,21.0,38.0,15.0,0.0,0.0,22.3,26.2,21.1,44.7
212941,2026,regular,2025-11-08T18:00:00.000Z,Florida International,CUSA,Nebraska,Big Ten,20252026,,False,89,,188,,False,False,False,STD,,40,77.0,77.0,13.0,9.0,5.0,44.8,85.7,41.900000000000006,66,"[28, 38]",1.0,8.0,38.0,10.0,22.0,48.0,45.8,6.0,23.0,26.1,4.0,6.0,66.7,28.0,71.0,39.4,20.0,1.0,17.0,23.0,40.0,13.0,0.0,0.0,43.7,8.5,26.0,42.5,77.0,29.0,11.0,4.0,68.1,124.7,92.19999999999999,96,"[49, 47]",39.0,5.0,34.0,30.0,20.0,33.0,60.6,17.0,34.0,50.0,5.0,8.0,62.5,37.0,67.0,55.2,15.0,0.0,9.0,27.0,36.0,10.0,0.0,0.0,67.9,11.9,19.5,25.0
212941,2026,regular,2025-11-08T18:00:00.000Z,Nebraska,Big Ten,Florida International,CUSA,20252026,,False,188,,89,,False,True,False,STD,,40,77.0,77.0,29.0,11.0,4.0,68.1,124.7,92.19999999999999,96,"[49, 47]",39.0,5.0,34.0,30.0,20.0,33.0,60.6,17.0,34.0,50.0,5.0,8.0,62.5,37.0,67.0,55.2,15.0,0.0,9.0,27.0,36.0,10.0,0.0,0.0,67.9,11.9,19.5,25.0,77.0,13.0,9.0,5.0,44.8,85.7,41.900000000000006,66,"[28, 38]",1.0,8.0,38.0,10.0,22.0,48.0,45.8,6.0,23.0,26.1,4.0,6.0,66.7,28.0,71.0,39.4,20.0,1.0,17.0,23.0,40.0,13.0,0.0,0.0,43.7,8.5,26.0,42.5
212940,2026,regular,2025-11-08T18:00:00.000Z,Penn State,Big Ten,New Haven,NEC,20252026,,False,226,,1507,,False,False,False,STD,,40,61.0,61.0,17.0,7.0,0.0,63.9,142.6,79.2,87,"[41, 46]",46.0,7.0,38.0,29.0,21.0,36.0,58.3,11.0,25.0,44.0,12.0,16.0,75.0,32.0,61.0,52.5,6.0,0.0,12.0,24.0,36.0,12.0,0.0,0.0,61.5,26.2,9.8,33.3,61.0,9.0,2.0,2.0,44.3,70.5,12.2,43,"[21, 22]",3.0,6.0,20.0,10.0,13.0,26.0,50.0,4.0,19.0,21.1,5.0,8.0,62.5,17.0,45.0,37.8,19.0,5.0,6.0,18.0,24.0,13.0,0.0,0.0,42.2,17.8,31.1,25.0
212940,2026,regular,2025-11-08T18:00:00.000Z,New Haven,NEC,Penn State,Big Ten,20252026,,False,1507,,226,,False,True,False,STD,,40,61.0,61.0,9.0,2.0,2.0,44.3,70.5,12.2,43,"[21, 22]",3.0,6.0,20.0,10.0,13.0,26.0,50.0,4.0,19.0,21.1,5.0,8.0,62.5,17.0,45.0,37.8,19.0,5.0,6.0,18.0,24.0,13.0,0.0,0.0,42.2,17.8,31.1,25.0,61.0,17.0,7.0,0.0,63.9,142.6,79.2,87,"[41, 46]",46.0,7.0,38.0,29.0,21.0,36.0,58.3,11.0,25.0,44.0,12.0,16.0,75.0,32.0,61.0,52.5,6.0,0.0,12.0,24.0,36.0,12.0,0.0,0.0,61.5,26.2,9.8,33.3
212964,2026,regular,2025-11-08T18:00:00.000Z,Drexel,CAA,Saint Joseph's,A-10,20252026,,False,71,,251,,False,False,False,STD,,40,70.0,70.0,10.0,8.0,3.0,43.2,92.9,40.0,65,"[37, 28]",5.0,12.0,30.0,7.0,16.0,44.0,36.4,8.0,25.0,32.0,9.0,14.0,64.3,24.0,69.0,34.8,12.0,1.0,16.0,26.0,42.0,21.0,0.0,0.0,40.6,20.3,17.1,38.1,70.0,7.0,6.0,4.0,53.4,108.6,56.8,76,"[34, 42]",12.0,13.0,32.0,16.0,16.0,40.0,40.0,6.0,18.0,33.3,26.0,30.0,86.7,22.0,58.0,37.9,10.0,1.0,11.0,28.0,39.0,14.0,0.0,0.0,43.1,51.7,14.3,28.2
212964,2026,regular,2025-11-08T18:00:00.000Z,Saint Joseph's,A-10,Drexel,CAA,20252026,,False,251,,71,,False,True,False,STD,,40,70.0,70.0,7.0,6.0,4.0,53.4,108.6,56.8,76,"[34, 42]",12.0,13.0,32.0,16.0,16.0,40.0,40.0,6.0,18.0,33.3,26.0,30.0,86.7,22.0,58.0,37.9,10.0,1.0,11.0,28.0,39.0,14.0,0.0,0.0,43.1,51.7,14.3,28.2,70.0,10.0,8.0,3.0,43.2,92.9,40.0,65,"[37, 28]",5.0,12.0,30.0,7.0,16.0,44.0,36.4,8.0,25.0,32.0,9.0,14.0,64.3,24.0,69.0,34.8,12.0,1.0,16.0,26.0,42.0,21.0,0.0,0.0,40.6,20.3,17.1,38.1
209828,2026,regular,2025-11-08T18:00:00.000Z,Delaware State,MEAC,Syracuse,ACC,20252026,,False,67,,286,,False,False,False,STD,,40,71.0,71.0,7.0,7.0,0.0,29.7,60.6,11.0,43,"[17, 26]",0.0,6.0,20.0,7.0,13.0,51.0,25.5,1.0,14.0,7.1,14.0,17.0,82.4,14.0,65.0,21.5,15.0,1.0,17.0,21.0,38.0,15.0,0.0,0.0,22.3,26.2,21.1,44.7,71.0,19.0,10.0,12.0,64.6,116.9,80.1,83,"[40, 43]",43.0,24.0,46.0,25.0,24.0,34.0,70.6,8.0,21.0,38.1,11.0,21.0,52.4,32.0,55.0,58.2,14.0,0.0,7.0,34.0,41.0,15.0,0.0,0.0,65.5,38.2,19.7,17.1
215308,2026,regular,2025-11-08T18:00:00.000Z,Kennesaw State,CUSA,Florida A&M,SWAC,20252026,,False,133,,85,,False,False,False,STD,,40,78.5,78.0,11.0,6.0,1.0,67.3,117.9,65.8,92,"[48, 44]",22.0,20.0,46.0,7.0,24.0,36.0,66.7,8.0,20.0,40.0,20.0,28.0,71.4,32.0,56.0,57.1,14.0,0.0,4.0,30.0,34.0,22.0,0.0,0.0,64.3,50.0,17.9,11.8,79.0,9.0,9.0,1.0,44.2,91.1,42.3,72,"[34, 38]",3.0,22.0,30.0,18.0,18.0,48.0,37.5,4.0,19.0,21.1,24.0,33.0,72.7,22.0,67.0,32.8,12.0,0.0,13.0,23.0,36.0,20.0,0.0,0.0,35.8,49.3,15.2,36.1
209829,2026,regular,2025-11-08T18:30:00.000Z,Duke,ACC,Western Carolina,SoCon,20252026,,False,72,,348,,False,True,False,STD,,40,76.0,76.0,21.0,7.0,4.0,60.5,125.0,87.6,95,"[45, 50]",41.0,20.0,40.0,21.0,20.0,32.0,62.5,10.0,32.0,31.3,25.0,33.0,75.8,30.0,64.0,46.9,10.0,0.0,13.0,38.0,51.0,16.0,0.0,0.0,54.7,51.6,13.2,25.5,76.0,9.0,8.0,1.0,35.1,71.1,20.799999999999997,54,"[21, 33]",4.0,8.0,28.0,7.0,18.0,46.0,39.1,4.0,26.0,15.4,6.0,11.0,54.5,22.0,72.0,30.6,14.0,1.0,15.0,27.0,42.0,23.0,0.0,0.0,33.3,15.3,18.4,35.7
209831,2026,regular,2025-11-08T18:30:00.000Z,South Florida,American,George Washington,A-10,20252026,,False,271,,96,,True,False,False,TRNMNT,Basketball Hall of Fame Tip-Off Tournament,40,85.0,85.0,11.0,13.0,5.0,53.8,111.8,71.9,95,"[40, 55]",7.0,11.0,50.0,30.0,25.0,39.0,64.1,6.0,33.0,18.2,27.0,37.0,73.0,31.0,72.0,43.1,12.0,0.0,16.0,21.0,37.0,27.0,1.0,0.0,47.2,51.4,14.1,43.2,85.0,16.0,5.0,3.0,67.8,116.5,71.5,99,"[44, 55]",12.0,21.0,40.0,12.0,21.0,31.0,67.7,9.0,24.0,37.5,30.0,41.0,73.2,30.0,55.0,54.5,21.0,0.0,11.0,28.0,39.0,25.0,0.0,0.0,62.7,74.5,24.7,28.2
209831,2026,regular,2025-11-08T18:30:00.000Z,George Washington,A-10,South Florida,American,20252026,,False,96,,271,,True,True,False,TRNMNT,Basketball Hall of Fame Tip-Off Tournament,40,85.0,85.0,16.0,5.0,3.0,67.8,116.5,71.5,99,"[44, 55]",12.0,21.0,40.0,12.0,21.0,31.0,67.7,9.0,24.0,37.5,30.0,41.0,73.2,30.0,55.0,54.5,21.0,0.0,11.0,28.0,39.0,25.0,0.0,0.0,62.7,74.5,24.7,28.2,85.0,11.0,13.0,5.0,53.8,111.8,71.9,95,"[40, 55]",7.0,11.0,50.0,30.0,25.0,39.0,64.1,6.0,33.0,18.2,27.0,37.0,73.0,31.0,72.0,43.1,12.0,0.0,16.0,21.0,37.0,27.0,1.0,0.0,47.2,51.4,14.1,43.2
209829,2026,regular,2025-11-08T18:30:00.000Z,Western Carolina,SoCon,Duke,ACC,20252026,,False,348,,72,,False,False,False,STD,,40,76.0,76.0,9.0,8.0,1.0,35.1,71.1,20.799999999999997,54,"[21, 33]",4.0,8.0,28.0,7.0,18.0,46.0,39.1,4.0,26.0,15.4,6.0,11.0,54.5,22.0,72.0,30.6,14.0,1.0,15.0,27.0,42.0,23.0,0.0,0.0,33.3,15.3,18.4,35.7,76.0,21.0,7.0,4.0,60.5,125.0,87.6,95,"[45, 50]",41.0,20.0,40.0,21.0,20.0,32.0,62.5,10.0,32.0,31.3,25.0,33.0,75.8,30.0,64.0,46.9,10.0,0.0,13.0,38.0,51.0,16.0,0.0,0.0,54.7,51.6,13.2,25.5
212961,2026,regular,2025-11-08T19:00:00.000Z,Fairfield,MAAC,NJIT,Am. East,20252026,,False,83,,186,,False,False,False,STD,,40,74.5,74.0,11.0,10.0,4.0,48.3,100.0,56.5,74,"[34, 40]",22.0,5.0,28.0,14.0,17.0,43.0,39.5,8.0,23.0,34.8,16.0,24.0,66.7,25.0,66.0,37.9,16.0,0.0,18.0,36.0,54.0,15.0,3.0,0.0,43.9,36.4,21.6,33.3,75.0,7.0,9.0,5.0,40.6,70.7,22.89999999999999,53,"[29, 24]",8.0,13.0,22.0,17.0,12.0,30.0,40.0,7.0,30.0,23.3,8.0,12.0,66.7,19.0,60.0,31.7,16.0,1.0,7.0,28.0,35.0,22.0,3.0,0.0,37.5,20.0,21.3,20.0
209832,2026,regular,2025-11-08T19:00:00.000Z,UMBC,Am. East,Dayton,A-10,20252026,,False,317,,64,,False,False,False,STD,,40,66.5,66.0,13.0,5.0,3.0,56.9,107.6,48.10000000000001,71,"[37, 34]",6.0,7.0,24.0,10.0,15.0,32.0,46.9,11.0,26.0,42.3,8.0,10.0,80.0,26.0,58.0,44.8,15.0,1.0,11.0,20.0,31.0,17.0,0.0,0.0,54.3,17.2,22.7,35.5,67.0,15.0,10.0,4.0,62.5,114.9,70.1,77,"[41, 36]",12.0,4.0,38.0,17.0,20.0,32.0,62.5,6.0,19.0,31.6,19.0,24.0,79.2,26.0,51.0,51.0,9.0,0.0,6.0,21.0,27.0,11.0,0.0,0.0,56.9,47.1,13.4,22.2
209832,2026,regular,2025-11-08T19:00:00.000Z,Dayton,A-10,UMBC,Am. East,20252026,,False,64,,317,,False,True,False,STD,,40,66.5,67.0,15.0,10.0,4.0,62.5,114.9,70.1,77,"[41, 36]",12.0,4.0,38.0,17.0,20.0,32.0,62.5,6.0,19.0,31.6,19.0,24.0,79.2,26.0,51.0,51.0,9.0,0.0,6.0,21.0,27.0,11.0,0.0,0.0,56.9,47.1,13.4,22.2,66.0,13.0,5.0,3.0,56.9,107.6,48.10000000000001,71,"[37, 34]",6.0,7.0,24.0,10.0,15.0,32.0,46.9,11.0,26.0,42.3,8.0,10.0,80.0,26.0,58.0,44.8,15.0,1.0,11.0,20.0,31.0,17.0,0.0,0.0,54.3,17.2,22.7,35.5
209833,2026,regular,2025-11-08T19:00:00.000Z,Binghamton,Am. East,Niagara,MAAC,20252026,,False,24,,194,,False,True,False,STD,,40,64.0,64.0,9.0,3.0,7.0,45.5,92.2,40.70000000000001,59,"[25, 34]",7.0,6.0,32.0,10.0,18.0,44.0,40.9,3.0,12.0,25.0,14.0,20.0,70.0,21.0,56.0,37.5,9.0,0.0,11.0,28.0,39.0,16.0,0.0,0.0,40.2,35.7,14.1,28.2,64.0,7.0,7.0,5.0,50.4,104.7,50.59999999999999,67,"[22, 45]",8.0,15.0,32.0,8.0,17.0,37.0,45.9,7.0,22.0,31.8,12.0,17.0,70.6,24.0,59.0,40.7,8.0,2.0,11.0,26.0,37.0,14.0,0.0,0.0,46.6,28.8,12.5,29.7
