year,team,conference,elo,week
2011,BYU,FBS Independents,1525,7
2011,California,Pac-12,1456,7
2011,Central Michigan,Mid-American,1256,7
2011,Cincinnati,Big East,1681,7
2011,Clemson,ACC,1795,7
2011,Coastal Carolina,Big South,1223,7
2011,Colorado,Pac-12,1318,7
2011,Colorado State,Mountain West,1126,7
2011,Duke,ACC,1396,7
2011,East Carolina,Conference USA,1244,7
2011,Eastern Michigan,Mid-American,1015,7
2011,Florida,SEC,1747,7
2011,Florida Atlantic,Sun Belt,1050,7
2011,Florida International,Sun Belt,1444,7
2011,Florida State,ACC,1769,7
2011,Fresno State,Western Athletic,1364,7
2011,Georgia,SEC,1807,7
2011,Georgia State,FCS Independents,1280,7
2011,Georgia Tech,ACC,1698,7
2011,Hawai'i,Western Athletic,1480,7
2011,Houston,Conference USA,1822,7
2011,Idaho,Western Athletic,1187,7
2011,Illinois,Big Ten,1663,7
2011,Indiana,Big Ten,1236,7
2011,Iowa,Big Ten,1726,7
2011,Iowa State,Big 12,1293,7
2011,James Madison,CAA,1407,7
2011,Kansas,Big 12,1200,7
2011,Kansas State,Big 12,1678,7
2011,Kent State,Mid-American,1222,7
2011,Kentucky,SEC,1322,7
2011,Liberty,Big South,1428,7
2011,Louisiana,Sun Belt,1338,7
2011,Louisiana Tech,Western Athletic,1401,7
2011,Louisville,Big East,1537,7
2011,LSU,SEC,2018,7
2011,Marshall,Conference USA,1295,7
2011,Maryland,ACC,1511,7
2011,Massachusetts,CAA,1386,7
2011,Memphis,Conference USA,881,7
2011,Miami,ACC,1689,7
2011,Miami (OH),Mid-American,1341,7
2011,Michigan,Big Ten,1741,7
2011,Michigan State,Big Ten,1732,7
2011,Middle Tennessee,Sun Belt,1300,7
2011,Minnesota,Big Ten,1173,7
2011,Mississippi State,SEC,1679,7
2011,Missouri,Big 12,1717,7
2011,Navy,FBS Independents,1540,7
2011,NC State,ACC,1574,7
2011,Nebraska,Big Ten,1723,7
2011,Nevada,Western Athletic,1642,7
2011,New Mexico,Mountain West,938,7
2011,New Mexico State,Western Athletic,1141,7
2011,North Carolina,ACC,1660,7
2011,Northern Illinois,Mid-American,1713,7
2011,North Texas,Sun Belt,1174,7
2011,Northwestern,Big Ten,1427,7
2011,Notre Dame,FBS Independents,1784,7
2011,Ohio,Mid-American,1446,7
2011,Ohio State,Big Ten,1817,7
2011,Oklahoma,Big 12,2079,7
2011,Oklahoma State,Big 12,1916,7
2011,Ole Miss,SEC,1395,7
2011,Oregon,Pac-12,2014,7
2011,Oregon State,Pac-12,1465,7
2011,Penn State,Big Ten,1621,7
2011,Pittsburgh,Big East,1602,7
2011,Purdue,Big Ten,1397,7
2011,Rice,Conference USA,1226,7
2011,Rutgers,Big East,1543,7
2011,San Diego State,Mountain West,1564,7
2011,San José State,Western Athletic,1184,7
2011,SMU,Conference USA,1593,7
2011,South Carolina,SEC,1822,7
2011,Southern Miss,Conference USA,1656,7
2011,South Florida,Big East,1570,7
2011,Stanford,Pac-12,2067,7
2011,Syracuse,Big East,1417,7
2011,TCU,Mountain West,1863,7
2011,Temple,Mid-American,1686,7
2011,Tennessee,SEC,1616,7
2011,Texas,Big 12,1653,7
2011,Texas A&M,Big 12,1797,7
2011,Texas State,FCS Independents,1199,7
2011,Texas Tech,Big 12,1682,7
2011,Toledo,Mid-American,1543,7
2011,Troy,Sun Belt,1304,7
2011,Tulane,Conference USA,1083,7
2011,Tulsa,Conference USA,1564,7
2011,UAB,Conference USA,1168,7
2011,UCF,Conference USA,1573,7
2011,UCLA,Pac-12,1384,7
2011,UConn,Big East,1487,7
2011,UL Monroe,Sun Belt,1329,7
2011,UNLV,Mountain West,1032,7
2011,USC,Pac-12,1647,7
2011,Utah,Pac-12,1662,7
2011,Utah State,Western Athletic,1403,7
2011,UTEP,Conference USA,1407,7
2011,Vanderbilt,SEC,1388,7
2011,Virginia,ACC,1391,7
2011,Virginia Tech,ACC,1804,7
2011,Wake Forest,ACC,1388,7
2011,Washington,Pac-12,1628,7
2011,Washington State,Pac-12,1404,7
2011,Western Kentucky,Sun Belt,1272,7
2011,Western Michigan,Mid-American,1513,7
2011,West Virginia,Big East,1777,7
2011,Wisconsin,Big Ten,2113,7
2011,Wyoming,Mountain West,1301,7
2011,Air Force,Mountain West,1536,8
2011,Akron,Mid-American,984,8
2011,Alabama,SEC,2195,8
2011,App State,Southern,1322,8
2011,Arizona,Pac-12,1576,8
2011,Arizona State,Pac-12,1712,8
2011,Arkansas,SEC,1817,8
2011,Arkansas State,Sun Belt,1495,8
2011,Army,FBS Independents,1353,8
2011,Auburn,SEC,1667,8
2011,Ball State,Mid-American,1197,8
2011,Baylor,Big 12,1535,8
2011,Boise State,Mountain West,2072,8
2011,Boston College,ACC,1445,8
2011,Bowling Green,Mid-American,1250,8
2011,Buffalo,Mid-American,1158,8
2011,BYU,FBS Independents,1525,8
2011,California,Pac-12,1541,8
2011,Central Michigan,Mid-American,1251,8
2011,Cincinnati,Big East,1679,8
2011,Clemson,ACC,1831,8
2011,Coastal Carolina,Big South,1223,8
2011,Colorado,Pac-12,1278,8
2011,Colorado State,Mountain West,1121,8
2011,Duke,ACC,1394,8
2011,East Carolina,Conference USA,1268,8
2011,Eastern Michigan,Mid-American,1035,8
2011,Florida,SEC,1747,8
2011,Florida Atlantic,Sun Belt,1015,8
2011,Florida International,Sun Belt,1405,8
2011,Florida State,ACC,1804,8
2011,Fresno State,Western Athletic,1369,8
2011,Georgia,SEC,1807,8
2011,Georgia State,FCS Independents,1280,8
2011,Georgia Tech,ACC,1660,8
2011,Hawai'i,Western Athletic,1476,8
2011,Houston,Conference USA,1857,8
2011,Idaho,Western Athletic,1187,8
2011,Illinois,Big Ten,1637,8
2011,Indiana,Big Ten,1233,8
2011,Iowa,Big Ten,1729,8
2011,Iowa State,Big 12,1302,8
2011,James Madison,CAA,1407,8
2011,Kansas,Big 12,1150,8
2011,Kansas State,Big 12,1728,8
2011,Kent State,Mid-American,1222,8
2011,Kentucky,SEC,1322,8
2011,Liberty,Big South,1428,8
2011,Louisiana,Sun Belt,1288,8
2011,Louisiana Tech,Western Athletic,1414,8
2011,Louisville,Big East,1538,8
2011,LSU,SEC,2079,8
2011,Marshall,Conference USA,1260,8
2011,Maryland,ACC,1476,8
2011,Massachusetts,CAA,1386,8
2011,Memphis,Conference USA,941,8
2011,Miami,ACC,1727,8
2011,Miami (OH),Mid-American,1312,8
2011,Michigan,Big Ten,1741,8
2011,Michigan State,Big Ten,1760,8
2011,Middle Tennessee,Sun Belt,1335,8
2011,Minnesota,Big Ten,1161,8
2011,Mississippi State,SEC,1679,8
2011,Missouri,Big 12,1685,8
2011,Navy,FBS Independents,1516,8
2011,NC State,ACC,1589,8
2011,Nebraska,Big Ten,1735,8
2011,Nevada,Western Athletic,1637,8
2011,New Mexico,Mountain West,850,8
2011,New Mexico State,Western Athletic,1145,8
2011,North Carolina,ACC,1624,8
2011,Northern Illinois,Mid-American,1690,8
2011,North Texas,Sun Belt,1227,8
2011,Northwestern,Big Ten,1423,8
2011,Notre Dame,FBS Independents,1738,8
2011,Ohio,Mid-American,1443,8
2011,Ohio State,Big Ten,1817,8
2011,Oklahoma,Big 12,2048,8
2011,Oklahoma State,Big 12,1948,8
2011,Ole Miss,SEC,1415,8
2011,Oregon,Pac-12,2054,8
2011,Oregon State,Pac-12,1518,8
2011,Penn State,Big Ten,1625,8
2011,Pittsburgh,Big East,1602,8
2011,Purdue,Big Ten,1423,8
2011,Rice,Conference USA,1216,8
2011,Rutgers,Big East,1542,8
2011,San Diego State,Mountain West,1564,8
2011,San José State,Western Athletic,1184,8
2011,SMU,Conference USA,1540,8
2011,South Carolina,SEC,1822,8
2011,Southern Miss,Conference USA,1709,8
2011,South Florida,Big East,1572,8
2011,Stanford,Pac-12,2138,8
2011,Syracuse,Big East,1531,8
2011,TCU,Mountain West,1951,8
2011,Temple,Mid-American,1678,8
2011,Tennessee,SEC,1595,8
2011,Texas,Big 12,1653,8
2011,Texas A&M,Big 12,1788,8
2011,Texas State,FCS Independents,1199,8
2011,Texas Tech,Big 12,1713,8
2011,Toledo,Mid-American,1572,8
2011,Troy,Sun Belt,1304,8
2011,Tulane,Conference USA,1023,8
2011,Tulsa,Conference USA,1574,8
2011,UAB,Conference USA,1173,8
2011,UCF,Conference USA,1568,8
2011,UCLA,Pac-12,1296,8
2011,UConn,Big East,1487,8
2011,UL Monroe,Sun Belt,1276,8
2011,UNLV,Mountain West,1032,8
2011,USC,Pac-12,1693,8
2011,Utah,Pac-12,1577,8
2011,Utah State,Western Athletic,1390,8
2011,UTEP,Conference USA,1412,8
2011,Vanderbilt,SEC,1447,8
2011,Virginia,ACC,1376,8
2011,Virginia Tech,ACC,1807,8
2011,Wake Forest,ACC,1390,8
2011,Washington,Pac-12,1557,8
2011,Washington State,Pac-12,1351,8
2011,Western Kentucky,Sun Belt,1322,8
2011,Western Michigan,Mid-American,1493,8
2011,West Virginia,Big East,1663,8
2011,Wisconsin,Big Ten,2085,8
2011,Wyoming,Mountain West,1301,8
2011,Air Force,Mountain West,1574,9
2011,Akron,Mid-American,995,9
2011,Alabama,SEC,2195,9
2011,App State,Southern,1322,9
2011,Arizona,Pac-12,1555,9
2011,Arizona State,Pac-12,1754,9
2011,Arkansas,SEC,1801,9
2011,Arkansas State,Sun Belt,1523,9
2011,Army,FBS Independents,1353,9
2011,Auburn,SEC,1684,9
2011,Ball State,Mid-American,1200,9
2011,Baylor,Big 12,1488,9
2011,Boise State,Mountain West,2072,9
2011,Boston College,ACC,1471,9
2011,Bowling Green,Mid-American,1225,9
2011,Buffalo,Mid-American,1103,9
2011,BYU,FBS Independents,1533,9
2011,California,Pac-12,1478,9
2011,Central Michigan,Mid-American,1240,9
2011,Cincinnati,Big East,1679,9
2011,Clemson,ACC,1787,9
2011,Coastal Carolina,Big South,1223,9
2011,Colorado,Pac-12,1236,9
2011,Colorado State,Mountain West,1119,9
2011,Duke,ACC,1412,9
2011,East Carolina,Conference USA,1293,9
2011,Eastern Michigan,Mid-American,1035,9
2011,Florida,SEC,1748,9
2011,Florida Atlantic,Sun Belt,1015,9
2011,Florida International,Sun Belt,1405,9
2011,Florida State,ACC,1871,9
2011,Fresno State,Western Athletic,1369,9
2011,Georgia,SEC,1806,9
2011,Georgia State,FCS Independents,1280,9
2011,Georgia Tech,ACC,1704,9
2011,Hawai'i,Western Athletic,1464,9
2011,Houston,Conference USA,1890,9
2011,Idaho,Western Athletic,1199,9
2011,Illinois,Big Ten,1636,9
2011,Indiana,Big Ten,1200,9
2011,Iowa,Big Ten,1714,9
2011,Iowa State,Big 12,1465,9
2011,James Madison,CAA,1407,9
2011,Kansas,Big 12,1089,9
2011,Kansas State,Big 12,1649,9
2011,Kent State,Mid-American,1247,9
2011,Kentucky,SEC,1327,9
2011,Liberty,Big South,1428,9
2011,Louisiana,Sun Belt,1361,9
2011,Louisiana Tech,Western Athletic,1415,9
2011,Louisville,Big East,1575,9
2011,LSU,SEC,2079,9
2011,Marshall,Conference USA,1383,9
2011,Maryland,ACC,1450,9
2011,Massachusetts,CAA,1386,9
2011,Memphis,Conference USA,901,9
2011,Miami,ACC,1684,9
2011,Miami (OH),Mid-American,1367,9
2011,Michigan,Big Ten,1762,9
2011,Michigan State,Big Ten,1707,9
2011,Middle Tennessee,Sun Belt,1262,9
2011,Minnesota,Big Ten,1176,9
2011,Mississippi State,SEC,1674,9
2011,Missouri,Big 12,1706,9
2011,Navy,FBS Independents,1423,9
2011,NC State,ACC,1522,9
2011,Nebraska,Big Ten,1788,9
2011,Nevada,Western Athletic,1625,9
2011,New Mexico,Mountain West,812,9
2011,New Mexico State,Western Athletic,1157,9
2011,North Carolina,ACC,1661,9
2011,Northern Illinois,Mid-American,1690,9
2011,North Texas,Sun Belt,1199,9
2011,Northwestern,Big Ten,1456,9
2011,Notre Dame,FBS Independents,1831,9
2011,Ohio,Mid-American,1443,9
2011,Ohio State,Big Ten,1829,9
2011,Oklahoma,Big 12,2127,9
2011,Oklahoma State,Big 12,1995,9
2011,Ole Miss,SEC,1398,9
2011,Oregon,Pac-12,2031,9
2011,Oregon State,Pac-12,1480,9
2011,Penn State,Big Ten,1626,9
2011,Pittsburgh,Big East,1623,9
2011,Purdue,Big Ten,1402,9
2011,Rice,Conference USA,1183,9
2011,Rutgers,Big East,1532,9
2011,San Diego State,Mountain West,1542,9
2011,San José State,Western Athletic,1183,9
2011,SMU,Conference USA,1460,9
2011,South Carolina,SEC,1826,9
2011,Southern Miss,Conference USA,1723,9
2011,South Florida,Big East,1572,9
2011,Stanford,Pac-12,2121,9
2011,Syracuse,Big East,1494,9
2011,TCU,Mountain West,1943,9
2011,Temple,Mid-American,1678,9
2011,Tennessee,SEC,1591,9
2011,Texas,Big 12,1714,9
2011,Texas A&M,Big 12,1767,9
2011,Texas State,FCS Independents,1199,9
2011,Texas Tech,Big 12,1550,9
2011,Toledo,Mid-American,1572,9
2011,Troy,Sun Belt,1304,9
2011,Tulane,Conference USA,998,9
2011,Tulsa,Conference USA,1654,9
2011,UAB,Conference USA,1050,9
2011,UCF,Conference USA,1608,9
2011,UCLA,Pac-12,1359,9
2011,UConn,Big East,1466,9
2011,UL Monroe,Sun Belt,1274,9
2011,UNLV,Mountain West,1034,9
2011,USC,Pac-12,1710,9
2011,Utah,Pac-12,1615,9
2011,Utah State,Western Athletic,1390,9
2011,UTEP,Conference USA,1398,9
2011,Vanderbilt,SEC,1463,9
2011,Virginia,ACC,1419,9
2011,Virginia Tech,ACC,1789,9
2011,Wake Forest,ACC,1353,9
2011,Washington,Pac-12,1578,9
2011,Washington State,Pac-12,1374,9
2011,Western Kentucky,Sun Belt,1324,9
2011,Western Michigan,Mid-American,1490,9
2011,West Virginia,Big East,1673,9
2011,Wisconsin,Big Ten,2073,9
2011,Wyoming,Mountain West,1323,9
2011,Air Force,Mountain West,1576,10
2011,Akron,Mid-American,952,10
2011,Alabama,SEC,2183,10
2011,App State,Southern,1322,10
2011,Arizona,Pac-12,1532,10
2011,Arizona State,Pac-12,1743,10
2011,Arkansas,SEC,1838,10
2011,Arkansas State,Sun Belt,1518,10
2011,Army,FBS Independents,1351,10
2011,Auburn,SEC,1684,10
2011,Ball State,Mid-American,1194,10
2011,Baylor,Big 12,1492,10
2011,Boise State,Mountain West,2040,10
2011,Boston College,ACC,1432,10
2011,Bowling Green,Mid-American,1225,10
2011,Buffalo,Mid-American,1103,10
2011,BYU,FBS Independents,1533,10
2011,California,Pac-12,1523,10
2011,Central Michigan,Mid-American,1239,10
2011,Cincinnati,Big East,1680,10
2011,Clemson,ACC,1787,10
2011,Coastal Carolina,Big South,1223,10
2011,Colorado,Pac-12,1222,10
2011,Colorado State,Mountain West,1119,10
2011,Duke,ACC,1349,10
2011,East Carolina,Conference USA,1287,10
2011,Eastern Michigan,Mid-American,1041,10
2011,Florida,SEC,1742,10
2011,Florida Atlantic,Sun Belt,1020,10
2011,Florida International,Sun Belt,1402,10
2011,Florida State,ACC,1910,10
2011,Fresno State,Western Athletic,1324,10
2011,Georgia,SEC,1861,10
2011,Georgia State,FCS Independents,1280,10
2011,Georgia Tech,ACC,1704,10
2011,Hawai'i,Western Athletic,1453,10
2011,Houston,Conference USA,1914,10
2011,Idaho,Western Athletic,1203,10
2011,Illinois,Big Ten,1636,10
2011,Indiana,Big Ten,1219,10
2011,Iowa,Big Ten,1729,10
2011,Iowa State,Big 12,1461,10
2011,James Madison,CAA,1407,10
2011,Kansas,Big 12,1093,10
2011,Kansas State,Big 12,1658,10
2011,Kent State,Mid-American,1248,10
2011,Kentucky,SEC,1371,10
2011,Liberty,Big South,1428,10
2011,Louisiana,Sun Belt,1359,10
2011,Louisiana Tech,Western Athletic,1460,10
2011,Louisville,Big East,1586,10
2011,LSU,SEC,2091,10
2011,Marshall,Conference USA,1383,10
2011,Maryland,ACC,1402,10
2011,Massachusetts,CAA,1386,10
2011,Memphis,Conference USA,901,10
2011,Miami,ACC,1747,10
2011,Miami (OH),Mid-American,1410,10
2011,Michigan,Big Ten,1747,10
2011,Michigan State,Big Ten,1690,10
2011,Middle Tennessee,Sun Belt,1237,10
2011,Minnesota,Big Ten,1193,10
2011,Mississippi State,SEC,1674,10
2011,Missouri,Big 12,1702,10
2011,Navy,FBS Independents,1482,10
2011,NC State,ACC,1560,10
2011,Nebraska,Big Ten,1761,10
2011,Nevada,Western Athletic,1625,10
2011,New Mexico,Mountain West,815,10
2011,New Mexico State,Western Athletic,1102,10
2011,North Carolina,ACC,1623,10
2011,Northern Illinois,Mid-American,1687,10
2011,North Texas,Sun Belt,1199,10
2011,Northwestern,Big Ten,1483,10
2011,Notre Dame,FBS Independents,1811,10
2011,Ohio,Mid-American,1453,10
2011,Ohio State,Big Ten,1810,10
2011,Oklahoma,Big 12,2130,10
2011,Oklahoma State,Big 12,1986,10
2011,Ole Miss,SEC,1354,10
2011,Oregon,Pac-12,2029,10
2011,Oregon State,Pac-12,1481,10
2011,Penn State,Big Ten,1626,10
2011,Pittsburgh,Big East,1622,10
2011,Purdue,Big Ten,1355,10
2011,Rice,Conference USA,1193,10
2011,Rutgers,Big East,1534,10
2011,San Diego State,Mountain West,1539,10
2011,San José State,Western Athletic,1179,10
2011,SMU,Conference USA,1465,10
2011,South Carolina,SEC,1789,10
2011,Southern Miss,Conference USA,1729,10
2011,South Florida,Big East,1570,10
2011,Stanford,Pac-12,2120,10
2011,Syracuse,Big East,1483,10
2011,TCU,Mountain West,1917,10
2011,Temple,Mid-American,1668,10
2011,Tennessee,SEC,1616,10
2011,Texas,Big 12,1781,10
2011,Texas A&M,Big 12,1764,10
2011,Texas State,FCS Independents,1199,10
2011,Texas Tech,Big 12,1483,10
2011,Toledo,Mid-American,1575,10
2011,Troy,Sun Belt,1245,10
2011,Tulane,Conference USA,993,10
2011,Tulsa,Conference USA,1664,10
2011,UAB,Conference USA,1026,10
2011,UCF,Conference USA,1598,10
2011,UCLA,Pac-12,1370,10
2011,UConn,Big East,1477,10
2011,UL Monroe,Sun Belt,1276,10
2011,UNLV,Mountain West,1066,10
2011,USC,Pac-12,1724,10
2011,Utah,Pac-12,1638,10
2011,Utah State,Western Athletic,1401,10
2011,UTEP,Conference USA,1388,10
2011,Vanderbilt,SEC,1469,10
2011,Virginia,ACC,1467,10
2011,Virginia Tech,ACC,1789,10
2011,Wake Forest,ACC,1373,10
2011,Washington,Pac-12,1580,10
2011,Washington State,Pac-12,1329,10
2011,Western Kentucky,Sun Belt,1327,10
2011,Western Michigan,Mid-American,1490,10
2011,West Virginia,Big East,1662,10
2011,Wisconsin,Big Ten,2120,10
2011,Wyoming,Mountain West,1349,10
2011,Air Force,Mountain West,1541,11
2011,Akron,Mid-American,898,11
2011,Alabama,SEC,2176,11
2011,App State,Southern,1322,11
2011,Arizona,Pac-12,1454,11
2011,Arizona State,Pac-12,1692,11
2011,Arkansas,SEC,1931,11
2011,Arkansas State,Sun Belt,1522,11
2011,Army,FBS Independents,1340,11
2011,Auburn,SEC,1599,11
2011,Ball State,Mid-American,1194,11
2011,Baylor,Big 12,1476,11
2011,Boise State,Mountain West,2033,11
2011,Boston College,ACC,1439,11
2011,Bowling Green,Mid-American,1193,11
2011,Buffalo,Mid-American,1072,11
2011,BYU,FBS Independents,1590,11
2011,California,Pac-12,1556,11
2011,Central Michigan,Mid-American,1225,11
2011,Cincinnati,Big East,1674,11
2011,Clemson,ACC,1783,11
2011,Coastal Carolina,Big South,1223,11
2011,Colorado,Pac-12,1300,11
2011,Colorado State,Mountain West,1138,11
2011,Duke,ACC,1340,11
2011,East Carolina,Conference USA,1286,11
2011,Eastern Michigan,Mid-American,1072,11
2011,Florida,SEC,1739,11
2011,Florida Atlantic,Sun Belt,972,11
2011,Florida International,Sun Belt,1450,11
2011,Florida State,ACC,1908,11
2011,Fresno State,Western Athletic,1320,11
2011,Georgia,SEC,1946,11
2011,Georgia State,FCS Independents,1280,11
2011,Georgia Tech,ACC,1688,11
2011,Hawai'i,Western Athletic,1439,11
2011,Houston,Conference USA,1965,11
2011,Idaho,Western Athletic,1146,11
2011,Illinois,Big Ten,1606,11
2011,Indiana,Big Ten,1219,11
2011,Iowa,Big Ten,1687,11
2011,Iowa State,Big 12,1461,11
2011,James Madison,CAA,1407,11
2011,Kansas,Big 12,1109,11
2011,Kansas State,Big 12,1660,11
2011,Kent State,Mid-American,1302,11
2011,Kentucky,SEC,1303,11
2011,Liberty,Big South,1428,11
2011,Louisiana,Sun Belt,1355,11
2011,Louisiana Tech,Western Athletic,1499,11
2011,Louisville,Big East,1576,11
2011,LSU,SEC,2097,11
2011,Marshall,Conference USA,1298,11
2011,Maryland,ACC,1378,11
2011,Massachusetts,CAA,1386,11
2011,Memphis,Conference USA,899,11
2011,Miami,ACC,1749,11
2011,Miami (OH),Mid-American,1412,11
2011,Michigan,Big Ten,1777,11
2011,Michigan State,Big Ten,1732,11
2011,Middle Tennessee,Sun Belt,1168,11
2011,Minnesota,Big Ten,1211,11
2011,Mississippi State,SEC,1681,11
2011,Missouri,Big 12,1731,11
2011,Navy,FBS Independents,1494,11
2011,NC State,ACC,1553,11
2011,Nebraska,Big Ten,1758,11
2011,Nevada,Western Athletic,1639,11
2011,New Mexico,Mountain West,840,11
2011,New Mexico State,Western Athletic,1106,11
2011,North Carolina,ACC,1623,11
2011,Northern Illinois,Mid-American,1719,11
2011,North Texas,Sun Belt,1211,11
2011,Northwestern,Big Ten,1506,11
2011,Notre Dame,FBS Independents,1835,11
2011,Ohio,Mid-American,1467,11
2011,Ohio State,Big Ten,1802,11
2011,Oklahoma,Big 12,2130,11
2011,Oklahoma State,Big 12,2104,11
2011,Ole Miss,SEC,1315,11
2011,Oregon,Pac-12,2100,11
2011,Oregon State,Pac-12,1448,11
2011,Penn State,Big Ten,1629,11
2011,Pittsburgh,Big East,1632,11
2011,Purdue,Big Ten,1363,11
2011,Rice,Conference USA,1170,11
2011,Rutgers,Big East,1545,11
2011,San Diego State,Mountain West,1520,11
2011,San José State,Western Athletic,1185,11
2011,SMU,Conference USA,1453,11
2011,South Carolina,SEC,1792,11
2011,Southern Miss,Conference USA,1726,11
2011,South Florida,Big East,1611,11
2011,Stanford,Pac-12,2049,11
2011,Syracuse,Big East,1442,11
2011,TCU,Mountain West,1924,11
2011,Temple,Mid-American,1666,11
2011,Tennessee,SEC,1523,11
2011,Texas,Big 12,1752,11
2011,Texas A&M,Big 12,1762,11
2011,Texas State,FCS Independents,1199,11
2011,Texas Tech,Big 12,1365,11
2011,Toledo,Mid-American,1575,11
2011,Troy,Sun Belt,1233,11
2011,Tulane,Conference USA,942,11
2011,Tulsa,Conference USA,1749,11
2011,UAB,Conference USA,1028,11
2011,UCF,Conference USA,1601,11
2011,UCLA,Pac-12,1336,11
2011,UConn,Big East,1477,11
2011,UL Monroe,Sun Belt,1345,11
2011,UNLV,Mountain West,1041,11
2011,USC,Pac-12,1765,11
2011,Utah,Pac-12,1672,11
2011,Utah State,Western Athletic,1395,11
2011,UTEP,Conference USA,1389,11
2011,Vanderbilt,SEC,1537,11
2011,Virginia,ACC,1476,11
2011,Virginia Tech,ACC,1805,11
2011,Wake Forest,ACC,1377,11
2011,Washington,Pac-12,1539,11
2011,Washington State,Pac-12,1380,11
2011,Western Kentucky,Sun Belt,1321,11
2011,Western Michigan,Mid-American,1490,11
2011,West Virginia,Big East,1668,11
2011,Wisconsin,Big Ten,2102,11
2011,Wyoming,Mountain West,1384,11
2011,Air Force,Mountain West,1560,12
2011,Akron,Mid-American,802,12
2011,Alabama,SEC,2166,12
2011,App State,Southern,1322,12
2011,Arizona,Pac-12,1477,12
2011,Arizona State,Pac-12,1669,12
2011,Arkansas,SEC,1972,12
2011,Arkansas State,Sun Belt,1551,12
2011,Army,FBS Independents,1304,12
2011,Auburn,SEC,1599,12
2011,Ball State,Mid-American,1199,12
2011,Baylor,Big 12,1530,12
2011,Boise State,Mountain West,2025,12
2011,Boston College,ACC,1444,12
2011,Bowling Green,Mid-American,1204,12
2011,Buffalo,Mid-American,1168,12
2011,BYU,FBS Independents,1629,12
2011,California,Pac-12,1561,12
2011,Central Michigan,Mid-American,1192,12
2011,Cincinnati,Big East,1624,12
2011,Clemson,ACC,1695,12
2011,Coastal Carolina,Big South,1223,12
2011,Colorado,Pac-12,1192,12
2011,Colorado State,Mountain West,1153,12
2011,Duke,ACC,1352,12
2011,East Carolina,Conference USA,1315,12
2011,Eastern Michigan,Mid-American,1076,12
2011,Florida,SEC,1739,12
2011,Florida Atlantic,Sun Belt,932,12
2011,Florida International,Sun Belt,1464,12
2011,Florida State,ACC,1883,12
2011,Fresno State,Western Athletic,1332,12
2011,Georgia,SEC,1923,12
2011,Georgia Southern,Southern,1463,12
2011,Georgia State,FCS Independents,1280,12
2011,Georgia Tech,ACC,1676,12
2011,Hawai'i,Western Athletic,1427,12
2011,Houston,Conference USA,1988,12
2011,Idaho,Western Athletic,1151,12
2011,Illinois,Big Ten,1623,12
2011,Indiana,Big Ten,1131,12
2011,Iowa,Big Ten,1681,12
2011,Iowa State,Big 12,1506,12
2011,James Madison,CAA,1407,12
2011,Kansas,Big 12,1033,12
2011,Kansas State,Big 12,1673,12
2011,Kent State,Mid-American,1298,12
2011,Kentucky,SEC,1326,12
2011,Liberty,Big South,1428,12
2011,Louisiana,Sun Belt,1355,12
2011,Louisiana Tech,Western Athletic,1515,12
2011,Louisville,Big East,1598,12
2011,LSU,SEC,2144,12
2011,Marshall,Conference USA,1282,12
2011,Maryland,ACC,1328,12
2011,Massachusetts,CAA,1386,12
2011,Memphis,Conference USA,915,12
2011,Miami,ACC,1745,12
2011,Miami (OH),Mid-American,1412,12
2011,Michigan,Big Ten,1848,12
2011,Michigan State,Big Ten,1820,12
2011,Middle Tennessee,Sun Belt,1139,12
2011,Minnesota,Big Ten,1205,12
2011,Mississippi State,SEC,1640,12
2011,Missouri,Big 12,1724,12
2011,Navy,FBS Independents,1489,12
2011,NC State,ACC,1641,12
2011,Nebraska,Big Ten,1687,12
2011,Nevada,Western Athletic,1623,12
2011,New Mexico,Mountain West,842,12
2011,New Mexico State,Western Athletic,1067,12
2011,North Carolina,ACC,1624,12
2011,Northern Illinois,Mid-American,1714,12
2011,North Texas,Sun Belt,1200,12
2011,Northwestern,Big Ten,1512,12
2011,Notre Dame,FBS Independents,1830,12
2011,Ohio,Mid-American,1456,12
2011,Ohio State,Big Ten,1778,12
2011,Oklahoma,Big 12,2076,12
2011,Oklahoma State,Big 12,2059,12
2011,Ole Miss,SEC,1268,12
2011,Oregon,Pac-12,2073,12
2011,Oregon State,Pac-12,1494,12
2011,Penn State,Big Ten,1653,12
2011,Pittsburgh,Big East,1632,12
2011,Purdue,Big Ten,1369,12
2011,Rice,Conference USA,1175,12
2011,Rutgers,Big East,1595,12
2011,San Diego State,Mountain West,1528,12
2011,San José State,Western Athletic,1190,12
2011,SMU,Conference USA,1430,12
2011,South Carolina,SEC,1792,12
2011,Southern Miss,Conference USA,1714,12
2011,South Florida,Big East,1615,12
2011,Stanford,Pac-12,2044,12
2011,Syracuse,Big East,1442,12
2011,TCU,Mountain West,1909,12
2011,Temple,Mid-American,1702,12
2011,Tennessee,SEC,1531,12
2011,Texas,Big 12,1739,12
2011,Texas A&M,Big 12,1838,12
2011,Texas State,FCS Independents,1199,12
2011,Texas Tech,Big 12,1372,12
2011,Toledo,Mid-American,1608,12
2011,Troy,Sun Belt,1273,12
2011,Tulane,Conference USA,937,12
2011,Tulsa,Conference USA,1786,12
2011,UAB,Conference USA,1040,12
2011,UCF,Conference USA,1572,12
2011,UCLA,Pac-12,1444,12
2011,UConn,Big East,1455,12
2011,UL Monroe,Sun Belt,1331,12
2011,UNLV,Mountain West,1022,12
