season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2012,regular,3,,AP Top 25,97,Georgetown,Big East,,2,0
2012,regular,3,,AP Top 25,347,West Virginia,Big East,,1,0
2012,regular,3,,AP Top 25,158,Marshall,CUSA,,1,0
2012,regular,3,,AP Top 25,173,Minnesota,Big Ten,,1,0
2012,regular,3,,Coaches Poll,200,North Carolina,ACC,1.0,774,30
2012,regular,3,,Coaches Poll,135,Kentucky,SEC,2.0,732,1
2012,regular,3,,Coaches Poll,216,Ohio State,Big Ten,3.0,708,0
2012,regular,3,,Coaches Poll,314,UConn,Big East,4.0,668,0
2012,regular,3,,Coaches Poll,286,Syracuse,Big East,5.0,652,0
2012,regular,3,,Coaches Poll,72,Duke,ACC,6.0,640,0
2012,regular,3,,Coaches Poll,150,Louisville,Big East,7.0,555,0
2012,regular,3,,Coaches Poll,163,Memphis,CUSA,8.0,497,0
2012,regular,3,,Coaches Poll,87,Florida,SEC,9.0,480,0
2012,regular,3,,Coaches Poll,20,Baylor,Big 12,10.0,443,0
2012,regular,3,,Coaches Poll,355,Wisconsin,Big Ten,11.0,438,0
2012,regular,3,,Coaches Poll,359,Xavier,A-10,12.0,394,0
2012,regular,3,,Coaches Poll,5,Alabama,SEC,13.0,379,0
2012,regular,3,,Coaches Poll,131,Kansas,Big 12,14.0,327,0
2012,regular,3,,Coaches Poll,170,Michigan,Big Ten,15.0,288,0
2012,regular,3,,Coaches Poll,229,Pittsburgh,Big East,16.0,252,0
2012,regular,3,,Coaches Poll,157,Marquette,Big East,17.0,241,0
2012,regular,3,,Coaches Poll,40,California,Pac-12,18.0,216,0
2012,regular,3,,Coaches Poll,102,Gonzaga,WCC,19.0,208,0
2012,regular,3,,Coaches Poll,90,Florida State,ACC,20.0,189,0
2012,regular,3,,Coaches Poll,177,Missouri,Big 12,21.0,181,0
2012,regular,3,,Coaches Poll,336,Vanderbilt,SEC,22.0,179,0
2012,regular,3,,Coaches Poll,11,Arizona,Pac-12,23.0,134,0
2012,regular,3,,Coaches Poll,293,Texas A&M,Big 12,24.0,65,0
2012,regular,3,,Coaches Poll,61,Creighton,MVC,25.0,62,0
2012,regular,3,,Coaches Poll,174,Mississippi State,SEC,,58,0
2012,regular,3,,Coaches Poll,236,Purdue,Big Ten,,48,0
2012,regular,3,,Coaches Poll,338,Villanova,Big East,,48,0
2012,regular,3,,Coaches Poll,295,Texas,Big 12,,31,0
2012,regular,3,,Coaches Poll,322,UNLV,Mountain West,,23,0
2012,regular,3,,Coaches Poll,51,Cincinnati,Big East,,23,0
2012,regular,3,,Coaches Poll,212,Northwestern,Big Ten,,22,0
2012,regular,3,,Coaches Poll,53,Cleveland State,Horizon,,20,0
2012,regular,3,,Coaches Poll,289,Temple,A-10,,20,0
2012,regular,3,,Coaches Poll,252,Saint Louis,A-10,,12,0
2012,regular,3,,Coaches Poll,169,Michigan State,Big Ten,,12,0
2012,regular,3,,Coaches Poll,95,George Mason,CAA,,10,0
2012,regular,3,,Coaches Poll,118,Illinois,Big Ten,,8,0
2012,regular,3,,Coaches Poll,145,Long Beach State,Big West,,8,0
2012,regular,3,,Coaches Poll,257,San Diego State,Mountain West,,8,0
2012,regular,3,,Coaches Poll,253,Saint Mary's,WCC,,6,0
2012,regular,3,,Coaches Poll,218,Oklahoma State,Big 12,,6,0
2012,regular,3,,Coaches Poll,343,Washington,Pac-12,,3,0
2012,regular,3,,Coaches Poll,339,Virginia,ACC,,2,0
2012,regular,3,,Coaches Poll,121,Indiana,Big Ten,,2,0
2012,regular,3,,Coaches Poll,158,Marshall,CUSA,,1,0
2012,regular,3,,Coaches Poll,107,Harvard,Ivy,,1,0
2012,regular,3,,Coaches Poll,213,Notre Dame,Big East,,1,0
2012,regular,4,,AP Top 25,135,Kentucky,SEC,1.0,1599,46
2012,regular,4,,AP Top 25,216,Ohio State,Big Ten,2.0,1564,17
2012,regular,4,,AP Top 25,72,Duke,ACC,3.0,1465,2
2012,regular,4,,AP Top 25,286,Syracuse,Big East,4.0,1439,0
2012,regular,4,,AP Top 25,200,North Carolina,ACC,5.0,1337,0
2012,regular,4,,AP Top 25,150,Louisville,Big East,6.0,1259,0
2012,regular,4,,AP Top 25,20,Baylor,Big 12,7.0,1183,0
2012,regular,4,,AP Top 25,314,UConn,Big East,8.0,1055,0
2012,regular,4,,AP Top 25,355,Wisconsin,Big Ten,9.0,1045,0
2012,regular,4,,AP Top 25,87,Florida,SEC,10.0,1040,0
2012,regular,4,,AP Top 25,359,Xavier,A-10,11.0,982,0
2012,regular,4,,AP Top 25,5,Alabama,SEC,12.0,912,0
2012,regular,4,,AP Top 25,177,Missouri,Big 12,13.0,746,0
2012,regular,4,,AP Top 25,170,Michigan,Big Ten,14.0,681,0
2012,regular,4,,AP Top 25,131,Kansas,Big 12,15.0,676,0
2012,regular,4,,AP Top 25,157,Marquette,Big East,16.0,637,0
2012,regular,4,,AP Top 25,229,Pittsburgh,Big East,17.0,537,0
2012,regular,4,,AP Top 25,322,UNLV,Mountain West,18.0,535,0
2012,regular,4,,AP Top 25,102,Gonzaga,WCC,19.0,525,0
2012,regular,4,,AP Top 25,336,Vanderbilt,SEC,20.0,482,0
2012,regular,4,,AP Top 25,174,Mississippi State,SEC,21.0,277,0
2012,regular,4,,AP Top 25,163,Memphis,CUSA,22.0,269,0
2012,regular,4,,AP Top 25,252,Saint Louis,A-10,23.0,149,0
2012,regular,4,,AP Top 25,40,California,Pac-12,24.0,121,0
2012,regular,4,,AP Top 25,293,Texas A&M,Big 12,25.0,115,0
2012,regular,4,,AP Top 25,61,Creighton,MVC,,104,0
2012,regular,4,,AP Top 25,107,Harvard,Ivy,,101,0
2012,regular,4,,AP Top 25,169,Michigan State,Big Ten,,84,0
2012,regular,4,,AP Top 25,257,San Diego State,Mountain West,,66,0
2012,regular,4,,AP Top 25,97,Georgetown,Big East,,46,0
2012,regular,4,,AP Top 25,90,Florida State,ACC,,24,0
2012,regular,4,,AP Top 25,11,Arizona,Pac-12,,15,0
2012,regular,4,,AP Top 25,118,Illinois,Big Ten,,13,0
2012,regular,4,,AP Top 25,343,Washington,Pac-12,,12,0
2012,regular,4,,AP Top 25,53,Cleveland State,Horizon,,11,0
2012,regular,4,,AP Top 25,236,Purdue,Big Ten,,6,0
2012,regular,4,,AP Top 25,158,Marshall,CUSA,,5,0
2012,regular,4,,AP Top 25,281,Stanford,Pac-12,,3,0
2012,regular,4,,AP Top 25,338,Villanova,Big East,,2,0
2012,regular,4,,AP Top 25,51,Cincinnati,Big East,,1,0
2012,regular,4,,AP Top 25,340,Virginia Tech,ACC,,1,0
2012,regular,4,,AP Top 25,212,Northwestern,Big Ten,,1,0
2012,regular,4,,Coaches Poll,135,Kentucky,SEC,1.0,765,22
2012,regular,4,,Coaches Poll,216,Ohio State,Big Ten,2.0,748,8
2012,regular,4,,Coaches Poll,286,Syracuse,Big East,3.0,701,1
2012,regular,4,,Coaches Poll,72,Duke,ACC,4.0,691,0
2012,regular,4,,Coaches Poll,200,North Carolina,ACC,5.0,628,0
2012,regular,4,,Coaches Poll,150,Louisville,Big East,6.0,620,0
2012,regular,4,,Coaches Poll,355,Wisconsin,Big Ten,7.0,530,0
2012,regular,4,,Coaches Poll,20,Baylor,Big 12,8.0,509,0
2012,regular,4,,Coaches Poll,87,Florida,SEC,9.0,493,0
2012,regular,4,,Coaches Poll,314,UConn,Big East,10.0,456,0
2012,regular,4,,Coaches Poll,359,Xavier,A-10,11.0,447,0
2012,regular,4,,Coaches Poll,5,Alabama,SEC,12.0,443,0
2012,regular,4,,Coaches Poll,177,Missouri,Big 12,13.0,356,0
2012,regular,4,,Coaches Poll,131,Kansas,Big 12,14.0,342,0
2012,regular,4,,Coaches Poll,170,Michigan,Big Ten,15.0,310,0
2012,regular,4,,Coaches Poll,157,Marquette,Big East,16.0,309,0
