GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,Season
401620178,2024-05-14,Liberty,32,68,47.1,8,28,28.6,13,15,86.7,36,8,28,21,8,5,18,8,34,10,2,20,0,0,0,19,20,2024
401620178,2024-05-14,Mystics,31,78,39.7,10,32,31.3,8,11,72.7,34,10,24,22,9,7,12,8,30,8,2,14,0,0,0,19,20,2024
401620219,2024-05-14,Fever,24,50,48.0,8,20,40.0,15,19,78.9,28,4,24,16,6,5,25,14,30,4,0,25,1,1,0,29,21,2024
401620219,2024-05-14,Sun,32,66,48.5,9,21,42.9,19,25,76.0,30,8,22,20,11,1,15,10,32,23,0,15,0,0,0,14,22,2024
401620220,2024-05-14,Mercury,29,76,38.2,15,36,41.7,7,10,70.0,37,10,27,21,6,6,15,8,24,3,2,17,0,0,1,23,23,2024
401620220,2024-05-14,Aces,29,71,40.8,6,29,20.7,25,29,86.2,37,8,29,17,7,5,9,14,36,18,2,11,0,0,0,10,12,2024
401620221,2024-05-14,Lynx,34,75,45.3,7,24,29.2,8,9,88.9,39,7,32,23,15,8,17,18,40,16,0,17,0,0,0,19,15,2024
401620221,2024-05-14,Storm,29,78,37.2,1,9,11.1,11,14,78.6,43,14,29,14,10,5,17,10,46,8,0,17,2,2,0,22,12,2024
401620222,2024-05-15,Sky,29,74,39.2,5,17,29.4,16,27,59.3,37,16,21,14,9,3,12,12,42,10,2,14,0,0,0,24,19,2024
401620222,2024-05-15,Wings,37,82,45.1,5,15,33.3,8,10,80.0,42,15,27,18,7,12,15,13,60,12,0,15,0,0,0,14,20,2024
401620223,2024-05-15,Dream,34,67,50.7,8,17,47.1,16,19,84.2,34,7,27,20,8,9,13,19,50,12,0,13,0,0,0,20,20,2024
401620223,2024-05-15,Sparks,28,72,38.9,12,31,38.7,13,22,59.1,35,8,27,24,8,2,11,10,30,7,3,14,0,0,0,21,17,2024
401620224,2024-05-16,Liberty,36,78,46.2,8,27,29.6,22,23,95.7,40,13,27,22,8,8,10,16,48,37,0,10,0,0,0,10,17,2024
401620224,2024-05-16,Fever,22,60,36.7,5,19,26.3,17,22,77.3,26,7,19,13,5,4,13,2,28,0,3,16,0,0,0,21,20,2024
401620225,2024-05-17,Mystics,28,58,48.3,9,22,40.9,12,14,85.7,28,4,24,22,6,4,20,2,32,7,2,22,0,0,0,26,21,2024
401620225,2024-05-17,Sun,29,68,42.6,2,20,10.0,24,26,92.3,29,8,21,16,14,3,10,12,46,9,3,13,0,0,0,12,22,2024
401620226,2024-05-17,Storm,31,78,39.7,5,20,25.0,26,29,89.7,42,9,33,19,20,8,24,12,40,2,1,25,0,0,0,35,25,2024
401620226,2024-05-17,Lynx,35,79,44.3,13,30,43.3,19,25,76.0,42,10,32,27,18,10,27,19,36,16,1,28,0,0,0,22,23,2024
401620227,2024-05-18,Fever,33,80,41.3,9,26,34.6,5,6,83.3,34,10,24,22,9,3,15,2,38,3,1,16,0,0,0,16,16,2024
401620227,2024-05-18,Liberty,31,64,48.4,15,32,46.9,14,16,87.5,32,6,26,21,9,6,20,28,32,23,0,20,0,0,0,16,14,2024
401620228,2024-05-18,Sparks,34,66,51.5,5,14,35.7,9,15,60.0,31,3,28,16,11,5,17,20,52,7,1,18,0,0,0,25,18,2024
401620228,2024-05-18,Aces,31,73,42.5,13,31,41.9,14,16,87.5,34,10,24,23,10,4,12,8,34,13,0,12,1,1,0,14,14,2024
401620229,2024-05-18,Sky,32,80,40.0,4,21,19.0,15,20,75.0,42,19,23,25,15,13,17,16,46,9,2,19,1,1,0,6,24,2024
401620229,2024-05-18,Wings,23,66,34.8,7,18,38.9,21,23,91.3,40,13,27,15,7,8,25,10,24,14,1,26,1,1,0,34,23,2024
401620230,2024-05-18,Dream,27,66,40.9,10,23,43.5,21,27,77.8,33,7,26,21,8,5,13,12,32,7,1,14,0,0,0,14,21,2024
401620230,2024-05-18,Mercury,27,66,40.9,6,23,26.1,28,32,87.5,38,7,31,17,10,5,12,6,34,12,0,12,1,1,0,13,22,2024
401620231,2024-05-19,Storm,28,68,41.2,5,20,25.0,23,29,79.3,43,14,29,10,10,2,20,8,36,15,0,20,0,0,0,26,23,2024
401620231,2024-05-19,Mystics,25,62,40.3,9,26,34.6,16,23,69.6,29,6,23,20,9,4,16,7,30,5,0,16,2,2,0,13,23,2024
401620232,2024-05-20,Sun,30,74,40.5,4,19,21.1,24,30,80.0,33,15,18,15,5,4,8,11,42,9,0,8,0,0,0,13,13,2024
401620232,2024-05-20,Fever,33,69,47.8,6,20,30.0,12,13,92.3,36,13,23,20,4,7,17,10,48,4,0,17,1,1,0,22,24,2024
401620233,2024-05-20,Storm,24,70,34.3,6,24,25.0,9,14,64.3,34,12,22,16,8,3,14,13,24,0,3,17,0,0,0,12,23,2024
401620233,2024-05-20,Liberty,26,63,41.3,3,23,13.0,19,20,95.0,36,7,29,18,7,5,15,4,42,18,3,18,0,0,0,15,13,2024
401620234,2024-05-21,Wings,30,70,42.9,2,16,12.5,16,20,80.0,35,11,24,17,6,6,14,9,46,10,2,16,0,0,0,16,20,2024
401620234,2024-05-21,Dream,30,72,41.7,7,22,31.8,16,22,72.7,36,13,23,17,9,3,12,17,26,8,1,13,0,0,0,13,20,2024
401620235,2024-05-21,Mercury,37,78,47.4,16,33,48.5,8,13,61.5,39,6,33,23,7,7,7,9,32,15,0,7,0,0,0,2,15,2024
401620235,2024-05-21,Aces,33,78,42.3,11,31,35.5,11,15,73.3,39,7,32,22,5,4,9,14,34,7,0,9,0,0,0,7,18,2024
401620236,2024-05-21,Mystics,27,64,42.2,8,25,32.0,6,11,54.5,28,8,20,21,13,3,18,6,26,9,1,19,3,3,0,10,16,2024
401620236,2024-05-21,Sparks,26,55,47.3,8,21,38.1,10,15,66.7,33,5,28,21,8,5,24,8,28,9,4,28,0,0,0,26,19,2024
401620237,2024-05-22,Fever,31,72,43.1,6,22,27.3,15,18,83.3,40,13,27,18,5,8,11,9,50,4,2,13,0,0,0,11,17,2024
401620237,2024-05-22,Storm,34,82,41.5,6,20,30.0,11,13,84.6,41,17,24,20,6,9,8,7,46,11,1,9,0,0,0,6,16,2024
401620238,2024-05-23,Lynx,33,68,48.5,4,21,19.0,12,20,60.0,33,6,27,23,11,5,17,9,36,13,0,17,0,0,0,24,19,2024
401620238,2024-05-23,Sun,30,67,44.8,5,11,45.5,18,21,85.7,30,3,27,17,10,2,16,13,46,7,2,18,0,0,0,19,17,2024
401620239,2024-05-23,Sky,35,75,46.7,7,19,36.8,13,20,65.0,38,11,27,22,5,2,9,19,46,14,0,9,0,0,0,11,18,2024
401620239,2024-05-23,Liberty,30,69,43.5,8,22,36.4,13,20,65.0,35,8,27,22,8,5,14,11,36,3,0,14,0,0,0,19,17,2024
401620240,2024-05-23,Mystics,27,70,38.6,13,36,36.1,13,16,81.3,36,9,27,21,7,1,17,7,22,4,0,17,0,0,0,21,21,2024
401620240,2024-05-23,Mercury,26,60,43.3,10,33,30.3,21,24,87.5,34,4,30,20,9,4,16,4,30,14,1,17,1,1,0,16,19,2024
401620241,2024-05-24,Fever,29,69,42.0,7,25,28.0,13,17,76.5,32,5,27,22,9,2,10,14,38,7,1,11,0,0,0,16,17,2024
401620241,2024-05-24,Sparks,25,59,42.4,5,24,20.8,18,21,85.7,35,3,32,18,5,3,18,4,36,11,1,19,0,0,0,19,19,2024
401620242,2024-05-25,Liberty,26,68,38.2,7,29,24.1,8,10,80.0,30,9,21,18,8,3,16,15,36,2,2,18,0,0,0,25,11,2024
401620242,2024-05-25,Lynx,32,67,47.8,14,28,50.0,6,6,100.0,35,8,27,26,8,7,16,15,32,21,0,16,1,1,0,17,16,2024
401620243,2024-05-25,Sun,31,63,49.2,6,17,35.3,18,21,85.7,38,16,22,17,5,4,17,11,40,7,3,20,0,0,1,23,16,2024
401620243,2024-05-25,Sky,28,64,43.8,8,17,47.1,18,22,81.8,21,9,12,18,13,3,11,14,34,10,2,13,0,0,0,14,24,2024
401620244,2024-05-25,Fever,30,70,42.9,10,27,37.0,10,13,76.9,36,6,30,20,4,3,12,9,34,6,1,13,0,0,0,10,16,2024
401620244,2024-05-25,Aces,35,73,47.9,13,35,37.1,16,18,88.9,36,6,30,24,7,4,8,19,28,23,0,8,0,0,0,6,14,2024
401620245,2024-05-25,Mystics,24,70,34.3,7,20,35.0,14,15,93.3,27,12,15,13,7,0,14,5,30,3,1,15,0,0,0,21,15,2024
401620245,2024-05-25,Storm,37,60,61.7,12,22,54.5,15,18,83.3,33,5,28,27,6,6,16,10,44,32,1,17,0,0,0,17,19,2024
401620246,2024-05-25,Wings,39,75,52.0,10,20,50.0,19,21,90.5,38,14,24,23,10,5,18,13,52,24,1,19,1,1,0,20,14,2024
401620246,2024-05-25,Mercury,31,75,41.3,14,35,40.0,16,17,94.1,25,8,17,26,7,6,19,12,26,5,0,19,2,2,0,25,15,2024
401620247,2024-05-26,Lynx,31,62,50.0,13,29,44.8,17,23,73.9,31,5,26,23,7,4,10,11,24,18,0,10,0,0,0,14,17,2024
401620247,2024-05-26,Dream,31,68,45.6,6,22,27.3,11,14,78.6,32,10,22,23,9,1,10,4,30,5,1,11,0,0,0,13,15,2024
401620248,2024-05-26,Wings,32,76,42.1,2,12,16.7,18,24,75.0,44,16,28,22,5,6,6,2,46,12,1,7,0,0,0,4,17,2024
401620248,2024-05-26,Sparks,30,76,39.5,6,21,28.6,17,21,81.0,37,10,27,21,1,4,8,3,44,4,0,8,1,1,0,13,18,2024
401620249,2024-05-28,Mercury,15,63,23.8,1,27,3.7,16,22,72.7,43,12,31,12,7,9,20,4,26,4,0,20,3,3,0,12,11,2024
401620249,2024-05-28,Sun,27,77,35.1,5,24,20.8,11,18,61.1,38,11,27,23,12,4,9,10,36,26,2,11,0,0,0,2,17,2024
401620250,2024-05-28,Sparks,25,53,47.2,14,23,60.9,24,33,72.7,30,4,26,17,9,5,19,12,22,14,1,20,0,0,1,24,20,2024
401620250,2024-05-28,Fever,26,68,38.2,10,30,33.3,20,25,80.0,28,9,19,17,12,6,14,11,26,7,0,14,1,1,0,20,26,2024
401620251,2024-05-28,Storm,28,64,43.8,5,15,33.3,16,18,88.9,32,6,26,17,13,8,18,18,40,19,1,19,0,0,0,17,15,2024
401620251,2024-05-28,Sky,27,66,40.9,4,12,33.3,10,13,76.9,37,10,27,19,11,0,21,16,34,4,1,22,0,0,0,21,18,2024
401620252,2024-05-29,Mercury,29,68,42.6,10,30,33.3,10,13,76.9,34,8,26,18,6,2,10,12,36,5,3,13,1,1,0,19,18,2024
401620252,2024-05-29,Liberty,28,68,41.2,9,32,28.1,16,18,88.9,39,9,30,19,7,5,10,12,34,15,1,11,2,2,0,16,12,2024
401620253,2024-05-29,Dream,26,62,41.9,6,21,28.6,15,21,71.4,36,5,31,19,9,2,17,9,20,9,3,20,0,0,0,16,19,2024
401620253,2024-05-29,Mystics,27,74,36.5,6,27,22.2,7,7,100.0,31,9,22,21,6,3,13,4,34,6,2,15,0,0,0,17,17,2024
401620254,2024-05-29,Aces,30,72,41.7,10,27,37.0,10,14,71.4,41,11,30,23,6,5,14,14,32,17,2,16,1,1,0,24,12,2024
401620254,2024-05-29,Lynx,24,65,36.9,8,24,33.3,10,10,100.0,36,8,28,18,8,5,16,15,18,1,1,17,0,0,0,8,16,2024
401620255,2024-05-30,Storm,42,75,56.0,8,19,42.1,11,14,78.6,32,4,28,29,9,7,7,17,56,27,1,8,1,1,0,7,22,2024
401620255,2024-05-30,Fever,29,70,41.4,10,25,40.0,20,22,90.9,36,10,26,21,2,4,13,12,34,2,2,15,2,2,0,22,16,2024
401620256,2024-05-30,Sparks,24,60,40.0,4,21,19.0,21,29,72.4,33,7,26,17,9,2,18,4,32,2,1,19,0,0,0,18,15,2024
401620256,2024-05-30,Sky,32,75,42.7,7,19,36.8,12,16,75.0,35,13,22,27,13,7,14,10,40,21,1,15,0,0,0,19,26,2024
401620257,2024-05-31,Aces,25,69,36.2,6,21,28.6,18,20,90.0,34,3,31,18,6,5,11,15,30,12,1,12,1,1,0,14,25,2024
401620257,2024-05-31,Dream,22,61,36.1,8,16,50.0,26,29,89.7,38,3,35,17,5,4,11,13,20,7,1,12,2,2,0,19,17,2024
401620258,2024-05-31,Wings,32,62,51.6,6,16,37.5,2,4,50.0,30,7,23,21,3,4,14,13,40,11,1,15,0,0,0,19,22,2024
401620258,2024-05-31,Sun,29,60,48.3,2,10,20.0,14,24,58.3,28,9,19,22,8,2,10,10,42,14,1,11,0,0,0,19,12,2024
401620259,2024-05-31,Mystics,28,60,46.7,7,18,38.9,16,22,72.7,30,3,27,22,7,1,14,13,40,1,4,18,0,0,0,19,27,2024
401620259,2024-05-31,Liberty,28,63,44.4,11,32,34.4,23,31,74.2,34,8,26,18,9,1,14,15,26,17,1,15,0,0,0,13,23,2024
401620260,2024-05-31,Mercury,24,62,38.7,9,28,32.1,14,18,77.8,36,10,26,16,6,2,16,2,26,1,1,17,0,0,0,25,14,2024
401620260,2024-05-31,Lynx,36,73,49.3,14,35,40.0,9,12,75.0,36,10,26,29,6,3,6,13,32,29,1,7,0,0,0,8,15,2024
401620261,2024-06-01,Sky,28,69,40.6,2,12,16.7,12,18,66.7,43,12,31,15,7,1,15,11,34,5,1,16,0,0,1,14,17,2024
401620261,2024-06-01,Fever,27,69,39.1,6,25,24.0,11,16,68.8,33,9,24,19,6,5,11,11,38,9,2,13,0,0,0,17,18,2024
401620262,2024-06-02,Sun,28,66,42.4,6,18,33.3,7,13,53.8,45,7,38,22,4,3,15,1,36,22,1,16,0,0,0,13,17,2024
401620262,2024-06-02,Dream,19,67,28.4,3,16,18.8,9,12,75.0,33,8,25,10,10,6,12,7,26,4,1,13,0,0,0,7,16,2024
401620265,2024-06-02,Sparks,24,60,40.0,9,23,39.1,11,15,73.3,30,6,24,18,5,2,18,7,22,1,2,20,0,0,1,17,23,2024
401620265,2024-06-02,Mercury,28,66,42.4,14,29,48.3,17,20,85.0,33,7,26,20,11,5,14,5,20,24,0,14,2,2,0,13,18,2024
401620263,2024-06-02,Fever,27,73,37.0,7,28,25.0,7,11,63.6,28,9,19,18,6,1,12,13,32,0,1,13,2,2,0,13,17,2024
401620263,2024-06-02,Liberty,38,66,57.6,11,25,44.0,17,20,85.0,39,6,33,30,9,6,13,15,44,36,0,13,1,1,0,14,15,2024
401620264,2024-06-02,Wings,30,65,46.2,4,11,36.4,12,14,85.7,34,8,26,20,12,3,25,8,48,9,3,28,2,2,0,30,14,2024
401620264,2024-06-02,Lynx,32,71,45.1,8,19,42.1,15,17,88.2,27,10,17,23,15,6,15,10,38,18,0,15,1,1,1,16,17,2024
401620266,2024-06-04,Mystics,20,64,31.3,6,29,20.7,13,15,86.7,37,13,24,13,4,3,16,2,26,2,1,17,1,1,0,24,21,2024
401620266,2024-06-04,Sun,27,57,47.4,6,15,40.0,16,27,59.3,31,6,25,22,7,4,12,9,28,19,3,15,1,1,0,13,15,2024
401620267,2024-06-04,Liberty,34,78,43.6,10,32,31.3,10,12,83.3,42,10,32,24,7,4,10,11,42,17,1,11,1,1,0,8,22,2024
401620267,2024-06-04,Sky,24,74,32.4,2,7,28.6,25,28,89.3,42,12,30,15,5,4,10,15,38,3,0,10,3,3,0,17,17,2024
401620268,2024-06-04,Mercury,23,68,33.8,4,23,17.4,12,17,70.6,33,3,30,13,7,4,13,15,32,2,4,17,2,2,0,12,15,2024
401620268,2024-06-04,Storm,28,69,40.6,8,23,34.8,16,21,76.2,42,8,34,20,10,4,14,11,38,22,1,15,0,0,0,12,15,2024
401620269,2024-06-05,Aces,34,70,48.6,9,28,32.1,18,20,90.0,33,8,25,20,10,5,12,9,44,20,2,14,2,2,0,16,18,2024
401620269,2024-06-05,Wings,28,74,37.8,5,25,20.0,20,22,90.9,40,14,26,18,5,4,13,11,34,0,1,14,0,0,0,18,20,2024
401620270,2024-06-05,Lynx,32,65,49.2,9,23,39.1,13,16,81.3,37,5,32,25,8,5,14,15,30,28,0,14,0,0,1,9,18,2024
401620270,2024-06-05,Sparks,20,77,26.0,4,28,14.3,18,18,100.0,44,17,27,15,6,3,16,2,32,0,0,16,1,1,0,18,20,2024
401620271,2024-06-06,Sky,30,79,38.0,1,14,7.1,18,22,81.8,40,13,27,18,14,1,13,9,48,9,0,13,0,0,0,18,21,2024
401620271,2024-06-06,Mystics,27,64,42.2,4,17,23.5,13,20,65.0,36,7,29,20,7,7,24,2,38,13,0,24,1,1,0,20,24,2024
401620272,2024-06-06,Liberty,29,74,39.2,9,31,29.0,11,13,84.6,44,11,33,24,6,4,13,17,40,17,1,14,1,1,0,4,15,2024
401620272,2024-06-06,Dream,22,64,34.4,3,21,14.3,14,17,82.4,34,7,27,15,8,4,12,6,22,6,2,14,0,0,0,14,16,2024
401620273,2024-06-07,Fever,28,62,45.2,16,35,45.7,13,17,76.5,30,5,25,21,9,2,15,16,24,12,0,15,0,0,0,20,21,2024
401620273,2024-06-07,Mystics,31,72,43.1,13,34,38.2,8,13,61.5,38,9,29,22,9,1,15,3,30,3,0,15,1,1,0,19,16,2024
401620274,2024-06-07,Storm,26,72,36.1,6,20,30.0,20,22,90.9,43,6,37,19,7,6,12,4,30,14,1,13,0,0,0,16,16,2024
401620274,2024-06-07,Aces,21,67,31.3,7,26,26.9,16,19,84.2,36,3,33,13,7,10,14,13,20,3,0,14,0,0,0,9,18,2024
401620275,2024-06-07,Wings,29,73,39.7,2,17,11.8,12,13,92.3,35,9,26,14,7,5,14,10,34,8,0,14,0,0,0,17,16,2024
401620275,2024-06-07,Sparks,33,70,47.1,5,20,25.0,10,15,66.7,36,8,28,23,9,4,14,14,52,9,0,14,0,0,0,14,20,2024
401620276,2024-06-07,Lynx,28,72,38.9,15,34,44.1,9,11,81.8,36,7,29,24,5,5,13,21,18,9,1,14,0,0,0,12,20,2024
401620276,2024-06-07,Mercury,29,70,41.4,9,26,34.6,14,18,77.8,39,10,29,18,6,7,14,10,34,9,0,14,1,1,0,13,13,2024
401620277,2024-06-08,Liberty,31,60,51.7,9,25,36.0,11,13,84.6,28,0,28,27,8,5,11,9,38,12,1,12,0,0,0,13,18,2024
401620277,2024-06-08,Sun,29,71,40.8,4,16,25.0,13,17,76.5,35,11,24,17,3,2,13,9,44,7,0,13,0,0,0,12,14,2024
401620278,2024-06-08,Dream,31,68,45.6,6,16,37.5,21,23,91.3,31,11,20,22,14,4,13,7,36,18,1,14,0,0,0,12,20,2024
401620278,2024-06-08,Sky,29,60,48.3,3,11,27.3,19,21,90.5,29,7,22,17,8,2,20,6,36,2,1,21,0,0,0,26,21,2024
401620279,2024-06-09,Mystics,33,67,49.3,12,28,42.9,10,12,83.3,22,4,18,26,7,2,12,10,38,5,0,12,1,1,0,9,19,2024
401620279,2024-06-09,Liberty,31,65,47.7,12,27,44.4,19,20,95.0,40,13,27,24,7,3,21,9,34,7,0,21,0,0,0,23,17,2024
401620280,2024-06-09,Mercury,37,80,46.3,9,33,27.3,14,19,73.7,29,9,20,25,9,5,20,12,42,9,2,22,0,0,0,24,19,2024
401620280,2024-06-09,Wings,37,78,47.4,6,23,26.1,10,14,71.4,36,9,27,25,9,3,21,11,46,8,2,23,1,1,1,32,21,2024
401620281,2024-06-09,Storm,26,75,34.7,4,22,18.2,8,13,61.5,34,14,20,12,9,9,13,13,30,10,1,14,2,2,0,10,17,2024
401620281,2024-06-09,Lynx,27,60,45.0,12,22,54.5,17,21,81.0,36,6,30,25,6,7,16,10,26,19,2,18,0,0,0,12,18,2024
401620282,2024-06-09,Aces,30,68,44.1,11,26,42.3,21,24,87.5,23,4,19,17,7,6,6,7,34,15,0,6,4,4,0,7,16,2024
401620282,2024-06-09,Sparks,32,65,49.2,10,25,40.0,22,26,84.6,36,8,28,21,3,6,15,8,38,10,2,17,0,0,0,18,24,2024
401620283,2024-06-10,Fever,25,62,40.3,9,24,37.5,13,19,68.4,26,7,19,19,5,3,11,9,28,3,0,11,0,0,0,18,18,2024
401620283,2024-06-10,Sun,30,65,46.2,8,17,47.1,21,24,87.5,41,12,29,22,9,3,10,15,36,28,2,12,0,0,0,8,19,2024
401620284,2024-06-11,Mystics,31,65,47.7,17,31,54.8,8,11,72.7,38,5,33,25,3,3,11,9,24,23,0,11,1,1,0,11,17,2024
401620284,2024-06-11,Dream,24,67,35.8,8,23,34.8,12,18,66.7,32,8,24,16,3,2,8,3,22,2,1,9,0,0,0,6,15,2024
401620285,2024-06-11,Lynx,37,67,55.2,15,27,55.6,11,17,64.7,28,4,24,34,9,4,9,6,28,20,0,9,1,1,0,11,20,2024
401620285,2024-06-11,Aces,28,62,45.2,10,31,32.3,20,26,76.9,35,5,30,19,4,1,13,9,34,8,1,14,1,1,0,21,19,2024
401620286,2024-06-11,Sparks,27,69,39.1,6,20,30.0,19,24,79.2,33,10,23,19,6,6,11,6,42,0,1,12,0,0,0,12,15,2024
401620286,2024-06-11,Storm,37,79,46.8,8,22,36.4,13,18,72.2,45,13,32,20,4,10,9,14,50,16,0,9,0,0,0,14,22,2024
401620287,2024-06-12,Sun,28,62,45.2,3,14,21.4,24,28,85.7,28,8,20,21,13,2,14,13,42,13,1,15,0,0,0,18,14,2024
401620287,2024-06-12,Sky,28,58,48.3,6,13,46.2,13,15,86.7,29,8,21,19,8,7,17,12,44,4,2,19,0,0,0,14,18,2024
401620288,2024-06-13,Dream,28,67,41.8,9,24,37.5,19,23,82.6,31,10,21,20,6,3,11,2,30,2,2,13,0,0,0,20,19,2024
401620288,2024-06-13,Fever,32,72,44.4,9,26,34.6,18,19,94.7,34,11,23,18,6,6,14,11,42,18,0,14,0,0,0,9,16,2024
401620289,2024-06-13,Storm,36,69,52.2,7,20,35.0,13,14,92.9,26,7,19,26,12,6,11,13,46,13,2,13,1,1,0,16,16,2024
401620289,2024-06-13,Wings,31,65,47.7,6,13,46.2,16,17,94.1,28,9,19,23,6,9,19,10,44,6,0,19,0,0,0,27,13,2024
401620290,2024-06-13,Aces,33,69,47.8,13,30,43.3,24,25,96.0,37,12,25,17,6,2,14,10,38,7,2,16,0,0,0,22,16,2024
401620290,2024-06-13,Mercury,39,71,54.9,8,24,33.3,13,15,86.7,23,4,19,26,5,5,12,6,42,16,0,12,1,1,0,12,25,2024
401620291,2024-06-14,Sky,30,66,45.5,4,13,30.8,17,25,68.0,34,9,25,16,9,1,14,19,48,0,1,15,1,1,0,16,25,2024
401620291,2024-06-14,Mystics,28,64,43.8,8,30,26.7,19,23,82.6,36,7,29,20,7,5,18,6,32,15,1,19,0,0,0,24,25,2024
401620292,2024-06-14,Sparks,28,64,43.8,5,20,25.0,15,18,83.3,34,8,26,23,11,1,21,14,38,12,0,21,2,2,0,18,18,2024
401620292,2024-06-14,Lynx,30,61,49.2,6,23,26.1,15,18,83.3,28,5,23,23,17,6,17,18,36,10,0,17,0,0,0,19,17,2024
401620293,2024-06-15,Sun,30,67,44.8,6,18,33.3,19,22,86.4,38,7,31,21,7,3,7,14,44,24,2,9,0,0,0,9,21,2024
401620293,2024-06-15,Wings,23,61,37.7,1,16,6.3,20,24,83.3,29,7,22,19,3,2,11,7,40,0,1,12,0,0,0,11,17,2024
401620294,2024-06-15,Liberty,33,68,48.5,12,28,42.9,12,16,75.0,37,3,34,21,8,1,8,12,36,18,1,9,0,0,0,10,9,2024
401620294,2024-06-15,Aces,31,69,44.9,11,34,32.4,9,11,81.8,31,2,29,23,3,3,10,4,30,6,0,10,0,0,0,12,19,2024
401620296,2024-06-16,Sky,33,81,40.7,5,12,41.7,12,14,85.7,32,12,20,20,8,2,5,17,44,5,0,5,0,0,1,3,21,2024
401620296,2024-06-16,Fever,35,62,56.5,8,18,44.4,13,19,68.4,38,8,30,23,1,11,15,12,50,8,1,16,0,0,0,16,17,2024
401620295,2024-06-16,Storm,29,75,38.7,5,26,19.2,15,21,71.4,36,10,26,18,11,4,9,4,42,0,0,9,1,1,0,10,19,2024
401620295,2024-06-16,Mercury,31,62,50.0,7,18,38.9,18,19,94.7,37,3,34,24,5,5,15,6,44,21,0,15,3,3,0,14,18,2024
401620297,2024-06-16,Sparks,24,68,35.3,8,25,32.0,18,18,100.0,33,8,25,18,6,2,12,11,32,5,1,13,0,0,0,12,20,2024
401620297,2024-06-16,Dream,30,68,44.1,6,15,40.0,21,26,80.8,38,10,28,22,8,1,10,8,22,16,1,11,0,0,0,10,19,2024
401620298,2024-06-17,Wings,35,73,47.9,7,17,41.2,1,3,33.3,34,10,24,24,5,3,16,8,44,2,0,16,0,0,0,20,17,2024
401620298,2024-06-17,Lynx,30,67,44.8,7,19,36.8,23,24,95.8,28,8,20,24,11,5,7,20,38,13,1,8,1,1,0,10,8,2024
401620299,2024-06-18,Sparks,26,52,50.0,6,17,35.3,12,18,66.7,26,4,22,19,7,2,22,5,32,0,2,24,1,1,0,30,15,2024
401620299,2024-06-18,Sun,34,65,52.3,4,10,40.0,7,10,70.0,27,7,20,18,10,3,10,4,50,19,2,12,1,1,0,14,18,2024
401620300,2024-06-18,Liberty,32,76,42.1,18,42,42.9,11,14,78.6,37,11,26,27,14,4,16,13,28,12,0,16,0,0,0,15,12,2024
401620300,2024-06-18,Mercury,38,69,55.1,15,30,50.0,8,10,80.0,31,4,27,24,7,3,17,13,30,6,0,17,3,3,0,13,12,2024
401620301,2024-06-19,Mystics,29,70,41.4,11,34,32.4,12,15,80.0,31,7,24,26,6,4,11,12,26,0,0,11,0,0,0,20,16,2024
401620301,2024-06-19,Fever,31,61,50.8,8,23,34.8,18,23,78.3,37,5,32,21,7,3,10,9,38,11,1,11,0,0,0,10,16,2024
401620302,2024-06-19,Dream,19,66,28.8,4,23,17.4,13,20,65.0,46,12,34,16,4,9,13,2,22,1,1,14,1,1,0,16,12,2024
401620302,2024-06-19,Lynx,27,76,35.5,7,22,31.8,7,8,87.5,45,10,35,19,5,4,9,4,36,15,1,10,1,1,0,10,17,2024
401620303,2024-06-19,Storm,31,70,44.3,4,16,25.0,17,19,89.5,32,7,25,21,11,1,15,12,46,2,0,15,2,2,0,14,16,2024
401620303,2024-06-19,Aces,35,63,55.6,8,20,40.0,16,21,76.2,29,3,26,25,11,4,14,15,50,20,1,15,0,0,0,20,19,2024
401620304,2024-06-20,Wings,23,65,35.4,9,26,34.6,17,20,85.0,35,10,25,16,9,3,15,11,22,0,1,16,0,0,0,10,19,2024
401620304,2024-06-20,Sky,32,69,46.4,3,12,25.0,16,20,80.0,39,11,28,19,7,3,13,14,48,22,1,14,0,0,0,12,16,2024
401620305,2024-06-20,Sparks,31,62,50.0,7,19,36.8,11,19,57.9,34,5,29,18,8,1,14,14,42,6,1,15,0,0,0,17,18,2024
401620305,2024-06-20,Liberty,34,69,49.3,13,33,39.4,12,15,80.0,30,4,26,29,7,3,11,21,38,19,0,11,0,0,0,16,15,2024
401620306,2024-06-21,Fever,37,65,56.9,11,21,52.4,6,11,54.5,35,5,30,24,5,7,14,8,48,19,1,15,3,3,0,15,22,2024
401620306,2024-06-21,Dream,22,65,33.8,4,18,22.2,31,35,88.6,30,7,23,18,8,2,11,8,26,0,0,11,2,2,0,9,16,2024
401620307,2024-06-21,Sun,26,61,42.6,6,13,46.2,16,25,64.0,29,3,26,14,8,1,10,4,30,4,1,11,0,0,0,15,16,2024
401620307,2024-06-21,Aces,31,65,47.7,6,24,25.0,17,23,73.9,42,10,32,16,6,3,12,2,44,19,1,13,1,1,0,12,17,2024
