gameid,season,seasontype,startdate,team,conference,opponent,opponentconference,seasonlabel,tournament,starttimetbd,teamid,teamseed,opponentid,opponentseed,neutralsite,ishome,conferencegame,gametype,notes
77831,2012,regular,2011-11-12T01:30:00.000Z,Tennessee State,OVC,Saint Louis,A-10,20112012,,False,290,,252,,False,False,False,STD,
77830,2012,regular,2011-11-12T01:30:00.000Z,Texas State,Southland,Texas Lutheran,,20112012,,False,297,,719,,False,True,True,STD,
77830,2012,regular,2011-11-12T01:30:00.000Z,Texas Lutheran,,Texas State,Southland,20112012,,False,719,,297,,False,False,True,STD,
77829,2012,regular,2011-11-12T01:30:00.000Z,Lamar,Southland,Arkansas State,Sun Belt,20112012,,False,139,,13,,False,True,False,STD,
77829,2012,regular,2011-11-12T01:30:00.000Z,Arkansas State,Sun Belt,Lamar,Southland,20112012,,False,13,,139,,False,False,False,STD,
77832,2012,regular,2011-11-12T01:30:00.000Z,Murray State,OVC,Harris-Stowe State,,20112012,,False,184,,758,,False,True,True,STD,
77832,2012,regular,2011-11-12T01:30:00.000Z,Harris-Stowe State,,Murray State,OVC,20112012,,False,758,,184,,False,False,True,STD,
77828,2012,regular,2011-11-12T01:30:00.000Z,Southern,SWAC,Dillard,,20112012,,False,274,,630,,False,True,False,STD,
77828,2012,regular,2011-11-12T01:30:00.000Z,Dillard,,Southern,SWAC,20112012,,False,630,,274,,False,False,False,STD,
77841,2012,regular,2011-11-12T02:00:00.000Z,Colorado State,Mountain West,Montana,Big Sky,20112012,,False,57,,179,,False,True,False,STD,
77841,2012,regular,2011-11-12T02:00:00.000Z,Montana,Big Sky,Colorado State,Mountain West,20112012,,False,179,,57,,False,False,False,STD,
77745,2012,regular,2011-11-12T02:00:00.000Z,Marquette,Big East,Mount St. Mary's,NEC,20112012,,False,157,,183,,False,True,False,STD,
77745,2012,regular,2011-11-12T02:00:00.000Z,Mount St. Mary's,NEC,Marquette,Big East,20112012,,False,183,,157,,False,False,False,STD,
77734,2012,regular,2011-11-12T02:00:00.000Z,Ohio State,Big Ten,Wright State,Horizon,20112012,,False,216,,357,,False,True,False,STD,
77734,2012,regular,2011-11-12T02:00:00.000Z,Wright State,Horizon,Ohio State,Big Ten,20112012,,False,357,,216,,False,False,False,STD,
77835,2012,regular,2011-11-12T02:00:00.000Z,Illinois,Big Ten,Loyola Chicago,Horizon,20112012,,False,118,,151,,False,True,False,STD,
77835,2012,regular,2011-11-12T02:00:00.000Z,Loyola Chicago,Horizon,Illinois,Big Ten,20112012,,False,151,,118,,False,False,False,STD,
77836,2012,regular,2011-11-12T02:00:00.000Z,DePaul,Big East,UT Rio Grande Valley,Great West,20112012,,False,65,,326,,False,True,False,STD,
77836,2012,regular,2011-11-12T02:00:00.000Z,UT Rio Grande Valley,Great West,DePaul,Big East,20112012,,False,326,,65,,False,False,False,STD,
77837,2012,regular,2011-11-12T02:00:00.000Z,West Virginia,Big East,Oral Roberts,Summit,20112012,,False,347,,222,,False,True,False,STD,
77837,2012,regular,2011-11-12T02:00:00.000Z,Oral Roberts,Summit,West Virginia,Big East,20112012,,False,222,,347,,False,False,False,STD,
77838,2012,regular,2011-11-12T02:00:00.000Z,Duke,ACC,Belmont,ASUN,20112012,,False,72,,22,,False,True,False,TRNMNT,
77838,2012,regular,2011-11-12T02:00:00.000Z,Belmont,ASUN,Duke,ACC,20112012,,False,22,,72,,False,False,False,TRNMNT,
77839,2012,regular,2011-11-12T02:00:00.000Z,Massachusetts,A-10,Elon,SoCon,20112012,,False,161,,81,,False,True,False,STD,
77839,2012,regular,2011-11-12T02:00:00.000Z,Elon,SoCon,Massachusetts,A-10,20112012,,False,81,,161,,False,False,False,STD,
77840,2012,regular,2011-11-12T02:00:00.000Z,Jacksonville State,ASUN,Miles,,20112012,,False,128,,1240,,False,True,True,STD,
77840,2012,regular,2011-11-12T02:00:00.000Z,Miles,,Jacksonville State,ASUN,20112012,,False,1240,,128,,False,False,True,STD,
77840,2012,regular,2011-11-12T02:00:00.000Z,Jacksonville State,OVC,Miles,,20112012,,False,128,,1240,,False,True,True,STD,
77840,2012,regular,2011-11-12T02:00:00.000Z,Miles,,Jacksonville State,OVC,20112012,,False,1240,,128,,False,False,True,STD,
77833,2012,regular,2011-11-12T02:00:00.000Z,Tulane,CUSA,Alabama A&M,SWAC,20112012,,False,303,,4,,False,True,False,STD,
77833,2012,regular,2011-11-12T02:00:00.000Z,Alabama A&M,SWAC,Tulane,CUSA,20112012,,False,4,,303,,False,False,False,STD,
77834,2012,regular,2011-11-12T02:00:00.000Z,San Francisco,WCC,North Dakota State,Summit,20112012,,False,259,,202,,False,True,False,TRNMNT,
77834,2012,regular,2011-11-12T02:00:00.000Z,North Dakota State,Summit,San Francisco,WCC,20112012,,False,202,,259,,False,False,False,TRNMNT,
77843,2012,regular,2011-11-12T02:05:00.000Z,Utah State,WAC,BYU,WCC,20112012,,False,329,,18,,False,True,False,STD,
77843,2012,regular,2011-11-12T02:05:00.000Z,BYU,WCC,Utah State,WAC,20112012,,False,18,,329,,False,False,False,STD,
77842,2012,regular,2011-11-12T02:05:00.000Z,UTEP,CUSA,UTSA,Southland,20112012,,False,327,,328,,False,True,False,STD,
77842,2012,regular,2011-11-12T02:05:00.000Z,UTSA,Southland,UTEP,CUSA,20112012,,False,328,,327,,False,False,False,STD,
77845,2012,regular,2011-11-12T02:30:00.000Z,South Carolina State,MEAC,Claflin,,20112012,,False,267,,1290,,False,True,False,STD,
77845,2012,regular,2011-11-12T02:30:00.000Z,Claflin,,South Carolina State,MEAC,20112012,,False,1290,,267,,False,False,False,STD,
77847,2012,regular,2011-11-12T02:30:00.000Z,Air Force,Mountain West,Army,Patriot,20112012,,False,2,,15,,False,True,False,TRNMNT,
77847,2012,regular,2011-11-12T02:30:00.000Z,Army,Patriot,Air Force,Mountain West,20112012,,False,15,,2,,False,False,False,TRNMNT,
77848,2012,regular,2011-11-12T02:30:00.000Z,Boise State,Mountain West,Colorado Christian,,20112012,,False,25,,652,,False,True,False,STD,
77848,2012,regular,2011-11-12T02:30:00.000Z,Colorado Christian,,Boise State,Mountain West,20112012,,False,652,,25,,False,False,False,STD,
77846,2012,regular,2011-11-12T02:30:00.000Z,Denver,Sun Belt,Portland State,Big Sky,20112012,,False,68,,231,,False,True,False,STD,
77846,2012,regular,2011-11-12T02:30:00.000Z,Portland State,Big Sky,Denver,Sun Belt,20112012,,False,231,,68,,False,False,False,STD,
77844,2012,regular,2011-11-12T02:30:00.000Z,Texas Tech,Big 12,Troy,Sun Belt,20112012,,False,298,,302,,False,True,False,STD,
77844,2012,regular,2011-11-12T02:30:00.000Z,Troy,Sun Belt,Texas Tech,Big 12,20112012,,False,302,,298,,False,False,False,STD,
77740,2012,regular,2011-11-12T03:00:00.000Z,Baylor,Big 12,Texas Southern,SWAC,20112012,,False,20,,296,,False,True,False,STD,
77740,2012,regular,2011-11-12T03:00:00.000Z,Texas Southern,SWAC,Baylor,Big 12,20112012,,False,296,,20,,False,False,False,STD,
77849,2012,regular,2011-11-12T03:00:00.000Z,Weber State,Big Sky,Northern New Mexico,,20112012,,False,345,,720,,False,True,False,STD,
77849,2012,regular,2011-11-12T03:00:00.000Z,Northern New Mexico,,Weber State,Big Sky,20112012,,False,720,,345,,False,False,False,STD,
77850,2012,regular,2011-11-12T03:00:00.000Z,Saint Mary's,WCC,Fresno Pacific,,20112012,,False,253,,853,,False,True,False,STD,
77850,2012,regular,2011-11-12T03:00:00.000Z,Fresno Pacific,,Saint Mary's,WCC,20112012,,False,853,,253,,False,False,False,STD,
77851,2012,regular,2011-11-12T03:00:00.000Z,UC Santa Barbara,Big West,Chapman,,20112012,,False,311,,574,,False,True,False,STD,
77851,2012,regular,2011-11-12T03:00:00.000Z,Chapman,,UC Santa Barbara,Big West,20112012,,False,574,,311,,False,False,False,STD,
77852,2012,regular,2011-11-12T03:00:00.000Z,Nevada,WAC,Missouri State,MVC,20112012,,False,189,,176,,False,True,False,STD,
77852,2012,regular,2011-11-12T03:00:00.000Z,Missouri State,MVC,Nevada,WAC,20112012,,False,176,,189,,False,False,False,STD,
77853,2012,regular,2011-11-12T03:00:00.000Z,UNLV,Mountain West,Grand Canyon,,20112012,,False,322,,104,,False,True,False,STD,
77853,2012,regular,2011-11-12T03:00:00.000Z,Grand Canyon,,UNLV,Mountain West,20112012,,False,104,,322,,False,False,False,STD,
77854,2012,regular,2011-11-12T03:00:00.000Z,Fresno State,WAC,Illinois State,MVC,20112012,,False,92,,119,,False,True,False,STD,
77854,2012,regular,2011-11-12T03:00:00.000Z,Illinois State,MVC,Fresno State,WAC,20112012,,False,119,,92,,False,False,False,STD,
77855,2012,regular,2011-11-12T03:00:00.000Z,Colorado,Pac-12,Fort Lewis,,20112012,,False,56,,1295,,False,True,False,STD,
77855,2012,regular,2011-11-12T03:00:00.000Z,Fort Lewis,,Colorado,Pac-12,20112012,,False,1295,,56,,False,False,False,STD,
77856,2012,regular,2011-11-12T03:00:00.000Z,UC Riverside,Big West,Cal Lutheran,,20112012,,False,309,,1107,,False,True,False,STD,
77856,2012,regular,2011-11-12T03:00:00.000Z,Cal Lutheran,,UC Riverside,Big West,20112012,,False,1107,,309,,False,False,False,STD,
77857,2012,regular,2011-11-12T03:00:00.000Z,Stanford,Pac-12,Central Arkansas,Southland,20112012,,False,281,,43,,False,True,False,STD,
77857,2012,regular,2011-11-12T03:00:00.000Z,Central Arkansas,Southland,Stanford,Pac-12,20112012,,False,43,,281,,False,False,False,STD,
77736,2012,regular,2011-11-12T03:00:00.000Z,Vanderbilt,SEC,Oregon,Pac-12,20112012,,False,336,,223,,False,True,False,STD,
77736,2012,regular,2011-11-12T03:00:00.000Z,Oregon,Pac-12,Vanderbilt,SEC,20112012,,False,223,,336,,False,False,False,STD,
77858,2012,regular,2011-11-12T03:05:00.000Z,Cal State Fullerton,Big West,Redlands,,20112012,,False,37,,1119,,False,True,False,STD,
77858,2012,regular,2011-11-12T03:05:00.000Z,Redlands,,Cal State Fullerton,Big West,20112012,,False,1119,,37,,False,False,False,STD,
77859,2012,regular,2011-11-12T03:30:00.000Z,Santa Clara,WCC,UC Merced,,20112012,,False,261,,858,,False,True,False,STD,
77859,2012,regular,2011-11-12T03:30:00.000Z,UC Merced,,Santa Clara,WCC,20112012,,False,858,,261,,False,False,False,STD,
77860,2012,regular,2011-11-12T03:30:00.000Z,San Diego State,Mountain West,Bryant,NEC,20112012,,False,257,,31,,False,True,False,TRNMNT,
77860,2012,regular,2011-11-12T03:30:00.000Z,Bryant,NEC,San Diego State,Mountain West,20112012,,False,31,,257,,False,False,False,TRNMNT,
77742,2012,regular,2011-11-12T03:30:00.000Z,UCLA,Pac-12,Loyola Marymount,WCC,20112012,,False,313,,153,,False,True,False,STD,
77742,2012,regular,2011-11-12T03:30:00.000Z,Loyola Marymount,WCC,UCLA,Pac-12,20112012,,False,153,,313,,False,False,False,STD,
77747,2012,regular,2011-11-12T03:30:00.000Z,California,Pac-12,UC Irvine,Big West,20112012,,False,40,,308,,False,True,False,STD,
77747,2012,regular,2011-11-12T03:30:00.000Z,UC Irvine,Big West,California,Pac-12,20112012,,False,308,,40,,False,False,False,STD,
77861,2012,regular,2011-11-12T03:35:00.000Z,Sacramento State,Big Sky,Menlo,,20112012,,False,249,,629,,False,True,False,STD,
77861,2012,regular,2011-11-12T03:35:00.000Z,Menlo,,Sacramento State,Big Sky,20112012,,False,629,,249,,False,False,False,STD,
77862,2012,regular,2011-11-12T04:00:00.000Z,USC,Pac-12,Cal State Northridge,Big West,20112012,,False,323,,38,,False,True,False,STD,
77862,2012,regular,2011-11-12T04:00:00.000Z,Cal State Northridge,Big West,USC,Pac-12,20112012,,False,38,,323,,False,False,False,STD,
77746,2012,regular,2011-11-12T04:05:00.000Z,Gonzaga,WCC,Eastern Washington,Big Sky,20112012,,False,102,,80,,False,True,False,STD,
77746,2012,regular,2011-11-12T04:05:00.000Z,Eastern Washington,Big Sky,Gonzaga,WCC,20112012,,False,80,,102,,False,False,False,STD,
77863,2012,regular,2011-11-12T04:30:00.000Z,Louisiana,Sun Belt,Northern Arizona,Big Sky,20112012,,False,148,,206,,True,True,False,TRNMNT,
77863,2012,regular,2011-11-12T04:30:00.000Z,Northern Arizona,Big Sky,Louisiana,Sun Belt,20112012,,False,206,,148,,True,False,False,TRNMNT,
77864,2012,regular,2011-11-12T04:59:00.000Z,VMI,Big South,The Citadel,SoCon,20112012,,False,334,,299,,True,True,False,TRNMNT,
77864,2012,regular,2011-11-12T04:59:00.000Z,The Citadel,SoCon,VMI,Big South,20112012,,False,299,,334,,True,False,False,TRNMNT,
77864,2012,regular,2011-11-12T04:59:00.000Z,VMI,SoCon,The Citadel,SoCon,20112012,,False,334,,299,,True,True,False,TRNMNT,
77864,2012,regular,2011-11-12T04:59:00.000Z,The Citadel,SoCon,VMI,SoCon,20112012,,False,299,,334,,True,False,False,TRNMNT,
77868,2012,regular,2011-11-12T17:00:00.000Z,Georgetown,Big East,Savannah State,MEAC,20112012,,False,97,,380,,False,True,False,STD,
77868,2012,regular,2011-11-12T17:00:00.000Z,Savannah State,MEAC,Georgetown,Big East,20112012,,False,380,,97,,False,False,False,STD,
77867,2012,regular,2011-11-12T18:00:00.000Z,Wisconsin,Big Ten,Kennesaw State,ASUN,20112012,,False,355,,133,,False,True,False,STD,
77867,2012,regular,2011-11-12T18:00:00.000Z,Kennesaw State,ASUN,Wisconsin,Big Ten,20112012,,False,133,,355,,False,False,False,STD,
77869,2012,regular,2011-11-12T18:00:00.000Z,Purdue Fort Wayne,Summit,Omaha,,20112012,,False,237,,221,,False,True,False,STD,
77869,2012,regular,2011-11-12T18:00:00.000Z,Omaha,,Purdue Fort Wayne,Summit,20112012,,False,221,,237,,False,False,False,STD,
77870,2012,regular,2011-11-12T18:00:00.000Z,Southern Miss,CUSA,Spring Hill,,20112012,,False,275,,686,,False,True,False,STD,
77870,2012,regular,2011-11-12T18:00:00.000Z,Spring Hill,,Southern Miss,CUSA,20112012,,False,686,,275,,False,False,False,STD,
77871,2012,regular,2011-11-12T18:00:00.000Z,LSU,SEC,Nicholls,Southland,20112012,,False,136,,195,,False,True,False,STD,
77871,2012,regular,2011-11-12T18:00:00.000Z,Nicholls,Southland,LSU,SEC,20112012,,False,195,,136,,False,False,False,STD,
77876,2012,regular,2011-11-12T19:00:00.000Z,Mississippi State,SEC,South Alabama,Sun Belt,20112012,,False,174,,265,,False,True,False,STD,
77876,2012,regular,2011-11-12T19:00:00.000Z,South Alabama,Sun Belt,Mississippi State,SEC,20112012,,False,265,,174,,False,False,False,STD,
77878,2012,regular,2011-11-12T19:00:00.000Z,Virginia Tech,ACC,East Tennessee State,ASUN,20112012,,False,340,,75,,False,True,False,STD,
77878,2012,regular,2011-11-12T19:00:00.000Z,East Tennessee State,ASUN,Virginia Tech,ACC,20112012,,False,75,,340,,False,False,False,STD,
77878,2012,regular,2011-11-12T19:00:00.000Z,Virginia Tech,ACC,East Tennessee State,SoCon,20112012,,False,340,,75,,False,True,False,STD,
77878,2012,regular,2011-11-12T19:00:00.000Z,East Tennessee State,SoCon,Virginia Tech,ACC,20112012,,False,75,,340,,False,False,False,STD,
77879,2012,regular,2011-11-12T19:00:00.000Z,Notre Dame,Big East,Mississippi Valley State,SWAC,20112012,,False,213,,175,,False,True,False,STD,
77879,2012,regular,2011-11-12T19:00:00.000Z,Mississippi Valley State,SWAC,Notre Dame,Big East,20112012,,False,175,,213,,False,False,False,STD,
77880,2012,regular,2011-11-12T19:00:00.000Z,Iowa State,Big 12,Lehigh,Patriot,20112012,,False,125,,141,,False,True,False,STD,
77880,2012,regular,2011-11-12T19:00:00.000Z,Lehigh,Patriot,Iowa State,Big 12,20112012,,False,141,,125,,False,False,False,STD,
77872,2012,regular,2011-11-12T19:00:00.000Z,South Dakota State,Summit,Western Michigan,MAC,20112012,,False,270,,351,,False,True,False,STD,
77872,2012,regular,2011-11-12T19:00:00.000Z,Western Michigan,MAC,South Dakota State,Summit,20112012,,False,351,,270,,False,False,False,STD,
77873,2012,regular,2011-11-12T19:00:00.000Z,Providence,Big East,Fairleigh Dickinson,NEC,20112012,,False,235,,84,,False,True,False,STD,
77873,2012,regular,2011-11-12T19:00:00.000Z,Fairleigh Dickinson,NEC,Providence,Big East,20112012,,False,84,,235,,False,False,False,STD,
77874,2012,regular,2011-11-12T19:00:00.000Z,Manhattan,MAAC,NJIT,Great West,20112012,,False,155,,186,,False,True,False,STD,
77874,2012,regular,2011-11-12T19:00:00.000Z,NJIT,Great West,Manhattan,MAAC,20112012,,False,186,,155,,False,False,False,STD,
77875,2012,regular,2011-11-12T19:00:00.000Z,Dayton,A-10,Western Illinois,Summit,20112012,,False,64,,349,,False,True,False,STD,
77875,2012,regular,2011-11-12T19:00:00.000Z,Western Illinois,Summit,Dayton,A-10,20112012,,False,349,,64,,False,False,False,STD,
77877,2012,regular,2011-11-12T19:00:00.000Z,Milwaukee,Horizon,Southwest Minnesota State,,20112012,,False,172,,887,,False,True,False,STD,
77877,2012,regular,2011-11-12T19:00:00.000Z,Southwest Minnesota State,,Milwaukee,Horizon,20112012,,False,887,,172,,False,False,False,STD,
77881,2012,regular,2011-11-12T19:30:00.000Z,Florida Atlantic,Sun Belt,Portland,WCC,20112012,,False,86,,230,,True,True,False,TRNMNT,
77881,2012,regular,2011-11-12T19:30:00.000Z,Portland,WCC,Florida Atlantic,Sun Belt,20112012,,False,230,,86,,True,False,False,TRNMNT,
77883,2012,regular,2011-11-12T20:00:00.000Z,Evansville,MVC,Butler,Horizon,20112012,,False,82,,34,,False,True,False,STD,
77883,2012,regular,2011-11-12T20:00:00.000Z,Butler,Horizon,Evansville,MVC,20112012,,False,34,,82,,False,False,False,STD,
77882,2012,regular,2011-11-12T20:00:00.000Z,Mercer,ASUN,Emory,,20112012,,False,164,,1263,,False,True,False,STD,
77882,2012,regular,2011-11-12T20:00:00.000Z,Emory,,Mercer,ASUN,20112012,,False,1263,,164,,False,False,False,STD,
77884,2012,regular,2011-11-12T21:00:00.000Z,Winthrop,Big South,Eastern Kentucky,OVC,20112012,,False,354,,78,,False,True,True,STD,
77884,2012,regular,2011-11-12T21:00:00.000Z,Eastern Kentucky,OVC,Winthrop,Big South,20112012,,False,78,,354,,False,False,True,STD,
77885,2012,regular,2011-11-12T21:00:00.000Z,Delaware State,MEAC,Wilmington (DE),,20112012,,False,67,,974,,False,True,False,STD,
77885,2012,regular,2011-11-12T21:00:00.000Z,Wilmington (DE),,Delaware State,MEAC,20112012,,False,974,,67,,False,False,False,STD,
77865,2012,regular,2011-11-12T21:00:00.000Z,Syracuse,Big East,Fordham,A-10,20112012,,False,286,,91,,False,True,False,STD,
77865,2012,regular,2011-11-12T21:00:00.000Z,Fordham,A-10,Syracuse,Big East,20112012,,False,91,,286,,False,False,False,STD,
77886,2012,regular,2011-11-12T21:00:00.000Z,North Dakota,Great West,Waldorf College,,20112012,,False,201,,811,,False,True,True,STD,
77886,2012,regular,2011-11-12T21:00:00.000Z,Waldorf College,,North Dakota,Great West,20112012,,False,811,,201,,False,False,True,STD,
77888,2012,regular,2011-11-12T21:30:00.000Z,Oregon State,Pac-12,Cal State Bakersfield,Indep.,20112012,,False,224,,36,,False,True,False,STD,
77888,2012,regular,2011-11-12T21:30:00.000Z,Cal State Bakersfield,Indep.,Oregon State,Pac-12,20112012,,False,36,,224,,False,False,False,STD,
77866,2012,regular,2011-11-12T21:30:00.000Z,Duke,ACC,Presbyterian,Big South,20112012,,False,72,,233,,False,True,False,STD,
77866,2012,regular,2011-11-12T21:30:00.000Z,Presbyterian,Big South,Duke,ACC,20112012,,False,233,,72,,False,False,False,STD,
77887,2012,regular,2011-11-12T21:30:00.000Z,Penn State,Big Ten,Hartford,Am. East,20112012,,False,226,,363,,False,True,False,STD,
77887,2012,regular,2011-11-12T21:30:00.000Z,Hartford,Am. East,Penn State,Big Ten,20112012,,False,363,,226,,False,False,False,STD,
77890,2012,regular,2011-11-12T22:00:00.000Z,Washington,Pac-12,Georgia State,CAA,20112012,,False,343,,100,,False,True,False,TRNMNT,
77890,2012,regular,2011-11-12T22:00:00.000Z,Georgia State,CAA,Washington,Pac-12,20112012,,False,100,,343,,False,False,False,TRNMNT,
77889,2012,regular,2011-11-12T22:00:00.000Z,UCF,CUSA,St. Thomas (FL),,20112012,,False,312,,1046,,False,True,False,STD,
77889,2012,regular,2011-11-12T22:00:00.000Z,St. Thomas (FL),,UCF,CUSA,20112012,,False,1046,,312,,False,False,False,STD,
77892,2012,regular,2011-11-12T22:00:00.000Z,Cal Poly,Big West,San José State,WAC,20112012,,False,35,,260,,False,True,False,STD,
77892,2012,regular,2011-11-12T22:00:00.000Z,San José State,WAC,Cal Poly,Big West,20112012,,False,260,,35,,False,False,False,STD,
77891,2012,regular,2011-11-12T22:00:00.000Z,Princeton,Ivy,Wagner,NEC,20112012,,False,234,,341,,False,True,False,STD,
77891,2012,regular,2011-11-12T22:00:00.000Z,Wagner,NEC,Princeton,Ivy,20112012,,False,341,,234,,False,False,False,STD,
77890,2012,regular,2011-11-12T22:00:00.000Z,Washington,Pac-12,Georgia State,Sun Belt,20112012,,False,343,,100,,False,True,False,TRNMNT,
77890,2012,regular,2011-11-12T22:00:00.000Z,Georgia State,Sun Belt,Washington,Pac-12,20112012,,False,100,,343,,False,False,False,TRNMNT,
77893,2012,regular,2011-11-12T22:05:00.000Z,Long Beach State,Big West,Idaho,WAC,20112012,,False,145,,117,,False,True,False,STD,
77893,2012,regular,2011-11-12T22:05:00.000Z,Idaho,WAC,Long Beach State,Big West,20112012,,False,117,,145,,False,False,False,STD,
77893,2012,regular,2011-11-12T22:05:00.000Z,Long Beach State,Big West,Idaho,Big Sky,20112012,,False,145,,117,,False,True,False,STD,
77893,2012,regular,2011-11-12T22:05:00.000Z,Idaho,Big Sky,Long Beach State,Big West,20112012,,False,117,,145,,False,False,False,STD,
77903,2012,regular,2011-11-13T00:00:00.000Z,South Florida,Big East,Vermont,Am. East,20112012,,False,271,,337,,False,True,False,STD,
