gameId,date,season,teamId,team,isHome,opponentId,opponent,team_points,opp_points,team_fieldGoalsMade,team_fieldGoalsAttempted,team_freeThrowsMade,team_freeThrowsAttempted,team_threePointsMade,team_threePointsAttempted,team_offensiveRebounds,team_totalRebounds,team_assists,team_turnovers,team_personalFouls,team_steals,team_blockedShots,team_fieldGoalPercentage,team_threePointPercentage,team_freeThrowPercentage,opp_fieldGoalsMade,opp_fieldGoalsAttempted,opp_freeThrowsMade,opp_freeThrowsAttempted,opp_threePointsMade,opp_threePointsAttempted,opp_offensiveRebounds,opp_totalRebounds,opp_assists,opp_turnovers,opp_personalFouls,opp_steals,opp_blockedShots,opp_fieldGoalPercentage,opp_threePointPercentage,opp_freeThrowPercentage
6068134,2023-02-04,2023,1969,Pepperdine,True,1966,Pacific,59,66,21,63,11,22,6,13,15,44,10,17,29,7,4,0.0%,0.0%,0.0%,19,60,24,34,4,15,17,48,5,17,24,6,2,0.0%,0.0%,0.0%
6068134,2023-02-04,2023,1966,Pacific,False,1969,Pepperdine,66,59,19,60,24,34,4,15,17,48,5,17,24,6,2,0.0%,0.0%,0.0%,21,63,11,22,6,13,15,44,10,17,29,7,4,0.0%,0.0%,0.0%
6068135,2023-02-04,2023,38,Drake,True,383,Evansville,87,48,35,78,7,15,10,29,22,61,26,17,13,14,8,0.0%,0.0%,0.0%,16,65,13,14,3,17,10,37,8,20,14,7,4,0.0%,0.0%,0.0%
6068135,2023-02-04,2023,383,Evansville,False,38,Drake,48,87,16,65,13,14,3,17,10,37,8,20,14,7,4,0.0%,0.0%,0.0%,35,78,7,15,10,29,22,61,26,17,13,14,8,0.0%,0.0%,0.0%
6068136,2023-02-04,2023,2327,Santa Clara,True,930,Portland,68,80,30,61,2,2,6,15,8,23,19,8,16,4,2,0.0%,0.0%,0.0%,32,52,10,10,6,11,5,28,15,12,7,5,4,0.0%,0.0%,0.0%
6068136,2023-02-04,2023,930,Portland,False,2327,Santa Clara,80,68,32,52,10,10,6,11,5,28,15,12,7,5,4,0.0%,0.0%,0.0%,30,61,2,2,6,15,8,23,19,8,16,4,2,0.0%,0.0%,0.0%
6068137,2023-02-04,2023,2366,Western Caro.,True,604,Samford,63,72,23,55,11,14,6,17,11,30,12,17,22,4,4,0.0%,0.0%,0.0%,27,54,15,21,3,11,11,32,15,14,16,10,3,0.0%,0.0%,0.0%
6068137,2023-02-04,2023,604,Samford,False,2366,Western Caro.,72,63,27,54,15,21,3,11,11,32,15,14,16,10,3,0.0%,0.0%,0.0%,23,55,11,14,6,17,11,30,12,17,22,4,4,0.0%,0.0%,0.0%
6068138,2023-02-04,2023,1056,Fresno St.,True,473,Boise St.,61,66,18,63,19,24,6,18,14,38,11,8,18,4,1,0.0%,0.0%,0.0%,22,49,17,24,5,16,5,37,13,13,22,4,7,0.0%,0.0%,0.0%
6068138,2023-02-04,2023,473,Boise St.,False,1056,Fresno St.,66,61,22,49,17,24,5,16,5,37,13,13,22,4,7,0.0%,0.0%,0.0%,18,63,19,24,6,18,14,38,11,8,18,4,1,0.0%,0.0%,0.0%
6068139,2023-02-04,2023,1335,Missouri St.,True,758,UIC,68,57,29,66,7,15,3,14,20,42,18,13,17,7,0,0.0%,0.0%,0.0%,21,48,12,18,3,6,8,30,10,16,16,8,0,0.0%,0.0%,0.0%
6068139,2023-02-04,2023,758,UIC,False,1335,Missouri St.,57,68,21,48,12,18,3,6,8,30,10,16,16,8,0,0.0%,0.0%,0.0%,29,66,7,15,3,14,20,42,18,13,17,7,0,0.0%,0.0%,0.0%
6068140,2023-02-04,2023,384,Fairfield,True,248,Rider,62,49,26,56,4,9,6,19,10,34,19,14,14,9,2,0.0%,0.0%,0.0%,19,46,5,9,6,18,4,26,12,15,14,6,0,0.0%,0.0%,0.0%
6068140,2023-02-04,2023,248,Rider,False,384,Fairfield,49,62,19,46,5,9,6,18,4,26,12,15,14,6,0,0.0%,0.0%,0.0%,26,56,4,9,6,19,10,34,19,14,14,9,2,0.0%,0.0%,0.0%
6068141,2023-02-04,2023,2171,Lehigh,True,780,Lafayette,79,48,28,60,11,14,12,27,13,45,20,15,9,4,2,0.0%,0.0%,0.0%,20,55,4,6,4,13,4,26,6,14,17,4,5,0.0%,0.0%,0.0%
6068141,2023-02-04,2023,780,Lafayette,False,2171,Lehigh,48,79,20,55,4,6,4,13,4,26,6,14,17,4,5,0.0%,0.0%,0.0%,28,60,11,14,12,27,13,45,20,15,9,4,2,0.0%,0.0%,0.0%
6068142,2023-02-04,2023,1107,Fla. Atlantic,True,1622,Charlotte,59,73,18,53,18,23,5,17,13,32,3,14,18,8,0,0.0%,0.0%,0.0%,29,55,11,15,4,8,8,31,11,12,17,7,3,0.0%,0.0%,0.0%
6068142,2023-02-04,2023,1622,Charlotte,False,1107,Fla. Atlantic,73,59,29,55,11,15,4,8,8,31,11,12,17,7,3,0.0%,0.0%,0.0%,18,53,18,23,5,17,13,32,3,14,18,8,0,0.0%,0.0%,0.0%
6068143,2023-02-04,2023,1086,Colorado St.,True,1884,Wyoming,66,63,22,50,14,16,8,20,0,23,14,4,13,5,4,0.0%,0.0%,0.0%,25,60,6,8,7,18,14,41,15,13,15,1,0,0.0%,0.0%,0.0%
6068143,2023-02-04,2023,1884,Wyoming,False,1086,Colorado St.,63,66,25,60,6,8,7,18,14,41,15,13,15,1,0,0.0%,0.0%,0.0%,22,50,14,16,8,20,0,23,14,4,13,5,4,0.0%,0.0%,0.0%
6068144,2023-02-04,2023,1796,Fordham,True,432,Loyola Chicago,80,64,34,72,2,7,10,25,11,39,21,12,17,8,4,0.0%,0.0%,0.0%,18,59,21,26,7,17,10,38,9,13,11,6,1,0.0%,0.0%,0.0%
6068144,2023-02-04,2023,432,Loyola Chicago,False,1796,Fordham,64,80,18,59,21,26,7,17,10,38,9,13,11,6,1,0.0%,0.0%,0.0%,34,72,2,7,10,25,11,39,21,12,17,8,4,0.0%,0.0%,0.0%
6068145,2023-02-04,2023,1772,Campbell,True,429,Longwood,61,65,18,50,17,31,8,27,14,42,10,24,21,3,4,0.0%,0.0%,0.0%,19,55,23,28,4,12,11,37,7,17,23,9,2,0.0%,0.0%,0.0%
6068145,2023-02-04,2023,429,Longwood,False,1772,Campbell,65,61,19,55,23,28,4,12,11,37,7,17,23,9,2,0.0%,0.0%,0.0%,18,50,17,31,8,27,14,42,10,24,21,3,4,0.0%,0.0%,0.0%
6068146,2023-02-04,2023,969,Air Force,True,1265,UNLV,57,98,20,63,10,12,7,16,7,26,10,10,12,2,3,0.0%,0.0%,0.0%,39,70,12,13,8,15,12,47,17,9,13,6,5,0.0%,0.0%,0.0%
6068146,2023-02-04,2023,1265,UNLV,False,969,Air Force,98,57,39,70,12,13,8,15,12,47,17,9,13,6,5,0.0%,0.0%,0.0%,20,63,10,12,7,16,7,26,10,10,12,2,3,0.0%,0.0%,0.0%
6068147,2023-02-04,2023,2015,Texas Southern,True,390,Florida A&M,55,66,23,64,7,13,2,16,16,51,14,18,19,4,3,0.0%,0.0%,0.0%,23,60,14,27,6,17,9,38,12,8,11,13,0,0.0%,0.0%,0.0%
6068147,2023-02-04,2023,390,Florida A&M,False,2015,Texas Southern,66,55,23,60,14,27,6,17,9,38,12,8,11,13,0,0.0%,0.0%,0.0%,23,64,7,13,2,16,16,51,14,18,19,4,3,0.0%,0.0%,0.0%
6068148,2023-02-04,2023,605,San Diego,True,129,BYU,52,49,16,52,17,18,3,10,12,34,9,12,10,8,3,0.0%,0.0%,0.0%,19,48,6,6,5,13,7,32,12,19,17,4,3,0.0%,0.0%,0.0%
6068148,2023-02-04,2023,129,BYU,False,605,San Diego,49,52,19,48,6,6,5,13,7,32,12,19,17,4,3,0.0%,0.0%,0.0%,16,52,17,18,3,10,12,34,9,12,10,8,3,0.0%,0.0%,0.0%
6068149,2023-02-04,2023,202147,California Baptist,True,2325,Sam Houston,62,66,24,69,10,16,4,18,20,53,16,19,20,8,3,0.0%,0.0%,0.0%,23,68,13,18,7,26,15,43,16,14,16,9,4,0.0%,0.0%,0.0%
6068149,2023-02-04,2023,2325,Sam Houston,False,202147,California Baptist,66,62,23,68,13,18,7,26,15,43,16,14,16,9,4,0.0%,0.0%,0.0%,24,69,10,16,4,18,20,53,16,19,20,8,3,0.0%,0.0%,0.0%
6068150,2023-02-04,2023,2500,Marshall,True,1110,Georgia St.,50,45,17,53,13,17,3,22,8,30,11,7,12,5,3,0.0%,0.0%,0.0%,20,56,4,6,1,13,12,42,12,12,15,1,4,0.0%,0.0%,0.0%
6068150,2023-02-04,2023,1110,Georgia St.,False,2500,Marshall,45,50,20,56,4,6,1,13,12,42,12,12,15,1,4,0.0%,0.0%,0.0%,17,53,13,17,3,22,8,30,11,7,12,5,3,0.0%,0.0%,0.0%
6068151,2023-02-04,2023,56128,Lindenwood,True,1345,UT Martin,84,75,29,47,12,16,14,26,6,35,26,26,15,8,6,0.0%,0.0%,0.0%,28,69,15,21,4,21,14,28,12,13,18,17,1,0.0%,0.0%,0.0%
6068151,2023-02-04,2023,1345,UT Martin,False,56128,Lindenwood,75,84,28,69,15,21,4,21,14,28,12,13,18,17,1,0.0%,0.0%,0.0%,29,47,12,16,14,26,6,35,26,26,15,8,6,0.0%,0.0%,0.0%
6068152,2023-02-04,2023,2136,FIU,True,451,UAB,84,81,30,63,14,20,10,15,13,34,18,17,28,10,2,0.0%,0.0%,0.0%,26,52,25,26,4,14,4,22,15,18,19,6,3,0.0%,0.0%,0.0%
6068152,2023-02-04,2023,451,UAB,False,2136,FIU,81,84,26,52,25,26,4,14,4,22,15,18,19,6,3,0.0%,0.0%,0.0%,30,63,14,20,10,15,13,34,18,17,28,10,2,0.0%,0.0%,0.0%
6068153,2023-02-04,2023,1090,Cornell,True,577,Penn,54,67,20,53,13,14,1,14,9,29,15,20,13,9,2,0.0%,0.0%,0.0%,28,56,0,4,11,29,7,30,19,20,17,10,0,0.0%,0.0%,0.0%
6068153,2023-02-04,2023,577,Penn,False,1090,Cornell,67,54,28,56,0,4,11,29,7,30,19,20,17,10,0,0.0%,0.0%,0.0%,20,53,13,14,1,14,9,29,15,20,13,9,2,0.0%,0.0%,0.0%
6068154,2023-02-04,2023,1579,Yale,True,2116,Dartmouth,69,56,25,67,11,13,8,22,18,43,18,12,15,9,6,0.0%,0.0%,0.0%,19,55,10,17,8,21,14,38,9,19,20,3,2,0.0%,0.0%,0.0%
6068154,2023-02-04,2023,2116,Dartmouth,False,1579,Yale,56,69,19,55,10,17,8,21,14,38,9,19,20,3,2,0.0%,0.0%,0.0%,25,67,11,13,8,22,18,43,18,12,15,9,6,0.0%,0.0%,0.0%
6068155,2023-02-04,2023,49,Furman,True,1416,Wofford,66,69,25,68,9,11,7,20,26,52,13,19,17,4,2,0.0%,0.0%,0.0%,28,63,10,21,3,16,14,32,10,7,13,12,6,0.0%,0.0%,0.0%
6068155,2023-02-04,2023,1416,Wofford,False,49,Furman,69,66,28,63,10,21,3,16,14,32,10,7,13,12,6,0.0%,0.0%,0.0%,25,68,9,11,7,20,26,52,13,19,17,4,2,0.0%,0.0%,0.0%
6068156,2023-02-04,2023,497,Winthrop,True,2304,Radford,60,48,23,52,9,14,5,14,12,35,14,16,11,11,1,44.2%,35.7%,64.3%,20,54,4,5,4,22,11,31,12,18,14,7,1,37.0%,18.2%,80.0%
6068156,2023-02-04,2023,2304,Radford,False,497,Winthrop,48,60,20,54,4,5,4,22,11,31,12,18,14,7,1,37.0%,18.2%,80.0%,23,52,9,14,5,14,12,35,14,16,11,11,1,44.2%,35.7%,64.3%
6068157,2023-02-04,2023,833,Ball St.,True,422,Kent St.,80,71,29,57,16,19,6,23,8,38,19,9,16,5,3,0.0%,0.0%,0.0%,25,61,14,16,7,25,8,29,13,12,20,6,4,0.0%,0.0%,0.0%
6068157,2023-02-04,2023,422,Kent St.,False,833,Ball St.,71,80,25,61,14,16,7,25,8,29,13,12,20,6,4,0.0%,0.0%,0.0%,29,57,16,19,6,23,8,38,19,9,16,5,3,0.0%,0.0%,0.0%
6068159,2023-02-04,2023,1711,Navy,True,2154,Holy Cross,52,71,24,65,1,5,3,11,17,44,11,19,22,8,2,0.0%,0.0%,0.0%,23,55,22,25,3,16,7,33,11,12,10,6,2,0.0%,0.0%,0.0%
6068159,2023-02-04,2023,2154,Holy Cross,False,1711,Navy,71,52,23,55,22,25,3,16,7,33,11,12,10,6,2,0.0%,0.0%,0.0%,24,65,1,5,3,11,17,44,11,19,22,8,2,0.0%,0.0%,0.0%
6068160,2023-02-04,2023,732,Eastern Ill.,True,1700,Tennessee St.,75,58,27,54,14,21,7,15,11,44,19,14,15,5,6,0.0%,0.0%,0.0%,18,59,16,23,6,12,13,29,5,12,20,7,5,0.0%,0.0%,0.0%
6068160,2023-02-04,2023,1700,Tennessee St.,False,732,Eastern Ill.,58,75,18,59,16,23,6,12,13,29,5,12,20,7,5,0.0%,0.0%,0.0%,27,54,14,21,7,15,11,44,19,14,15,5,6,0.0%,0.0%,0.0%
6068161,2023-02-04,2023,359,Central Conn. St.,True,1310,Sacred Heart,79,64,23,52,23,29,10,15,10,30,14,21,21,13,3,0.0%,0.0%,0.0%,23,58,15,21,3,19,17,40,7,26,28,10,2,0.0%,0.0%,0.0%
6068161,2023-02-04,2023,1310,Sacred Heart,False,359,Central Conn. St.,64,79,23,58,15,21,3,19,17,40,7,26,28,10,2,0.0%,0.0%,0.0%,23,52,23,29,10,15,10,30,14,21,21,13,3,0.0%,0.0%,0.0%
6068162,2023-02-04,2023,264,Seton Hall,True,933,Providence,77,52,32,58,6,6,7,20,11,35,22,14,14,12,5,0.0%,0.0%,0.0%,23,62,3,7,3,11,17,32,8,17,10,5,0,0.0%,0.0%,0.0%
6068162,2023-02-04,2023,933,Providence,False,264,Seton Hall,52,77,23,62,3,7,3,11,17,32,8,17,10,5,0,0.0%,0.0%,0.0%,32,58,6,6,7,20,11,35,22,14,14,12,5,0.0%,0.0%,0.0%
6068163,2023-02-04,2023,964,UTEP,True,650,Western Ky.,75,77,29,58,10,16,7,18,18,52,19,19,16,2,6,0.0%,0.0%,0.0%,29,65,7,12,12,30,7,22,17,6,24,7,2,0.0%,0.0%,0.0%
6068163,2023-02-04,2023,650,Western Ky.,False,964,UTEP,77,75,29,65,7,12,12,30,7,22,17,6,24,7,2,0.0%,0.0%,0.0%,29,58,10,16,7,18,18,52,19,19,16,2,6,0.0%,0.0%,0.0%
6068164,2023-02-04,2023,16,Central Mich.,True,1100,Eastern Mich.,54,68,22,53,5,7,5,18,13,39,8,29,24,7,1,0.0%,0.0%,0.0%,21,46,23,30,3,14,3,21,10,16,9,16,4,0.0%,0.0%,0.0%
6068164,2023-02-04,2023,1100,Eastern Mich.,False,16,Central Mich.,68,54,21,46,23,30,3,14,3,21,10,16,9,16,4,0.0%,0.0%,0.0%,22,53,5,7,5,18,13,39,8,29,24,7,1,0.0%,0.0%,0.0%
6068165,2023-02-04,2023,1445,Canisius,True,762,Iona,58,68,21,61,10,13,6,22,13,32,9,14,24,12,1,0.0%,0.0%,0.0%,22,47,14,20,10,18,9,35,17,18,18,6,4,0.0%,0.0%,0.0%
6068165,2023-02-04,2023,762,Iona,False,1445,Canisius,68,58,22,47,14,20,10,18,9,35,17,18,18,6,4,0.0%,0.0%,0.0%,21,61,10,13,6,22,13,32,9,14,24,12,1,0.0%,0.0%,0.0%
6068166,2023-02-04,2023,2668,Tennessee Tech,True,614,Southeast Mo. St.,71,65,24,67,15,22,8,23,21,41,18,10,11,7,3,0.0%,0.0%,0.0%,23,51,16,17,3,8,8,34,13,16,22,4,5,0.0%,0.0%,0.0%
6068166,2023-02-04,2023,614,Southeast Mo. St.,False,2668,Tennessee Tech,65,71,23,51,16,17,3,8,8,34,13,16,22,4,5,0.0%,0.0%,0.0%,24,67,15,22,8,23,21,41,18,10,11,7,3,0.0%,0.0%,0.0%
6068167,2023-02-04,2023,1348,UT Arlington,True,1405,Utah Tech,70,87,27,73,10,14,6,21,13,34,20,12,13,10,5,0.0%,0.0%,0.0%,31,59,9,11,16,27,7,42,23,20,16,7,1,0.0%,0.0%,0.0%
6068167,2023-02-04,2023,1405,Utah Tech,False,1348,UT Arlington,87,70,31,59,9,11,16,27,7,42,23,20,16,7,1,0.0%,0.0%,0.0%,27,73,10,14,6,21,13,34,20,12,13,10,5,0.0%,0.0%,0.0%
6068168,2023-02-04,2023,1510,Jacksonville,True,280,Stetson,48,57,19,51,6,9,4,12,11,32,8,18,16,3,1,0.0%,0.0%,0.0%,23,52,10,18,1,11,9,23,5,12,12,7,2,0.0%,0.0%,0.0%
6068168,2023-02-04,2023,280,Stetson,False,1510,Jacksonville,57,48,23,52,10,18,1,11,9,23,5,12,12,7,2,0.0%,0.0%,0.0%,19,51,6,9,4,12,11,32,8,18,16,3,1,0.0%,0.0%,0.0%
6068169,2023-02-04,2023,724,Creighton,True,2319,St. John's (NY),81,65,31,53,6,8,13,24,9,30,27,13,18,5,5,0.0%,0.0%,0.0%,24,51,11,14,6,13,7,20,13,12,14,6,3,0.0%,0.0%,0.0%
6068169,2023-02-04,2023,2319,St. John's (NY),False,724,Creighton,65,81,24,51,11,14,6,13,7,20,13,12,14,6,3,0.0%,0.0%,0.0%,31,53,6,8,13,24,9,30,27,13,18,5,5,0.0%,0.0%,0.0%
6068170,2023-02-04,2023,2284,North Dakota St.,True,273,South Dakota St.,54,82,17,48,12,19,8,17,6,23,10,23,24,5,1,0.0%,0.0%,0.0%,25,49,27,32,5,12,8,36,11,19,19,12,1,0.0%,0.0%,0.0%
6068170,2023-02-04,2023,273,South Dakota St.,False,2284,North Dakota St.,82,54,25,49,27,32,5,12,8,36,11,19,19,12,1,0.0%,0.0%,0.0%,17,48,12,19,8,17,6,23,10,23,24,5,1,0.0%,0.0%,0.0%
6068171,2023-02-04,2023,949,St. Thomas (MN),True,2122,Denver,51,62,19,59,9,11,4,17,15,36,13,19,24,6,2,0.0%,0.0%,0.0%,20,46,20,29,2,13,7,33,13,16,16,9,8,0.0%,0.0%,0.0%
6068171,2023-02-04,2023,2122,Denver,False,949,St. Thomas (MN),62,51,20,46,20,29,2,13,7,33,13,16,16,9,8,0.0%,0.0%,0.0%,19,59,9,11,4,17,15,36,13,19,24,6,2,0.0%,0.0%,0.0%
6068172,2023-02-04,2023,2333,Southern Ind.,True,1946,Morehead St.,58,46,19,56,15,19,5,21,17,46,8,14,11,5,1,0.0%,0.0%,0.0%,17,61,5,6,7,32,16,38,10,14,19,6,5,0.0%,0.0%,0.0%
6068172,2023-02-04,2023,1946,Morehead St.,False,2333,Southern Ind.,46,58,17,61,5,6,7,32,16,38,10,14,19,6,5,0.0%,0.0%,0.0%,19,56,15,19,5,21,17,46,8,14,11,5,1,0.0%,0.0%,0.0%
6068173,2023-02-04,2023,1347,TCU,True,222,Oklahoma St.,65,77,26,53,7,12,6,10,3,23,17,14,14,7,2,0.0%,0.0%,0.0%,29,60,15,17,4,21,9,35,18,11,12,5,4,0.0%,0.0%,0.0%
6068173,2023-02-04,2023,222,Oklahoma St.,False,1347,TCU,77,65,29,60,15,17,4,21,9,35,18,11,12,5,4,0.0%,0.0%,0.0%,26,53,7,12,6,10,3,23,17,14,14,7,2,0.0%,0.0%,0.0%
6068174,2023-02-04,2023,1186,Bellarmine,True,2375,Lipscomb,82,87,32,73,11,13,7,23,16,43,19,10,22,6,3,0.0%,0.0%,0.0%,26,55,25,33,10,23,5,30,16,12,14,3,6,0.0%,0.0%,0.0%
6068174,2023-02-04,2023,2375,Lipscomb,False,1186,Bellarmine,87,82,26,55,25,33,10,23,5,30,16,12,14,3,6,0.0%,0.0%,0.0%,32,73,11,13,7,23,16,43,19,10,22,6,3,0.0%,0.0%,0.0%
6068175,2023-02-04,2023,1710,Army West Point,True,134,Bucknell,50,60,21,56,6,10,2,20,8,33,5,17,24,7,2,0.0%,0.0%,0.0%,17,49,23,28,3,11,7,33,9,14,15,7,0,0.0%,0.0%,0.0%
6068175,2023-02-04,2023,134,Bucknell,False,1710,Army West Point,60,50,17,49,23,28,3,11,7,33,9,14,15,7,0,0.0%,0.0%,0.0%,21,56,6,10,2,20,8,33,5,17,24,7,2,0.0%,0.0%,0.0%
6068176,2023-02-04,2023,2158,Houston,True,2342,Temple,65,60,20,66,17,22,8,23,20,41,9,19,19,20,5,0.0%,0.0%,0.0%,23,56,10,18,4,18,15,43,12,26,15,9,2,0.0%,0.0%,0.0%
6068176,2023-02-04,2023,2342,Temple,False,2158,Houston,60,65,23,56,10,18,4,18,15,43,12,26,15,9,2,0.0%,0.0%,0.0%,20,66,17,22,8,23,20,41,9,19,19,20,5,0.0%,0.0%,0.0%
6068177,2023-02-04,2023,811,Abilene Christian,True,1338,SFA,53,66,19,53,11,18,4,21,13,28,6,19,23,12,0,0.0%,0.0%,0.0%,24,49,15,22,3,17,13,37,8,22,17,6,2,0.0%,0.0%,0.0%
6068177,2023-02-04,2023,1338,SFA,False,811,Abilene Christian,66,53,24,49,15,22,3,17,13,37,8,22,17,6,2,0.0%,0.0%,0.0%,19,53,11,18,4,21,13,28,6,19,23,12,0,0.0%,0.0%,0.0%
6068178,2023-02-04,2023,826,Little Rock,True,2652,SIUE,76,59,28,52,20,33,0,1,9,39,19,11,19,6,5,0.0%,0.0%,0.0%,17,65,18,21,7,24,20,41,10,12,20,5,1,0.0%,0.0%,0.0%
6068178,2023-02-04,2023,2652,SIUE,False,826,Little Rock,59,76,17,65,18,21,7,24,20,41,10,12,20,5,1,0.0%,0.0%,0.0%,28,52,20,33,0,1,9,39,19,11,19,6,5,0.0%,0.0%,0.0%
6068179,2023-02-04,2023,1692,Southeastern La.,True,2700,A&M-Corpus Christi,59,51,21,53,12,16,5,14,11,32,9,9,7,8,6,0.0%,0.0%,0.0%,21,50,5,6,4,15,8,31,12,14,18,2,2,0.0%,0.0%,0.0%
6068179,2023-02-04,2023,2700,A&M-Corpus Christi,False,1692,Southeastern La.,51,59,21,50,5,6,4,15,8,31,12,14,18,2,2,0.0%,0.0%,0.0%,21,53,12,16,5,14,11,32,9,9,7,8,6,0.0%,0.0%,0.0%
6068180,2023-02-04,2023,2155,Houston Christian,True,207,Nicholls,68,55,26,57,13,17,3,19,9,40,14,18,13,9,5,0.0%,0.0%,0.0%,20,52,11,14,4,12,2,23,9,19,18,9,1,0.0%,0.0%,0.0%
6068180,2023-02-04,2023,207,Nicholls,False,2155,Houston Christian,55,68,20,52,11,14,4,12,2,23,9,19,18,9,1,0.0%,0.0%,0.0%,26,57,13,17,3,19,9,40,14,18,13,9,5,0.0%,0.0%,0.0%
6068181,2023-02-04,2023,303,Weber St.,True,409,Idaho St.,41,57,13,42,13,16,2,11,5,30,9,24,22,10,1,0.0%,0.0%,0.0%,23,58,9,18,2,13,14,39,11,18,17,11,2,0.0%,0.0%,0.0%
6068181,2023-02-04,2023,409,Idaho St.,False,303,Weber St.,57,41,23,58,9,18,2,13,14,39,11,18,17,11,2,0.0%,0.0%,0.0%,13,42,13,16,2,11,5,30,9,24,22,10,1,0.0%,0.0%,0.0%
6068182,2023-02-04,2023,2608,North Dakota,True,610,South Dakota,83,66,28,60,20,24,7,14,8,39,12,11,17,8,3,0.0%,0.0%,0.0%,21,57,15,22,9,30,9,36,12,15,21,5,1,0.0%,0.0%,0.0%
6068182,2023-02-04,2023,610,South Dakota,False,2608,North Dakota,66,83,21,57,15,22,9,30,9,36,12,15,21,5,1,0.0%,0.0%,0.0%,28,60,20,24,7,14,8,39,12,11,17,8,3,0.0%,0.0%,0.0%
6068183,2023-02-04,2023,2206,Alcorn,True,2394,Ark.-Pine Bluff,61,73,20,61,14,20,7,18,15,38,13,21,23,8,6,32.8%,38.9%,70.0%,28,63,14,21,3,11,18,45,18,17,20,10,1,44.4%,27.3%,66.7%
6068183,2023-02-04,2023,2394,Ark.-Pine Bluff,False,2206,Alcorn,73,61,28,63,14,21,3,11,18,45,18,17,20,10,1,44.4%,27.3%,66.7%,20,61,14,20,7,18,15,38,13,21,23,8,6,32.8%,38.9%,70.0%
6068184,2023-02-04,2023,2398,North Florida,True,2378,FGCU,51,106,19,55,7,12,6,20,8,28,11,19,11,6,1,0.0%,0.0%,0.0%,37,63,10,13,22,45,5,36,27,11,13,11,2,0.0%,0.0%,0.0%
6068184,2023-02-04,2023,2378,FGCU,False,2398,North Florida,106,51,37,63,10,13,22,45,5,36,27,11,13,11,2,0.0%,0.0%,0.0%,19,55,7,12,6,20,8,28,11,19,11,6,1,0.0%,0.0%,0.0%
6068185,2023-02-04,2023,1723,Western Ill.,True,1263,Omaha,55,57,19,56,10,14,7,22,6,32,12,13,16,10,1,0.0%,0.0%,0.0%,18,47,17,19,4,18,3,37,11,16,16,6,0,0.0%,0.0%,0.0%
6068185,2023-02-04,2023,1263,Omaha,False,1723,Western Ill.,57,55,18,47,17,19,4,18,3,37,11,16,16,6,0,0.0%,0.0%,0.0%,19,56,10,14,7,22,6,32,12,13,16,10,1,0.0%,0.0%,0.0%
6068186,2023-02-04,2023,1930,Presbyterian,True,1910,Gardner-Webb,56,82,19,49,16,22,2,15,9,30,7,29,14,8,3,0.0%,0.0%,0.0%,33,64,10,12,6,22,12,36,14,20,23,18,3,0.0%,0.0%,0.0%
6068186,2023-02-04,2023,1910,Gardner-Webb,False,1930,Presbyterian,82,56,33,64,10,12,6,22,12,36,14,20,23,18,3,0.0%,0.0%,0.0%,19,49,16,22,2,15,9,30,7,29,14,8,3,0.0%,0.0%,0.0%
6068187,2023-02-04,2023,2658,Louisiana,True,1352,Troy,80,81,24,73,27,35,5,28,20,47,8,18,21,10,3,0.0%,0.0%,0.0%,31,71,12,20,7,14,14,49,9,21,30,8,5,0.0%,0.0%,0.0%
6068187,2023-02-04,2023,1352,Troy,False,2658,Louisiana,81,80,31,71,12,20,7,14,14,49,9,21,30,8,5,0.0%,0.0%,0.0%,24,73,27,35,5,28,20,47,8,18,21,10,3,0.0%,0.0%,0.0%
6068188,2023-02-04,2023,575,Oral Roberts,True,669,Kansas City,86,68,36,74,7,8,7,25,11,34,21,11,12,16,7,0.0%,0.0%,0.0%,28,66,10,12,2,8,14,41,13,24,12,6,3,0.0%,0.0%,0.0%
6068188,2023-02-04,2023,669,Kansas City,False,575,Oral Roberts,68,86,28,66,10,12,2,8,14,41,13,24,12,6,3,0.0%,0.0%,0.0%,36,74,7,8,7,25,11,34,21,11,12,16,7,0.0%,0.0%,0.0%
6068189,2023-02-04,2023,2542,Butler,True,638,Villanova,58,78,20,54,11,12,7,24,10,29,9,13,12,4,0,0.0%,0.0%,0.0%,31,58,8,9,8,20,7,28,19,9,12,5,5,0.0%,0.0%,0.0%
6068189,2023-02-04,2023,638,Villanova,False,2542,Butler,78,58,31,58,8,9,8,20,7,28,19,9,12,5,5,0.0%,0.0%,0.0%,20,54,11,12,7,24,10,29,9,13,12,4,0,0.0%,0.0%,0.0%
6068190,2023-02-04,2023,1193,Buffalo,True,566,NIU,62,72,22,59,8,10,10,26,6,25,17,8,14,9,0,0.0%,0.0%,0.0%,26,62,9,12,11,29,19,51,16,17,7,3,0,0.0%,0.0%,0.0%
6068190,2023-02-04,2023,566,NIU,False,1193,Buffalo,72,62,26,62,9,12,11,29,19,51,16,17,7,3,0,0.0%,0.0%,0.0%,22,59,8,10,10,26,6,25,17,8,14,9,0,0.0%,0.0%,0.0%
6068191,2023-02-04,2023,694,Queens (NC),True,417,Jacksonville St.,63,87,21,55,17,21,4,15,6,27,4,14,27,5,0,0.0%,0.0%,0.0%,31,59,21,32,4,10,11,42,11,10,16,4,4,0.0%,0.0%,0.0%
