gameId,date,season,teamId,team,isHome,opponentId,opponent,team_points,opp_points,team_fieldGoalsMade,team_fieldGoalsAttempted,team_freeThrowsMade,team_freeThrowsAttempted,team_threePointsMade,team_threePointsAttempted,team_offensiveRebounds,team_totalRebounds,team_assists,team_turnovers,team_personalFouls,team_steals,team_blockedShots,team_fieldGoalPercentage,team_threePointPercentage,team_freeThrowPercentage,opp_fieldGoalsMade,opp_fieldGoalsAttempted,opp_freeThrowsMade,opp_freeThrowsAttempted,opp_threePointsMade,opp_threePointsAttempted,opp_offensiveRebounds,opp_totalRebounds,opp_assists,opp_turnovers,opp_personalFouls,opp_steals,opp_blockedShots,opp_fieldGoalPercentage,opp_threePointPercentage,opp_freeThrowPercentage
6357000,12/4/2024,2025,1796,Fordham,FALSE,1579,Yale,71,54,30,57,10,22,1,8,10,38,11,17,18,10,3,5260.00%,1250.00%,4550.00%,21,58,5,12,7,25,13,36,12,20,20,9,1,3620.00%,2800.00%,4170.00%
6357137,12/4/2024,2025,1291,Oregon,TRUE,2687,Washington St.,85,70,35,70,9,12,6,18,13,37,22,10,12,10,0,5000.00%,3330.00%,7500.00%,30,59,4,6,6,18,4,28,12,16,15,3,7,5080.00%,3330.00%,6670.00%
6357137,12/4/2024,2025,2687,Washington St.,FALSE,1291,Oregon,70,85,30,59,4,6,6,18,4,28,12,16,15,3,7,5080.00%,3330.00%,6670.00%,35,70,9,12,6,18,13,37,22,10,12,10,0,5000.00%,3330.00%,7500.00%
6357161,12/4/2024,2025,789,Loyola Maryland,TRUE,2304,Radford,70,64,19,59,25,39,7,21,19,45,13,17,18,9,7,3220.00%,3330.00%,6410.00%,24,61,10,12,6,12,11,39,12,20,26,10,6,3930.00%,5000.00%,8330.00%
6357161,12/4/2024,2025,2304,Radford,FALSE,789,Loyola Maryland,64,70,24,61,10,12,6,12,11,39,12,20,26,10,6,3930.00%,5000.00%,8330.00%,19,59,25,39,7,21,19,45,13,17,18,9,7,3220.00%,3330.00%,6410.00%
6357318,12/4/2024,2025,2375,Lipscomb,TRUE,347,Belmont,55,63,21,56,4,7,9,27,6,33,11,16,20,5,1,3750.00%,3330.00%,5710.00%,20,54,15,21,8,29,9,39,16,13,14,6,5,3700.00%,2760.00%,7140.00%
6357318,12/4/2024,2025,347,Belmont,FALSE,2375,Lipscomb,63,55,20,54,15,21,8,29,9,39,16,13,14,6,5,3700.00%,2760.00%,7140.00%,21,56,4,7,9,27,6,33,11,16,20,5,1,3750.00%,3330.00%,5710.00%
6357368,12/4/2024,2025,1087,Columbia,TRUE,607,San Francisco,81,79,30,70,11,21,10,29,20,45,22,14,16,8,6,4290.00%,3450.00%,5240.00%,30,65,13,16,6,23,12,33,21,13,23,9,5,4620.00%,2610.00%,8120.00%
6357368,12/4/2024,2025,607,San Francisco,FALSE,1087,Columbia,79,81,30,65,13,16,6,23,12,33,21,13,23,9,5,4620.00%,2610.00%,8120.00%,30,70,11,21,10,29,20,45,22,14,16,8,6,4290.00%,3450.00%,5240.00%
6357465,12/4/2024,2025,16,Central Mich.,TRUE,54076,Concordia (MI),68,57,24,71,11,20,9,19,21,52,13,17,8,13,0,3380.00%,4740.00%,5500.00%,23,58,4,4,7,26,3,29,12,18,14,6,0,3970.00%,2690.00%,10000.00%
6357465,12/4/2024,2025,54076,Concordia (MI),FALSE,16,Central Mich.,57,68,23,58,4,4,7,26,3,29,12,18,14,6,0,3970.00%,2690.00%,10000.00%,24,71,11,20,9,19,21,52,13,17,8,13,0,3380.00%,4740.00%,5500.00%
6357549,12/4/2024,2025,780,Lafayette,TRUE,2453,FDU,62,69,24,54,7,10,7,16,7,34,14,9,16,1,1,4440.00%,4380.00%,7000.00%,26,66,13,17,4,19,15,39,11,6,11,2,1,3940.00%,2110.00%,7650.00%
6357549,12/4/2024,2025,2453,FDU,FALSE,780,Lafayette,69,62,26,66,13,17,4,19,15,39,11,6,11,2,1,3940.00%,2110.00%,7650.00%,24,54,7,10,7,16,7,34,14,9,16,1,1,4440.00%,4380.00%,7000.00%
6357625,12/4/2024,2025,949,St. Thomas (MN),TRUE,1644,Northern Colo.,54,62,22,55,8,14,2,14,14,35,13,17,17,11,3,4000.00%,1430.00%,5710.00%,22,48,13,17,5,13,8,30,20,17,17,7,1,4580.00%,3850.00%,7650.00%
6357625,12/4/2024,2025,1644,Northern Colo.,FALSE,949,St. Thomas (MN),62,54,22,48,13,17,5,13,8,30,20,17,17,7,1,4580.00%,3850.00%,7650.00%,22,55,8,14,2,14,14,35,13,17,17,11,3,4000.00%,1430.00%,5710.00%
6357727,12/4/2024,2025,1649,Northwestern,TRUE,726,DePaul,64,56,23,55,14,25,4,10,10,43,18,18,13,8,2,4180.00%,4000.00%,5600.00%,22,69,6,12,6,23,15,40,17,15,24,14,3,3190.00%,2610.00%,5000.00%
6357727,12/4/2024,2025,726,DePaul,FALSE,1649,Northwestern,56,64,22,69,6,12,6,23,15,40,17,15,24,14,3,3190.00%,2610.00%,5000.00%,23,55,14,25,4,10,10,43,18,18,13,8,2,4180.00%,4000.00%,5600.00%
6357747,12/4/2024,2025,2202,Akron,TRUE,2329,Slippery Rock,79,43,29,69,11,12,10,37,19,50,18,12,12,6,4,4200.00%,2700.00%,9170.00%,15,54,9,16,4,17,12,34,5,15,14,6,1,2780.00%,2350.00%,5620.00%
6357747,12/4/2024,2025,2329,Slippery Rock,FALSE,2202,Akron,43,79,15,54,9,16,4,17,12,34,5,15,14,6,1,2780.00%,2350.00%,5620.00%,29,69,11,12,10,37,19,50,18,12,12,6,4,4200.00%,2700.00%,9170.00%
6357801,12/4/2024,2025,2608,North Dakota,TRUE,303,Weber St.,73,69,25,57,9,17,14,28,11,34,14,16,18,12,3,4390.00%,5000.00%,5290.00%,25,61,13,14,6,20,14,39,9,19,18,6,1,4100.00%,3000.00%,9290.00%
6357801,12/4/2024,2025,303,Weber St.,FALSE,2608,North Dakota,69,73,25,61,13,14,6,20,14,39,9,19,18,6,1,4100.00%,3000.00%,9290.00%,25,57,9,17,14,28,11,34,14,16,18,12,3,4390.00%,5000.00%,5290.00%
6357830,12/4/2024,2025,938,Richmond,TRUE,1803,Georgetown,53,55,21,51,9,14,2,11,6,32,9,15,17,6,5,4120.00%,1820.00%,6430.00%,19,52,12,15,5,17,7,32,6,11,17,4,2,3650.00%,2940.00%,8000.00%
6357830,12/4/2024,2025,1803,Georgetown,FALSE,938,Richmond,55,53,19,52,12,15,5,17,7,32,6,11,17,4,2,3650.00%,2940.00%,8000.00%,21,51,9,14,2,11,6,32,9,15,17,6,5,4120.00%,1820.00%,6430.00%
6357866,12/4/2024,2025,1292,UTRGV,TRUE,811,Abilene Christian,45,59,14,51,10,18,7,27,11,38,13,25,17,9,3,2750.00%,2590.00%,5560.00%,25,58,6,15,3,16,10,39,13,19,20,13,3,4310.00%,1880.00%,4000.00%
6357866,12/4/2024,2025,811,Abilene Christian,FALSE,1292,UTRGV,59,45,25,58,6,15,3,16,10,39,13,19,20,13,3,4310.00%,1880.00%,4000.00%,14,51,10,18,7,27,11,38,13,25,17,9,3,2750.00%,2590.00%,5560.00%
6357894,12/4/2024,2025,1972,Portland St.,TRUE,1263,Omaha,57,65,22,51,8,12,5,19,10,33,8,22,24,7,3,4310.00%,2630.00%,6670.00%,21,53,20,24,3,10,10,29,10,15,16,11,2,3960.00%,3000.00%,8330.00%
6357894,12/4/2024,2025,1263,Omaha,FALSE,1972,Portland St.,65,57,21,53,20,24,3,10,10,29,10,15,16,11,2,3960.00%,3000.00%,8330.00%,22,51,8,12,5,19,10,33,8,22,24,7,3,4310.00%,2630.00%,6670.00%
6357964,12/4/2024,2025,1219,Elon,TRUE,49,Furman,57,61,21,62,12,12,3,13,17,34,8,15,14,11,2,3390.00%,2310.00%,10000.00%,23,51,7,10,8,21,12,34,15,21,14,5,4,4510.00%,3810.00%,7000.00%
6357964,12/4/2024,2025,49,Furman,FALSE,1219,Elon,61,57,23,51,7,10,8,21,12,34,15,21,14,5,4,4510.00%,3810.00%,7000.00%,21,62,12,12,3,13,17,34,8,15,14,11,2,3390.00%,2310.00%,10000.00%
6358016,12/4/2024,2025,1805,Georgia,TRUE,976,Virginia Tech,61,70,26,62,4,5,5,16,8,31,14,13,16,6,0,4190.00%,3120.00%,8000.00%,25,56,11,14,9,25,9,37,18,17,10,5,2,4460.00%,3600.00%,7860.00%
6358016,12/4/2024,2025,976,Virginia Tech,FALSE,1805,Georgia,70,61,25,56,11,14,9,25,9,37,18,17,10,5,2,4460.00%,3600.00%,7860.00%,26,62,4,5,5,16,8,31,14,13,16,6,0,4190.00%,3120.00%,8000.00%
6358029,12/4/2024,2025,1711,Navy,TRUE,2116,Dartmouth,58,61,21,82,11,24,5,23,25,63,9,10,19,7,6,2560.00%,2170.00%,4580.00%,23,66,10,20,5,21,11,53,12,14,17,5,2,3480.00%,2380.00%,5000.00%
6358029,12/4/2024,2025,2116,Dartmouth,FALSE,1711,Navy,61,58,23,66,10,20,5,21,11,53,12,14,17,5,2,3480.00%,2380.00%,5000.00%,21,82,11,24,5,23,25,63,9,10,19,7,6,2560.00%,2170.00%,4580.00%
6358050,12/4/2024,2025,134,Bucknell,TRUE,2681,Vermont,62,59,22,48,14,17,4,12,4,20,16,17,15,6,5,4580.00%,3330.00%,8240.00%,22,49,12,17,3,13,8,27,10,20,18,9,2,4490.00%,2310.00%,7060.00%
6358050,12/4/2024,2025,2681,Vermont,FALSE,134,Bucknell,59,62,22,49,12,17,3,13,8,27,10,20,18,9,2,4490.00%,2310.00%,7060.00%,22,48,14,17,4,12,4,20,16,17,15,6,5,4580.00%,3330.00%,8240.00%
6358071,12/4/2024,2025,121,Baylor,TRUE,2015,Texas Southern,101,29,38,69,15,22,10,19,20,61,22,18,12,11,6,5510.00%,5260.00%,6820.00%,12,69,5,8,0,21,17,33,6,20,16,12,3,1740.00%,0.00%,6250.00%
6358071,12/4/2024,2025,2015,Texas Southern,FALSE,121,Baylor,29,101,12,69,5,8,0,21,17,33,6,20,16,12,3,1740.00%,0.00%,6250.00%,38,69,15,22,10,19,20,61,22,18,12,11,6,5510.00%,5260.00%,6820.00%
6358236,12/4/2024,2025,2145,Georgia Tech,TRUE,2199,Mississippi St.,78,75,30,79,6,6,12,38,12,35,14,6,11,12,2,3800.00%,3160.00%,10000.00%,32,59,4,6,7,17,3,38,17,17,11,4,3,5420.00%,4120.00%,6670.00%
6358236,12/4/2024,2025,2199,Mississippi St.,FALSE,2145,Georgia Tech,75,78,32,59,4,6,7,17,3,38,17,17,11,4,3,5420.00%,4120.00%,6670.00%,30,79,6,6,12,38,12,35,14,6,11,12,2,3800.00%,3160.00%,10000.00%
6358271,12/4/2024,2025,2298,Pittsburgh,TRUE,2438,Duquesne,69,73,24,65,14,23,7,24,14,43,15,14,14,7,3,3690.00%,2920.00%,6090.00%,27,63,6,6,13,37,6,37,16,16,17,8,3,4290.00%,3510.00%,10000.00%
6358271,12/4/2024,2025,2438,Duquesne,FALSE,2298,Pittsburgh,73,69,27,63,6,6,13,37,6,37,16,16,17,8,3,4290.00%,3510.00%,10000.00%,24,65,14,23,7,24,14,43,15,14,14,7,3,3690.00%,2920.00%,6090.00%
6358346,12/4/2024,2025,2671,Texas A&M,TRUE,1341,Syracuse,57,45,22,54,9,13,4,14,12,41,11,15,15,5,5,4070.00%,2860.00%,6920.00%,17,62,8,12,3,17,17,40,9,14,15,6,4,2740.00%,1760.00%,6670.00%
6358346,12/4/2024,2025,1341,Syracuse,FALSE,2671,Texas A&M,45,57,17,62,8,12,3,17,17,40,9,14,15,6,4,2740.00%,1760.00%,6670.00%,22,54,9,13,4,14,12,41,11,15,15,5,5,4070.00%,2860.00%,6920.00%
6358381,12/4/2024,2025,935,Purdue,TRUE,1146,Maine,60,51,24,53,7,10,5,20,7,36,14,14,12,10,4,4530.00%,2500.00%,7000.00%,19,54,5,7,8,31,6,27,12,15,12,7,1,3520.00%,2580.00%,7140.00%
6358381,12/4/2024,2025,1146,Maine,FALSE,935,Purdue,51,60,19,54,5,7,8,31,6,27,12,15,12,7,1,3520.00%,2580.00%,7140.00%,24,53,7,10,5,20,7,36,14,14,12,10,4,4530.00%,2500.00%,7000.00%
6358420,12/4/2024,2025,1620,UNC Asheville,TRUE,1387969,Warren Wilson,98,23,37,69,21,30,3,17,21,59,22,16,14,17,4,5360.00%,1760.00%,7000.00%,9,57,2,6,3,17,11,26,6,29,23,8,0,1580.00%,1760.00%,3330.00%
6358420,12/4/2024,2025,1387969,Warren Wilson,FALSE,1620,UNC Asheville,23,98,9,57,2,6,3,17,11,26,6,29,23,8,0,1580.00%,1760.00%,3330.00%,37,69,21,30,3,17,21,59,22,16,14,17,4,5360.00%,1760.00%,7000.00%
6358444,12/4/2024,2025,1464,Drexel,TRUE,2171,Lehigh,53,44,23,54,5,7,2,11,11,36,18,17,11,7,3,4260.00%,1820.00%,7140.00%,17,48,8,10,2,15,6,25,6,16,13,11,1,3540.00%,1330.00%,8000.00%
6358444,12/4/2024,2025,2171,Lehigh,FALSE,1464,Drexel,44,53,17,48,8,10,2,15,6,25,6,16,13,11,1,3540.00%,1330.00%,8000.00%,23,54,5,7,2,11,11,36,18,17,11,7,3,4260.00%,1820.00%,7140.00%
6358467,12/4/2024,2025,2025,Utah,TRUE,2353,Utah St.,87,34,34,61,5,8,14,30,10,43,22,17,16,10,8,5570.00%,4670.00%,6250.00%,8,49,15,20,3,21,9,29,6,23,14,6,2,1630.00%,1430.00%,7500.00%
6358467,12/4/2024,2025,2353,Utah St.,FALSE,2025,Utah,34,87,8,49,15,20,3,21,9,29,6,23,14,6,2,1630.00%,1430.00%,7500.00%,34,61,5,8,14,30,10,43,22,17,16,10,8,5570.00%,4670.00%,6250.00%
6358530,12/4/2024,2025,2284,North Dakota St.,TRUE,1617,Montana,83,74,26,52,26,36,5,18,9,34,9,17,21,10,2,5000.00%,2780.00%,7220.00%,28,59,14,18,4,16,7,29,9,15,26,6,3,4750.00%,2500.00%,7780.00%
6358530,12/4/2024,2025,1617,Montana,FALSE,2284,North Dakota St.,74,83,28,59,14,18,4,16,7,29,9,15,26,6,3,4750.00%,2500.00%,7780.00%,26,52,26,36,5,18,9,34,9,17,21,10,2,5000.00%,2780.00%,7220.00%
6358709,12/4/2024,2025,1943,Montana St.,TRUE,610,South Dakota,77,46,28,70,10,11,11,37,13,44,21,5,16,11,3,4000.00%,2970.00%,9090.00%,18,51,7,12,3,24,5,33,7,17,10,2,3,3530.00%,1250.00%,5830.00%
6358709,12/4/2024,2025,610,South Dakota,FALSE,1943,Montana St.,46,77,18,51,7,12,3,24,5,33,7,17,10,2,3,3530.00%,1250.00%,5830.00%,28,70,10,11,11,37,13,44,21,5,16,11,3,4000.00%,2970.00%,9090.00%
6358757,12/4/2024,2025,1702,Tennessee,TRUE,47,Florida St.,79,77,34,85,2,7,9,35,23,50,14,16,15,6,4,4000.00%,2570.00%,2860.00%,31,69,11,13,4,17,10,39,10,16,10,8,5,4490.00%,2350.00%,8460.00%
6358757,12/4/2024,2025,47,Florida St.,FALSE,1702,Tennessee,77,79,31,69,11,13,4,17,10,39,10,16,10,8,5,4490.00%,2350.00%,8460.00%,34,85,2,7,9,35,23,50,14,16,15,6,4,4000.00%,2570.00%,2860.00%
6359103,12/4/2024,2025,363,Cleveland St.,TRUE,568,Northern Ky.,67,54,23,57,15,20,6,19,12,47,16,17,15,6,5,4040.00%,3160.00%,7500.00%,18,61,12,16,6,23,9,31,12,13,17,7,1,2950.00%,2610.00%,7500.00%
6359103,12/4/2024,2025,568,Northern Ky.,FALSE,363,Cleveland St.,54,67,18,61,12,16,6,23,9,31,12,13,17,7,1,2950.00%,2610.00%,7500.00%,23,57,15,20,6,19,12,47,16,17,15,6,5,4040.00%,3160.00%,7500.00%
6359165,12/4/2024,2025,1347,TCU,TRUE,1107,Fla. Atlantic,78,42,30,76,6,11,12,37,15,49,24,5,11,6,8,3950.00%,3240.00%,5450.00%,16,63,6,8,4,19,12,45,10,15,13,2,3,2540.00%,2110.00%,7500.00%
6359165,12/4/2024,2025,1107,Fla. Atlantic,FALSE,1347,TCU,42,78,16,63,6,8,4,19,12,45,10,15,13,2,3,2540.00%,2110.00%,7500.00%,30,76,6,11,12,37,15,49,24,5,11,6,8,3950.00%,3240.00%,5450.00%
6359309,12/4/2024,2025,409,Idaho St.,TRUE,2122,Denver,73,61,25,54,19,26,4,14,14,39,10,14,22,8,4,4630.00%,2860.00%,7310.00%,17,46,18,26,9,21,6,25,8,15,20,7,1,3700.00%,4290.00%,6920.00%
6359309,12/4/2024,2025,2122,Denver,FALSE,409,Idaho St.,61,73,17,46,18,26,9,21,6,25,8,15,20,7,1,3700.00%,4290.00%,6920.00%,25,54,19,26,4,14,14,39,10,14,22,8,4,4630.00%,2860.00%,7310.00%
6359585,12/4/2024,2025,34,Detroit Mercy,TRUE,1578,Wright St.,67,56,22,62,18,25,5,15,16,39,11,14,16,11,3,3550.00%,3330.00%,7200.00%,19,51,15,18,3,14,8,36,5,22,23,4,9,3730.00%,2140.00%,8330.00%
6359585,12/4/2024,2025,1578,Wright St.,FALSE,34,Detroit Mercy,56,67,19,51,15,18,3,14,8,36,5,22,23,4,9,3730.00%,2140.00%,8330.00%,22,62,18,25,5,15,16,39,11,14,16,11,3,3550.00%,3330.00%,7200.00%
6359657,12/4/2024,2025,1159,Miami (FL),TRUE,2027,Vanderbilt,70,88,28,53,8,11,6,17,6,24,14,21,16,8,1,5280.00%,3530.00%,7270.00%,34,68,11,15,9,24,17,36,20,15,16,7,1,5000.00%,3750.00%,7330.00%
6359657,12/4/2024,2025,2027,Vanderbilt,FALSE,1159,Miami (FL),88,70,34,68,11,15,9,24,17,36,20,15,16,7,1,5000.00%,3750.00%,7330.00%,28,53,8,11,6,17,6,24,14,21,16,8,1,5280.00%,3530.00%,7270.00%
6359719,12/4/2024,2025,1305,Rhode Island,TRUE,933,Providence,45,48,19,60,0,0,7,27,13,38,15,9,11,7,5,3170.00%,2590.00%,0.00%,18,52,5,8,7,18,9,37,9,12,11,5,4,3460.00%,3890.00%,6250.00%
6359719,12/4/2024,2025,933,Providence,FALSE,1305,Rhode Island,48,45,18,52,5,8,7,18,9,37,9,12,11,5,4,3460.00%,3890.00%,6250.00%,19,60,0,0,7,27,13,38,15,9,11,7,5,3170.00%,2590.00%,0.00%
6360340,12/4/2024,2025,2378,FGCU,TRUE,1388784,New College (FL),91,32,33,87,11,11,14,56,22,41,17,3,7,22,1,3790.00%,2500.00%,10000.00%,11,36,7,9,3,14,2,28,1,34,9,1,2,3060.00%,2140.00%,7780.00%
6360340,12/4/2024,2025,1388784,New College (FL),FALSE,2378,FGCU,32,91,11,36,7,9,3,14,2,28,1,34,9,1,2,3060.00%,2140.00%,7780.00%,33,87,11,11,14,56,22,41,17,3,7,22,1,3790.00%,2500.00%,10000.00%
6360423,12/4/2024,2025,1885,Xavier,TRUE,724,Creighton,54,82,21,50,7,13,5,15,6,26,12,18,7,3,3,4200.00%,3330.00%,5380.00%,32,61,7,7,11,31,8,33,23,12,18,9,6,5250.00%,3550.00%,10000.00%
6360423,12/4/2024,2025,724,Creighton,FALSE,1885,Xavier,82,54,32,61,7,7,11,31,8,33,23,12,18,9,6,5250.00%,3550.00%,10000.00%,21,50,7,13,5,15,6,26,12,18,7,3,3,4200.00%,3330.00%,5380.00%
6360437,12/4/2024,2025,1366,Wake Forest,TRUE,1772,Campbell,63,46,27,54,5,13,4,10,13,40,18,18,14,9,3,5000.00%,4000.00%,3850.00%,19,60,4,7,4,23,14,30,10,15,11,8,3,3170.00%,1740.00%,5710.00%
6360437,12/4/2024,2025,1772,Campbell,FALSE,1366,Wake Forest,46,63,19,60,4,7,4,23,14,30,10,15,11,8,3,3170.00%,1740.00%,5710.00%,27,54,5,13,4,10,13,40,18,18,14,9,3,5000.00%,4000.00%,3850.00%
6382466,12/4/2024,2025,273,South Dakota St.,TRUE,1101,Eastern Wash.,81,58,31,62,13,18,6,17,6,38,19,10,12,8,4,5000.00%,3530.00%,7220.00%,23,65,5,9,7,18,12,39,8,15,15,4,2,3540.00%,3890.00%,5560.00%
6382466,12/4/2024,2025,1101,Eastern Wash.,FALSE,273,South Dakota St.,58,81,23,65,5,9,7,18,12,39,8,15,15,4,2,3540.00%,3890.00%,5560.00%,31,62,13,18,6,17,6,38,19,10,12,8,4,5000.00%,3530.00%,7220.00%
6382467,12/4/2024,2025,207,Nicholls,TRUE,54078,Dillard,63,47,25,62,7,12,6,25,16,42,16,20,15,17,3,4030.00%,2400.00%,5830.00%,18,51,9,15,2,15,9,32,8,26,11,14,2,3530.00%,1330.00%,6000.00%
6382467,12/4/2024,2025,54078,Dillard,FALSE,207,Nicholls,47,63,18,51,9,15,2,15,9,32,8,26,11,14,2,3530.00%,1330.00%,6000.00%,25,62,7,12,6,25,16,42,16,20,15,17,3,4030.00%,2400.00%,5830.00%
6382468,12/4/2024,2025,91,LMU (CA),TRUE,1371979,LIFE Pacific,83,43,29,68,15,19,10,31,18,42,17,5,7,12,2,4260.00%,3230.00%,7890.00%,17,51,1,3,8,27,9,32,8,23,12,1,0,3330.00%,2960.00%,3330.00%
6382468,12/4/2024,2025,1371979,LIFE Pacific,FALSE,91,LMU (CA),43,83,17,51,1,3,8,27,9,32,8,23,12,1,0,3330.00%,2960.00%,3330.00%,29,68,15,19,10,31,18,42,17,5,7,12,2,4260.00%,3230.00%,7890.00%
6355059,12/5/2024,2025,1456,Coppin St.,TRUE,1182,Arizona St.,74,68,26,63,15,22,7,17,9,39,13,15,18,10,2,4130.00%,4120.00%,6820.00%,26,67,9,9,7,20,10,42,10,20,23,10,1,3880.00%,3500.00%,10000.00%
6355059,12/5/2024,2025,1182,Arizona St.,FALSE,1456,Coppin St.,68,74,26,67,9,9,7,20,10,42,10,20,23,10,1,3880.00%,3500.00%,10000.00%,26,63,15,22,7,17,9,39,13,15,18,10,2,4130.00%,4120.00%,6820.00%
6355100,12/5/2024,2025,964,UTEP,TRUE,129,BYU,68,81,21,57,19,25,7,18,8,32,14,13,8,4,3,3680.00%,3890.00%,7600.00%,36,74,2,2,7,27,14,42,21,14,22,3,6,4860.00%,2590.00%,10000.00%
6355100,12/5/2024,2025,129,BYU,FALSE,964,UTEP,81,68,36,74,2,2,7,27,14,42,21,14,22,3,6,4860.00%,2590.00%,10000.00%,21,57,19,25,7,18,8,32,14,13,8,4,3,3680.00%,3890.00%,7600.00%
6355175,12/5/2024,2025,772,Kansas St.,TRUE,1755,USC Upstate,110,24,38,66,21,28,13,28,11,39,28,6,13,18,6,5760.00%,4640.00%,7500.00%,9,42,5,8,1,11,4,22,6,32,24,3,1,2140.00%,910.00%,6250.00%
6355175,12/5/2024,2025,1755,USC Upstate,FALSE,772,Kansas St.,24,110,9,42,5,8,1,11,4,22,6,32,24,3,1,2140.00%,910.00%,6250.00%,38,66,21,28,13,28,11,39,28,6,13,18,6,5760.00%,4640.00%,7500.00%
6355189,12/5/2024,2025,1708,Tulsa,TRUE,55,Grambling,77,60,27,61,15,21,8,23,7,50,18,30,19,11,4,4430.00%,3480.00%,7140.00%,21,80,16,23,2,13,16,44,9,19,21,13,4,2620.00%,1540.00%,6960.00%
6355189,12/5/2024,2025,55,Grambling,FALSE,1708,Tulsa,60,77,21,80,16,23,2,13,16,44,9,19,21,13,4,2620.00%,1540.00%,6960.00%,27,61,15,21,8,23,7,50,18,30,19,11,4,4430.00%,3480.00%,7140.00%
6355198,12/5/2024,2025,618,Southern Miss.,TRUE,1850,Mississippi Val.,77,66,33,66,6,11,5,14,17,42,25,16,12,9,0,5000.00%,3570.00%,5450.00%,24,51,11,13,7,20,4,23,13,17,16,7,3,4710.00%,3500.00%,8460.00%
6355198,12/5/2024,2025,1850,Mississippi Val.,FALSE,618,Southern Miss.,66,77,24,51,11,13,7,20,4,23,13,17,16,7,3,4710.00%,3500.00%,8460.00%,33,66,6,11,5,14,17,42,25,16,12,9,0,5000.00%,3570.00%,5450.00%
6355199,12/5/2024,2025,1364,Virginia,TRUE,116,Auburn,57,66,19,54,16,19,3,17,13,39,9,21,18,8,4,3520.00%,1760.00%,8420.00%,25,54,13,24,3,11,7,29,15,14,17,14,6,4630.00%,2730.00%,5420.00%
6355199,12/5/2024,2025,116,Auburn,FALSE,1364,Virginia,66,57,25,54,13,24,3,11,7,29,15,14,17,14,6,4630.00%,2730.00%,5420.00%,19,54,16,19,3,17,13,39,9,21,18,8,4,3520.00%,1760.00%,8420.00%
6355366,12/5/2024,2025,77,Kansas,TRUE,849,Wichita St.,70,60,22,63,21,30,5,20,15,37,11,10,21,8,3,3490.00%,2500.00%,7000.00%,21,51,12,23,6,21,11,42,10,21,28,3,6,4120.00%,2860.00%,5220.00%
6355366,12/5/2024,2025,849,Wichita St.,FALSE,77,Kansas,60,70,21,51,12,23,6,21,11,42,10,21,28,3,6,4120.00%,2860.00%,5220.00%,22,63,21,30,5,20,15,37,11,10,21,8,3,3490.00%,2500.00%,7000.00%
6355420,12/5/2024,2025,1052,Cal Poly,TRUE,2093,UC Davis,60,66,22,54,9,11,7,20,7,26,14,18,26,10,0,4070.00%,3500.00%,8180.00%,23,45,16,26,4,14,4,30,10,18,17,8,1,5110.00%,2860.00%,6150.00%
6355420,12/5/2024,2025,2093,UC Davis,FALSE,1052,Cal Poly,66,60,23,45,16,26,4,14,4,30,10,18,17,8,1,5110.00%,2860.00%,6150.00%,22,54,9,11,7,20,7,26,14,18,26,10,0,4070.00%,3500.00%,8180.00%
6355633,12/5/2024,2025,272,South Carolina,TRUE,1096,Duke,81,70,31,54,14,19,5,10,9,28,14,16,14,13,8,5740.00%,5000.00%,7370.00%,30,67,4,7,6,16,18,33,18,18,19,12,1,4480.00%,3750.00%,5710.00%
6355633,12/5/2024,2025,1096,Duke,FALSE,272,South Carolina,70,81,30,67,4,7,6,16,18,33,18,18,19,12,1,4480.00%,3750.00%,5710.00%,31,54,14,19,5,10,9,28,14,16,14,13,8,5740.00%,5000.00%,7370.00%
6355672,12/5/2024,2025,50,Ga. Southern,TRUE,1510,Jacksonville,51,56,20,61,9,19,2,16,18,47,9,15,19,5,1,3280.00%,1250.00%,4740.00%,19,52,15,18,3,11,6,33,10,14,18,8,8,3650.00%,2730.00%,8330.00%
6355672,12/5/2024,2025,1510,Jacksonville,FALSE,50,Ga. Southern,56,51,19,52,15,18,3,11,6,33,10,14,18,8,8,3650.00%,2730.00%,8330.00%,20,61,9,19,2,16,18,47,9,15,19,5,1,3280.00%,1250.00%,4740.00%
6355686,12/5/2024,2025,1142,LSU,TRUE,2008,Stanford,94,88,36,79,12,18,10,25,11,37,21,4,20,11,0,4560.00%,4000.00%,6670.00%,31,66,17,21,9,30,8,42,13,15,15,2,2,4700.00%,3000.00%,8100.00%
6355686,12/5/2024,2025,2008,Stanford,FALSE,1142,LSU,88,94,31,66,17,21,9,30,8,42,13,15,15,2,2,4700.00%,3000.00%,8100.00%,36,79,12,18,10,25,11,37,21,4,20,11,0,4560.00%,4000.00%,6670.00%
6355718,12/5/2024,2025,2683,VCU,TRUE,420,James Madison,42,55,15,61,6,10,6,30,15,39,9,16,14,10,3,2460.00%,2000.00%,6000.00%,21,54,10,13,3,15,10,42,10,13,10,8,2,3890.00%,2000.00%,7690.00%
6355718,12/5/2024,2025,420,James Madison,FALSE,2683,VCU,55,42,21,54,10,13,3,15,10,42,10,13,10,8,2,3890.00%,2000.00%,7690.00%,15,61,6,10,6,30,15,39,9,16,14,10,3,2460.00%,2000.00%,6000.00%
