gameId,date,season,teamId,team,isHome,opponentId,opponent,team_points,opp_points,team_fieldGoalsMade,team_fieldGoalsAttempted,team_freeThrowsMade,team_freeThrowsAttempted,team_threePointsMade,team_threePointsAttempted,team_offensiveRebounds,team_totalRebounds,team_assists,team_turnovers,team_personalFouls,team_steals,team_blockedShots,team_fieldGoalPercentage,team_threePointPercentage,team_freeThrowPercentage,opp_fieldGoalsMade,opp_fieldGoalsAttempted,opp_freeThrowsMade,opp_freeThrowsAttempted,opp_threePointsMade,opp_threePointsAttempted,opp_offensiveRebounds,opp_totalRebounds,opp_assists,opp_turnovers,opp_personalFouls,opp_steals,opp_blockedShots,opp_fieldGoalPercentage,opp_threePointPercentage,opp_freeThrowPercentage
6515639,2025-11-06,2026,8007,Virginia-Lynchburg,False,2366,Western Caro.,58,99,20,57,12,20,6,16,9,29,7,26,26,14,2,35.1%,37.5%,60.0%,35,76,16,29,13,27,26,57,27,19,16,17,10,46.1%,48.1%,55.2%
6515665,2025-11-06,2026,1803,Georgetown,True,1339,Stonehill,90,45,32,64,17,23,9,17,13,36,19,11,16,16,5,50.0%,52.9%,73.9%,18,48,4,9,5,16,8,31,12,26,17,4,1,37.5%,31.3%,44.4%
6515665,2025-11-06,2026,1339,Stonehill,False,1803,Georgetown,45,90,18,48,4,9,5,16,8,31,12,26,17,4,1,37.5%,31.3%,44.4%,32,64,17,23,9,17,13,36,19,11,16,16,5,50.0%,52.9%,73.9%
6515709,2025-11-06,2026,1352,Troy,True,1850,Mississippi Val.,95,50,29,71,29,38,8,22,20,53,18,23,20,23,7,40.8%,36.4%,76.3%,21,66,3,8,5,20,14,41,7,35,25,9,2,31.8%,25.0%,37.5%
6515709,2025-11-06,2026,1850,Mississippi Val.,False,1352,Troy,50,95,21,66,3,8,5,20,14,41,7,35,25,9,2,31.8%,25.0%,37.5%,29,71,29,38,8,22,20,53,18,23,20,23,7,40.8%,36.4%,76.3%
6515774,2025-11-06,2026,815,Alabama,True,442,McNeese,64,44,20,41,18,23,6,19,9,41,10,22,12,6,11,48.8%,31.6%,78.3%,19,64,5,8,1,10,14,29,9,10,24,14,1,29.7%,10.0%,62.5%
6515774,2025-11-06,2026,442,McNeese,False,815,Alabama,44,64,19,64,5,8,1,10,14,29,9,10,24,14,1,29.7%,10.0%,62.5%,20,41,18,23,6,19,9,41,10,22,12,6,11,48.8%,31.6%,78.3%
6515808,2025-11-06,2026,47,Florida St.,True,50,Ga. Southern,80,72,28,72,16,21,8,24,18,54,12,13,24,2,8,38.9%,33.3%,76.2%,22,72,24,30,4,22,17,42,9,7,20,8,4,30.6%,18.2%,80.0%
6515808,2025-11-06,2026,50,Ga. Southern,False,47,Florida St.,72,80,22,72,24,30,4,22,17,42,9,7,20,8,4,30.6%,18.2%,80.0%,28,72,16,21,8,24,18,54,12,13,24,2,8,38.9%,33.3%,76.2%
6515923,2025-11-06,2026,2271,North Carolina,True,1219,Elon,71,37,28,71,11,17,4,26,21,47,16,13,11,19,3,39.4%,15.4%,64.7%,15,52,4,5,3,19,10,35,6,27,17,8,4,28.8%,15.8%,80.0%
6515923,2025-11-06,2026,1219,Elon,False,2271,North Carolina,37,71,15,52,4,5,3,19,10,35,6,27,17,8,4,28.8%,15.8%,80.0%,28,71,11,17,4,26,21,47,16,13,11,19,3,39.4%,15.4%,64.7%
6516071,2025-11-06,2026,1620,UNC Asheville,True,1387969,Warren Wilson,108,44,39,83,21,29,9,24,24,59,29,12,13,22,3,47.0%,37.5%,72.4%,18,54,4,8,4,20,2,25,7,28,20,9,4,33.3%,20.0%,50.0%
6516071,2025-11-06,2026,1387969,Warren Wilson,False,1620,UNC Asheville,44,108,18,54,4,8,4,20,2,25,7,28,20,9,4,33.3%,20.0%,50.0%,39,83,21,29,9,24,24,59,29,12,13,22,3,47.0%,37.5%,72.4%
6516219,2025-11-06,2026,825,Arizona,True,2096,UC Riverside,62,59,23,50,11,16,5,15,5,24,13,16,20,11,3,4600.0%,3333.0%,6875.0%,22,50,7,10,8,23,10,33,14,23,15,8,3,4400.0%,3478.0%,7000.0%
6516219,2025-11-06,2026,2096,UC Riverside,False,825,Arizona,59,62,22,50,7,10,8,23,10,33,14,23,15,8,3,4400.0%,3478.0%,7000.0%,23,50,11,16,5,15,5,24,13,16,20,11,3,4600.0%,3333.0%,6875.0%
6516351,2025-11-06,2026,935,Purdue,True,732,Eastern Ill.,82,67,30,58,13,21,9,21,10,36,16,14,22,4,6,51.7%,42.9%,61.9%,24,56,14,21,5,13,8,29,9,14,20,6,4,42.9%,38.5%,66.7%
6516351,2025-11-06,2026,732,Eastern Ill.,False,935,Purdue,67,82,24,56,14,21,5,13,8,29,9,14,20,6,4,42.9%,38.5%,66.7%,30,58,13,21,9,21,10,36,16,14,22,4,6,51.7%,42.9%,61.9%
6516478,2025-11-06,2026,1093,Dayton,True,1157,Mercyhurst,86,44,35,58,10,13,6,18,12,45,19,23,15,8,9,60.3%,33.3%,76.9%,13,57,10,16,8,32,12,25,8,23,19,9,2,22.8%,25.0%,62.5%
6516478,2025-11-06,2026,1157,Mercyhurst,False,1093,Dayton,44,86,13,57,10,16,8,32,12,25,8,23,19,9,2,22.8%,25.0%,62.5%,35,58,10,13,6,18,12,45,19,23,15,8,9,60.3%,33.3%,76.9%
6516485,2025-11-06,2026,2375,Lipscomb,True,2651,Sewanee,105,46,38,75,18,26,11,29,19,51,22,9,13,16,7,50.7%,37.9%,69.2%,16,61,10,11,4,17,12,35,6,27,22,3,0,26.2%,23.5%,90.9%
6516485,2025-11-06,2026,2651,Sewanee,False,2375,Lipscomb,46,105,16,61,10,11,4,17,12,35,6,27,22,3,0,26.2%,23.5%,90.9%,38,75,18,26,11,29,19,51,22,9,13,16,7,50.7%,37.9%,69.2%
6516549,2025-11-06,2026,849,Wichita St.,True,2613,Northwestern St.,42,55,15,58,7,10,5,26,17,48,5,25,21,6,3,25.9%,19.2%,70.0%,20,62,7,9,8,24,12,39,9,17,12,9,4,32.3%,33.3%,77.8%
6516549,2025-11-06,2026,2613,Northwestern St.,False,849,Wichita St.,55,42,20,62,7,9,8,24,12,39,9,17,12,9,4,32.3%,33.3%,77.8%,15,58,7,10,5,26,17,48,5,25,21,6,3,25.9%,19.2%,70.0%
6516581,2025-11-06,2026,432,Loyola Chicago,True,2232,Green Bay,46,55,18,56,3,5,7,28,8,31,10,18,23,8,3,32.1%,25.0%,60.0%,20,46,13,15,2,10,2,31,14,19,16,11,3,43.5%,20.0%,86.7%
6516581,2025-11-06,2026,2232,Green Bay,False,432,Loyola Chicago,55,46,20,46,13,15,2,10,2,31,14,19,16,11,3,43.5%,20.0%,86.7%,18,56,3,5,7,28,8,31,10,18,23,8,3,32.1%,25.0%,60.0%
6516772,2025-11-06,2026,2008,Stanford,True,2327,Santa Clara,79,58,26,62,16,22,11,22,14,52,15,14,13,6,6,41.9%,50.0%,72.7%,20,60,11,16,7,22,5,30,10,9,15,8,4,33.3%,31.8%,68.8%
6516772,2025-11-06,2026,2327,Santa Clara,False,2008,Stanford,58,79,20,60,11,16,7,22,5,30,10,9,15,8,4,33.3%,31.8%,68.8%,26,62,16,22,11,22,14,52,15,14,13,6,6,41.9%,50.0%,72.7%
6516988,2025-11-06,2026,2500,Marshall,True,568,Northern Ky.,68,53,27,66,6,9,8,26,17,40,13,13,14,14,2,40.9%,30.8%,66.7%,19,55,7,7,8,21,13,36,15,20,14,5,6,34.5%,38.1%,100.0%
6516988,2025-11-06,2026,568,Northern Ky.,False,2500,Marshall,53,68,19,55,7,7,8,21,13,36,15,20,14,5,6,34.5%,38.1%,100.0%,27,66,6,9,8,26,17,40,13,13,14,14,2,40.9%,30.8%,66.7%
6516990,2025-11-06,2026,694,Queens (NC),True,2251,Mars Hill,80,48,28,63,19,30,5,17,13,50,13,18,21,11,4,44.4%,29.4%,63.3%,16,70,9,15,7,30,19,47,10,25,20,7,1,22.9%,23.3%,60.0%
6516990,2025-11-06,2026,2251,Mars Hill,False,694,Queens (NC),48,80,16,70,9,15,7,30,19,47,10,25,20,7,1,22.9%,23.3%,60.0%,28,63,19,30,5,17,13,50,13,18,21,11,4,44.4%,29.4%,63.3%
6517243,2025-11-06,2026,1767,Sacramento St.,True,555,Nevada,65,45,26,52,7,12,6,23,6,26,15,19,19,12,4,50.0%,26.1%,58.3%,17,47,11,16,0,12,12,34,4,24,16,8,1,36.2%,0.0%,68.8%
6517243,2025-11-06,2026,555,Nevada,False,1767,Sacramento St.,45,65,17,47,11,16,0,12,12,34,4,24,16,8,1,36.2%,0.0%,68.8%,26,52,7,12,6,23,6,26,15,19,19,12,4,50.0%,26.1%,58.3%
6517340,2025-11-06,2026,2606,Norfolk St.,True,730,Dist. Columbia,85,39,29,67,21,26,6,25,16,37,11,16,17,23,5,43.3%,24.0%,80.8%,15,43,6,12,3,11,8,30,12,38,21,7,4,34.9%,27.3%,50.0%
6517340,2025-11-06,2026,730,Dist. Columbia,False,2606,Norfolk St.,39,85,15,43,6,12,3,11,8,30,12,38,21,7,4,34.9%,27.3%,50.0%,29,67,21,26,6,25,16,37,11,16,17,23,5,43.3%,24.0%,80.8%
6517478,2025-11-06,2026,1366,Wake Forest,True,1930,Presbyterian,78,41,28,55,17,23,5,15,11,47,18,18,15,6,7,50.9%,33.3%,73.9%,15,66,5,13,6,21,13,30,10,14,22,6,4,22.7%,28.6%,38.5%
6517478,2025-11-06,2026,1930,Presbyterian,False,1366,Wake Forest,41,78,15,66,5,13,6,21,13,30,10,14,22,6,4,22.7%,28.6%,38.5%,28,55,17,23,5,15,11,47,18,18,15,6,7,50.9%,33.3%,73.9%
6517810,2025-11-06,2026,2313,Rutgers,True,2624,Quinnipiac,64,55,20,48,20,37,4,14,15,40,15,14,17,7,4,41.7%,28.6%,54.0%,20,53,6,14,9,24,11,30,15,17,29,1,3,37.7%,37.5%,42.9%
6517810,2025-11-06,2026,2624,Quinnipiac,False,2313,Rutgers,55,64,20,53,6,14,9,24,11,30,15,17,29,1,3,37.7%,37.5%,42.9%,20,48,20,37,4,14,15,40,15,14,17,7,4,41.7%,28.6%,54.0%
6517910,2025-11-06,2026,2138,Florida,True,1343,Chattanooga,94,52,35,67,15,26,9,23,20,46,20,13,21,13,4,52.2%,39.1%,57.7%,14,42,18,29,6,17,8,26,9,25,20,5,2,33.3%,35.3%,62.1%
6517910,2025-11-06,2026,1343,Chattanooga,False,2138,Florida,52,94,14,42,18,29,6,17,8,26,9,25,20,5,2,33.3%,35.3%,62.1%,35,67,15,26,9,23,20,46,20,13,21,13,4,52.2%,39.1%,57.7%
6518087,2025-11-06,2026,575,Oral Roberts,True,54000,Haskell,92,50,35,72,18,31,4,18,19,52,14,15,13,12,3,48.6%,22.2%,58.1%,17,56,10,11,6,22,6,29,7,28,24,5,3,30.4%,27.3%,90.9%
6518087,2025-11-06,2026,54000,Haskell,False,575,Oral Roberts,50,92,17,56,10,11,6,22,6,29,7,28,24,5,3,30.4%,27.3%,90.9%,35,72,18,31,4,18,19,52,14,15,13,12,3,48.6%,22.2%,58.1%
6518256,2025-11-06,2026,1454,Colorado,True,1954,New Mexico,84,59,34,75,12,14,4,20,16,48,17,10,13,15,4,45.3%,20.0%,85.7%,21,61,8,13,9,25,11,36,8,21,16,6,3,34.4%,36.0%,61.5%
6518256,2025-11-06,2026,1954,New Mexico,False,1454,Colorado,59,84,21,61,8,13,9,25,11,36,8,21,16,6,3,34.4%,36.0%,61.5%,34,75,12,14,4,20,16,48,17,10,13,15,4,45.3%,20.0%,85.7%
6518382,2025-11-06,2026,614,Southeast Mo. St.,True,383,Evansville,71,66,26,65,14,22,5,17,6,35,9,18,18,9,6,40.0%,29.4%,63.6%,22,79,14,21,8,31,19,48,12,21,19,6,3,27.9%,25.8%,66.7%
6518382,2025-11-06,2026,383,Evansville,False,614,Southeast Mo. St.,66,71,22,79,14,21,8,31,19,48,12,21,19,6,3,27.9%,25.8%,66.7%,26,65,14,22,5,17,6,35,9,18,18,9,6,40.0%,29.4%,63.6%
6518411,2025-11-06,2026,2145,Georgia Tech,True,2304,Radford,82,36,28,56,23,31,3,16,13,51,24,14,18,7,3,50.0%,18.8%,74.2%,12,54,9,18,3,22,7,23,10,16,18,7,1,22.2%,13.6%,50.0%
6518411,2025-11-06,2026,2304,Radford,False,2145,Georgia Tech,36,82,12,54,9,18,3,22,7,23,10,16,18,7,1,22.2%,13.6%,50.0%,28,56,23,31,3,16,13,51,24,14,18,7,3,50.0%,18.8%,74.2%
6518510,2025-11-06,2026,776,Kentucky,True,548,Monmouth,104,46,39,67,9,13,17,36,12,42,26,8,13,7,8,5821.0%,4722.0%,6923.0%,17,61,7,13,5,25,15,31,5,15,16,2,1,2787.0%,2000.0%,5385.0%
6518510,2025-11-06,2026,548,Monmouth,False,776,Kentucky,46,104,17,61,7,13,5,25,15,31,5,15,16,2,1,2787.0%,2000.0%,5385.0%,39,67,9,13,17,36,12,42,26,8,13,7,8,5821.0%,4722.0%,6923.0%
6518757,2025-11-06,2026,1638,North Ala.,True,54033,Fisk,75,42,33,79,3,5,6,32,21,51,16,17,20,8,9,41.8%,18.8%,60.0%,15,54,11,21,1,8,11,37,5,23,14,6,0,27.8%,12.5%,52.4%
6518757,2025-11-06,2026,54033,Fisk,False,1638,North Ala.,42,75,15,54,11,21,1,8,11,37,5,23,14,6,0,27.8%,12.5%,52.4%,33,79,3,5,6,32,21,51,16,17,20,8,9,41.8%,18.8%,60.0%
6518822,2025-11-06,2026,967,Tulane,True,1170,Missouri,69,77,29,70,6,13,5,24,14,44,18,21,15,11,2,41.4%,20.8%,46.2%,24,61,18,21,11,29,7,38,16,19,14,10,2,39.3%,37.9%,85.7%
6518822,2025-11-06,2026,1170,Missouri,False,967,Tulane,77,69,24,61,18,21,11,29,7,38,16,19,14,10,2,39.3%,37.9%,85.7%,29,70,6,13,5,24,14,44,18,21,15,11,2,41.4%,20.8%,46.2%
6519143,2025-11-06,2026,474,Boston College,True,1952,New Hampshire,69,57,21,56,19,23,8,20,11,36,12,11,16,11,2,37.5%,40.0%,82.6%,19,48,13,19,6,18,6,32,9,17,15,5,2,39.6%,33.3%,68.4%
6519143,2025-11-06,2026,1952,New Hampshire,False,474,Boston College,57,69,19,48,13,19,6,18,6,32,9,17,15,5,2,39.6%,33.3%,68.4%,21,56,19,23,8,20,11,36,12,11,16,11,2,37.5%,40.0%,82.6%
6519210,2025-11-06,2026,1347,TCU,True,911,N.C. A&T,82,43,32,68,7,11,11,35,19,47,24,16,19,7,12,47.1%,31.4%,63.6%,14,52,12,23,3,13,12,31,11,21,13,8,1,26.9%,23.1%,52.2%
6519210,2025-11-06,2026,911,N.C. A&T,False,1347,TCU,43,82,14,52,12,23,3,13,12,31,11,21,13,8,1,26.9%,23.1%,52.2%,32,68,7,11,11,35,19,47,24,16,19,7,12,47.1%,31.4%,63.6%
6519297,2025-11-06,2026,2321,Saint Louis,True,1164,Middle Tenn.,55,73,19,56,11,17,6,19,10,34,13,18,25,9,7,33.9%,31.6%,64.7%,20,53,26,31,7,21,12,41,8,17,16,9,4,37.7%,33.3%,83.9%
6519297,2025-11-06,2026,1164,Middle Tenn.,False,2321,Saint Louis,73,55,20,53,26,31,7,21,12,41,8,17,16,9,4,37.7%,33.3%,83.9%,19,56,11,17,6,19,10,34,13,18,25,9,7,33.9%,31.6%,64.7%
6519389,2025-11-06,2026,101,Mercer,True,2424,Clemson,51,72,18,54,10,16,5,13,5,19,4,6,17,6,1,33.3%,38.5%,62.5%,27,50,8,12,10,21,11,44,17,15,18,3,2,54.0%,47.6%,66.7%
6519389,2025-11-06,2026,2424,Clemson,False,101,Mercer,72,51,27,50,8,12,10,21,11,44,17,15,18,3,2,54.0%,47.6%,66.7%,18,54,10,16,5,13,5,19,4,6,17,6,1,33.3%,38.5%,62.5%
6519496,2025-11-06,2026,222,Oklahoma St.,True,18537,Langston,105,35,36,67,15,19,18,39,19,47,26,15,19,15,8,53.7%,46.2%,79.0%,9,43,15,22,2,10,7,19,3,23,15,7,1,20.9%,20.0%,68.2%
6519496,2025-11-06,2026,18537,Langston,False,222,Oklahoma St.,35,105,9,43,15,22,2,10,7,19,3,23,15,7,1,20.9%,20.0%,68.2%,36,67,15,19,18,39,19,47,26,15,19,15,8,53.7%,46.2%,79.0%
6519587,2025-11-06,2026,248,Rider,True,780,Lafayette,65,58,25,63,5,7,10,23,11,38,14,17,19,9,6,39.7%,43.5%,71.4%,20,58,16,20,2,14,11,38,3,15,10,7,5,34.5%,14.3%,80.0%
6519587,2025-11-06,2026,780,Lafayette,False,248,Rider,58,65,20,58,16,20,2,14,11,38,3,15,10,7,5,34.5%,14.3%,80.0%,25,63,5,7,10,23,11,38,14,17,19,9,6,39.7%,43.5%,71.4%
6519642,2025-11-06,2026,420,James Madison,True,2142,George Mason,57,72,21,78,11,18,4,29,25,53,9,19,15,14,2,26.9%,13.8%,61.1%,24,61,10,15,14,30,9,45,15,22,20,11,8,39.3%,46.7%,66.7%
6519642,2025-11-06,2026,2142,George Mason,False,420,James Madison,72,57,24,61,10,15,14,30,9,45,15,22,20,11,8,39.3%,46.7%,66.7%,21,78,11,18,4,29,25,53,9,19,15,14,2,26.9%,13.8%,61.1%
6519654,2025-11-06,2026,2438,Duquesne,True,2329,Slippery Rock,108,53,39,85,18,23,12,23,26,57,19,10,13,15,4,45.9%,52.2%,78.3%,20,59,3,4,10,29,8,29,13,29,18,5,6,33.9%,34.5%,75.0%
6519654,2025-11-06,2026,2329,Slippery Rock,False,2438,Duquesne,53,108,20,59,3,4,10,29,8,29,13,29,18,5,6,33.9%,34.5%,75.0%,39,85,18,23,12,23,26,57,19,10,13,15,4,45.9%,52.2%,78.3%
6519707,2025-11-06,2026,629,Texas Tech,True,1349,UTSA,79,52,26,61,16,25,11,30,12,37,17,19,25,13,5,42.6%,36.7%,64.0%,14,52,20,28,4,22,15,43,6,27,23,7,5,26.9%,18.2%,71.4%
6519707,2025-11-06,2026,1349,UTSA,False,629,Texas Tech,52,79,14,52,20,28,4,22,15,43,6,27,23,7,5,26.9%,18.2%,71.4%,26,61,16,25,11,30,12,37,17,19,25,13,5,42.6%,36.7%,64.0%
6519725,2025-11-06,2026,2015,Texas Southern,True,17565,Wiley,69,55,22,74,21,34,4,27,21,51,12,25,23,10,6,29.7%,14.8%,61.8%,19,59,15,24,2,19,14,51,7,30,29,10,2,32.2%,10.5%,62.5%
6519725,2025-11-06,2026,17565,Wiley,False,2015,Texas Southern,55,69,19,59,15,24,2,19,14,51,7,30,29,10,2,32.2%,10.5%,62.5%,22,74,21,34,4,27,21,51,12,25,23,10,6,29.7%,14.8%,61.8%
6519794,2025-11-06,2026,1622,Charlotte,True,1772,Campbell,61,50,22,71,10,14,7,24,32,57,12,13,10,12,4,31.0%,29.2%,71.4%,19,57,6,8,6,29,14,33,7,14,12,3,5,33.3%,20.7%,75.0%
6519794,2025-11-06,2026,1772,Campbell,False,1622,Charlotte,50,61,19,57,6,8,6,29,14,33,7,14,12,3,5,33.3%,20.7%,75.0%,22,71,10,14,7,24,32,57,12,13,10,12,4,31.0%,29.2%,71.4%
6519994,2025-11-06,2026,2117,Davidson,True,1571,William & Mary,71,50,25,50,13,17,8,16,6,33,15,14,17,5,6,50.0%,50.0%,76.5%,17,56,9,14,7,20,12,32,5,19,20,4,4,30.4%,35.0%,64.3%
6519994,2025-11-06,2026,1571,William & Mary,False,2117,Davidson,50,71,17,56,9,14,7,20,12,32,5,19,20,4,4,30.4%,35.0%,64.3%,25,50,13,17,8,16,6,33,15,14,17,5,6,50.0%,50.0%,76.5%
6520048,2025-11-06,2026,789,Loyola Maryland,True,1517,La Salle,59,71,24,54,8,17,3,18,8,28,16,21,24,12,1,44.4%,16.7%,47.1%,26,52,17,28,2,10,11,35,16,21,13,12,1,50.0%,20.0%,60.7%
6520048,2025-11-06,2026,1517,La Salle,False,789,Loyola Maryland,71,59,26,52,17,28,2,10,11,35,16,21,13,12,1,50.0%,20.0%,60.7%,24,54,8,17,3,18,8,28,16,21,24,12,1,44.4%,16.7%,47.1%
6520060,2025-11-06,2026,1805,Georgia,True,49,Furman,91,45,35,71,14,19,7,15,18,51,17,19,19,14,3,49.3%,46.7%,73.7%,15,63,9,17,6,29,18,40,6,26,18,10,6,23.8%,20.7%,52.9%
6520060,2025-11-06,2026,49,Furman,False,1805,Georgia,45,91,15,63,9,17,6,29,18,40,6,26,18,10,6,23.8%,20.7%,52.9%,35,71,14,19,7,15,18,51,17,19,19,14,3,49.3%,46.7%,73.7%
6520077,2025-11-06,2026,1187,Binghamton,True,2535,Bloomsburg,92,44,33,65,21,24,5,16,14,38,16,17,22,25,0,50.8%,31.3%,87.5%,12,43,16,25,4,13,11,31,8,33,20,8,2,27.9%,30.8%,64.0%
6520077,2025-11-06,2026,2535,Bloomsburg,False,1187,Binghamton,44,92,12,43,16,25,4,13,11,31,8,33,20,8,2,27.9%,30.8%,64.0%,33,65,21,24,5,16,14,38,16,17,22,25,0,50.8%,31.3%,87.5%
6520102,2025-11-06,2026,702,UCLA,True,1063,UC Santa Barbara,87,50,30,61,17,18,10,30,14,43,22,14,14,10,3,49.2%,33.3%,94.4%,21,58,4,5,4,27,7,24,8,17,19,3,1,36.2%,14.8%,80.0%
6520102,2025-11-06,2026,1063,UC Santa Barbara,False,702,UCLA,50,87,21,58,4,5,4,27,7,24,8,17,19,3,1,36.2%,14.8%,80.0%,30,61,17,18,10,30,14,43,22,14,14,10,3,49.2%,33.3%,94.4%
6531047,2025-11-06,2026,1263,Omaha,True,53959,St. Mary (NE),88,47,31,76,12,17,14,37,19,52,22,12,15,8,3,40.8%,37.8%,70.6%,17,56,10,13,3,18,6,29,9,19,14,6,3,30.4%,16.7%,76.9%
6531047,2025-11-06,2026,53959,St. Mary (NE),False,1263,Omaha,47,88,17,56,10,13,3,18,6,29,9,19,14,6,3,30.4%,16.7%,76.9%,31,76,12,17,14,37,19,52,22,12,15,8,3,40.8%,37.8%,70.6%
6531214,2025-11-06,2026,1755,USC Upstate,True,1220,Erskine,76,54,27,68,12,20,10,25,19,62,21,22,15,6,9,39.7%,40.0%,60.0%,20,70,6,18,8,31,13,38,13,16,22,13,2,28.6%,25.8%,33.3%
6531214,2025-11-06,2026,1220,Erskine,False,1755,USC Upstate,54,76,20,70,6,18,8,31,13,38,13,16,22,13,2,28.6%,25.8%,33.3%,27,68,12,20,10,25,19,62,21,22,15,6,9,39.7%,40.0%,60.0%
6534390,2025-11-06,2026,1510,Jacksonville,True,2455,Florida Tech,75,47,27,64,15,21,6,17,17,45,18,18,13,11,6,42.2%,35.3%,71.4%,16,57,8,10,7,24,6,27,8,20,16,12,3,28.1%,29.2%,80.0%
6534390,2025-11-06,2026,2455,Florida Tech,False,1510,Jacksonville,47,75,16,57,8,10,7,24,6,27,8,20,16,12,3,28.1%,29.2%,80.0%,27,64,15,21,6,17,17,45,18,18,13,11,6,42.2%,35.3%,71.4%
6515062,2025-11-07,2026,2342,Temple,True,1489,George Washington,86,50,31,68,12,14,12,19,18,48,21,14,16,10,0,45.6%,63.2%,85.7%,20,58,7,12,3,17,10,31,10,15,15,4,4,34.5%,17.6%,58.3%
6515062,2025-11-07,2026,1489,George Washington,False,2342,Temple,50,86,20,58,7,12,3,17,10,31,10,15,15,4,4,34.5%,17.6%,58.3%,31,68,12,14,12,19,18,48,21,14,16,10,0,45.6%,63.2%,85.7%
6515076,2025-11-07,2026,2093,UC Davis,True,66,Idaho,89,76,31,66,13,17,14,30,10,44,17,16,14,7,5,47.0%,46.7%,76.5%,29,81,11,18,7,24,21,47,17,15,17,8,3,35.8%,29.2%,61.1%
6515076,2025-11-07,2026,66,Idaho,False,2093,UC Davis,76,89,29,81,11,18,7,24,21,47,17,15,17,8,3,35.8%,29.2%,61.1%,31,66,13,17,14,30,10,44,17,16,14,7,5,47.0%,46.7%,76.5%
6515100,2025-11-07,2026,566,NIU,True,144,Milwaukee,65,76,23,57,15,21,4,16,11,33,11,20,29,9,1,40.4%,25.0%,71.4%,22,45,23,34,9,17,7,33,12,18,19,8,4,48.9%,52.9%,67.7%
6515100,2025-11-07,2026,144,Milwaukee,False,566,NIU,76,65,22,45,23,34,9,17,7,33,12,18,19,8,4,48.9%,52.9%,67.7%,23,57,15,21,4,16,11,33,11,20,29,9,1,40.4%,25.0%,71.4%
6515128,2025-11-07,2026,1522,Liberty,True,1468,East Carolina,69,53,24,45,11,16,10,18,8,41,19,25,18,9,3,53.3%,55.6%,68.8%,17,63,15,21,4,27,16,31,7,14,22,7,1,27.0%,14.8%,71.4%
6515128,2025-11-07,2026,1468,East Carolina,False,1522,Liberty,53,69,17,63,15,21,4,27,16,31,7,14,22,7,1,27.0%,14.8%,71.4%,24,45,11,16,10,18,8,41,19,25,18,9,3,53.3%,55.6%,68.8%
6515165,2025-11-07,2026,2650,South Fla.,True,2175,LIU,79,72,31,72,15,23,2,11,21,48,16,11,17,5,2,43.1%,18.2%,65.2%,26,60,9,15,11,25,8,32,12,14,22,4,2,43.3%,44.0%,60.0%
6515165,2025-11-07,2026,2175,LIU,False,2650,South Fla.,72,79,26,60,9,15,11,25,8,32,12,14,22,4,2,43.3%,44.0%,60.0%,31,72,15,23,2,11,21,48,16,11,17,5,2,43.1%,18.2%,65.2%
6515297,2025-11-07,2026,1856,Alabama A&M,True,2200,Ole Miss,45,84,16,44,12,19,1,6,11,35,5,31,25,4,2,36.4%,16.7%,63.2%,28,62,21,30,7,24,16,37,15,14,22,13,6,45.2%,29.2%,70.0%
6515297,2025-11-07,2026,2200,Ole Miss,False,1856,Alabama A&M,84,45,28,62,21,30,7,24,16,37,15,14,22,13,6,45.2%,29.2%,70.0%,16,44,12,19,1,6,11,35,5,31,25,4,2,36.4%,16.7%,63.2%
6515361,2025-11-07,2026,618,Southern Miss.,True,17571,William Carey,92,80,33,70,16,21,10,22,15,39,22,10,20,8,4,47.1%,45.5%,76.2%,27,68,17,23,9,23,16,39,18,13,14,5,2,39.7%,39.1%,73.9%
6515361,2025-11-07,2026,17571,William Carey,False,618,Southern Miss.,80,92,27,68,17,23,9,23,16,39,18,13,14,5,2,39.7%,39.1%,73.9%,33,70,16,21,10,22,15,39,22,10,20,8,4,47.1%,45.5%,76.2%
6515726,2025-11-07,2026,2658,Louisiana,True,2436,Delta St.,68,76,21,63,22,31,4,14,13,34,6,16,20,9,2,33.3%,28.6%,71.0%,26,61,20,30,4,19,18,53,11,22,27,11,1,42.6%,21.1%,66.7%
6515726,2025-11-07,2026,2436,Delta St.,False,2658,Louisiana,76,68,26,61,20,30,4,19,18,53,11,22,27,11,1,42.6%,21.1%,66.7%,21,63,22,31,4,14,13,34,6,16,20,9,2,33.3%,28.6%,71.0%
6515799,2025-11-07,2026,761,Indiana,True,758,UIC,72,56,28,60,7,9,9,22,9,34,15,8,18,3,1,46.7%,40.9%,77.8%,23,54,8,18,2,9,10,33,6,12,19,4,0,42.6%,22.2%,44.4%
6515799,2025-11-07,2026,758,UIC,False,761,Indiana,56,72,23,54,8,18,2,9,10,33,6,12,19,4,0,42.6%,22.2%,44.4%,28,60,7,9,9,22,9,34,15,8,18,3,1,46.7%,40.9%,77.8%
6515832,2025-11-07,2026,2284,North Dakota St.,True,2462,Gonzaga,66,81,22,54,19,28,3,20,8,28,8,14,22,7,1,40.7%,15.0%,67.9%,29,60,15,23,8,12,12,37,12,16,27,7,0,48.3%,66.7%,65.2%
6515832,2025-11-07,2026,2462,Gonzaga,False,2284,North Dakota St.,81,66,29,60,15,23,8,12,12,37,12,16,27,7,0,48.3%,66.7%,65.2%,22,54,19,28,3,20,8,28,8,14,22,7,1,40.7%,15.0%,67.9%
