gameId,date,season,stage,teamId,team,isHome,opponentId,opponent,playerId,player,jersey,position,starter,subbedIn,subbedOut,formationPlace,appearances,foulsCommitted,foulsSuffered,ownGoals,redCards,subIns,yellowCards,goalsConceded,saves,shotsFaced,goalAssists,shotsOnTarget,totalGoals,totalShots,offsides
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,345769,Lee Gi-Hyuk,3,CD-L,True,False,False,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,297788,Lee Han-Beom,2,CD-R,True,False,False,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,256598,Paik Seung-Ho,8,CM-L,True,False,True,8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,280061,Hwang In-Beom,6,CM-R,True,False,True,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,2.0,1.0,3.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,297270,Lee Tae-Seok,13,LM,True,False,True,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,302793,Seol Young-Woo,22,RM,True,False,False,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,149945,Son Heung-Min,7,F,True,False,True,9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,6.0,1.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,134103,Lee Jae-Sung,10,CF-L,True,False,True,11,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,2.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,274197,Lee Kang-In,19,CF-R,True,False,False,10,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,362208,Bae Jun-Ho,17,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,90721,Kim Jin-Gyu,24,SUB,False,True,False,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,286268,Kim Tae-Hyeon,5,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,271702,Lee Dong-Gyeong,26,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,304793,Jens Castrop,23,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,256724,Song Bum-Keun,12,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,237224,Hwang Hee-Chan,11,SUB,False,True,False,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,303464,Cho Gue-Sung,9,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,297791,Eom Ji-Sung,25,SUB,False,True,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,230244,Jo Hyeon-Woo,21,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,350711,Yang Hyun-Jun,20,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,280060,Kim Moon-Hwan,15,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,3098209,Cho Wi-Je,14,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,336178,Park Jin-Seop,16,SUB,False,True,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,302434,Oh Hyeon-Gyu,18,SUB,False,True,False,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0
760416,2026-06-12,2026,group-stage,206,Canada,True,452,Bosnia-Herzegovina,159382,Maxime Crépeau,16,G,True,False,False,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
760416,2026-06-12,2026,group-stage,206,Canada,True,452,Bosnia-Herzegovina,238712,Derek Cornelius,13,CD-L,True,False,False,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
760416,2026-06-12,2026,group-stage,206,Canada,True,452,Bosnia-Herzegovina,365345,Luc de Fougerolles,4,CD-R,True,False,False,5,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760416,2026-06-12,2026,group-stage,206,Canada,True,452,Bosnia-Herzegovina,230626,Richie Laryea,22,LB,True,False,False,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0
760416,2026-06-12,2026,group-stage,206,Canada,True,452,Bosnia-Herzegovina,293691,Alistair Johnston,2,RB,True,False,False,2,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
760416,2026-06-12,2026,group-stage,206,Canada,True,452,Bosnia-Herzegovina,270505,Stephen Eustáquio,7,CM-L,True,False,True,8,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
760416,2026-06-12,2026,group-stage,206,Canada,True,452,Bosnia-Herzegovina,325001,Ismaël Koné,8,CM-R,True,False,False,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
