season,seasonType,week,poll,rank,team,conference,points
2016,regular,9,AFCA Division II Coaches Poll,15,Assumption,Northeast 10,326
2016,regular,9,AFCA Division II Coaches Poll,16,UNC Pembroke,Independent DII,301
2016,regular,9,AFCA Division II Coaches Poll,17,Fairmont State,Mountain East,288
2016,regular,9,AFCA Division II Coaches Poll,18,Minnesota Duluth,Northern Sun,236
2016,regular,9,AFCA Division II Coaches Poll,19,Ferris State,GLIAC,201
2016,regular,9,AFCA Division II Coaches Poll,20,Newberry,South Atlantic,180
2016,regular,9,AFCA Division II Coaches Poll,21,Ashland,GLIAC,134
2016,regular,9,AFCA Division II Coaches Poll,22,Southwest Baptist,Great Lakes,110
2016,regular,9,AFCA Division II Coaches Poll,23,Valdosta State,Gulf South,58
2016,regular,9,AFCA Division II Coaches Poll,24,Edinboro University,Pennsylvania State Athletic,56
2016,regular,9,AFCA Division II Coaches Poll,25,Central Missouri,Mid America,44
2016,regular,9,AP Top 25,1,Alabama,SEC,1524
2016,regular,9,AP Top 25,2,Michigan,Big Ten,1446
2016,regular,9,AP Top 25,3,Clemson,ACC,1382
2016,regular,9,AP Top 25,4,Washington,Pac-12,1373
2016,regular,9,AP Top 25,5,Louisville,ACC,1276
2016,regular,9,AP Top 25,6,Ohio State,Big Ten,1143
2016,regular,9,AP Top 25,7,Nebraska,Big Ten,1083
2016,regular,9,AP Top 25,8,Baylor,Big 12,1063
2016,regular,9,AP Top 25,9,Texas A&M,SEC,1007
2016,regular,9,AP Top 25,10,West Virginia,Big 12,997
2016,regular,9,AP Top 25,11,Wisconsin,Big Ten,980
2016,regular,9,AP Top 25,12,Florida State,ACC,725
2016,regular,9,AP Top 25,13,Boise State,Mountain West,716
2016,regular,9,AP Top 25,14,Florida,SEC,654
2016,regular,9,AP Top 25,15,Auburn,SEC,641
2016,regular,9,AP Top 25,16,Oklahoma,Big 12,626
2016,regular,9,AP Top 25,17,Utah,Pac-12,584
2016,regular,9,AP Top 25,18,Tennessee,SEC,572
2016,regular,9,AP Top 25,19,LSU,SEC,352
2016,regular,9,AP Top 25,20,Western Michigan,Mid-American,349
2016,regular,9,AP Top 25,21,North Carolina,ACC,328
2016,regular,9,AP Top 25,22,Navy,American Athletic,251
2016,regular,9,AP Top 25,23,Colorado,Pac-12,207
2016,regular,9,AP Top 25,24,Penn State,Big Ten,193
2016,regular,9,AP Top 25,25,Virginia Tech,ACC,110
2016,regular,9,Coaches Poll,1,Alabama,SEC,1599
2016,regular,9,Coaches Poll,2,Michigan,Big Ten,1486
2016,regular,9,Coaches Poll,3,Clemson,ACC,1485
2016,regular,9,Coaches Poll,4,Washington,Pac-12,1434
2016,regular,9,Coaches Poll,5,Louisville,ACC,1321
2016,regular,9,Coaches Poll,6,Baylor,Big 12,1194
2016,regular,9,Coaches Poll,6,Nebraska,Big Ten,1194
2016,regular,9,Coaches Poll,8,Ohio State,Big Ten,1137
2016,regular,9,Coaches Poll,9,West Virginia,Big 12,1007
2016,regular,9,Coaches Poll,10,Texas A&M,SEC,979
2016,regular,9,Coaches Poll,11,Wisconsin,Big Ten,963
2016,regular,9,Coaches Poll,12,Florida,SEC,821
2016,regular,9,Coaches Poll,13,Boise State,Mountain West,776
2016,regular,9,Coaches Poll,14,Florida State,ACC,767
2016,regular,9,Coaches Poll,15,Oklahoma,Big 12,692
2016,regular,9,Coaches Poll,16,Utah,Pac-12,664
2016,regular,9,Coaches Poll,17,Auburn,SEC,552
2016,regular,9,Coaches Poll,18,Tennessee,SEC,523
2016,regular,9,Coaches Poll,19,LSU,SEC,424
2016,regular,9,Coaches Poll,20,North Carolina,ACC,388
2016,regular,9,Coaches Poll,21,Western Michigan,Mid-American,352
2016,regular,9,Coaches Poll,22,Navy,American Athletic,243
2016,regular,9,Coaches Poll,23,Colorado,Pac-12,242
2016,regular,9,Coaches Poll,24,Houston,American Athletic,144
2016,regular,9,Coaches Poll,25,Virginia Tech,ACC,116
2016,regular,9,FCS Coaches Poll,1,Sam Houston,Southland,646
2016,regular,9,FCS Coaches Poll,2,Jacksonville State,OVC,620
2016,regular,9,FCS Coaches Poll,3,Eastern Washington,Big Sky,585
2016,regular,9,FCS Coaches Poll,4,North Dakota State,MVFC,574
2016,regular,9,FCS Coaches Poll,5,James Madison,CAA,533
2016,regular,9,FCS Coaches Poll,6,Richmond,CAA,507
2016,regular,9,FCS Coaches Poll,7,The Citadel,Southern,503
2016,regular,9,FCS Coaches Poll,8,Chattanooga,Southern,457
2016,regular,9,FCS Coaches Poll,9,Charleston Southern,Big South,439
2016,regular,9,FCS Coaches Poll,10,South Dakota State,MVFC,433
2016,regular,9,FCS Coaches Poll,11,North Carolina A&T,MEAC,355
2016,regular,9,FCS Coaches Poll,12,North Dakota,Big Sky,327
2016,regular,9,FCS Coaches Poll,13,Villanova,CAA,296
2016,regular,9,FCS Coaches Poll,14,Youngstown State,MVFC,282
2016,regular,9,FCS Coaches Poll,15,Western Illinois,MVFC,276
2016,regular,9,FCS Coaches Poll,16,Montana,Big Sky,272
2016,regular,9,FCS Coaches Poll,17,Cal Poly,Big Sky,242
2016,regular,9,FCS Coaches Poll,18,Central Arkansas,Southland,241
2016,regular,9,FCS Coaches Poll,19,Samford,Southern,208
2016,regular,9,FCS Coaches Poll,20,Stony Brook,CAA,148
2016,regular,9,FCS Coaches Poll,21,Grambling,SWAC,138
2016,regular,9,FCS Coaches Poll,22,Eastern Illinois,OVC,95
2016,regular,9,FCS Coaches Poll,23,Harvard,Ivy,74
2016,regular,9,FCS Coaches Poll,24,Lehigh,Patriot,41
2016,regular,9,FCS Coaches Poll,25,South Dakota,MVFC,34
2016,regular,10,AFCA Division II Coaches Poll,1,Northwest Missouri St,Mid America,750
2016,regular,10,AFCA Division II Coaches Poll,2,Grand Valley State University,GLIAC,712
2016,regular,10,AFCA Division II Coaches Poll,3,Shepherd,Mountain East,690
2016,regular,10,AFCA Division II Coaches Poll,4,Sioux Falls,Northern Sun,661
2016,regular,10,AFCA Division II Coaches Poll,5,Harding University,Great American,613
2016,regular,10,AFCA Division II Coaches Poll,6,PennWest California,Pennsylvania State Athletic,600
2016,regular,10,AFCA Division II Coaches Poll,7,North Alabama,Gulf South,576
2016,regular,10,AFCA Division II Coaches Poll,8,East Texas A&M,Lone Star,530
2016,regular,10,AFCA Division II Coaches Poll,9,Emporia State University,Mid America,496
2016,regular,10,AFCA Division II Coaches Poll,10,LIU Post,Northeast 10,480
2016,regular,10,AFCA Division II Coaches Poll,11,Indiana-Pennsylvania,Pennsylvania State Athletic,447
2016,regular,10,AFCA Division II Coaches Poll,12,Midwestern State,Lone Star,417
2016,regular,10,AFCA Division II Coaches Poll,13,Azusa Pacific,Great Northwest,374
2016,regular,10,AFCA Division II Coaches Poll,14,Tuskegee,SIAC,350
2016,regular,10,AFCA Division II Coaches Poll,15,Assumption,Northeast 10,334
2016,regular,10,AFCA Division II Coaches Poll,16,UNC Pembroke,Independent DII,300
2016,regular,10,AFCA Division II Coaches Poll,17,Minnesota Duluth,Northern Sun,273
2016,regular,10,AFCA Division II Coaches Poll,18,Ferris State,GLIAC,219
2016,regular,10,AFCA Division II Coaches Poll,19,Newberry,South Atlantic,206
2016,regular,10,AFCA Division II Coaches Poll,20,Ashland,GLIAC,161
2016,regular,10,AFCA Division II Coaches Poll,21,Southwest Baptist,Great Lakes,137
2016,regular,10,AFCA Division II Coaches Poll,22,Fairmont State,Mountain East,119
2016,regular,10,AFCA Division II Coaches Poll,23,Valdosta State,Gulf South,98
2016,regular,10,AFCA Division II Coaches Poll,24,Central Missouri,Mid America,85
2016,regular,10,AFCA Division II Coaches Poll,25,Colorado School Of Mines,Rocky Mountain,44
2016,regular,10,AP Top 25,1,Alabama,SEC,1524
2016,regular,10,AP Top 25,2,Michigan,Big Ten,1435
2016,regular,10,AP Top 25,3,Clemson,ACC,1401
2016,regular,10,AP Top 25,4,Washington,Pac-12,1369
2016,regular,10,AP Top 25,5,Louisville,ACC,1262
2016,regular,10,AP Top 25,6,Ohio State,Big Ten,1207
2016,regular,10,AP Top 25,7,Texas A&M,SEC,1150
2016,regular,10,AP Top 25,8,Wisconsin,Big Ten,1122
2016,regular,10,AP Top 25,9,Nebraska,Big Ten,951
2016,regular,10,AP Top 25,10,Florida,SEC,929
2016,regular,10,AP Top 25,11,Auburn,SEC,927
2016,regular,10,AP Top 25,12,Oklahoma,Big 12,835
2016,regular,10,AP Top 25,13,Baylor,Big 12,693
2016,regular,10,AP Top 25,14,West Virginia,Big 12,620
2016,regular,10,AP Top 25,15,LSU,SEC,586
2016,regular,10,AP Top 25,16,Utah,Pac-12,506
2016,regular,10,AP Top 25,17,Western Michigan,Mid-American,481
2016,regular,10,AP Top 25,18,North Carolina,ACC,423
2016,regular,10,AP Top 25,19,Florida State,ACC,409
2016,regular,10,AP Top 25,20,Penn State,Big Ten,390
2016,regular,10,AP Top 25,21,Colorado,Pac-12,375
2016,regular,10,AP Top 25,22,Oklahoma State,Big 12,355
2016,regular,10,AP Top 25,23,Virginia Tech,ACC,345
2016,regular,10,AP Top 25,24,Boise State,Mountain West,203
2016,regular,10,AP Top 25,25,Washington State,Pac-12,139
2016,regular,10,Coaches Poll,1,Alabama,SEC,1599
2016,regular,10,Coaches Poll,2,Michigan,Big Ten,1492
2016,regular,10,Coaches Poll,3,Clemson,ACC,1488
2016,regular,10,Coaches Poll,4,Washington,Pac-12,1434
2016,regular,10,Coaches Poll,5,Louisville,ACC,1322
2016,regular,10,Coaches Poll,6,Ohio State,Big Ten,1269
2016,regular,10,Coaches Poll,7,Texas A&M,SEC,1207
2016,regular,10,Coaches Poll,8,Wisconsin,Big Ten,1147
2016,regular,10,Coaches Poll,9,Florida,SEC,1039
2016,regular,10,Coaches Poll,10,Nebraska,Big Ten,963
2016,regular,10,Coaches Poll,11,Oklahoma,Big 12,907
2016,regular,10,Coaches Poll,12,Auburn,SEC,896
2016,regular,10,Coaches Poll,13,Baylor,Big 12,810
2016,regular,10,Coaches Poll,14,LSU,SEC,652
2016,regular,10,Coaches Poll,15,West Virginia,Big 12,642
2016,regular,10,Coaches Poll,16,Utah,Pac-12,523
2016,regular,10,Coaches Poll,17,North Carolina,ACC,500
2016,regular,10,Coaches Poll,18,Western Michigan,Mid-American,448
2016,regular,10,Coaches Poll,19,Florida State,ACC,432
2016,regular,10,Coaches Poll,20,Colorado,Pac-12,394
2016,regular,10,Coaches Poll,21,Virginia Tech,ACC,335
2016,regular,10,Coaches Poll,22,Oklahoma State,Big 12,298
2016,regular,10,Coaches Poll,23,Penn State,Big Ten,296
2016,regular,10,Coaches Poll,24,Boise State,Mountain West,266
2016,regular,10,Coaches Poll,25,Washington State,Pac-12,146
2016,regular,10,FCS Coaches Poll,1,Sam Houston,Southland,644
2016,regular,10,FCS Coaches Poll,2,Jacksonville State,OVC,621
2016,regular,10,FCS Coaches Poll,3,Eastern Washington,Big Sky,593
2016,regular,10,FCS Coaches Poll,4,North Dakota State,MVFC,575
2016,regular,10,FCS Coaches Poll,5,James Madison,CAA,540
2016,regular,10,FCS Coaches Poll,6,Richmond,CAA,516
2016,regular,10,FCS Coaches Poll,7,The Citadel,Southern,504
2016,regular,10,FCS Coaches Poll,8,Chattanooga,Southern,464
2016,regular,10,FCS Coaches Poll,9,Charleston Southern,Big South,442
2016,regular,10,FCS Coaches Poll,10,North Carolina A&T,MEAC,398
2016,regular,10,FCS Coaches Poll,11,North Dakota,Big Sky,374
2016,regular,10,FCS Coaches Poll,12,Villanova,CAA,336
2016,regular,10,FCS Coaches Poll,13,Youngstown State,MVFC,326
2016,regular,10,FCS Coaches Poll,14,Western Illinois,MVFC,308
2016,regular,10,FCS Coaches Poll,15,South Dakota State,MVFC,279
2016,regular,10,FCS Coaches Poll,16,Cal Poly,Big Sky,272
2016,regular,10,FCS Coaches Poll,17,Central Arkansas,Southland,268
2016,regular,10,FCS Coaches Poll,18,Samford,Southern,181
2016,regular,10,FCS Coaches Poll,19,Grambling,SWAC,162
2016,regular,10,FCS Coaches Poll,20,Montana,Big Sky,151
2016,regular,10,FCS Coaches Poll,21,Lehigh,Patriot,125
2016,regular,10,FCS Coaches Poll,22,Harvard,Ivy,100
2016,regular,10,FCS Coaches Poll,23,New Hampshire,CAA,90
2016,regular,10,FCS Coaches Poll,24,Eastern Illinois,OVC,49
2016,regular,10,FCS Coaches Poll,25,Stony Brook,CAA,24
2016,regular,10,Playoff Committee Rankings,1,Alabama,SEC,0
2016,regular,10,Playoff Committee Rankings,2,Clemson,ACC,0
2016,regular,10,Playoff Committee Rankings,3,Michigan,Big Ten,0
2016,regular,10,Playoff Committee Rankings,4,Texas A&M,SEC,0
2016,regular,10,Playoff Committee Rankings,5,Washington,Pac-12,0
2016,regular,10,Playoff Committee Rankings,6,Ohio State,Big Ten,0
2016,regular,10,Playoff Committee Rankings,7,Louisville,ACC,0
2016,regular,10,Playoff Committee Rankings,8,Wisconsin,Big Ten,0
2016,regular,10,Playoff Committee Rankings,9,Auburn,SEC,0
2016,regular,10,Playoff Committee Rankings,10,Nebraska,Big Ten,0
2016,regular,10,Playoff Committee Rankings,11,Florida,SEC,0
2016,regular,10,Playoff Committee Rankings,12,Penn State,Big Ten,0
2016,regular,10,Playoff Committee Rankings,13,LSU,SEC,0
2016,regular,10,Playoff Committee Rankings,14,Oklahoma,Big 12,0
2016,regular,10,Playoff Committee Rankings,15,Colorado,Pac-12,0
2016,regular,10,Playoff Committee Rankings,16,Utah,Pac-12,0
2016,regular,10,Playoff Committee Rankings,17,Baylor,Big 12,0
2016,regular,10,Playoff Committee Rankings,18,Oklahoma State,Big 12,0
2016,regular,10,Playoff Committee Rankings,19,Virginia Tech,ACC,0
2016,regular,10,Playoff Committee Rankings,20,West Virginia,Big 12,0
2016,regular,10,Playoff Committee Rankings,21,North Carolina,ACC,0
2016,regular,10,Playoff Committee Rankings,22,Florida State,ACC,0
2016,regular,10,Playoff Committee Rankings,23,Western Michigan,Mid-American,0
2016,regular,10,Playoff Committee Rankings,24,Boise State,Mountain West,0
2016,regular,10,Playoff Committee Rankings,25,Washington State,Pac-12,0
2016,regular,11,AFCA Division II Coaches Poll,1,Northwest Missouri St,Mid America,750
2016,regular,11,AFCA Division II Coaches Poll,2,Grand Valley State University,GLIAC,714
2016,regular,11,AFCA Division II Coaches Poll,3,Shepherd,Mountain East,688
2016,regular,11,AFCA Division II Coaches Poll,4,Sioux Falls,Northern Sun,657
2016,regular,11,AFCA Division II Coaches Poll,5,Harding University,Great American,617
2016,regular,11,AFCA Division II Coaches Poll,6,PennWest California,Pennsylvania State Athletic,602
2016,regular,11,AFCA Division II Coaches Poll,7,North Alabama,Gulf South,540
2016,regular,11,AFCA Division II Coaches Poll,8,East Texas A&M,Lone Star,530
2016,regular,11,AFCA Division II Coaches Poll,9,Emporia State University,Mid America,506
2016,regular,11,AFCA Division II Coaches Poll,10,LIU Post,Northeast 10,495
2016,regular,11,AFCA Division II Coaches Poll,11,Indiana-Pennsylvania,Pennsylvania State Athletic,444
2016,regular,11,AFCA Division II Coaches Poll,12,UNC Pembroke,Independent DII,401
2016,regular,11,AFCA Division II Coaches Poll,13,Minnesota Duluth,Northern Sun,396
2016,regular,11,AFCA Division II Coaches Poll,14,Newberry,South Atlantic,330
2016,regular,11,AFCA Division II Coaches Poll,15,Ferris State,GLIAC,328
2016,regular,11,AFCA Division II Coaches Poll,16,Ashland,GLIAC,270
2016,regular,11,AFCA Division II Coaches Poll,17,Southwest Baptist,Great Lakes,250
2016,regular,11,AFCA Division II Coaches Poll,18,Fairmont State,Mountain East,248
2016,regular,11,AFCA Division II Coaches Poll,19,Valdosta State,Gulf South,193
2016,regular,11,AFCA Division II Coaches Poll,20,Central Missouri,Mid America,153
2016,regular,11,AFCA Division II Coaches Poll,21,Colorado School Of Mines,Rocky Mountain,139
2016,regular,11,AFCA Division II Coaches Poll,22,Midwestern State,Lone Star,123
2016,regular,11,AFCA Division II Coaches Poll,23,Florida Tech,Gulf South,82
2016,regular,11,AFCA Division II Coaches Poll,24,Colorado Mesa,Rocky Mountain,81
2016,regular,11,AFCA Division II Coaches Poll,24,Azusa Pacific,Great Northwest,81
2016,regular,11,AP Top 25,1,Alabama,SEC,1524
2016,regular,11,AP Top 25,2,Michigan,Big Ten,1432
2016,regular,11,AP Top 25,3,Clemson,ACC,1408
2016,regular,11,AP Top 25,4,Washington,Pac-12,1364
2016,regular,11,AP Top 25,5,Louisville,ACC,1255
2016,regular,11,AP Top 25,6,Ohio State,Big Ten,1245
2016,regular,11,AP Top 25,7,Wisconsin,Big Ten,1159
2016,regular,11,AP Top 25,8,Auburn,SEC,1081
2016,regular,11,AP Top 25,9,Oklahoma,Big 12,996
2016,regular,11,AP Top 25,10,Texas A&M,SEC,820
2016,regular,11,AP Top 25,11,West Virginia,Big 12,805
2016,regular,11,AP Top 25,12,Penn State,Big Ten,752
2016,regular,11,AP Top 25,13,Utah,Pac-12,686
2016,regular,11,AP Top 25,14,Western Michigan,Mid-American,583
2016,regular,11,AP Top 25,15,North Carolina,ACC,559
2016,regular,11,AP Top 25,16,Colorado,Pac-12,550
2016,regular,11,AP Top 25,17,Oklahoma State,Big 12,516
2016,regular,11,AP Top 25,18,Virginia Tech,ACC,479
2016,regular,11,AP Top 25,19,LSU,SEC,454
2016,regular,11,AP Top 25,20,Florida State,ACC,450
2016,regular,11,AP Top 25,21,Nebraska,Big Ten,434
2016,regular,11,AP Top 25,22,Florida,SEC,390
2016,regular,11,AP Top 25,23,Washington State,Pac-12,305
2016,regular,11,AP Top 25,24,Boise State,Mountain West,226
2016,regular,11,AP Top 25,25,Baylor,Big 12,90
2016,regular,11,Coaches Poll,1,Alabama,SEC,1598
2016,regular,11,Coaches Poll,2,Clemson,ACC,1497
2016,regular,11,Coaches Poll,3,Michigan,Big Ten,1493
2016,regular,11,Coaches Poll,4,Washington,Pac-12,1422
2016,regular,11,Coaches Poll,5,Ohio State,Big Ten,1316
2016,regular,11,Coaches Poll,6,Louisville,ACC,1307
2016,regular,11,Coaches Poll,7,Wisconsin,Big Ten,1191
2016,regular,11,Coaches Poll,8,Auburn,SEC,1075
2016,regular,11,Coaches Poll,9,Oklahoma,Big 12,1068
2016,regular,11,Coaches Poll,10,West Virginia,Big 12,877
2016,regular,11,Coaches Poll,11,Texas A&M,SEC,801
2016,regular,11,Coaches Poll,12,Utah,Pac-12,788
2016,regular,11,Coaches Poll,13,North Carolina,ACC,695
2016,regular,11,Coaches Poll,14,Penn State,Big Ten,667
2016,regular,11,Coaches Poll,15,Colorado,Pac-12,627
2016,regular,11,Coaches Poll,16,Florida,SEC,486
2016,regular,11,Coaches Poll,17,Oklahoma State,Big 12,483
2016,regular,11,Coaches Poll,18,Florida State,ACC,482
2016,regular,11,Coaches Poll,19,LSU,SEC,479
2016,regular,11,Coaches Poll,20,Nebraska,Big Ten,476
2016,regular,11,Coaches Poll,21,Western Michigan,Mid-American,467
2016,regular,11,Coaches Poll,22,Virginia Tech,ACC,466
2016,regular,11,Coaches Poll,23,Washington State,Pac-12,331
2016,regular,11,Coaches Poll,24,Boise State,Mountain West,211
2016,regular,11,Coaches Poll,25,Baylor,Big 12,161
2016,regular,11,FCS Coaches Poll,1,Sam Houston,Southland,644
2016,regular,11,FCS Coaches Poll,2,Jacksonville State,OVC,612
2016,regular,11,FCS Coaches Poll,3,Eastern Washington,Big Sky,599
2016,regular,11,FCS Coaches Poll,4,North Dakota State,MVFC,578
2016,regular,11,FCS Coaches Poll,5,James Madison,CAA,549
2016,regular,11,FCS Coaches Poll,6,The Citadel,Southern,515
2016,regular,11,FCS Coaches Poll,7,Chattanooga,Southern,488
2016,regular,11,FCS Coaches Poll,8,Richmond,CAA,449
2016,regular,11,FCS Coaches Poll,9,North Carolina A&T,MEAC,430
2016,regular,11,FCS Coaches Poll,10,North Dakota,Big Sky,409
2016,regular,11,FCS Coaches Poll,11,Villanova,CAA,389
2016,regular,11,FCS Coaches Poll,12,South Dakota State,MVFC,356
2016,regular,11,FCS Coaches Poll,13,Central Arkansas,Southland,349
2016,regular,11,FCS Coaches Poll,14,Charleston Southern,Big South,265
2016,regular,11,FCS Coaches Poll,15,Youngstown State,MVFC,247
2016,regular,11,FCS Coaches Poll,16,Grambling,SWAC,244
2016,regular,11,FCS Coaches Poll,17,Montana,Big Sky,217
2016,regular,11,FCS Coaches Poll,18,Lehigh,Patriot,177
2016,regular,11,FCS Coaches Poll,19,Western Illinois,MVFC,176
2016,regular,11,FCS Coaches Poll,20,Cal Poly,Big Sky,170
2016,regular,11,FCS Coaches Poll,21,Samford,Southern,161
2016,regular,11,FCS Coaches Poll,22,Harvard,Ivy,134
2016,regular,11,FCS Coaches Poll,23,New Hampshire,CAA,103
2016,regular,11,FCS Coaches Poll,24,Liberty,Big South,52
2016,regular,11,FCS Coaches Poll,25,North Carolina Central,MEAC,32
2016,regular,11,Playoff Committee Rankings,1,Alabama,SEC,0
2016,regular,11,Playoff Committee Rankings,2,Clemson,ACC,0
2016,regular,11,Playoff Committee Rankings,3,Michigan,Big Ten,0
2016,regular,11,Playoff Committee Rankings,4,Washington,Pac-12,0
2016,regular,11,Playoff Committee Rankings,5,Ohio State,Big Ten,0
2016,regular,11,Playoff Committee Rankings,6,Louisville,ACC,0
2016,regular,11,Playoff Committee Rankings,7,Wisconsin,Big Ten,0
2016,regular,11,Playoff Committee Rankings,8,Texas A&M,SEC,0
2016,regular,11,Playoff Committee Rankings,9,Auburn,SEC,0
2016,regular,11,Playoff Committee Rankings,10,Penn State,Big Ten,0
2016,regular,11,Playoff Committee Rankings,11,Oklahoma,Big 12,0
2016,regular,11,Playoff Committee Rankings,12,Colorado,Pac-12,0
2016,regular,11,Playoff Committee Rankings,13,Oklahoma State,Big 12,0
2016,regular,11,Playoff Committee Rankings,14,Virginia Tech,ACC,0
2016,regular,11,Playoff Committee Rankings,15,Utah,Pac-12,0
2016,regular,11,Playoff Committee Rankings,16,West Virginia,Big 12,0
2016,regular,11,Playoff Committee Rankings,17,North Carolina,ACC,0
2016,regular,11,Playoff Committee Rankings,18,Florida State,ACC,0
2016,regular,11,Playoff Committee Rankings,19,Nebraska,Big Ten,0
2016,regular,11,Playoff Committee Rankings,20,USC,Pac-12,0
2016,regular,11,Playoff Committee Rankings,21,Western Michigan,Mid-American,0
2016,regular,11,Playoff Committee Rankings,22,Boise State,Mountain West,0
2016,regular,11,Playoff Committee Rankings,23,Washington State,Pac-12,0
2016,regular,11,Playoff Committee Rankings,24,LSU,SEC,0
2016,regular,11,Playoff Committee Rankings,25,Arkansas,SEC,0
2016,regular,12,AP Top 25,1,Alabama,SEC,1525
2016,regular,12,AP Top 25,2,Ohio State,Big Ten,1455
2016,regular,12,AP Top 25,3,Louisville,ACC,1357
2016,regular,12,AP Top 25,4,Michigan,Big Ten,1323
2016,regular,12,AP Top 25,5,Clemson,ACC,1304
2016,regular,12,AP Top 25,6,Wisconsin,Big Ten,1214
2016,regular,12,AP Top 25,7,Washington,Pac-12,1150
2016,regular,12,AP Top 25,8,Oklahoma,Big 12,1064
2016,regular,12,AP Top 25,9,Penn State,Big Ten,961
2016,regular,12,AP Top 25,10,West Virginia,Big 12,920
2016,regular,12,AP Top 25,11,Utah,Pac-12,807
2016,regular,12,AP Top 25,12,Colorado,Pac-12,797
2016,regular,12,AP Top 25,13,Oklahoma State,Big 12,659
2016,regular,12,AP Top 25,14,Western Michigan,Mid-American,634
2016,regular,12,AP Top 25,15,USC,Pac-12,584
2016,regular,12,AP Top 25,16,LSU,SEC,582
2016,regular,12,AP Top 25,17,Florida State,ACC,569
2016,regular,12,AP Top 25,18,Auburn,SEC,543
2016,regular,12,AP Top 25,19,Nebraska,Big Ten,504
2016,regular,12,AP Top 25,20,Washington State,Pac-12,501
2016,regular,12,AP Top 25,21,Florida,SEC,435
2016,regular,12,AP Top 25,22,Boise State,Mountain West,315
2016,regular,12,AP Top 25,23,Texas A&M,SEC,238
2016,regular,12,AP Top 25,24,San Diego State,Mountain West,97
2016,regular,12,AP Top 25,25,Troy,Sun Belt,63
2016,regular,12,Coaches Poll,1,Alabama,SEC,1575
2016,regular,12,Coaches Poll,2,Ohio State,Big Ten,1495
2016,regular,12,Coaches Poll,3,Louisville,ACC,1418
2016,regular,12,Coaches Poll,4,Michigan,Big Ten,1332
2016,regular,12,Coaches Poll,5,Clemson,ACC,1318
2016,regular,12,Coaches Poll,6,Wisconsin,Big Ten,1231
2016,regular,12,Coaches Poll,7,Washington,Pac-12,1190
2016,regular,12,Coaches Poll,8,Oklahoma,Big 12,1147
2016,regular,12,Coaches Poll,9,West Virginia,Big 12,994
2016,regular,12,Coaches Poll,10,Penn State,Big Ten,923
2016,regular,12,Coaches Poll,11,Utah,Pac-12,909
2016,regular,12,Coaches Poll,12,Colorado,Pac-12,861
2016,regular,12,Coaches Poll,13,Oklahoma State,Big 12,745
2016,regular,12,Coaches Poll,14,LSU,SEC,572
2016,regular,12,Coaches Poll,15,Florida State,ACC,559
2016,regular,12,Coaches Poll,16,Auburn,SEC,542
2016,regular,12,Coaches Poll,17,Nebraska,Big Ten,541
2016,regular,12,Coaches Poll,18,Florida,SEC,538
2016,regular,12,Coaches Poll,19,USC,Pac-12,473
2016,regular,12,Coaches Poll,20,Washington State,Pac-12,438
2016,regular,12,Coaches Poll,21,Western Michigan,Mid-American,431
2016,regular,12,Coaches Poll,22,Texas A&M,SEC,396
2016,regular,12,Coaches Poll,23,Boise State,Mountain West,355
2016,regular,12,Coaches Poll,24,North Carolina,ACC,114
2016,regular,12,Coaches Poll,25,San Diego State,Mountain West,112
2016,regular,12,FCS Coaches Poll,1,Sam Houston,Southland,641
2016,regular,12,FCS Coaches Poll,2,Jacksonville State,OVC,615
2016,regular,12,FCS Coaches Poll,3,Eastern Washington,Big Sky,595
2016,regular,12,FCS Coaches Poll,4,North Dakota State,MVFC,575
2016,regular,12,FCS Coaches Poll,5,James Madison,CAA,555
2016,regular,12,FCS Coaches Poll,6,The Citadel,Southern,520
2016,regular,12,FCS Coaches Poll,7,Richmond,CAA,490
2016,regular,12,FCS Coaches Poll,8,North Dakota,Big Sky,440
2016,regular,12,FCS Coaches Poll,9,North Carolina A&T,MEAC,434
2016,regular,12,FCS Coaches Poll,10,South Dakota State,MVFC,400
2016,regular,12,FCS Coaches Poll,11,Chattanooga,Southern,373
2016,regular,12,FCS Coaches Poll,12,Central Arkansas,Southland,369
2016,regular,12,FCS Coaches Poll,13,Charleston Southern,Big South,342
2016,regular,12,FCS Coaches Poll,14,Youngstown State,MVFC,309
2016,regular,12,FCS Coaches Poll,15,Villanova,CAA,292
2016,regular,12,FCS Coaches Poll,16,Grambling,SWAC,271
2016,regular,12,FCS Coaches Poll,17,Lehigh,Patriot,235
2016,regular,12,FCS Coaches Poll,18,Samford,Southern,213
2016,regular,12,FCS Coaches Poll,19,Wofford,Southern,166
2016,regular,12,FCS Coaches Poll,20,North Carolina Central,MEAC,118
2016,regular,12,FCS Coaches Poll,21,Montana,Big Sky,84
2016,regular,12,FCS Coaches Poll,22,Kennesaw State,Big South,69
2016,regular,12,FCS Coaches Poll,23,Cal Poly,Big Sky,56
2016,regular,12,FCS Coaches Poll,24,Western Illinois,MVFC,46
2016,regular,12,FCS Coaches Poll,25,Illinois State,MVFC,31
2016,regular,12,Playoff Committee Rankings,1,Alabama,SEC,0
2016,regular,12,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2016,regular,12,Playoff Committee Rankings,3,Michigan,Big Ten,0
2016,regular,12,Playoff Committee Rankings,4,Clemson,ACC,0
2016,regular,12,Playoff Committee Rankings,5,Louisville,ACC,0
2016,regular,12,Playoff Committee Rankings,6,Washington,Pac-12,0
