season,seasonType,week,poll,rank,team,conference,points
2021,regular,11,Coaches Poll,5,Ohio State,Big Ten,1356
2021,regular,11,Coaches Poll,6,Oregon,Pac-12,1291
2021,regular,11,Coaches Poll,7,Notre Dame,FBS Independents,1182
2021,regular,11,Coaches Poll,8,Michigan,Big Ten,1099
2021,regular,11,Coaches Poll,9,Michigan State,Big Ten,1074
2021,regular,11,Coaches Poll,10,Oklahoma State,Big 12,1045
2021,regular,11,Coaches Poll,11,Texas A&M,SEC,1023
2021,regular,11,Coaches Poll,12,Ole Miss,SEC,862
2021,regular,11,Coaches Poll,13,Wake Forest,ACC,769
2021,regular,11,Coaches Poll,14,Iowa,Big Ten,636
2021,regular,11,Coaches Poll,15,BYU,FBS Independents,552
2021,regular,11,Coaches Poll,16,UTSA,Conference USA,525
2021,regular,11,Coaches Poll,17,Houston,American Athletic,472
2021,regular,11,Coaches Poll,18,Baylor,Big 12,449
2021,regular,11,Coaches Poll,19,NC State,ACC,445
2021,regular,11,Coaches Poll,20,Auburn,SEC,382
2021,regular,11,Coaches Poll,21,Coastal Carolina,Sun Belt,335
2021,regular,11,Coaches Poll,22,Pittsburgh,ACC,293
2021,regular,11,Coaches Poll,23,Penn State,Big Ten,249
2021,regular,11,Coaches Poll,24,Wisconsin,Big Ten,177
2021,regular,11,Coaches Poll,25,Louisiana,Sun Belt,164
2021,regular,11,FCS Coaches Poll,1,Sam Houston,AWC,700
2021,regular,11,FCS Coaches Poll,2,James Madison,CAA,668
2021,regular,11,FCS Coaches Poll,3,Montana State,Big Sky,631
2021,regular,11,FCS Coaches Poll,4,UC Davis,Big Sky,561
2021,regular,11,FCS Coaches Poll,5,Kennesaw State,Big South,539
2021,regular,11,FCS Coaches Poll,6,North Dakota State,MVFC,532
2021,regular,11,FCS Coaches Poll,7,South Dakota State,MVFC,525
2021,regular,11,FCS Coaches Poll,8,Eastern Washington,Big Sky,498
2021,regular,11,FCS Coaches Poll,9,Montana,Big Sky,489
2021,regular,11,FCS Coaches Poll,10,UT Martin,OVC,464
2021,regular,11,FCS Coaches Poll,11,Villanova,CAA,435
2021,regular,11,FCS Coaches Poll,12,East Tennessee State,Southern,391
2021,regular,11,FCS Coaches Poll,13,SE Louisiana,Southland,373
2021,regular,11,FCS Coaches Poll,14,Missouri State,MVFC,333
2021,regular,11,FCS Coaches Poll,15,Jackson State,SWAC,272
2021,regular,11,FCS Coaches Poll,16,Southern Illinois,MVFC,258
2021,regular,11,FCS Coaches Poll,17,South Dakota,MVFC,247
2021,regular,11,FCS Coaches Poll,18,Sacramento State,Big Sky,217
2021,regular,11,FCS Coaches Poll,19,Chattanooga,Southern,147
2021,regular,11,FCS Coaches Poll,20,VMI,Southern,112
2021,regular,11,FCS Coaches Poll,21,Incarnate Word,Southland,105
2021,regular,11,FCS Coaches Poll,22,Princeton,Ivy,88
2021,regular,11,FCS Coaches Poll,23,Dartmouth,Ivy,77
2021,regular,11,FCS Coaches Poll,24,Northern Iowa,MVFC,69
2021,regular,11,FCS Coaches Poll,25,Eastern Kentucky,AWC,51
2021,regular,11,Playoff Committee Rankings,1,Georgia,SEC,0
2021,regular,11,Playoff Committee Rankings,2,Alabama,SEC,0
2021,regular,11,Playoff Committee Rankings,3,Oregon,Pac-12,0
2021,regular,11,Playoff Committee Rankings,4,Ohio State,Big Ten,0
2021,regular,11,Playoff Committee Rankings,5,Cincinnati,American Athletic,0
2021,regular,11,Playoff Committee Rankings,6,Michigan,Big Ten,0
2021,regular,11,Playoff Committee Rankings,7,Michigan State,Big Ten,0
2021,regular,11,Playoff Committee Rankings,8,Oklahoma,Big 12,0
2021,regular,11,Playoff Committee Rankings,9,Notre Dame,FBS Independents,0
2021,regular,11,Playoff Committee Rankings,10,Oklahoma State,Big 12,0
2021,regular,11,Playoff Committee Rankings,11,Texas A&M,SEC,0
2021,regular,11,Playoff Committee Rankings,12,Wake Forest,ACC,0
2021,regular,11,Playoff Committee Rankings,13,Baylor,Big 12,0
2021,regular,11,Playoff Committee Rankings,14,BYU,FBS Independents,0
2021,regular,11,Playoff Committee Rankings,15,Ole Miss,SEC,0
2021,regular,11,Playoff Committee Rankings,16,NC State,ACC,0
2021,regular,11,Playoff Committee Rankings,17,Auburn,SEC,0
2021,regular,11,Playoff Committee Rankings,18,Wisconsin,Big Ten,0
2021,regular,11,Playoff Committee Rankings,19,Purdue,Big Ten,0
2021,regular,11,Playoff Committee Rankings,20,Iowa,Big Ten,0
2021,regular,11,Playoff Committee Rankings,21,Pittsburgh,ACC,0
2021,regular,11,Playoff Committee Rankings,22,San Diego State,Mountain West,0
2021,regular,11,Playoff Committee Rankings,23,UTSA,Conference USA,0
2021,regular,11,Playoff Committee Rankings,24,Utah,Pac-12,0
2021,regular,11,Playoff Committee Rankings,25,Arkansas,SEC,0
2021,regular,12,AP Top 25,1,Georgia,SEC,1550
2021,regular,12,AP Top 25,2,Alabama,SEC,1449
2021,regular,12,AP Top 25,3,Cincinnati,American Athletic,1420
2021,regular,12,AP Top 25,4,Oregon,Pac-12,1353
2021,regular,12,AP Top 25,5,Ohio State,Big Ten,1341
2021,regular,12,AP Top 25,6,Notre Dame,FBS Independents,1175
2021,regular,12,AP Top 25,7,Michigan State,Big Ten,1161
2021,regular,12,AP Top 25,8,Michigan,Big Ten,1134
2021,regular,12,AP Top 25,9,Oklahoma State,Big 12,1106
2021,regular,12,AP Top 25,10,Ole Miss,SEC,943
2021,regular,12,AP Top 25,11,Baylor,Big 12,882
2021,regular,12,AP Top 25,12,Oklahoma,Big 12,870
2021,regular,12,AP Top 25,13,Wake Forest,ACC,851
2021,regular,12,AP Top 25,14,BYU,FBS Independents,671
2021,regular,12,AP Top 25,15,UTSA,Conference USA,591
2021,regular,12,AP Top 25,16,Texas A&M,SEC,583
2021,regular,12,AP Top 25,17,Houston,American Athletic,509
2021,regular,12,AP Top 25,18,Iowa,Big Ten,491
2021,regular,12,AP Top 25,19,Wisconsin,Big Ten,467
2021,regular,12,AP Top 25,20,Pittsburgh,ACC,358
2021,regular,12,AP Top 25,21,Arkansas,SEC,277
2021,regular,12,AP Top 25,22,Louisiana,Sun Belt,261
2021,regular,12,AP Top 25,23,San Diego State,Mountain West,239
2021,regular,12,AP Top 25,24,Utah,Pac-12,141
2021,regular,12,AP Top 25,25,NC State,ACC,95
2021,regular,12,Coaches Poll,1,Georgia,SEC,1550
2021,regular,12,Coaches Poll,2,Alabama,SEC,1464
2021,regular,12,Coaches Poll,3,Cincinnati,American Athletic,1401
2021,regular,12,Coaches Poll,4,Ohio State,Big Ten,1363
2021,regular,12,Coaches Poll,5,Oregon,Pac-12,1320
2021,regular,12,Coaches Poll,6,Notre Dame,FBS Independents,1181
2021,regular,12,Coaches Poll,7,Michigan,Big Ten,1153
2021,regular,12,Coaches Poll,8,Michigan State,Big Ten,1139
2021,regular,12,Coaches Poll,9,Oklahoma State,Big 12,1102
2021,regular,12,Coaches Poll,10,Ole Miss,SEC,948
2021,regular,12,Coaches Poll,11,Oklahoma,Big 12,878
2021,regular,12,Coaches Poll,12,Wake Forest,ACC,847
2021,regular,12,Coaches Poll,13,Baylor,Big 12,826
2021,regular,12,Coaches Poll,14,Iowa,Big Ten,637
2021,regular,12,Coaches Poll,15,BYU,FBS Independents,605
2021,regular,12,Coaches Poll,16,Texas A&M,SEC,560
2021,regular,12,Coaches Poll,17,Houston,American Athletic,541
2021,regular,12,Coaches Poll,18,UTSA,Conference USA,528
2021,regular,12,Coaches Poll,19,Pittsburgh,ACC,446
2021,regular,12,Coaches Poll,20,Wisconsin,Big Ten,407
2021,regular,12,Coaches Poll,21,Louisiana,Sun Belt,239
2021,regular,12,Coaches Poll,22,Arkansas,SEC,212
2021,regular,12,Coaches Poll,23,San Diego State,Mountain West,210
2021,regular,12,Coaches Poll,24,NC State,ACC,138
2021,regular,12,Coaches Poll,25,Utah,Pac-12,133
2021,regular,12,FCS Coaches Poll,1,Sam Houston,AWC,698
2021,regular,12,FCS Coaches Poll,2,James Madison,CAA,665
2021,regular,12,FCS Coaches Poll,3,Montana State,Big Sky,644
2021,regular,12,FCS Coaches Poll,4,North Dakota State,MVFC,575
2021,regular,12,FCS Coaches Poll,5,Kennesaw State,Big South,563
2021,regular,12,FCS Coaches Poll,6,Eastern Washington,Big Sky,559
2021,regular,12,FCS Coaches Poll,7,Montana,Big Sky,510
2021,regular,12,FCS Coaches Poll,8,UT Martin,OVC,486
2021,regular,12,FCS Coaches Poll,9,Villanova,CAA,465
2021,regular,12,FCS Coaches Poll,10,East Tennessee State,Southern,444
2021,regular,12,FCS Coaches Poll,11,UC Davis,Big Sky,413
2021,regular,12,FCS Coaches Poll,12,SE Louisiana,Southland,381
2021,regular,12,FCS Coaches Poll,13,South Dakota State,MVFC,352
2021,regular,12,FCS Coaches Poll,14,Missouri State,MVFC,326
2021,regular,12,FCS Coaches Poll,15,Southern Illinois,MVFC,294
2021,regular,12,FCS Coaches Poll,16,South Dakota,MVFC,278
2021,regular,12,FCS Coaches Poll,17,Jackson State,SWAC,277
2021,regular,12,FCS Coaches Poll,18,Sacramento State,Big Sky,246
2021,regular,12,FCS Coaches Poll,19,Incarnate Word,Southland,187
2021,regular,12,FCS Coaches Poll,20,Princeton,Ivy,147
2021,regular,12,FCS Coaches Poll,21,Dartmouth,Ivy,136
2021,regular,12,FCS Coaches Poll,22,Stephen F. Austin,AWC,99
2021,regular,12,FCS Coaches Poll,23,Mercer,Southern,88
2021,regular,12,FCS Coaches Poll,24,Monmouth,Big South,86
2021,regular,12,FCS Coaches Poll,25,Florida A&M,SWAC,53
2021,regular,12,Playoff Committee Rankings,1,Georgia,SEC,0
2021,regular,12,Playoff Committee Rankings,2,Alabama,SEC,0
2021,regular,12,Playoff Committee Rankings,3,Oregon,Pac-12,0
2021,regular,12,Playoff Committee Rankings,4,Ohio State,Big Ten,0
2021,regular,12,Playoff Committee Rankings,5,Cincinnati,American Athletic,0
2021,regular,12,Playoff Committee Rankings,6,Michigan,Big Ten,0
2021,regular,12,Playoff Committee Rankings,7,Michigan State,Big Ten,0
2021,regular,12,Playoff Committee Rankings,8,Notre Dame,FBS Independents,0
2021,regular,12,Playoff Committee Rankings,9,Oklahoma State,Big 12,0
2021,regular,12,Playoff Committee Rankings,10,Wake Forest,ACC,0
2021,regular,12,Playoff Committee Rankings,11,Baylor,Big 12,0
2021,regular,12,Playoff Committee Rankings,12,Ole Miss,SEC,0
2021,regular,12,Playoff Committee Rankings,13,Oklahoma,Big 12,0
2021,regular,12,Playoff Committee Rankings,14,BYU,FBS Independents,0
2021,regular,12,Playoff Committee Rankings,15,Wisconsin,Big Ten,0
2021,regular,12,Playoff Committee Rankings,16,Texas A&M,SEC,0
2021,regular,12,Playoff Committee Rankings,17,Iowa,Big Ten,0
2021,regular,12,Playoff Committee Rankings,18,Pittsburgh,ACC,0
2021,regular,12,Playoff Committee Rankings,19,San Diego State,Mountain West,0
2021,regular,12,Playoff Committee Rankings,20,NC State,ACC,0
2021,regular,12,Playoff Committee Rankings,21,Arkansas,SEC,0
2021,regular,12,Playoff Committee Rankings,22,UTSA,Conference USA,0
2021,regular,12,Playoff Committee Rankings,23,Utah,Pac-12,0
2021,regular,12,Playoff Committee Rankings,24,Houston,American Athletic,0
2021,regular,12,Playoff Committee Rankings,25,Mississippi State,SEC,0
2021,regular,13,AP Top 25,1,Georgia,SEC,1550
2021,regular,13,AP Top 25,2,Ohio State,Big Ten,1434
2021,regular,13,AP Top 25,3,Alabama,SEC,1423
2021,regular,13,AP Top 25,4,Cincinnati,American Athletic,1416
2021,regular,13,AP Top 25,5,Notre Dame,FBS Independents,1262
2021,regular,13,AP Top 25,6,Michigan,Big Ten,1246
2021,regular,13,AP Top 25,7,Oklahoma State,Big 12,1209
2021,regular,13,AP Top 25,8,Ole Miss,SEC,1060
2021,regular,13,AP Top 25,9,Baylor,Big 12,1046
2021,regular,13,AP Top 25,10,Oklahoma,Big 12,1001
2021,regular,13,AP Top 25,11,Oregon,Pac-12,849
2021,regular,13,AP Top 25,12,Michigan State,Big Ten,778
2021,regular,13,AP Top 25,13,BYU,FBS Independents,771
2021,regular,13,AP Top 25,14,Texas A&M,SEC,628
2021,regular,13,AP Top 25,15,UTSA,Conference USA,583
2021,regular,13,AP Top 25,16,Utah,Pac-12,561
2021,regular,13,AP Top 25,17,Iowa,Big Ten,538
2021,regular,13,AP Top 25,18,Wisconsin,Big Ten,517
2021,regular,13,AP Top 25,19,Houston,American Athletic,516
2021,regular,13,AP Top 25,20,Pittsburgh,ACC,445
2021,regular,13,AP Top 25,21,Wake Forest,ACC,344
2021,regular,13,AP Top 25,22,San Diego State,Mountain West,273
2021,regular,13,AP Top 25,23,Louisiana,Sun Belt,246
2021,regular,13,AP Top 25,24,NC State,ACC,141
2021,regular,13,AP Top 25,25,Arkansas,SEC,105
2021,regular,13,Coaches Poll,1,Georgia,SEC,1550
2021,regular,13,Coaches Poll,2,Alabama,SEC,1450
2021,regular,13,Coaches Poll,3,Ohio State,Big Ten,1428
2021,regular,13,Coaches Poll,4,Cincinnati,American Athletic,1388
2021,regular,13,Coaches Poll,5,Notre Dame,FBS Independents,1258
2021,regular,13,Coaches Poll,6,Michigan,Big Ten,1250
2021,regular,13,Coaches Poll,7,Oklahoma State,Big 12,1210
2021,regular,13,Coaches Poll,8,Ole Miss,SEC,1049
2021,regular,13,Coaches Poll,9,Oklahoma,Big 12,1010
2021,regular,13,Coaches Poll,10,Baylor,Big 12,977
2021,regular,13,Coaches Poll,11,Oregon,Pac-12,864
2021,regular,13,Coaches Poll,12,Iowa,Big Ten,722
2021,regular,13,Coaches Poll,13,Michigan State,Big Ten,698
2021,regular,13,Coaches Poll,14,Texas A&M,SEC,683
2021,regular,13,Coaches Poll,15,BYU,FBS Independents,675
2021,regular,13,Coaches Poll,16,Houston,American Athletic,572
2021,regular,13,Coaches Poll,17,Pittsburgh,ACC,507
2021,regular,13,Coaches Poll,18,Wisconsin,Big Ten,485
2021,regular,13,Coaches Poll,19,Utah,Pac-12,478
2021,regular,13,Coaches Poll,20,UTSA,Conference USA,475
2021,regular,13,Coaches Poll,21,Wake Forest,ACC,404
2021,regular,13,Coaches Poll,22,San Diego State,Mountain West,257
2021,regular,13,Coaches Poll,23,Louisiana,Sun Belt,236
2021,regular,13,Coaches Poll,24,NC State,ACC,196
2021,regular,13,Coaches Poll,25,Kentucky,SEC,91
2021,regular,13,FCS Coaches Poll,1,Sam Houston,AWC,675
2021,regular,13,FCS Coaches Poll,2,James Madison,CAA,647
2021,regular,13,FCS Coaches Poll,3,North Dakota State,MVFC,619
2021,regular,13,FCS Coaches Poll,4,Kennesaw State,Big South,561
2021,regular,13,FCS Coaches Poll,5,Montana,Big Sky,556
2021,regular,13,FCS Coaches Poll,6,Eastern Washington,Big Sky,543
2021,regular,13,FCS Coaches Poll,7,Villanova,CAA,496
2021,regular,13,FCS Coaches Poll,8,East Tennessee State,Southern,477
2021,regular,13,FCS Coaches Poll,9,Montana State,Big Sky,447
2021,regular,13,FCS Coaches Poll,10,Missouri State,MVFC,404
2021,regular,13,FCS Coaches Poll,11,South Dakota State,MVFC,401
2021,regular,13,FCS Coaches Poll,12,Sacramento State,Big Sky,377
2021,regular,13,FCS Coaches Poll,13,UT Martin,OVC,304
2021,regular,13,FCS Coaches Poll,14,Jackson State,SWAC,301
2021,regular,13,FCS Coaches Poll,15,Incarnate Word,Southland,265
2021,regular,13,FCS Coaches Poll,16,UC Davis,Big Sky,261
2021,regular,13,FCS Coaches Poll,17,SE Louisiana,Southland,197
2021,regular,13,FCS Coaches Poll,18,Princeton,Ivy,191
2021,regular,13,FCS Coaches Poll,19,Stephen F. Austin,AWC,178
2021,regular,13,FCS Coaches Poll,20,Dartmouth,Ivy,175
2021,regular,13,FCS Coaches Poll,20,South Dakota,MVFC,175
2021,regular,13,FCS Coaches Poll,22,Florida A&M,SWAC,156
2021,regular,13,FCS Coaches Poll,23,Southern Illinois,MVFC,144
2021,regular,13,FCS Coaches Poll,24,Holy Cross,Patriot,80
2021,regular,13,FCS Coaches Poll,25,Northern Iowa,MVFC,29
2021,regular,13,Playoff Committee Rankings,1,Georgia,SEC,0
2021,regular,13,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2021,regular,13,Playoff Committee Rankings,3,Alabama,SEC,0
2021,regular,13,Playoff Committee Rankings,4,Cincinnati,American Athletic,0
2021,regular,13,Playoff Committee Rankings,5,Michigan,Big Ten,0
2021,regular,13,Playoff Committee Rankings,6,Notre Dame,FBS Independents,0
2021,regular,13,Playoff Committee Rankings,7,Oklahoma State,Big 12,0
2021,regular,13,Playoff Committee Rankings,8,Baylor,Big 12,0
2021,regular,13,Playoff Committee Rankings,9,Ole Miss,SEC,0
2021,regular,13,Playoff Committee Rankings,10,Oklahoma,Big 12,0
2021,regular,13,Playoff Committee Rankings,11,Oregon,Pac-12,0
2021,regular,13,Playoff Committee Rankings,12,Michigan State,Big Ten,0
2021,regular,13,Playoff Committee Rankings,13,BYU,FBS Independents,0
2021,regular,13,Playoff Committee Rankings,14,Wisconsin,Big Ten,0
2021,regular,13,Playoff Committee Rankings,15,Texas A&M,SEC,0
2021,regular,13,Playoff Committee Rankings,16,Iowa,Big Ten,0
2021,regular,13,Playoff Committee Rankings,17,Pittsburgh,ACC,0
2021,regular,13,Playoff Committee Rankings,18,Wake Forest,ACC,0
2021,regular,13,Playoff Committee Rankings,19,Utah,Pac-12,0
2021,regular,13,Playoff Committee Rankings,20,NC State,ACC,0
2021,regular,13,Playoff Committee Rankings,21,San Diego State,Mountain West,0
2021,regular,13,Playoff Committee Rankings,22,UTSA,Conference USA,0
2021,regular,13,Playoff Committee Rankings,23,Clemson,ACC,0
2021,regular,13,Playoff Committee Rankings,24,Houston,American Athletic,0
2021,regular,13,Playoff Committee Rankings,25,Arkansas,SEC,0
2021,regular,14,AP Top 25,1,Georgia,SEC,1550
2021,regular,14,AP Top 25,2,Michigan,Big Ten,1449
2021,regular,14,AP Top 25,3,Cincinnati,American Athletic,1422
2021,regular,14,AP Top 25,4,Alabama,SEC,1388
2021,regular,14,AP Top 25,5,Oklahoma State,Big 12,1291
2021,regular,14,AP Top 25,6,Notre Dame,FBS Independents,1264
2021,regular,14,AP Top 25,7,Ohio State,Big Ten,1147
2021,regular,14,AP Top 25,8,Ole Miss,SEC,1105
2021,regular,14,AP Top 25,9,Baylor,Big 12,1066
2021,regular,14,AP Top 25,10,Oregon,Pac-12,932
2021,regular,14,AP Top 25,11,Michigan State,Big Ten,877
2021,regular,14,AP Top 25,12,BYU,FBS Independents,839
2021,regular,14,AP Top 25,13,Oklahoma,Big 12,837
2021,regular,14,AP Top 25,14,Utah,Pac-12,667
2021,regular,14,AP Top 25,15,Iowa,Big Ten,662
2021,regular,14,AP Top 25,16,Houston,American Athletic,603
2021,regular,14,AP Top 25,17,Pittsburgh,ACC,589
2021,regular,14,AP Top 25,18,Wake Forest,ACC,485
2021,regular,14,AP Top 25,19,San Diego State,Mountain West,416
2021,regular,14,AP Top 25,20,Louisiana,Sun Belt,317
2021,regular,14,AP Top 25,21,NC State,ACC,310
2021,regular,14,AP Top 25,22,Clemson,ACC,269
2021,regular,14,AP Top 25,23,Arkansas,SEC,214
2021,regular,14,AP Top 25,24,Texas A&M,SEC,117
2021,regular,14,AP Top 25,25,Kentucky,SEC,82
2021,regular,14,Coaches Poll,1,Georgia,SEC,1550
2021,regular,14,Coaches Poll,2,Alabama,SEC,1440
2021,regular,14,Coaches Poll,3,Michigan,Big Ten,1408
2021,regular,14,Coaches Poll,4,Cincinnati,American Athletic,1399
2021,regular,14,Coaches Poll,5,Oklahoma State,Big 12,1285
2021,regular,14,Coaches Poll,6,Notre Dame,FBS Independents,1250
2021,regular,14,Coaches Poll,7,Ohio State,Big Ten,1133
2021,regular,14,Coaches Poll,8,Ole Miss,SEC,1097
2021,regular,14,Coaches Poll,9,Baylor,Big 12,1046
2021,regular,14,Coaches Poll,10,Oregon,Pac-12,932
2021,regular,14,Coaches Poll,11,Oklahoma,Big 12,851
2021,regular,14,Coaches Poll,12,Iowa,Big Ten,845
2021,regular,14,Coaches Poll,13,Michigan State,Big Ten,840
2021,regular,14,Coaches Poll,14,BYU,FBS Independents,741
2021,regular,14,Coaches Poll,15,Pittsburgh,ACC,640
2021,regular,14,Coaches Poll,16,Houston,American Athletic,607
2021,regular,14,Coaches Poll,17,Utah,Pac-12,596
2021,regular,14,Coaches Poll,18,Wake Forest,ACC,531
2021,regular,14,Coaches Poll,19,San Diego State,Mountain West,396
2021,regular,14,Coaches Poll,20,NC State,ACC,334
2021,regular,14,Coaches Poll,21,Louisiana,Sun Belt,268
2021,regular,14,Coaches Poll,22,Kentucky,SEC,226
2021,regular,14,Coaches Poll,23,Texas A&M,SEC,202
2021,regular,14,Coaches Poll,24,Clemson,ACC,170
2021,regular,14,Coaches Poll,25,Arkansas,SEC,128
2021,regular,14,Playoff Committee Rankings,1,Georgia,SEC,0
2021,regular,14,Playoff Committee Rankings,2,Michigan,Big Ten,0
2021,regular,14,Playoff Committee Rankings,3,Alabama,SEC,0
2021,regular,14,Playoff Committee Rankings,4,Cincinnati,American Athletic,0
2021,regular,14,Playoff Committee Rankings,5,Oklahoma State,Big 12,0
2021,regular,14,Playoff Committee Rankings,6,Notre Dame,FBS Independents,0
2021,regular,14,Playoff Committee Rankings,7,Ohio State,Big Ten,0
2021,regular,14,Playoff Committee Rankings,8,Ole Miss,SEC,0
2021,regular,14,Playoff Committee Rankings,9,Baylor,Big 12,0
2021,regular,14,Playoff Committee Rankings,10,Oregon,Pac-12,0
2021,regular,14,Playoff Committee Rankings,11,Michigan State,Big Ten,0
2021,regular,14,Playoff Committee Rankings,12,BYU,FBS Independents,0
2021,regular,14,Playoff Committee Rankings,13,Iowa,Big Ten,0
2021,regular,14,Playoff Committee Rankings,14,Oklahoma,Big 12,0
2021,regular,14,Playoff Committee Rankings,15,Pittsburgh,ACC,0
2021,regular,14,Playoff Committee Rankings,16,Wake Forest,ACC,0
2021,regular,14,Playoff Committee Rankings,17,Utah,Pac-12,0
2021,regular,14,Playoff Committee Rankings,18,NC State,ACC,0
2021,regular,14,Playoff Committee Rankings,19,San Diego State,Mountain West,0
2021,regular,14,Playoff Committee Rankings,20,Clemson,ACC,0
2021,regular,14,Playoff Committee Rankings,21,Houston,American Athletic,0
2021,regular,14,Playoff Committee Rankings,22,Arkansas,SEC,0
2021,regular,14,Playoff Committee Rankings,23,Kentucky,SEC,0
2021,regular,14,Playoff Committee Rankings,24,Louisiana,Sun Belt,0
2021,regular,14,Playoff Committee Rankings,25,Texas A&M,SEC,0
2021,regular,15,AP Top 25,1,Alabama,SEC,1535
2021,regular,15,AP Top 25,2,Michigan,Big Ten,1480
2021,regular,15,AP Top 25,3,Georgia,SEC,1408
2021,regular,15,AP Top 25,4,Cincinnati,American Athletic,1404
2021,regular,15,AP Top 25,5,Notre Dame,FBS Independents,1280
2021,regular,15,AP Top 25,6,Baylor,Big 12,1228
2021,regular,15,AP Top 25,7,Ohio State,Big Ten,1177
2021,regular,15,AP Top 25,8,Ole Miss,SEC,1101
2021,regular,15,AP Top 25,9,Oklahoma State,Big 12,1060
2021,regular,15,AP Top 25,10,Utah,Pac-12,929
2021,regular,15,AP Top 25,11,Michigan State,Big Ten,895
2021,regular,15,AP Top 25,12,BYU,FBS Independents,866
2021,regular,15,AP Top 25,13,Pittsburgh,ACC,838
2021,regular,15,AP Top 25,14,Oklahoma,Big 12,807
2021,regular,15,AP Top 25,15,Oregon,Pac-12,594
2021,regular,15,AP Top 25,16,Louisiana,Sun Belt,490
2021,regular,15,AP Top 25,17,Iowa,Big Ten,446
2021,regular,15,AP Top 25,18,NC State,ACC,404
2021,regular,15,AP Top 25,19,Clemson,ACC,395
2021,regular,15,AP Top 25,20,Wake Forest,ACC,393
2021,regular,15,AP Top 25,21,Houston,American Athletic,358
2021,regular,15,AP Top 25,22,Arkansas,SEC,279
2021,regular,15,AP Top 25,23,Texas A&M,SEC,171
2021,regular,15,AP Top 25,24,UTSA,Conference USA,146
2021,regular,15,AP Top 25,25,Kentucky,SEC,129
2021,regular,15,Coaches Poll,1,Alabama,SEC,1540
2021,regular,15,Coaches Poll,2,Michigan,Big Ten,1474
2021,regular,15,Coaches Poll,3,Georgia,SEC,1420
2021,regular,15,Coaches Poll,4,Cincinnati,American Athletic,1392
2021,regular,15,Coaches Poll,5,Notre Dame,FBS Independents,1266
2021,regular,15,Coaches Poll,6,Baylor,Big 12,1204
2021,regular,15,Coaches Poll,7,Ohio State,Big Ten,1170
2021,regular,15,Coaches Poll,8,Ole Miss,SEC,1134
2021,regular,15,Coaches Poll,9,Oklahoma State,Big 12,1036
2021,regular,15,Coaches Poll,10,Michigan State,Big Ten,903
2021,regular,15,Coaches Poll,11,Utah,Pac-12,893
2021,regular,15,Coaches Poll,12,Pittsburgh,ACC,886
2021,regular,15,Coaches Poll,13,Oklahoma,Big 12,853
2021,regular,15,Coaches Poll,14,BYU,FBS Independents,792
2021,regular,15,Coaches Poll,15,Oregon,Pac-12,589
2021,regular,15,Coaches Poll,16,Iowa,Big Ten,561
2021,regular,15,Coaches Poll,17,Louisiana,Sun Belt,444
2021,regular,15,Coaches Poll,18,NC State,ACC,436
2021,regular,15,Coaches Poll,19,Wake Forest,ACC,389
2021,regular,15,Coaches Poll,20,Kentucky,SEC,327
2021,regular,15,Coaches Poll,21,Houston,American Athletic,315
2021,regular,15,Coaches Poll,22,Clemson,ACC,252
2021,regular,15,Coaches Poll,23,Texas A&M,SEC,239
2021,regular,15,Coaches Poll,24,Arkansas,SEC,185
2021,regular,15,Coaches Poll,25,UTSA,Conference USA,146
2021,regular,15,Playoff Committee Rankings,1,Alabama,SEC,0
2021,regular,15,Playoff Committee Rankings,2,Michigan,Big Ten,0
2021,regular,15,Playoff Committee Rankings,3,Georgia,SEC,0
2021,regular,15,Playoff Committee Rankings,4,Cincinnati,American Athletic,0
2021,regular,15,Playoff Committee Rankings,5,Notre Dame,FBS Independents,0
2021,regular,15,Playoff Committee Rankings,6,Ohio State,Big Ten,0
2021,regular,15,Playoff Committee Rankings,7,Baylor,Big 12,0
2021,regular,15,Playoff Committee Rankings,8,Ole Miss,SEC,0
2021,regular,15,Playoff Committee Rankings,9,Oklahoma State,Big 12,0
2021,regular,15,Playoff Committee Rankings,10,Michigan State,Big Ten,0
2021,regular,15,Playoff Committee Rankings,11,Utah,Pac-12,0
2021,regular,15,Playoff Committee Rankings,12,Pittsburgh,ACC,0
2021,regular,15,Playoff Committee Rankings,13,BYU,FBS Independents,0
2021,regular,15,Playoff Committee Rankings,14,Oregon,Pac-12,0
2021,regular,15,Playoff Committee Rankings,15,Iowa,Big Ten,0
2021,regular,15,Playoff Committee Rankings,16,Oklahoma,Big 12,0
2021,regular,15,Playoff Committee Rankings,17,Wake Forest,ACC,0
2021,regular,15,Playoff Committee Rankings,18,NC State,ACC,0
2021,regular,15,Playoff Committee Rankings,19,Clemson,ACC,0
2021,regular,15,Playoff Committee Rankings,20,Houston,American Athletic,0
2021,regular,15,Playoff Committee Rankings,21,Arkansas,SEC,0
2021,regular,15,Playoff Committee Rankings,22,Kentucky,SEC,0
2021,regular,15,Playoff Committee Rankings,23,Louisiana,Sun Belt,0
2021,regular,15,Playoff Committee Rankings,24,San Diego State,Mountain West,0
2021,regular,15,Playoff Committee Rankings,25,Texas A&M,SEC,0
