season,seasontype,week,poll,rank,team,conference,firstplacevotes
2015,regular,9,AP Top 25,17,Florida State,ACC,571
2015,regular,9,AP Top 25,18,Houston,American Athletic,411
2015,regular,9,AP Top 25,19,Ole Miss,SEC,368
2015,regular,9,AP Top 25,20,Toledo,Mid-American,365
2015,regular,9,AP Top 25,21,Temple,American Athletic,307
2015,regular,9,AP Top 25,22,Duke,ACC,274
2015,regular,9,AP Top 25,23,Pittsburgh,ACC,161
2015,regular,9,AP Top 25,24,UCLA,Pac-12,110
2015,regular,9,AP Top 25,25,Mississippi State,SEC,103
2015,regular,9,Coaches Poll,1,Ohio State,Big Ten,1557
2015,regular,9,Coaches Poll,2,Baylor,Big 12,1488
2015,regular,9,Coaches Poll,3,TCU,Big 12,1418
2015,regular,9,Coaches Poll,4,LSU,SEC,1345
2015,regular,9,Coaches Poll,5,Michigan State,Big Ten,1338
2015,regular,9,Coaches Poll,6,Clemson,ACC,1323
2015,regular,9,Coaches Poll,7,Alabama,SEC,1196
2015,regular,9,Coaches Poll,8,Stanford,Pac-12,1073
2015,regular,9,Coaches Poll,9,Notre Dame,FBS Independents,1072
2015,regular,9,Coaches Poll,10,Oklahoma State,Big 12,972
2015,regular,9,Coaches Poll,11,Iowa,Big Ten,929
2015,regular,9,Coaches Poll,12,Florida,SEC,848
2015,regular,9,Coaches Poll,13,Oklahoma,Big 12,809
2015,regular,9,Coaches Poll,14,Utah,Pac-12,763
2015,regular,9,Coaches Poll,15,Florida State,ACC,647
2015,regular,9,Coaches Poll,16,Memphis,American Athletic,640
2015,regular,9,Coaches Poll,17,Michigan,Big Ten,611
2015,regular,9,Coaches Poll,18,Duke,ACC,393
2015,regular,9,Coaches Poll,19,Houston,American Athletic,385
2015,regular,9,Coaches Poll,20,Toledo,Mid-American,370
2015,regular,9,Coaches Poll,21,Ole Miss,SEC,354
2015,regular,9,Coaches Poll,22,Temple,American Athletic,277
2015,regular,9,Coaches Poll,23,Georgia,SEC,116
2015,regular,9,Coaches Poll,24,Pittsburgh,ACC,111
2015,regular,9,Coaches Poll,25,UCLA,Pac-12,95
2015,regular,9,FCS Coaches Poll,1,Coastal Carolina,Big South,632
2015,regular,9,FCS Coaches Poll,2,Jacksonville State,OVC,629
2015,regular,9,FCS Coaches Poll,3,Illinois State,MVFC,605
2015,regular,9,FCS Coaches Poll,4,Chattanooga,Southern,559
2015,regular,9,FCS Coaches Poll,5,Eastern Washington,Big Sky,513
2015,regular,9,FCS Coaches Poll,6,North Dakota State,MVFC,498
2015,regular,9,FCS Coaches Poll,7,McNeese,Southland,491
2015,regular,9,FCS Coaches Poll,8,Richmond,CAA,453
2015,regular,9,FCS Coaches Poll,9,James Madison,CAA,417
2015,regular,9,FCS Coaches Poll,10,Sam Houston,Southland,416
2015,regular,9,FCS Coaches Poll,11,Fordham,Patriot,385
2015,regular,9,FCS Coaches Poll,12,Portland State,Big Sky,370
2015,regular,9,FCS Coaches Poll,13,South Dakota State,MVFC,342
2015,regular,9,FCS Coaches Poll,14,Eastern Kentucky,OVC,328
2015,regular,9,FCS Coaches Poll,15,William & Mary,CAA,277
2015,regular,9,FCS Coaches Poll,16,Harvard,Ivy,259
2015,regular,9,FCS Coaches Poll,17,Montana,Big Sky,216
2015,regular,9,FCS Coaches Poll,18,Montana State,Big Sky,208
2015,regular,9,FCS Coaches Poll,19,Charleston Southern,Big South,172
2015,regular,9,FCS Coaches Poll,20,North Carolina A&T,MEAC,142
2015,regular,9,FCS Coaches Poll,21,Northern Iowa,MVFC,112
2015,regular,9,FCS Coaches Poll,22,Dartmouth,Ivy,57
2015,regular,9,FCS Coaches Poll,23,Indiana State,MVFC,55
2015,regular,9,FCS Coaches Poll,24,Southern Utah,Big Sky,51
2015,regular,9,FCS Coaches Poll,24,Youngstown State,MVFC,51
2015,regular,10,AFCA Division II Coaches Poll,1,Northwest Missouri St,Mid America,796
2015,regular,10,AFCA Division II Coaches Poll,2,Ferris State,GLIAC,768
2015,regular,10,AFCA Division II Coaches Poll,3,Ashland,GLIAC,712
2015,regular,10,AFCA Division II Coaches Poll,4,CSU Pueblo,Rocky Mountain,711
2015,regular,10,AFCA Division II Coaches Poll,5,Shepherd,Mountain East,672
2015,regular,10,AFCA Division II Coaches Poll,6,Minnesota State Mankato,Northern Sun,636
2015,regular,10,AFCA Division II Coaches Poll,7,West Georgia,Gulf South,568
2015,regular,10,AFCA Division II Coaches Poll,8,Henderson State,Great American,566
2015,regular,10,AFCA Division II Coaches Poll,9,Slippery Rock,Pennsylvania State Athletic,552
2015,regular,10,AFCA Division II Coaches Poll,10,Midwestern State,Lone Star,520
2015,regular,10,AFCA Division II Coaches Poll,11,East Texas A&M,Lone Star,449
2015,regular,10,AFCA Division II Coaches Poll,12,Humboldt State,Great Northwest,444
2015,regular,10,AFCA Division II Coaches Poll,13,Indianapolis,Great Lakes,376
2015,regular,10,AFCA Division II Coaches Poll,14,Grand Valley State University,GLIAC,364
2015,regular,10,AFCA Division II Coaches Poll,15,North Alabama,Gulf South,319
2015,regular,10,AFCA Division II Coaches Poll,16,University Of Charleston (WV),Mountain East,312
2015,regular,10,AFCA Division II Coaches Poll,17,Sioux Falls,Northern Sun,274
2015,regular,10,AFCA Division II Coaches Poll,18,Valdosta State,Gulf South,224
2015,regular,10,AFCA Division II Coaches Poll,19,Emporia State University,Mid America,212
2015,regular,10,AFCA Division II Coaches Poll,20,Central Missouri,Mid America,199
2015,regular,10,AFCA Division II Coaches Poll,21,Colorado Mesa,Rocky Mountain,157
2015,regular,10,AFCA Division II Coaches Poll,22,Bowie State,CIAA,148
2015,regular,10,AFCA Division II Coaches Poll,23,Assumption,Northeast 10,116
2015,regular,10,AFCA Division II Coaches Poll,24,Tuskegee,SIAC,93
2015,regular,10,AFCA Division II Coaches Poll,25,Carson-Newman College,South Atlantic,78
2015,regular,10,AP Top 25,1,Ohio State,Big Ten,1465
2015,regular,10,AP Top 25,2,Baylor,Big 12,1408
2015,regular,10,AP Top 25,3,Clemson,ACC,1381
2015,regular,10,AP Top 25,4,LSU,SEC,1346
2015,regular,10,AP Top 25,5,TCU,Big 12,1336
2015,regular,10,AP Top 25,6,Michigan State,Big Ten,1249
2015,regular,10,AP Top 25,7,Alabama,SEC,1160
2015,regular,10,AP Top 25,8,Notre Dame,FBS Independents,1019
2015,regular,10,AP Top 25,9,Stanford,Pac-12,1014
2015,regular,10,AP Top 25,10,Iowa,Big Ten,954
2015,regular,10,AP Top 25,11,Florida,SEC,923
2015,regular,10,AP Top 25,12,Oklahoma State,Big 12,879
2015,regular,10,AP Top 25,13,Utah,Pac-12,809
2015,regular,10,AP Top 25,14,Oklahoma,Big 12,712
2015,regular,10,AP Top 25,15,Memphis,American Athletic,683
2015,regular,10,AP Top 25,16,Michigan,Big Ten,613
2015,regular,10,AP Top 25,17,Florida State,ACC,571
2015,regular,10,AP Top 25,18,Houston,American Athletic,466
2015,regular,10,AP Top 25,19,Ole Miss,SEC,414
2015,regular,10,AP Top 25,20,Toledo,Mid-American,366
2015,regular,10,AP Top 25,21,North Carolina,ACC,248
2015,regular,10,AP Top 25,22,UCLA,Pac-12,190
2015,regular,10,AP Top 25,23,Temple,American Athletic,175
2015,regular,10,AP Top 25,24,Mississippi State,SEC,144
2015,regular,10,AP Top 25,25,Texas A&M,SEC,101
2015,regular,10,Coaches Poll,1,Ohio State,Big Ten,1574
2015,regular,10,Coaches Poll,2,Baylor,Big 12,1481
2015,regular,10,Coaches Poll,3,TCU,Big 12,1441
2015,regular,10,Coaches Poll,4,LSU,SEC,1388
2015,regular,10,Coaches Poll,5,Clemson,ACC,1377
2015,regular,10,Coaches Poll,6,Michigan State,Big Ten,1337
2015,regular,10,Coaches Poll,7,Alabama,SEC,1223
2015,regular,10,Coaches Poll,8,Stanford,Pac-12,1069
2015,regular,10,Coaches Poll,9,Notre Dame,FBS Independents,1068
2015,regular,10,Coaches Poll,10,Oklahoma State,Big 12,978
2015,regular,10,Coaches Poll,11,Iowa,Big Ten,968
2015,regular,10,Coaches Poll,12,Florida,SEC,942
2015,regular,10,Coaches Poll,13,Oklahoma,Big 12,819
2015,regular,10,Coaches Poll,14,Utah,Pac-12,770
2015,regular,10,Coaches Poll,15,Florida State,ACC,693
2015,regular,10,Coaches Poll,16,Memphis,American Athletic,652
2015,regular,10,Coaches Poll,17,Michigan,Big Ten,587
2015,regular,10,Coaches Poll,18,Houston,American Athletic,505
2015,regular,10,Coaches Poll,19,Ole Miss,SEC,436
2015,regular,10,Coaches Poll,20,Toledo,Mid-American,396
2015,regular,10,Coaches Poll,21,North Carolina,ACC,215
2015,regular,10,Coaches Poll,22,UCLA,Pac-12,199
2015,regular,10,Coaches Poll,23,Temple,American Athletic,164
2015,regular,10,Coaches Poll,24,Texas A&M,SEC,148
2015,regular,10,Coaches Poll,25,Mississippi State,SEC,104
2015,regular,10,FCS Coaches Poll,1,Jacksonville State,OVC,647
2015,regular,10,FCS Coaches Poll,2,Illinois State,MVFC,625
2015,regular,10,FCS Coaches Poll,3,Chattanooga,Southern,586
2015,regular,10,FCS Coaches Poll,4,Eastern Washington,Big Sky,536
2015,regular,10,FCS Coaches Poll,5,McNeese,Southland,517
2015,regular,10,FCS Coaches Poll,5,North Dakota State,MVFC,517
2015,regular,10,FCS Coaches Poll,7,Richmond,CAA,498
2015,regular,10,FCS Coaches Poll,8,Coastal Carolina,Big South,471
2015,regular,10,FCS Coaches Poll,9,Portland State,Big Sky,435
2015,regular,10,FCS Coaches Poll,9,Sam Houston,Southland,435
2015,regular,10,FCS Coaches Poll,11,South Dakota State,MVFC,382
2015,regular,10,FCS Coaches Poll,12,William & Mary,CAA,346
2015,regular,10,FCS Coaches Poll,13,Charleston Southern,Big South,341
2015,regular,10,FCS Coaches Poll,14,James Madison,CAA,298
2015,regular,10,FCS Coaches Poll,15,Harvard,Ivy,277
2015,regular,10,FCS Coaches Poll,16,North Carolina A&T,MEAC,241
2015,regular,10,FCS Coaches Poll,17,Fordham,Patriot,213
2015,regular,10,FCS Coaches Poll,18,Southern Utah,Big Sky,182
2015,regular,10,FCS Coaches Poll,19,Eastern Kentucky,OVC,161
2015,regular,10,FCS Coaches Poll,20,Northern Iowa,MVFC,158
2015,regular,10,FCS Coaches Poll,21,Youngstown State,MVFC,95
2015,regular,10,FCS Coaches Poll,22,The Citadel,Southern,83
2015,regular,10,FCS Coaches Poll,22,Montana,Big Sky,83
2015,regular,10,FCS Coaches Poll,24,Montana State,Big Sky,56
2015,regular,10,FCS Coaches Poll,25,Bethune-Cookman,MEAC,44
2015,regular,10,Playoff Committee Rankings,1,Clemson,ACC,0
2015,regular,10,Playoff Committee Rankings,2,LSU,SEC,0
2015,regular,10,Playoff Committee Rankings,3,Ohio State,Big Ten,0
2015,regular,10,Playoff Committee Rankings,4,Alabama,SEC,0
2015,regular,10,Playoff Committee Rankings,5,Notre Dame,FBS Independents,0
2015,regular,10,Playoff Committee Rankings,6,Baylor,Big 12,0
2015,regular,10,Playoff Committee Rankings,7,Michigan State,Big Ten,0
2015,regular,10,Playoff Committee Rankings,8,TCU,Big 12,0
2015,regular,10,Playoff Committee Rankings,9,Iowa,Big Ten,0
2015,regular,10,Playoff Committee Rankings,10,Florida,SEC,0
2015,regular,10,Playoff Committee Rankings,11,Stanford,Pac-12,0
2015,regular,10,Playoff Committee Rankings,12,Utah,Pac-12,0
2015,regular,10,Playoff Committee Rankings,13,Memphis,American Athletic,0
2015,regular,10,Playoff Committee Rankings,14,Oklahoma State,Big 12,0
2015,regular,10,Playoff Committee Rankings,15,Oklahoma,Big 12,0
2015,regular,10,Playoff Committee Rankings,16,Florida State,ACC,0
2015,regular,10,Playoff Committee Rankings,17,Michigan,Big Ten,0
2015,regular,10,Playoff Committee Rankings,18,Ole Miss,SEC,0
2015,regular,10,Playoff Committee Rankings,19,Texas A&M,SEC,0
2015,regular,10,Playoff Committee Rankings,20,Mississippi State,SEC,0
2015,regular,10,Playoff Committee Rankings,21,Northwestern,Big Ten,0
2015,regular,10,Playoff Committee Rankings,22,Temple,American Athletic,0
2015,regular,10,Playoff Committee Rankings,23,UCLA,Pac-12,0
2015,regular,10,Playoff Committee Rankings,24,Toledo,Mid-American,0
2015,regular,10,Playoff Committee Rankings,25,Houston,American Athletic,0
2015,regular,11,AFCA Division II Coaches Poll,1,Northwest Missouri St,Mid America,797
2015,regular,11,AFCA Division II Coaches Poll,2,Ferris State,GLIAC,764
2015,regular,11,AFCA Division II Coaches Poll,3,Ashland,GLIAC,724
2015,regular,11,AFCA Division II Coaches Poll,4,CSU Pueblo,Rocky Mountain,682
2015,regular,11,AFCA Division II Coaches Poll,5,Shepherd,Mountain East,674
2015,regular,11,AFCA Division II Coaches Poll,6,Minnesota State Mankato,Northern Sun,647
2015,regular,11,AFCA Division II Coaches Poll,7,West Georgia,Gulf South,606
2015,regular,11,AFCA Division II Coaches Poll,8,Henderson State,Great American,552
2015,regular,11,AFCA Division II Coaches Poll,9,Midwestern State,Lone Star,540
2015,regular,11,AFCA Division II Coaches Poll,10,Slippery Rock,Pennsylvania State Athletic,530
2015,regular,11,AFCA Division II Coaches Poll,11,Humboldt State,Great Northwest,470
2015,regular,11,AFCA Division II Coaches Poll,12,Grand Valley State University,GLIAC,407
2015,regular,11,AFCA Division II Coaches Poll,13,Indianapolis,Great Lakes,398
2015,regular,11,AFCA Division II Coaches Poll,14,North Alabama,Gulf South,374
2015,regular,11,AFCA Division II Coaches Poll,15,University Of Charleston (WV),Mountain East,356
2015,regular,11,AFCA Division II Coaches Poll,16,Sioux Falls,Northern Sun,304
2015,regular,11,AFCA Division II Coaches Poll,17,Valdosta State,Gulf South,288
2015,regular,11,AFCA Division II Coaches Poll,18,Emporia State University,Mid America,237
2015,regular,11,AFCA Division II Coaches Poll,19,Assumption,Northeast 10,199
2015,regular,11,AFCA Division II Coaches Poll,20,East Texas A&M,Lone Star,186
2015,regular,11,AFCA Division II Coaches Poll,21,Colorado Mesa,Rocky Mountain,169
2015,regular,11,AFCA Division II Coaches Poll,22,Carson-Newman College,South Atlantic,125
2015,regular,11,AFCA Division II Coaches Poll,23,Tuskegee,SIAC,123
2015,regular,11,AFCA Division II Coaches Poll,24,Augustana University (SD),Northern Sun,78
2015,regular,11,AFCA Division II Coaches Poll,25,Catawba,South Atlantic,65
2015,regular,11,AP Top 25,1,Clemson,ACC,1489
2015,regular,11,AP Top 25,2,Ohio State,Big Ten,1460
2015,regular,11,AP Top 25,3,Alabama,SEC,1376
2015,regular,11,AP Top 25,4,Baylor,Big 12,1351
2015,regular,11,AP Top 25,5,Oklahoma State,Big 12,1256
2015,regular,11,AP Top 25,6,Notre Dame,FBS Independents,1219
2015,regular,11,AP Top 25,7,Stanford,Pac-12,1144
2015,regular,11,AP Top 25,8,Iowa,Big Ten,1091
2015,regular,11,AP Top 25,9,LSU,SEC,1050
2015,regular,11,AP Top 25,10,Utah,Pac-12,900
2015,regular,11,AP Top 25,11,Florida,SEC,887
2015,regular,11,AP Top 25,12,Oklahoma,Big 12,858
2015,regular,11,AP Top 25,13,TCU,Big 12,841
2015,regular,11,AP Top 25,14,Michigan State,Big Ten,807
2015,regular,11,AP Top 25,15,Michigan,Big Ten,684
2015,regular,11,AP Top 25,16,Houston,American Athletic,561
2015,regular,11,AP Top 25,17,North Carolina,ACC,506
2015,regular,11,AP Top 25,18,UCLA,Pac-12,403
2015,regular,11,AP Top 25,19,Florida State,ACC,379
2015,regular,11,AP Top 25,20,Mississippi State,SEC,357
2015,regular,11,AP Top 25,21,Temple,American Athletic,310
2015,regular,11,AP Top 25,22,Navy,American Athletic,218
2015,regular,11,AP Top 25,23,Wisconsin,Big Ten,183
2015,regular,11,AP Top 25,24,Northwestern,Big Ten,177
2015,regular,11,AP Top 25,25,Memphis,American Athletic,137
2015,regular,11,Coaches Poll,1,Ohio State,Big Ten,1526
2015,regular,11,Coaches Poll,2,Clemson,ACC,1511
2015,regular,11,Coaches Poll,3,Baylor,Big 12,1439
2015,regular,11,Coaches Poll,4,Alabama,SEC,1410
2015,regular,11,Coaches Poll,5,Oklahoma State,Big 12,1267
2015,regular,11,Coaches Poll,6,Notre Dame,FBS Independents,1234
2015,regular,11,Coaches Poll,7,Stanford,Pac-12,1197
2015,regular,11,Coaches Poll,8,Iowa,Big Ten,1119
2015,regular,11,Coaches Poll,9,LSU,SEC,1023
2015,regular,11,Coaches Poll,10,Florida,SEC,949
2015,regular,11,Coaches Poll,11,Oklahoma,Big 12,936
2015,regular,11,Coaches Poll,12,TCU,Big 12,898
2015,regular,11,Coaches Poll,13,Utah,Pac-12,862
2015,regular,11,Coaches Poll,14,Michigan State,Big Ten,849
2015,regular,11,Coaches Poll,15,Michigan,Big Ten,683
2015,regular,11,Coaches Poll,16,Houston,American Athletic,577
2015,regular,11,Coaches Poll,17,North Carolina,ACC,524
2015,regular,11,Coaches Poll,18,UCLA,Pac-12,413
2015,regular,11,Coaches Poll,18,Florida State,ACC,413
2015,regular,11,Coaches Poll,20,Mississippi State,SEC,356
2015,regular,11,Coaches Poll,21,Temple,American Athletic,323
2015,regular,11,Coaches Poll,22,Wisconsin,Big Ten,227
2015,regular,11,Coaches Poll,23,Navy,American Athletic,212
2015,regular,11,Coaches Poll,24,Northwestern,Big Ten,166
2015,regular,11,Coaches Poll,25,Memphis,American Athletic,147
2015,regular,11,FCS Coaches Poll,1,Jacksonville State,OVC,649
2015,regular,11,FCS Coaches Poll,2,McNeese,Southland,617
2015,regular,11,FCS Coaches Poll,3,North Dakota State,MVFC,598
2015,regular,11,FCS Coaches Poll,4,Coastal Carolina,Big South,556
2015,regular,11,FCS Coaches Poll,5,South Dakota State,MVFC,543
2015,regular,11,FCS Coaches Poll,6,Illinois State,MVFC,499
2015,regular,11,FCS Coaches Poll,7,William & Mary,CAA,473
2015,regular,11,FCS Coaches Poll,8,Charleston Southern,Big South,433
2015,regular,11,FCS Coaches Poll,9,Chattanooga,Southern,401
2015,regular,11,FCS Coaches Poll,10,Eastern Washington,Big Sky,373
2015,regular,11,FCS Coaches Poll,11,James Madison,CAA,352
2015,regular,11,FCS Coaches Poll,12,Richmond,CAA,339
2015,regular,11,FCS Coaches Poll,13,Harvard,Ivy,308
2015,regular,11,FCS Coaches Poll,14,North Carolina A&T,MEAC,282
2015,regular,11,FCS Coaches Poll,15,Southern Utah,Big Sky,281
2015,regular,11,FCS Coaches Poll,16,Portland State,Big Sky,266
2015,regular,11,FCS Coaches Poll,17,Fordham,Patriot,253
2015,regular,11,FCS Coaches Poll,18,Sam Houston,Southland,250
2015,regular,11,FCS Coaches Poll,19,Northern Iowa,MVFC,212
2015,regular,11,FCS Coaches Poll,20,The Citadel,Southern,168
2015,regular,11,FCS Coaches Poll,21,Youngstown State,MVFC,138
2015,regular,11,FCS Coaches Poll,22,Montana,Big Sky,83
2015,regular,11,FCS Coaches Poll,23,Bethune-Cookman,MEAC,80
2015,regular,11,FCS Coaches Poll,24,Dartmouth,Ivy,49
2015,regular,11,FCS Coaches Poll,25,Northern Arizona,Big Sky,44
2015,regular,11,Playoff Committee Rankings,1,Clemson,ACC,0
2015,regular,11,Playoff Committee Rankings,2,Alabama,SEC,0
2015,regular,11,Playoff Committee Rankings,3,Ohio State,Big Ten,0
2015,regular,11,Playoff Committee Rankings,4,Notre Dame,FBS Independents,0
2015,regular,11,Playoff Committee Rankings,5,Iowa,Big Ten,0
2015,regular,11,Playoff Committee Rankings,6,Baylor,Big 12,0
2015,regular,11,Playoff Committee Rankings,7,Stanford,Pac-12,0
2015,regular,11,Playoff Committee Rankings,8,Oklahoma State,Big 12,0
2015,regular,11,Playoff Committee Rankings,9,LSU,SEC,0
2015,regular,11,Playoff Committee Rankings,10,Utah,Pac-12,0
2015,regular,11,Playoff Committee Rankings,11,Florida,SEC,0
2015,regular,11,Playoff Committee Rankings,12,Oklahoma,Big 12,0
2015,regular,11,Playoff Committee Rankings,13,Michigan State,Big Ten,0
2015,regular,11,Playoff Committee Rankings,14,Michigan,Big Ten,0
2015,regular,11,Playoff Committee Rankings,15,TCU,Big 12,0
2015,regular,11,Playoff Committee Rankings,16,Florida State,ACC,0
2015,regular,11,Playoff Committee Rankings,17,Mississippi State,SEC,0
2015,regular,11,Playoff Committee Rankings,18,Northwestern,Big Ten,0
2015,regular,11,Playoff Committee Rankings,19,UCLA,Pac-12,0
2015,regular,11,Playoff Committee Rankings,20,Navy,American Athletic,0
2015,regular,11,Playoff Committee Rankings,21,Memphis,American Athletic,0
2015,regular,11,Playoff Committee Rankings,22,Temple,American Athletic,0
2015,regular,11,Playoff Committee Rankings,23,North Carolina,ACC,0
2015,regular,11,Playoff Committee Rankings,24,Houston,American Athletic,0
2015,regular,11,Playoff Committee Rankings,25,Wisconsin,Big Ten,0
2015,regular,12,AP Top 25,1,Clemson,ACC,1496
2015,regular,12,AP Top 25,2,Ohio State,Big Ten,1460
2015,regular,12,AP Top 25,3,Alabama,SEC,1424
2015,regular,12,AP Top 25,4,Oklahoma State,Big 12,1301
2015,regular,12,AP Top 25,5,Notre Dame,FBS Independents,1286
2015,regular,12,AP Top 25,6,Iowa,Big Ten,1216
2015,regular,12,AP Top 25,7,Oklahoma,Big 12,1182
2015,regular,12,AP Top 25,8,Florida,SEC,1055
2015,regular,12,AP Top 25,9,Michigan State,Big Ten,1008
2015,regular,12,AP Top 25,10,Baylor,Big 12,946
2015,regular,12,AP Top 25,11,TCU,Big 12,857
2015,regular,12,AP Top 25,12,North Carolina,ACC,791
2015,regular,12,AP Top 25,13,Houston,American Athletic,790
2015,regular,12,AP Top 25,14,Michigan,Big Ten,738
2015,regular,12,AP Top 25,15,Stanford,Pac-12,668
2015,regular,12,AP Top 25,16,Florida State,ACC,559
2015,regular,12,AP Top 25,17,LSU,SEC,549
2015,regular,12,AP Top 25,18,Utah,Pac-12,514
2015,regular,12,AP Top 25,19,Navy,American Athletic,465
2015,regular,12,AP Top 25,20,Northwestern,Big Ten,397
2015,regular,12,AP Top 25,21,Wisconsin,Big Ten,338
2015,regular,12,AP Top 25,22,USC,Pac-12,201
2015,regular,12,AP Top 25,23,Oregon,Pac-12,170
2015,regular,12,AP Top 25,24,Washington State,Pac-12,167
2015,regular,12,AP Top 25,25,Ole Miss,SEC,44
2015,regular,12,Coaches Poll,1,Clemson,ACC,1560
2015,regular,12,Coaches Poll,2,Ohio State,Big Ten,1541
2015,regular,12,Coaches Poll,3,Alabama,SEC,1484
2015,regular,12,Coaches Poll,4,Oklahoma State,Big 12,1348
2015,regular,12,Coaches Poll,5,Notre Dame,FBS Independents,1333
2015,regular,12,Coaches Poll,6,Iowa,Big Ten,1278
2015,regular,12,Coaches Poll,7,Oklahoma,Big 12,1240
2015,regular,12,Coaches Poll,8,Florida,SEC,1132
2015,regular,12,Coaches Poll,9,Michigan State,Big Ten,1020
2015,regular,12,Coaches Poll,10,Baylor,Big 12,999
2015,regular,12,Coaches Poll,11,TCU,Big 12,970
2015,regular,12,Coaches Poll,12,North Carolina,ACC,801
2015,regular,12,Coaches Poll,13,Michigan,Big Ten,759
2015,regular,12,Coaches Poll,14,Houston,American Athletic,745
2015,regular,12,Coaches Poll,15,Stanford,Pac-12,690
2015,regular,12,Coaches Poll,16,Florida State,ACC,638
2015,regular,12,Coaches Poll,17,LSU,SEC,584
2015,regular,12,Coaches Poll,18,Utah,Pac-12,493
2015,regular,12,Coaches Poll,19,Navy,American Athletic,456
2015,regular,12,Coaches Poll,20,Wisconsin,Big Ten,447
2015,regular,12,Coaches Poll,21,Northwestern,Big Ten,359
2015,regular,12,Coaches Poll,22,Oregon,Pac-12,186
2015,regular,12,Coaches Poll,23,Washington State,Pac-12,155
2015,regular,12,Coaches Poll,24,USC,Pac-12,154
2015,regular,12,Coaches Poll,25,Ole Miss,SEC,70
2015,regular,12,Coaches Poll,25,Mississippi State,SEC,70
2015,regular,12,FCS Coaches Poll,1,Jacksonville State,OVC,648
2015,regular,12,FCS Coaches Poll,2,McNeese,Southland,616
2015,regular,12,FCS Coaches Poll,3,North Dakota State,MVFC,592
2015,regular,12,FCS Coaches Poll,4,Coastal Carolina,Big South,559
2015,regular,12,FCS Coaches Poll,5,South Dakota State,MVFC,544
2015,regular,12,FCS Coaches Poll,6,Illinois State,MVFC,531
2015,regular,12,FCS Coaches Poll,7,William & Mary,CAA,486
2015,regular,12,FCS Coaches Poll,8,Charleston Southern,Big South,464
2015,regular,12,FCS Coaches Poll,9,Chattanooga,Southern,440
2015,regular,12,FCS Coaches Poll,10,James Madison,CAA,408
2015,regular,12,FCS Coaches Poll,11,Portland State,Big Sky,368
2015,regular,12,FCS Coaches Poll,12,Sam Houston,Southland,327
2015,regular,12,FCS Coaches Poll,13,North Carolina A&T,MEAC,312
2015,regular,12,FCS Coaches Poll,14,Fordham,Patriot,295
2015,regular,12,FCS Coaches Poll,15,Northern Iowa,MVFC,256
2015,regular,12,FCS Coaches Poll,16,Richmond,CAA,229
2015,regular,12,FCS Coaches Poll,17,Montana,Big Sky,188
2015,regular,12,FCS Coaches Poll,18,Southern Utah,Big Sky,185
2015,regular,12,FCS Coaches Poll,19,Eastern Washington,Big Sky,184
2015,regular,12,FCS Coaches Poll,20,Northern Arizona,Big Sky,138
2015,regular,12,FCS Coaches Poll,21,Harvard,Ivy,114
2015,regular,12,FCS Coaches Poll,22,Bethune-Cookman,MEAC,111
2015,regular,12,FCS Coaches Poll,23,Dartmouth,Ivy,93
2015,regular,12,FCS Coaches Poll,24,The Citadel,Southern,92
2015,regular,12,FCS Coaches Poll,25,Central Arkansas,Southland,70
2015,regular,12,Playoff Committee Rankings,1,Clemson,ACC,0
2015,regular,12,Playoff Committee Rankings,2,Alabama,SEC,0
2015,regular,12,Playoff Committee Rankings,3,Ohio State,Big Ten,0
2015,regular,12,Playoff Committee Rankings,4,Notre Dame,FBS Independents,0
2015,regular,12,Playoff Committee Rankings,5,Iowa,Big Ten,0
2015,regular,12,Playoff Committee Rankings,6,Oklahoma State,Big 12,0
2015,regular,12,Playoff Committee Rankings,7,Oklahoma,Big 12,0
2015,regular,12,Playoff Committee Rankings,8,Florida,SEC,0
2015,regular,12,Playoff Committee Rankings,9,Michigan State,Big Ten,0
2015,regular,12,Playoff Committee Rankings,10,Baylor,Big 12,0
2015,regular,12,Playoff Committee Rankings,11,Stanford,Pac-12,0
2015,regular,12,Playoff Committee Rankings,12,Michigan,Big Ten,0
2015,regular,12,Playoff Committee Rankings,13,Utah,Pac-12,0
2015,regular,12,Playoff Committee Rankings,14,Florida State,ACC,0
2015,regular,12,Playoff Committee Rankings,15,LSU,SEC,0
2015,regular,12,Playoff Committee Rankings,16,Navy,American Athletic,0
2015,regular,12,Playoff Committee Rankings,17,North Carolina,ACC,0
2015,regular,12,Playoff Committee Rankings,18,TCU,Big 12,0
2015,regular,12,Playoff Committee Rankings,19,Houston,American Athletic,0
2015,regular,12,Playoff Committee Rankings,20,Northwestern,Big Ten,0
2015,regular,12,Playoff Committee Rankings,21,Memphis,American Athletic,0
2015,regular,12,Playoff Committee Rankings,22,Ole Miss,SEC,0
2015,regular,12,Playoff Committee Rankings,23,Oregon,Pac-12,0
2015,regular,12,Playoff Committee Rankings,24,USC,Pac-12,0
2015,regular,12,Playoff Committee Rankings,25,Wisconsin,Big Ten,0
2015,regular,13,AP Top 25,1,Clemson,ACC,1518
2015,regular,13,AP Top 25,2,Alabama,SEC,1469
2015,regular,13,AP Top 25,3,Iowa,Big Ten,1325
2015,regular,13,AP Top 25,4,Notre Dame,FBS Independents,1317
2015,regular,13,AP Top 25,5,Oklahoma,Big 12,1295
2015,regular,13,AP Top 25,6,Michigan State,Big Ten,1286
2015,regular,13,AP Top 25,7,Baylor,Big 12,1161
