season,team,conference,off_plays,off_drives,off_ppa,off_totalPPA,off_successRate,off_explosiveness,off_powerSuccess,off_stuffRate,off_lineYards,off_lineYardsTotal,off_secondLevelYards,off_secondLevelYardsTotal,off_openFieldYards,off_openFieldYardsTotal,off_totalOpportunies,off_pointsPerOpportunity,off_fieldPosition,off_havoc,off_standardDowns,off_passingDowns,off_rushingPlays,off_passingPlays,def_plays,def_drives,def_ppa,def_totalPPA,def_successRate,def_explosiveness,def_powerSuccess,def_stuffRate,def_lineYards,def_lineYardsTotal,def_secondLevelYards,def_secondLevelYardsTotal,def_openFieldYards,def_openFieldYardsTotal,def_totalOpportunies,def_pointsPerOpportunity,def_fieldPosition,def_havoc,def_standardDowns,def_passingDowns,def_rushingPlays,def_passingPlays
2025,Middle Tennessee,Conference USA,151,24,-0.02831852695332176,-4.2760975699515855,0.3576158940397351,1.25253005146406,0.5,0.2777777777777778,2.7685185185185186,150,0.9814814814814815,53,0.3888888888888889,21,9,1.8888888888888888,"{'averageStart': 69, 'averagePredictedPoints': 1.443}","{'total': 0.172, 'frontSeven': 0.106, 'db': 0.066}","{'rate': 0.6423841059602649, 'ppa': -0.2359358886135113, 'successRate': 0.4020618556701031, 'explosiveness': 0.9256840627762389}","{'rate': 0.3576158940397351, 'ppa': 0.3446237708436854, 'successRate': 0.2777777777777778, 'explosiveness': 2.102329622052395}","{'rate': 0.3576158940397351, 'ppa': -0.07234423667750639, 'totalPPA': -3.9065887805853454, 'successRate': 0.42592592592592593, 'explosiveness': 0.9456811849716265}","{'rate': 0.6225165562913907, 'ppa': 0.0035218253575034523, 'totalPPA': 0.3310515836053245, 'successRate': 0.3191489361702128, 'explosiveness': 1.4538609099265818}",135,25,0.28568090726567014,38.56692248086547,0.4222222222222222,1.385562922432022,0.8571428571428571,0.19230769230769232,2.923076923076923,228,1.0128205128205128,79,1.1538461538461537,0,12,4.583333333333333,"{'averageStart': 68.5, 'averagePredictedPoints': -1.616}","{'total': 0.156, 'frontSeven': 0.119, 'db': 0.037}","{'rate': 0.6592592592592592, 'ppa': 0.20974472785049839, 'successRate': 0.47191011235955055, 'explosiveness': 1.1250623441365626}","{'rate': 0.34074074074074073, 'ppa': 0.43260090656893724, 'totalPPA': 32.46545064995397, 'successRate': 0.32608695652173914, 'explosiveness': 2.114964541659308}","{'rate': 0.5777777777777777, 'ppa': 0.07822399783219873, 'totalPPA': 6.101471830911501, 'successRate': 0.34615384615384615, 'explosiveness': 1.0412804771511543}","{'rate': 0.4222222222222222, 'ppa': 0.5695693096483152, 'totalPPA': 32.46545064995397, 'successRate': 0.5263157894736842, 'explosiveness': 1.6954171231848028}"
2025,Minnesota,Big Ten,139,22,0.2892379313539892,40.20407245820449,0.5611510791366906,1.0918538743419586,0.8461538461538461,0.10714285714285714,3.6404761904761904,306,1.2023809523809523,101,0.4166666666666667,35,17,3.588235294117647,"{'averageStart': 59, 'averagePredictedPoints': 2.284}","{'total': 0.094, 'frontSeven': 0.05, 'db': 0.043}","{'rate': 0.7697841726618705, 'ppa': 0.1921901179556554, 'successRate': 0.5981308411214953, 'explosiveness': 0.9043651130464881}","{'rate': 0.2302158273381295, 'ppa': 0.6137415574046677, 'successRate': 0.4375, 'explosiveness': 1.9489453545498234}","{'rate': 0.60431654676259, 'ppa': 0.14883655002250293, 'totalPPA': 12.502270201890246, 'successRate': 0.5357142857142857, 'explosiveness': 0.7395721247606356}","{'rate': 0.38848920863309355, 'ppa': 0.5530547052154867, 'totalPPA': 29.86495408163628, 'successRate': 0.6111111111111112, 'explosiveness': 1.57223807831649}",80,23,-0.20919089376505554,-16.735271501204444,0.2,0.9834345083199809,0.6666666666666666,0.3953488372093023,1.4511627906976745,62,0.3023255813953488,13,0.11627906976744186,0,3,3.3333333333333335,"{'averageStart': 76.6, 'averagePredictedPoints': -0.902}","{'total': 0.3, 'frontSeven': 0.213, 'db': 0.088}","{'rate': 0.5875, 'ppa': -0.37805258007741005, 'successRate': 0.23404255319148937, 'explosiveness': 0.9323063686960914}","{'rate': 0.4125, 'ppa': 0.031309083710116044, 'totalPPA': -6.705598364024836, 'successRate': 0.15151515151515152, 'explosiveness': 1.095916415492538}","{'rate': 0.5375, 'ppa': -0.21488442398532567, 'totalPPA': -9.240030231369005, 'successRate': 0.18604651162790697, 'explosiveness': 0.7852776808867813}","{'rate': 0.45, 'ppa': -0.1862666212229121, 'totalPPA': -6.705598364024836, 'successRate': 0.2222222222222222, 'explosiveness': 1.1815913357531806}"
2025,Mississippi State,SEC,138,24,0.2379879075036697,32.84233123550642,0.43478260869565216,1.2727806728034838,0.5,0.16417910447761194,2.9388059701492537,197,1.0298507462686568,69,0.3283582089552239,22,8,3.75,"{'averageStart': 69.6, 'averagePredictedPoints': 1.466}","{'total': 0.181, 'frontSeven': 0.08, 'db': 0.101}","{'rate': 0.6521739130434783, 'ppa': 0.05125939246426056, 'successRate': 0.4777777777777778, 'explosiveness': 0.8727958971302334}","{'rate': 0.34782608695652173, 'ppa': 0.5881038732025619, 'successRate': 0.3541666666666667, 'explosiveness': 2.284506870094647}","{'rate': 0.4855072463768116, 'ppa': 0.13710134493159065, 'totalPPA': 9.185790110416573, 'successRate': 0.4626865671641791, 'explosiveness': 0.9249980914914723}","{'rate': 0.5072463768115942, 'ppa': 0.3445908363219741, 'totalPPA': 24.121358542538186, 'successRate': 0.4142857142857143, 'explosiveness': 1.6445482597232206}",146,24,0.04825977548866801,7.045927221345529,0.3767123287671233,1.154613328998193,0.5454545454545454,0.18072289156626506,3.2493975903614456,270,1.0481927710843373,87,0.5421686746987951,0,9,3.7777777777777777,"{'averageStart': 72.5, 'averagePredictedPoints': -1.203}","{'total': 0.151, 'frontSeven': 0.062, 'db': 0.089}","{'rate': 0.6575342465753424, 'ppa': -0.0006176371339302255, 'successRate': 0.4375, 'explosiveness': 0.9712607214085069}","{'rate': 0.3424657534246575, 'ppa': 0.1421044077240566, 'totalPPA': 3.860488062782014, 'successRate': 0.26, 'explosiveness': 1.746983291980256}","{'rate': 0.5684931506849316, 'ppa': 0.04949016914267703, 'totalPPA': 4.107684038842193, 'successRate': 0.43373493975903615, 'explosiveness': 0.8455499999129173}","{'rate': 0.4246575342465753, 'ppa': 0.06226593649648409, 'totalPPA': 3.860488062782014, 'successRate': 0.3064516129032258, 'explosiveness': 1.740207005159768}"
2025,Missouri,SEC,155,23,0.4172316055766253,64.67089886437692,0.5419354838709678,1.3318182793421163,0.8666666666666667,0.17721518987341772,3.3151898734177214,262,1.1518987341772151,91,2.481012658227848,196,15,5.466666666666667,"{'averageStart': 71.1, 'averagePredictedPoints': 1.312}","{'total': 0.11, 'frontSeven': 0.077, 'db': 0.032}","{'rate': 0.7483870967741936, 'ppa': 0.28842431391511464, 'successRate': 0.5689655172413793, 'explosiveness': 1.0936289341781376}","{'rate': 0.25161290322580643, 'ppa': 0.8003507294929136, 'successRate': 0.46153846153846156, 'explosiveness': 2.205179211610038}","{'rate': 0.5096774193548387, 'ppa': 0.23136337472051305, 'totalPPA': 18.27770660292053, 'successRate': 0.5189873417721519, 'explosiveness': 1.0234932335074078}","{'rate': 0.49032258064516127, 'ppa': 0.610436740282321, 'totalPPA': 46.39319226145639, 'successRate': 0.5657894736842105, 'explosiveness': 1.625802625370559}",110,22,-0.03807666050576145,-4.188432655633759,0.38181818181818183,1.1498180580301736,0.5,0.20754716981132076,2.949056603773585,156,1.1886792452830188,63,0.41509433962264153,0,6,4.0,"{'averageStart': 74.7, 'averagePredictedPoints': -1.047}","{'total': 0.227, 'frontSeven': 0.155, 'db': 0.073}","{'rate': 0.6909090909090909, 'ppa': -0.038931652576147405, 'successRate': 0.4342105263157895, 'explosiveness': 0.9384558542923314}","{'rate': 0.3090909090909091, 'ppa': -0.03616550176019286, 'totalPPA': -6.047337549672215, 'successRate': 0.2647058823529412, 'explosiveness': 1.9248128050689286}","{'rate': 0.4818181818181818, 'ppa': 0.09021037310032327, 'totalPPA': 4.781149774317134, 'successRate': 0.41509433962264153, 'explosiveness': 0.8033518388522713}","{'rate': 0.509090909090909, 'ppa': -0.10798817052986098, 'totalPPA': -6.047337549672215, 'successRate': 0.35714285714285715, 'explosiveness': 1.530930899125866}"
2025,Missouri State,Conference USA,137,28,0.1465247289870204,20.073887871221793,0.36496350364963503,1.6428775337250912,0.7142857142857143,0.328125,2.23125,143,1.109375,71,1.40625,90,8,1.625,"{'averageStart': 70.2, 'averagePredictedPoints': 1.328}","{'total': 0.263, 'frontSeven': 0.204, 'db': 0.058}","{'rate': 0.6058394160583942, 'ppa': 0.04753357674277162, 'successRate': 0.39759036144578314, 'explosiveness': 1.3134556764243681}","{'rate': 0.39416058394160586, 'ppa': 0.29867779632540276, 'successRate': 0.3148148148148148, 'explosiveness': 2.28234349201473}","{'rate': 0.46715328467153283, 'ppa': -0.07041772952272032, 'totalPPA': -4.506734689454101, 'successRate': 0.34375, 'explosiveness': 1.0485221362226236}","{'rate': 0.5255474452554745, 'ppa': 0.34665390355808207, 'totalPPA': 24.95908105618191, 'successRate': 0.3888888888888889, 'explosiveness': 2.109871060334173}",113,24,0.4807331939649597,54.32285091804045,0.4690265486725664,1.5377082406390385,0.5,0.15873015873015872,3.0682539682539685,193,1.0158730158730158,64,2.2698412698412698,0,11,5.0,"{'averageStart': 68.8, 'averagePredictedPoints': -1.472}","{'total': 0.133, 'frontSeven': 0.071, 'db': 0.062}","{'rate': 0.6991150442477876, 'ppa': 0.3725826576707706, 'successRate': 0.5189873417721519, 'explosiveness': 1.2002669813663078}","{'rate': 0.3008849557522124, 'ppa': 0.7320241459426345, 'totalPPA': 32.39989616551755, 'successRate': 0.35294117647058826, 'explosiveness': 2.6906325431542015}","{'rate': 0.5575221238938053, 'ppa': 0.3253502097948897, 'totalPPA': 20.497063217078054, 'successRate': 0.42857142857142855, 'explosiveness': 1.3463875558763505}","{'rate': 0.4247787610619469, 'ppa': 0.6749978367816157, 'totalPPA': 32.39989616551755, 'successRate': 0.5208333333333334, 'explosiveness': 1.7194684864780296}"
2025,Navy,American Athletic,127,21,0.5500553120458718,69.85702462982572,0.6062992125984252,1.2165071634137277,1.0,0.10476190476190476,4.04,424,1.419047619047619,149,2.3714285714285714,249,14,4.928571428571429,"{'averageStart': 65.1, 'averagePredictedPoints': 1.746}","{'total': 0.094, 'frontSeven': 0.087, 'db': 0.008}","{'rate': 0.7874015748031497, 'ppa': 0.6042207180881974, 'successRate': 0.67, 'explosiveness': 1.1758702614570657}","{'rate': 0.2125984251968504, 'ppa': 0.3494426970742949, 'successRate': 0.37037037037037035, 'explosiveness': 1.4887744065233617}","{'rate': 0.8267716535433071, 'ppa': 0.5295694256637362, 'totalPPA': 55.6047896946923, 'successRate': 0.6285714285714286, 'explosiveness': 1.0815293681986915}","{'rate': 0.1732283464566929, 'ppa': 0.6478288606878824, 'totalPPA': 14.252234935133412, 'successRate': 0.5, 'explosiveness': 2.0263739347039444}",109,21,0.19495386272226348,21.249971036726716,0.3669724770642202,1.4411732425527117,0.8,0.20454545454545456,2.9318181818181817,129,0.75,33,0.29545454545454547,0,6,2.8333333333333335,"{'averageStart': 77, 'averagePredictedPoints': -0.919}","{'total': 0.165, 'frontSeven': 0.101, 'db': 0.064}","{'rate': 0.6513761467889908, 'ppa': 0.1635952869903836, 'successRate': 0.39436619718309857, 'explosiveness': 1.3449646846717103}","{'rate': 0.3486238532110092, 'ppa': 0.2535448858002496, 'totalPPA': 25.46681814677613, 'successRate': 0.3157894736842105, 'explosiveness': 1.6656598776083822}","{'rate': 0.4036697247706422, 'ppa': -0.00884196826249345, 'totalPPA': -0.38904660354971177, 'successRate': 0.3181818181818182, 'explosiveness': 0.8710851068016102}","{'rate': 0.5871559633027523, 'ppa': 0.39791903354337704, 'totalPPA': 25.46681814677613, 'successRate': 0.40625, 'explosiveness': 1.7481437771879202}"
2025,NC State,ACC,127,23,0.300489476718567,38.16216354325801,0.4566929133858268,1.3184150200143343,0.6,0.30434782608695654,2.4898550724637682,172,1.1594202898550725,80,1.2173913043478262,84,10,5.2,"{'averageStart': 74, 'averagePredictedPoints': 1.091}","{'total': 0.173, 'frontSeven': 0.118, 'db': 0.055}","{'rate': 0.6771653543307087, 'ppa': 0.28399649341241756, 'successRate': 0.5348837209302325, 'explosiveness': 1.157219790692477}","{'rate': 0.3228346456692913, 'ppa': 0.3350845148729293, 'successRate': 0.2926829268292683, 'explosiveness': 1.9363300657481204}","{'rate': 0.5433070866141733, 'ppa': 0.20602001128626324, 'totalPPA': 14.215380778752163, 'successRate': 0.43478260869565216, 'explosiveness': 1.2417373868568966}","{'rate': 0.4566929133858268, 'ppa': 0.4128755649052732, 'totalPPA': 23.946782764505848, 'successRate': 0.4827586206896552, 'explosiveness': 1.400569626968732}",149,22,0.24239625413896637,36.11704186670599,0.3691275167785235,1.6232497827424834,0.6,0.26666666666666666,2.0633333333333335,124,0.8,48,2.3833333333333333,0,13,2.6153846153846154,"{'averageStart': 71.4, 'averagePredictedPoints': -1.237}","{'total': 0.134, 'frontSeven': 0.094, 'db': 0.04}","{'rate': 0.6241610738255033, 'ppa': -0.06283261161557249, 'successRate': 0.34408602150537637, 'explosiveness': 1.2339700487527223}","{'rate': 0.37583892617449666, 'ppa': 0.749294191909897, 'totalPPA': 31.625070876886628, 'successRate': 0.4107142857142857, 'explosiveness': 2.1648563691630205}","{'rate': 0.40268456375838924, 'ppa': 0.14936460746305724, 'totalPPA': 8.961876447783435, 'successRate': 0.2833333333333333, 'explosiveness': 1.719099026962614}","{'rate': 0.5906040268456376, 'ppa': 0.35937580541916625, 'totalPPA': 31.625070876886628, 'successRate': 0.4318181818181818, 'explosiveness': 1.5803698576966354}"
2025,Nebraska,Big Ten,133,23,0.2259587267745451,30.052510661014498,0.518796992481203,1.0783551824919322,0.8,0.19298245614035087,2.9982456140350875,171,1.0350877192982455,59,0.7192982456140351,41,16,3.1875,"{'averageStart': 64.5, 'averagePredictedPoints': 1.786}","{'total': 0.13, 'frontSeven': 0.104, 'db': 0.026}","{'rate': 0.7744360902255639, 'ppa': 0.05658290363221749, 'successRate': 0.5242718446601942, 'explosiveness': 0.770608064314467}","{'rate': 0.22556390977443608, 'ppa': 0.8074823862298699, 'successRate': 0.5, 'explosiveness': 2.1862448079308066}","{'rate': 0.42857142857142855, 'ppa': 0.023524141294285036, 'totalPPA': 1.340876053774247, 'successRate': 0.47368421052631576, 'explosiveness': 0.8028813163071242}","{'rate': 0.556390977443609, 'ppa': 0.409497446309002, 'totalPPA': 30.30281102686615, 'successRate': 0.5675675675675675, 'explosiveness': 1.2554455250393086}",109,22,0.004287709995715836,0.46736038953302617,0.4036697247706422,0.9418985590713662,0.5555555555555556,0.1694915254237288,3.2711864406779663,193,1.5932203389830508,94,1.0677966101694916,0,9,1.6666666666666667,"{'averageStart': 75.6, 'averagePredictedPoints': -1.056}","{'total': 0.164, 'frontSeven': 0.055, 'db': 0.109}","{'rate': 0.7155963302752294, 'ppa': -0.0043660502033668214, 'successRate': 0.47435897435897434, 'explosiveness': 0.8348002362589486}","{'rate': 0.28440366972477066, 'ppa': 0.026061687270827038, 'totalPPA': -13.01431973695861, 'successRate': 0.22580645161290322, 'explosiveness': 1.5079896939370017}","{'rate': 0.5412844036697247, 'ppa': 0.29611357508043606, 'totalPPA': 17.47070092974573, 'successRate': 0.5254237288135594, 'explosiveness': 1.0578076100287235}","{'rate': 0.44036697247706424, 'ppa': -0.27113166118663773, 'totalPPA': -13.01431973695861, 'successRate': 0.25, 'explosiveness': 0.7119663554171471}"
2025,Nevada,Mountain West,120,21,-0.004024587641209686,-0.4829505169451623,0.39166666666666666,1.1375982144667989,0.75,0.22666666666666666,2.544,191,1.2933333333333332,97,1.32,99,10,2.3,"{'averageStart': 72.3, 'averagePredictedPoints': 1.225}","{'total': 0.175, 'frontSeven': 0.133, 'db': 0.042}","{'rate': 0.6583333333333333, 'ppa': 0.0512726960414865, 'successRate': 0.43037974683544306, 'explosiveness': 0.9913075055847266}","{'rate': 0.3416666666666667, 'ppa': -0.11057301229811209, 'successRate': 0.3170731707317073, 'explosiveness': 1.5202046838506804}","{'rate': 0.625, 'ppa': 0.13195434988619112, 'totalPPA': 9.896576241464334, 'successRate': 0.41333333333333333, 'explosiveness': 1.0692890968812132}","{'rate': 0.36666666666666664, 'ppa': -0.15116821691553461, 'totalPPA': -6.651401544283523, 'successRate': 0.36363636363636365, 'explosiveness': 1.2699471297888714}",128,21,0.24385461581563597,31.213390824401404,0.4765625,1.0776090075685663,0.7272727272727273,0.14084507042253522,3.092957746478873,220,0.9859154929577465,70,0.323943661971831,0,13,4.384615384615385,"{'averageStart': 68.2, 'averagePredictedPoints': -1.5}","{'total': 0.125, 'frontSeven': 0.109, 'db': 0.016}","{'rate': 0.6953125, 'ppa': 0.19493752581728369, 'successRate': 0.5730337078651685, 'explosiveness': 0.9051404857179123}","{'rate': 0.3046875, 'ppa': 0.35548592376059374, 'totalPPA': 14.612567860059432, 'successRate': 0.2564102564102564, 'explosiveness': 1.9571984690069018}","{'rate': 0.5546875, 'ppa': 0.23381440794847846, 'totalPPA': 16.600822964341972, 'successRate': 0.49295774647887325, 'explosiveness': 0.8807395439148721}","{'rate': 0.4453125, 'ppa': 0.2563608396501655, 'totalPPA': 14.612567860059432, 'successRate': 0.45614035087719296, 'explosiveness': 1.3426255932562317}"
2025,New Mexico,Mountain West,156,26,0.06819424999347563,10.6383029989822,0.3782051282051282,1.101211788505789,0.7,0.13513513513513514,2.8932432432432433,214,0.8648648648648649,64,1.1621621621621623,86,11,3.7272727272727275,"{'averageStart': 68.3, 'averagePredictedPoints': 1.564}","{'total': 0.141, 'frontSeven': 0.09, 'db': 0.051}","{'rate': 0.6923076923076923, 'ppa': 0.015700920803086372, 'successRate': 0.4351851851851852, 'explosiveness': 0.9353667566773177}","{'rate': 0.3076923076923077, 'ppa': 0.1863042406718515, 'successRate': 0.25, 'explosiveness': 1.7507714965006351}","{'rate': 0.47435897435897434, 'ppa': 0.13897463318746328, 'totalPPA': 10.284122855872283, 'successRate': 0.36486486486486486, 'explosiveness': 0.9943845903332178}","{'rate': 0.5064102564102564, 'ppa': 0.10835379450286768, 'totalPPA': 8.559949765726547, 'successRate': 0.4050632911392405, 'explosiveness': 1.191347236963896}",159,23,0.13676563753705273,21.745736368391384,0.4339622641509434,1.086496331196805,0.9444444444444444,0.17333333333333334,2.901333333333333,218,0.8666666666666667,65,1.3466666666666667,0,13,2.769230769230769,"{'averageStart': 70.1, 'averagePredictedPoints': -1.378}","{'total': 0.088, 'frontSeven': 0.063, 'db': 0.025}","{'rate': 0.6792452830188679, 'ppa': -0.04937831183769365, 'successRate': 0.5092592592592593, 'explosiveness': 0.7128361298927278}","{'rate': 0.32075471698113206, 'ppa': 0.5309528244482804, 'totalPPA': 28.16924713295836, 'successRate': 0.27450980392156865, 'explosiveness': 2.5544471220342513}","{'rate': 0.4716981132075472, 'ppa': 0.10052065985806459, 'totalPPA': 7.539049489354844, 'successRate': 0.48, 'explosiveness': 0.7261421457044733}","{'rate': 0.5094339622641509, 'ppa': 0.34776848312294273, 'totalPPA': 28.16924713295836, 'successRate': 0.4074074074074074, 'explosiveness': 1.4796099880975304}"
2025,New Mexico State,Conference USA,171,28,0.08161421662253308,13.956031042453157,0.34502923976608185,1.373206735376874,0.75,0.4057971014492754,1.434782608695652,99,0.4782608695652174,33,0.42028985507246375,29,12,3.3333333333333335,"{'averageStart': 71.2, 'averagePredictedPoints': 1.375}","{'total': 0.152, 'frontSeven': 0.099, 'db': 0.053}","{'rate': 0.5730994152046783, 'ppa': -0.07421728005786134, 'successRate': 0.3979591836734694, 'explosiveness': 0.9523084064143365}","{'rate': 0.4269005847953216, 'ppa': 0.29081266422087076, 'successRate': 0.273972602739726, 'explosiveness': 2.193958476853822}","{'rate': 0.40350877192982454, 'ppa': -0.25939395367531903, 'totalPPA': -17.898182803597013, 'successRate': 0.21739130434782608, 'explosiveness': 0.8135436477609197}","{'rate': 0.5906432748538012, 'ppa': 0.2832573294076089, 'totalPPA': 28.6089902701685, 'successRate': 0.42574257425742573, 'explosiveness': 1.5249027696497697}",173,27,-0.03452219978416153,-5.972340562659944,0.32947976878612717,1.1792494632817776,0.42857142857142855,0.26744186046511625,2.1895348837209303,188,0.686046511627907,59,0.22093023255813954,0,8,2.125,"{'averageStart': 76.8, 'averagePredictedPoints': -0.915}","{'total': 0.162, 'frontSeven': 0.087, 'db': 0.075}","{'rate': 0.630057803468208, 'ppa': -0.07690512689823047, 'successRate': 0.4036697247706422, 'explosiveness': 0.9113951848827184}","{'rate': 0.3699421965317919, 'ppa': 0.03766122295698712, 'totalPPA': 15.038607742991655, 'successRate': 0.203125, 'explosiveness': 2.0858331747862855}","{'rate': 0.49710982658959535, 'ppa': -0.22483099684828164, 'totalPPA': -19.335465728952222, 'successRate': 0.23255813953488372, 'explosiveness': 1.0546799712767307}","{'rate': 0.48554913294797686, 'ppa': 0.17903104455942445, 'totalPPA': 15.038607742991655, 'successRate': 0.44047619047619047, 'explosiveness': 1.246584323825046}"
2025,North Carolina,ACC,106,22,0.06548511268829196,6.941421944958948,0.3584905660377358,1.4303881623400578,0.8,0.22413793103448276,2.556896551724138,148,0.9655172413793104,56,0.3275862068965517,19,7,3.857142857142857,"{'averageStart': 70.1, 'averagePredictedPoints': 1.387}","{'total': 0.198, 'frontSeven': 0.16, 'db': 0.038}","{'rate': 0.6886792452830188, 'ppa': -0.11417254957423617, 'successRate': 0.3972602739726027, 'explosiveness': 1.1225834957450533}","{'rate': 0.3113207547169811, 'ppa': 0.462909638299339, 'successRate': 0.2727272727272727, 'explosiveness': 2.422203199146183}","{'rate': 0.5471698113207547, 'ppa': -0.04831506798245758, 'totalPPA': -2.802273942982539, 'successRate': 0.3103448275862069, 'explosiveness': 1.144291748104466}","{'rate': 0.4528301886792453, 'ppa': 0.20299366433211433, 'totalPPA': 9.743695887941486, 'successRate': 0.4166666666666667, 'explosiveness': 1.68787493515209}",142,22,0.15813183943807438,22.454721200206563,0.45774647887323944,1.1792209209744693,0.8571428571428571,0.22580645161290322,1.9838709677419355,123,0.7903225806451613,49,1.8225806451612903,0,11,2.4545454545454546,"{'averageStart': 74.5, 'averagePredictedPoints': -1.073}","{'total': 0.127, 'frontSeven': 0.056, 'db': 0.07}","{'rate': 0.704225352112676, 'ppa': 0.07507219708115483, 'successRate': 0.51, 'explosiveness': 0.8983698411146323}","{'rate': 0.29577464788732394, 'ppa': 0.3558928926688353, 'totalPPA': 19.717885167817297, 'successRate': 0.3333333333333333, 'explosiveness': 2.2023212833210186}","{'rate': 0.43661971830985913, 'ppa': 0.044142516651439784, 'totalPPA': 2.7368360323892666, 'successRate': 0.45161290322580644, 'explosiveness': 0.8226817763695423}","{'rate': 0.5633802816901409, 'ppa': 0.24647356459771622, 'totalPPA': 19.717885167817297, 'successRate': 0.4625, 'explosiveness': 1.4490343277025222}"
2025,Northern Illinois,Mid-American,142,23,0.07446744223974555,10.574376798043868,0.31690140845070425,1.3390421246641455,0.8888888888888888,0.22826086956521738,2.730434782608696,251,0.6847826086956522,63,1.6304347826086958,150,5,3.2,"{'averageStart': 73, 'averagePredictedPoints': 1.192}","{'total': 0.127, 'frontSeven': 0.099, 'db': 0.028}","{'rate': 0.6126760563380281, 'ppa': -0.0616511599865377, 'successRate': 0.3793103448275862, 'explosiveness': 0.9286711692680688}","{'rate': 0.3873239436619718, 'ppa': 0.28978232212495725, 'successRate': 0.21818181818181817, 'explosiveness': 2.467562252003356}","{'rate': 0.647887323943662, 'ppa': 0.11011545189273503, 'totalPPA': 10.130621574131624, 'successRate': 0.32608695652173914, 'explosiveness': 1.2380945286968676}","{'rate': 0.34507042253521125, 'ppa': 0.07513111576071421, 'totalPPA': 3.681424672274997, 'successRate': 0.30612244897959184, 'explosiveness': 1.540937316598701}",119,24,-0.09733893441251015,-11.58333319508871,0.36134453781512604,1.132748770190914,0.75,0.29411764705882354,2.1137254901960785,108,0.6862745098039216,35,0.47058823529411764,0,11,2.090909090909091,"{'averageStart': 63.7, 'averagePredictedPoints': -1.887}","{'total': 0.16, 'frontSeven': 0.092, 'db': 0.067}","{'rate': 0.7142857142857143, 'ppa': -0.36955567990075083, 'successRate': 0.36470588235294116, 'explosiveness': 0.5991192196934552}","{'rate': 0.2857142857142857, 'ppa': 0.5832029293080916, 'totalPPA': 5.0369773451164885, 'successRate': 0.35294117647058826, 'explosiveness': 2.5112917756426825}","{'rate': 0.42857142857142855, 'ppa': -0.2740419516567802, 'totalPPA': -13.97613953449579, 'successRate': 0.35294117647058826, 'explosiveness': 0.5545509280759008}","{'rate': 0.5630252100840336, 'ppa': 0.07517876634502221, 'totalPPA': 5.0369773451164885, 'successRate': 0.373134328358209, 'explosiveness': 1.5490512165137234}"
2025,North Texas,American Athletic,153,24,0.3007057086230403,46.00797341932517,0.45751633986928103,1.3863784843034679,0.625,0.21621621621621623,3.0662162162162163,227,1.4864864864864864,110,1.5405405405405406,114,14,5.142857142857143,"{'averageStart': 66.9, 'averagePredictedPoints': 1.681}","{'total': 0.144, 'frontSeven': 0.085, 'db': 0.059}","{'rate': 0.7712418300653595, 'ppa': 0.18995590082109334, 'successRate': 0.4576271186440678, 'explosiveness': 1.2096936085568466}","{'rate': 0.22875816993464052, 'ppa': 0.6740907749267472, 'successRate': 0.45714285714285713, 'explosiveness': 1.9826899399483144}","{'rate': 0.48366013071895425, 'ppa': 0.23119255105498385, 'totalPPA': 17.108248778068806, 'successRate': 0.47297297297297297, 'explosiveness': 1.1753735465131525}","{'rate': 0.5032679738562091, 'ppa': 0.40921127244943806, 'totalPPA': 31.50926797860673, 'successRate': 0.45454545454545453, 'explosiveness': 1.597383422093783}",145,25,-0.08877742547456785,-12.872726693812337,0.32413793103448274,1.0602722090964352,0.6666666666666666,0.18556701030927836,2.461855670103093,239,0.5876288659793815,57,0.5463917525773195,0,9,1.8888888888888888,"{'averageStart': 68.3, 'averagePredictedPoints': -1.608}","{'total': 0.117, 'frontSeven': 0.103, 'db': 0.014}","{'rate': 0.593103448275862, 'ppa': -0.24300741721025665, 'successRate': 0.36046511627906974, 'explosiveness': 0.6916451508371615}","{'rate': 0.4068965517241379, 'ppa': 0.1360323929876226, 'totalPPA': -13.688102637164649, 'successRate': 0.2711864406779661, 'explosiveness': 1.7744871344737783}","{'rate': 0.6689655172413793, 'ppa': 0.008405937560333105, 'totalPPA': 0.8153759433523112, 'successRate': 0.35051546391752575, 'explosiveness': 1.0549961323040342}","{'rate': 0.3310344827586207, 'ppa': -0.28516880494093017, 'totalPPA': -13.688102637164649, 'successRate': 0.2708333333333333, 'explosiveness': 1.0740711791688686}"
