season,seasonType,week,poll,rank,team,conference,points
2022,regular,4,FCS Coaches Poll,4,Montana State,Big Sky,512
2022,regular,4,FCS Coaches Poll,4,Missouri State,MVFC,512
2022,regular,4,FCS Coaches Poll,6,Sacramento State,Big Sky,502
2022,regular,4,FCS Coaches Poll,7,Incarnate Word,Southland,500
2022,regular,4,FCS Coaches Poll,8,Delaware,CAA,468
2022,regular,4,FCS Coaches Poll,9,Chattanooga,Southern,461
2022,regular,4,FCS Coaches Poll,10,Villanova,CAA,438
2022,regular,4,FCS Coaches Poll,11,Jackson State,SWAC,406
2022,regular,4,FCS Coaches Poll,12,Weber State,Big Sky,367
2022,regular,4,FCS Coaches Poll,13,Holy Cross,Patriot,357
2022,regular,4,FCS Coaches Poll,14,William & Mary,CAA,301
2022,regular,4,FCS Coaches Poll,15,Eastern Washington,Big Sky,253
2022,regular,4,FCS Coaches Poll,16,Mercer,Southern,174
2022,regular,4,FCS Coaches Poll,17,Stephen F. Austin,Western Athletic,160
2022,regular,4,FCS Coaches Poll,18,Fordham,Patriot,150
2022,regular,4,FCS Coaches Poll,19,UT Martin,OVC,141
2022,regular,4,FCS Coaches Poll,20,Eastern Kentucky,Atlantic Sun,130
2022,regular,4,FCS Coaches Poll,21,Rhode Island,CAA,121
2022,regular,4,FCS Coaches Poll,22,Samford,Southern,83
2022,regular,4,FCS Coaches Poll,23,Austin Peay,Atlantic Sun,64
2022,regular,4,FCS Coaches Poll,24,Richmond,CAA,51
2022,regular,4,FCS Coaches Poll,24,Youngstown State,MVFC,51
2022,regular,5,AFCA Division II Coaches Poll,1,Ferris State,GLIAC,749
2022,regular,5,AFCA Division II Coaches Poll,2,Grand Valley State University,GLIAC,719
2022,regular,5,AFCA Division II Coaches Poll,3,Angelo State,Lone Star,686
2022,regular,5,AFCA Division II Coaches Poll,4,Shepherd,Pennsylvania State Athletic,649
2022,regular,5,AFCA Division II Coaches Poll,5,West Georgia,Gulf South,623
2022,regular,5,AFCA Division II Coaches Poll,6,Ouachita Baptist,Great American,605
2022,regular,5,AFCA Division II Coaches Poll,7,Newberry,South Atlantic,553
2022,regular,5,AFCA Division II Coaches Poll,8,Slippery Rock,Pennsylvania State Athletic,526
2022,regular,5,AFCA Division II Coaches Poll,9,Ashland,Great Midwest Athletic,477
2022,regular,5,AFCA Division II Coaches Poll,10,Pittsburg St,Mid America,421
2022,regular,5,AFCA Division II Coaches Poll,11,Augustana University (SD),Northern Sun,402
2022,regular,5,AFCA Division II Coaches Poll,12,Northwest Missouri St,Mid America,384
2022,regular,5,AFCA Division II Coaches Poll,13,Valdosta State,Gulf South,328
2022,regular,5,AFCA Division II Coaches Poll,14,Indianapolis,Great Lakes,321
2022,regular,5,AFCA Division II Coaches Poll,14,West Florida,Gulf South,321
2022,regular,5,AFCA Division II Coaches Poll,16,Harding University,Great American,310
2022,regular,5,AFCA Division II Coaches Poll,17,Saginaw Valley State,GLIAC,258
2022,regular,5,AFCA Division II Coaches Poll,18,Notre Dame College,Mountain East,245
2022,regular,5,AFCA Division II Coaches Poll,19,Lenoir-Rhyne,South Atlantic,244
2022,regular,5,AFCA Division II Coaches Poll,20,Virginia Union,CIAA,172
2022,regular,5,AFCA Division II Coaches Poll,21,Albany State GA,SIAC,171
2022,regular,5,AFCA Division II Coaches Poll,22,Colorado School Of Mines,Rocky Mountain,163
2022,regular,5,AFCA Division II Coaches Poll,23,Nebraska-Kearney,Mid America,108
2022,regular,5,AFCA Division II Coaches Poll,24,New Haven,Northeast 10,80
2022,regular,5,AFCA Division II Coaches Poll,25,Delta State,Gulf South,78
2022,regular,5,AFCA Division III Coaches Poll,1,North Central College,CCIW,1167
2022,regular,5,AFCA Division III Coaches Poll,2,University of Mount Union,Ohio,1129
2022,regular,5,AFCA Division III Coaches Poll,3,Mary Hardin-Baylor,American Southwest,1024
2022,regular,5,AFCA Division III Coaches Poll,4,Wisconsin-Whitewater,Wisconsin,1014
2022,regular,5,AFCA Division III Coaches Poll,5,Linfield College,Northwest,936
2022,regular,5,AFCA Division III Coaches Poll,6,Trinity University TX,Southern Athletic,924
2022,regular,5,AFCA Division III Coaches Poll,7,Johns Hopkins University,Centennial,861
2022,regular,5,AFCA Division III Coaches Poll,8,Wisconsin-Lacrosse,Wisconsin,833
2022,regular,5,AFCA Division III Coaches Poll,9,Saint John's (MN),Minnesota,711
2022,regular,5,AFCA Division III Coaches Poll,10,Delaware Valley,Mid Atlantic,705
2022,regular,5,AFCA Division III Coaches Poll,11,Cortland,Empire 8,662
2022,regular,5,AFCA Division III Coaches Poll,12,Ithaca College,Liberty League,623
2022,regular,5,AFCA Division III Coaches Poll,13,Wheaton,CCIW,566
2022,regular,5,AFCA Division III Coaches Poll,14,Hardin-Simmons,American Southwest,544
2022,regular,5,AFCA Division III Coaches Poll,15,Wisconsin-Oshkosh,Wisconsin,488
2022,regular,5,AFCA Division III Coaches Poll,16,Randolph-Macon,Old Dominion,443
2022,regular,5,AFCA Division III Coaches Poll,17,Wisconsin-River Falls,Wisconsin,424
2022,regular,5,AFCA Division III Coaches Poll,18,Bethel (MN),Minnesota,405
2022,regular,5,AFCA Division III Coaches Poll,19,Carnegie Mellon,Presidents',348
2022,regular,5,AFCA Division III Coaches Poll,20,Albion,Michigan,316
2022,regular,5,AFCA Division III Coaches Poll,21,Susquehanna,Centennial,296
2022,regular,5,AFCA Division III Coaches Poll,22,Wartburg,American Rivers,232
2022,regular,5,AFCA Division III Coaches Poll,23,Depauw,North Coast,187
2022,regular,5,AFCA Division III Coaches Poll,24,Central College,American Rivers,77
2022,regular,5,AFCA Division III Coaches Poll,25,Stevenson,Mid Atlantic,57
2022,regular,5,AP Top 25,1,Georgia,SEC,1565
2022,regular,5,AP Top 25,2,Alabama,SEC,1487
2022,regular,5,AP Top 25,3,Ohio State,Big Ten,1483
2022,regular,5,AP Top 25,4,Michigan,Big Ten,1354
2022,regular,5,AP Top 25,5,Clemson,ACC,1311
2022,regular,5,AP Top 25,6,USC,Pac-12,1236
2022,regular,5,AP Top 25,7,Kentucky,SEC,1127
2022,regular,5,AP Top 25,8,Tennessee,SEC,1119
2022,regular,5,AP Top 25,9,Oklahoma State,Big 12,1081
2022,regular,5,AP Top 25,10,NC State,ACC,920
2022,regular,5,AP Top 25,11,Penn State,Big Ten,876
2022,regular,5,AP Top 25,12,Utah,Pac-12,760
2022,regular,5,AP Top 25,13,Oregon,Pac-12,727
2022,regular,5,AP Top 25,14,Ole Miss,SEC,691
2022,regular,5,AP Top 25,15,Washington,Pac-12,657
2022,regular,5,AP Top 25,16,Baylor,Big 12,550
2022,regular,5,AP Top 25,17,Texas A&M,SEC,543
2022,regular,5,AP Top 25,18,Oklahoma,Big 12,529
2022,regular,5,AP Top 25,19,BYU,FBS Independents,482
2022,regular,5,AP Top 25,20,Arkansas,SEC,457
2022,regular,5,AP Top 25,21,Minnesota,Big Ten,288
2022,regular,5,AP Top 25,22,Wake Forest,ACC,265
2022,regular,5,AP Top 25,23,Florida State,ACC,244
2022,regular,5,AP Top 25,24,Pittsburgh,ACC,209
2022,regular,5,AP Top 25,25,Kansas State,Big 12,166
2022,regular,5,Coaches Poll,1,Georgia,SEC,1563
2022,regular,5,Coaches Poll,2,Alabama,SEC,1558
2022,regular,5,Coaches Poll,3,Ohio State,Big Ten,1486
2022,regular,5,Coaches Poll,4,Michigan,Big Ten,1379
2022,regular,5,Coaches Poll,5,Clemson,ACC,1339
2022,regular,5,Coaches Poll,6,USC,Pac-12,1226
2022,regular,5,Coaches Poll,7,Oklahoma State,Big 12,1176
2022,regular,5,Coaches Poll,8,Kentucky,SEC,1136
2022,regular,5,Coaches Poll,9,Tennessee,SEC,1077
2022,regular,5,Coaches Poll,10,NC State,ACC,1015
2022,regular,5,Coaches Poll,11,Ole Miss,SEC,864
2022,regular,5,Coaches Poll,12,Penn State,Big Ten,824
2022,regular,5,Coaches Poll,13,Utah,Pac-12,822
2022,regular,5,Coaches Poll,14,Baylor,Big 12,638
2022,regular,5,Coaches Poll,15,Oregon,Pac-12,622
2022,regular,5,Coaches Poll,16,Oklahoma,Big 12,601
2022,regular,5,Coaches Poll,17,Texas A&M,SEC,574
2022,regular,5,Coaches Poll,18,Washington,Pac-12,539
2022,regular,5,Coaches Poll,19,Arkansas,SEC,509
2022,regular,5,Coaches Poll,20,BYU,FBS Independents,359
2022,regular,5,Coaches Poll,21,Wake Forest,ACC,352
2022,regular,5,Coaches Poll,22,Florida State,ACC,252
2022,regular,5,Coaches Poll,23,Minnesota,Big Ten,238
2022,regular,5,Coaches Poll,24,Pittsburgh,ACC,223
2022,regular,5,Coaches Poll,25,Syracuse,ACC,74
2022,regular,5,FCS Coaches Poll,1,North Dakota State,MVFC,694
2022,regular,5,FCS Coaches Poll,2,Montana,Big Sky,672
2022,regular,5,FCS Coaches Poll,3,South Dakota State,MVFC,646
2022,regular,5,FCS Coaches Poll,4,Montana State,Big Sky,592
2022,regular,5,FCS Coaches Poll,5,Sacramento State,Big Sky,584
2022,regular,5,FCS Coaches Poll,6,Delaware,CAA,555
2022,regular,5,FCS Coaches Poll,7,Weber State,Big Sky,498
2022,regular,5,FCS Coaches Poll,8,Jackson State,SWAC,490
2022,regular,5,FCS Coaches Poll,9,Missouri State,MVFC,432
2022,regular,5,FCS Coaches Poll,10,Chattanooga,Southern,431
2022,regular,5,FCS Coaches Poll,11,Holy Cross,Patriot,408
2022,regular,5,FCS Coaches Poll,12,Incarnate Word,Southland,375
2022,regular,5,FCS Coaches Poll,13,Mercer,Southern,339
2022,regular,5,FCS Coaches Poll,14,Stephen F. Austin,Western Athletic,244
2022,regular,5,FCS Coaches Poll,15,Villanova,CAA,221
2022,regular,5,FCS Coaches Poll,16,Austin Peay,Atlantic Sun,215
2022,regular,5,FCS Coaches Poll,17,UT Martin,OVC,213
2022,regular,5,FCS Coaches Poll,18,Eastern Washington,Big Sky,184
2022,regular,5,FCS Coaches Poll,19,Samford,Southern,181
2022,regular,5,FCS Coaches Poll,20,Fordham,Patriot,175
2022,regular,5,FCS Coaches Poll,21,William & Mary,CAA,168
2022,regular,5,FCS Coaches Poll,22,Richmond,CAA,155
2022,regular,5,FCS Coaches Poll,23,Elon,CAA,106
2022,regular,5,FCS Coaches Poll,24,SE Louisiana,Southland,78
2022,regular,5,FCS Coaches Poll,25,Rhode Island,CAA,71
2022,regular,6,AFCA Division II Coaches Poll,1,Ferris State,GLIAC,749
2022,regular,6,AFCA Division II Coaches Poll,2,Grand Valley State University,GLIAC,719
2022,regular,6,AFCA Division II Coaches Poll,3,Angelo State,Lone Star,687
2022,regular,6,AFCA Division II Coaches Poll,4,Shepherd,Pennsylvania State Athletic,655
2022,regular,6,AFCA Division II Coaches Poll,5,Ouachita Baptist,Great American,631
2022,regular,6,AFCA Division II Coaches Poll,6,Ashland,Great Midwest Athletic,591
2022,regular,6,AFCA Division II Coaches Poll,7,Pittsburg St,Mid America,570
2022,regular,6,AFCA Division II Coaches Poll,8,Indianapolis,Great Lakes,492
2022,regular,6,AFCA Division II Coaches Poll,9,Northwest Missouri St,Mid America,491
2022,regular,6,AFCA Division II Coaches Poll,10,West Florida,Gulf South,387
2022,regular,6,AFCA Division II Coaches Poll,11,Harding University,Great American,383
2022,regular,6,AFCA Division II Coaches Poll,12,Virginia Union,CIAA,354
2022,regular,6,AFCA Division II Coaches Poll,13,Delta State,Gulf South,315
2022,regular,6,AFCA Division II Coaches Poll,14,Lenoir-Rhyne,South Atlantic,283
2022,regular,6,AFCA Division II Coaches Poll,15,West Georgia,Gulf South,258
2022,regular,6,AFCA Division II Coaches Poll,16,Notre Dame College,Mountain East,255
2022,regular,6,AFCA Division II Coaches Poll,17,Sioux Falls,Northern Sun,230
2022,regular,6,AFCA Division II Coaches Poll,18,Indiana-Pennsylvania,Pennsylvania State Athletic,220
2022,regular,6,AFCA Division II Coaches Poll,19,Newberry,South Atlantic,190
2022,regular,6,AFCA Division II Coaches Poll,20,Slippery Rock,Pennsylvania State Athletic,188
2022,regular,6,AFCA Division II Coaches Poll,21,Colorado School Of Mines,Rocky Mountain,159
2022,regular,6,AFCA Division II Coaches Poll,22,Albany State GA,SIAC,158
2022,regular,6,AFCA Division II Coaches Poll,22,Texas A&M-Kingsville,Lone Star,158
2022,regular,6,AFCA Division II Coaches Poll,24,Nebraska-Kearney,Mid America,145
2022,regular,6,AFCA Division II Coaches Poll,25,Saginaw Valley State,GLIAC,132
2022,regular,6,AFCA Division III Coaches Poll,1,North Central College,CCIW,1165
2022,regular,6,AFCA Division III Coaches Poll,2,University of Mount Union,Ohio,1103
2022,regular,6,AFCA Division III Coaches Poll,3,Wisconsin-Whitewater,Wisconsin,1056
2022,regular,6,AFCA Division III Coaches Poll,4,Mary Hardin-Baylor,American Southwest,1041
2022,regular,6,AFCA Division III Coaches Poll,5,Linfield College,Northwest,955
2022,regular,6,AFCA Division III Coaches Poll,6,Trinity University TX,Southern Athletic,913
2022,regular,6,AFCA Division III Coaches Poll,7,Johns Hopkins University,Centennial,863
2022,regular,6,AFCA Division III Coaches Poll,8,Saint John's (MN),Minnesota,829
2022,regular,6,AFCA Division III Coaches Poll,9,Delaware Valley,Mid Atlantic,734
2022,regular,6,AFCA Division III Coaches Poll,10,Cortland,Empire 8,675
2022,regular,6,AFCA Division III Coaches Poll,11,Wisconsin-Lacrosse,Wisconsin,674
2022,regular,6,AFCA Division III Coaches Poll,12,Ithaca College,Liberty League,655
2022,regular,6,AFCA Division III Coaches Poll,13,Hardin-Simmons,American Southwest,619
2022,regular,6,AFCA Division III Coaches Poll,14,Wisconsin-Oshkosh,Wisconsin,562
2022,regular,6,AFCA Division III Coaches Poll,15,Bethel (MN),Minnesota,463
2022,regular,6,AFCA Division III Coaches Poll,16,Randolph-Macon,Old Dominion,446
2022,regular,6,AFCA Division III Coaches Poll,17,Wisconsin-River Falls,Wisconsin,435
2022,regular,6,AFCA Division III Coaches Poll,18,Carnegie Mellon,Presidents',337
2022,regular,6,AFCA Division III Coaches Poll,19,Albion,Michigan,324
2022,regular,6,AFCA Division III Coaches Poll,20,Wartburg,American Rivers,298
2022,regular,6,AFCA Division III Coaches Poll,21,Susquehanna,Centennial,268
2022,regular,6,AFCA Division III Coaches Poll,22,Wheaton,CCIW,227
2022,regular,6,AFCA Division III Coaches Poll,23,Depauw,North Coast,195
2022,regular,6,AFCA Division III Coaches Poll,24,Central College,American Rivers,124
2022,regular,6,AFCA Division III Coaches Poll,25,Lake Forest College,Midwest,69
2022,regular,6,AP Top 25,1,Alabama,SEC,1523
2022,regular,6,AP Top 25,2,Georgia,SEC,1521
2022,regular,6,AP Top 25,3,Ohio State,Big Ten,1488
2022,regular,6,AP Top 25,4,Michigan,Big Ten,1348
2022,regular,6,AP Top 25,5,Clemson,ACC,1345
2022,regular,6,AP Top 25,6,USC,Pac-12,1233
2022,regular,6,AP Top 25,7,Oklahoma State,Big 12,1182
2022,regular,6,AP Top 25,8,Tennessee,SEC,1129
2022,regular,6,AP Top 25,9,Ole Miss,SEC,1068
2022,regular,6,AP Top 25,10,Penn State,Big Ten,959
2022,regular,6,AP Top 25,11,Utah,Pac-12,884
2022,regular,6,AP Top 25,12,Oregon,Pac-12,872
2022,regular,6,AP Top 25,13,Kentucky,SEC,832
2022,regular,6,AP Top 25,14,NC State,ACC,691
2022,regular,6,AP Top 25,15,Wake Forest,ACC,627
2022,regular,6,AP Top 25,16,BYU,FBS Independents,604
2022,regular,6,AP Top 25,17,TCU,Big 12,514
2022,regular,6,AP Top 25,18,UCLA,Pac-12,510
2022,regular,6,AP Top 25,19,Kansas,Big 12,476
2022,regular,6,AP Top 25,20,Kansas State,Big 12,417
2022,regular,6,AP Top 25,21,Washington,Pac-12,180
2022,regular,6,AP Top 25,22,Syracuse,ACC,173
2022,regular,6,AP Top 25,23,Mississippi State,SEC,164
2022,regular,6,AP Top 25,24,Cincinnati,American Athletic,134
2022,regular,6,AP Top 25,25,LSU,SEC,108
2022,regular,6,Coaches Poll,1,Alabama,SEC,1568
2022,regular,6,Coaches Poll,2,Georgia,SEC,1545
2022,regular,6,Coaches Poll,3,Ohio State,Big Ten,1492
2022,regular,6,Coaches Poll,4,Michigan,Big Ten,1374
2022,regular,6,Coaches Poll,5,Clemson,ACC,1352
2022,regular,6,Coaches Poll,6,USC,Pac-12,1247
2022,regular,6,Coaches Poll,7,Oklahoma State,Big 12,1225
2022,regular,6,Coaches Poll,8,Tennessee,SEC,1142
2022,regular,6,Coaches Poll,9,Ole Miss,SEC,1082
2022,regular,6,Coaches Poll,10,Penn State,Big Ten,990
2022,regular,6,Coaches Poll,11,Utah,Pac-12,919
2022,regular,6,Coaches Poll,12,Oregon,Pac-12,823
2022,regular,6,Coaches Poll,13,Kentucky,SEC,811
2022,regular,6,Coaches Poll,14,NC State,ACC,732
2022,regular,6,Coaches Poll,15,Wake Forest,ACC,668
2022,regular,6,Coaches Poll,16,BYU,FBS Independents,594
2022,regular,6,Coaches Poll,17,Kansas,Big 12,433
2022,regular,6,Coaches Poll,18,TCU,Big 12,425
2022,regular,6,Coaches Poll,19,UCLA,Pac-12,421
2022,regular,6,Coaches Poll,20,Kansas State,Big 12,324
2022,regular,6,Coaches Poll,21,Syracuse,ACC,306
2022,regular,6,Coaches Poll,22,Baylor,Big 12,230
2022,regular,6,Coaches Poll,23,Mississippi State,SEC,194
2022,regular,6,Coaches Poll,24,Washington,Pac-12,161
2022,regular,6,Coaches Poll,25,Arkansas,SEC,141
2022,regular,6,FCS Coaches Poll,1,North Dakota State,MVFC,670
2022,regular,6,FCS Coaches Poll,2,Montana,Big Sky,648
2022,regular,6,FCS Coaches Poll,3,South Dakota State,MVFC,621
2022,regular,6,FCS Coaches Poll,4,Sacramento State,Big Sky,571
2022,regular,6,FCS Coaches Poll,5,Montana State,Big Sky,559
2022,regular,6,FCS Coaches Poll,6,Delaware,CAA,548
2022,regular,6,FCS Coaches Poll,7,Weber State,Big Sky,509
2022,regular,6,FCS Coaches Poll,8,Jackson State,SWAC,480
2022,regular,6,FCS Coaches Poll,9,Chattanooga,Southern,442
2022,regular,6,FCS Coaches Poll,10,Holy Cross,Patriot,431
2022,regular,6,FCS Coaches Poll,11,Incarnate Word,Southland,386
2022,regular,6,FCS Coaches Poll,12,Mercer,Southern,357
2022,regular,6,FCS Coaches Poll,13,Villanova,CAA,290
2022,regular,6,FCS Coaches Poll,14,UT Martin,OVC,286
2022,regular,6,FCS Coaches Poll,15,Samford,Southern,275
2022,regular,6,FCS Coaches Poll,16,Fordham,Patriot,216
2022,regular,6,FCS Coaches Poll,17,William & Mary,CAA,205
2022,regular,6,FCS Coaches Poll,18,Elon,CAA,196
2022,regular,6,FCS Coaches Poll,19,Missouri State,MVFC,190
2022,regular,6,FCS Coaches Poll,20,SE Louisiana,Southland,162
2022,regular,6,FCS Coaches Poll,21,Eastern Washington,Big Sky,108
2022,regular,6,FCS Coaches Poll,22,Stephen F. Austin,Western Athletic,103
2022,regular,6,FCS Coaches Poll,23,Rhode Island,CAA,89
2022,regular,6,FCS Coaches Poll,24,Southern Illinois,MVFC,83
2022,regular,6,FCS Coaches Poll,25,Southeast Missouri State,OVC,81
2022,regular,7,AP Top 25,1,Georgia,SEC,1535
2022,regular,7,AP Top 25,2,Ohio State,Big Ten,1507
2022,regular,7,AP Top 25,3,Alabama,SEC,1489
2022,regular,7,AP Top 25,4,Clemson,ACC,1348
2022,regular,7,AP Top 25,5,Michigan,Big Ten,1319
2022,regular,7,AP Top 25,6,Tennessee,SEC,1232
2022,regular,7,AP Top 25,7,USC,Pac-12,1214
2022,regular,7,AP Top 25,8,Oklahoma State,Big 12,1150
2022,regular,7,AP Top 25,9,Ole Miss,SEC,1061
2022,regular,7,AP Top 25,10,Penn State,Big Ten,974
2022,regular,7,AP Top 25,11,UCLA,Pac-12,907
2022,regular,7,AP Top 25,12,Oregon,Pac-12,893
2022,regular,7,AP Top 25,13,TCU,Big 12,819
2022,regular,7,AP Top 25,14,Wake Forest,ACC,748
2022,regular,7,AP Top 25,15,NC State,ACC,746
2022,regular,7,AP Top 25,16,Mississippi State,SEC,589
2022,regular,7,AP Top 25,17,Kansas State,Big 12,559
2022,regular,7,AP Top 25,18,Syracuse,ACC,393
2022,regular,7,AP Top 25,19,Kansas,Big 12,330
2022,regular,7,AP Top 25,20,Utah,Pac-12,328
2022,regular,7,AP Top 25,21,Cincinnati,American Athletic,257
2022,regular,7,AP Top 25,22,Kentucky,SEC,150
2022,regular,7,AP Top 25,22,Texas,Big 12,150
2022,regular,7,AP Top 25,24,Illinois,Big Ten,117
2022,regular,7,AP Top 25,25,James Madison,Sun Belt,105
2022,regular,7,Coaches Poll,1,Alabama,SEC,1540
2022,regular,7,Coaches Poll,2,Georgia,SEC,1516
2022,regular,7,Coaches Poll,3,Ohio State,Big Ten,1477
2022,regular,7,Coaches Poll,4,Michigan,Big Ten,1354
2022,regular,7,Coaches Poll,5,Clemson,ACC,1328
2022,regular,7,Coaches Poll,6,USC,Pac-12,1219
2022,regular,7,Coaches Poll,7,Oklahoma State,Big 12,1197
2022,regular,7,Coaches Poll,8,Tennessee,SEC,1168
2022,regular,7,Coaches Poll,9,Ole Miss,SEC,1075
2022,regular,7,Coaches Poll,10,Penn State,Big Ten,992
2022,regular,7,Coaches Poll,11,Oregon,Pac-12,885
2022,regular,7,Coaches Poll,12,UCLA,Pac-12,815
2022,regular,7,Coaches Poll,13,NC State,ACC,808
2022,regular,7,Coaches Poll,14,Wake Forest,ACC,776
2022,regular,7,Coaches Poll,15,TCU,Big 12,765
2022,regular,7,Coaches Poll,16,Kansas State,Big 12,539
2022,regular,7,Coaches Poll,17,Mississippi State,SEC,533
2022,regular,7,Coaches Poll,18,Syracuse,ACC,424
2022,regular,7,Coaches Poll,19,Utah,Pac-12,364
2022,regular,7,Coaches Poll,20,Kansas,Big 12,290
2022,regular,7,Coaches Poll,21,Cincinnati,American Athletic,248
2022,regular,7,Coaches Poll,22,Kentucky,SEC,219
2022,regular,7,Coaches Poll,23,Baylor,Big 12,210
2022,regular,7,Coaches Poll,24,Texas,Big 12,155
2022,regular,7,Coaches Poll,25,North Carolina,ACC,99
2022,regular,7,FCS Coaches Poll,1,North Dakota State,MVFC,645
2022,regular,7,FCS Coaches Poll,2,Montana,Big Sky,623
2022,regular,7,FCS Coaches Poll,3,South Dakota State,MVFC,598
2022,regular,7,FCS Coaches Poll,4,Montana State,Big Sky,552
2022,regular,7,FCS Coaches Poll,5,Sacramento State,Big Sky,546
2022,regular,7,FCS Coaches Poll,6,Weber State,Big Sky,512
2022,regular,7,FCS Coaches Poll,7,Jackson State,SWAC,470
2022,regular,7,FCS Coaches Poll,8,Holy Cross,Patriot,440
2022,regular,7,FCS Coaches Poll,9,Chattanooga,Southern,412
2022,regular,7,FCS Coaches Poll,10,Incarnate Word,Southland,406
2022,regular,7,FCS Coaches Poll,11,Mercer,Southern,382
2022,regular,7,FCS Coaches Poll,12,Delaware,CAA,352
2022,regular,7,FCS Coaches Poll,13,William & Mary,CAA,322
2022,regular,7,FCS Coaches Poll,14,UT Martin,OVC,302
2022,regular,7,FCS Coaches Poll,15,Samford,Southern,285
2022,regular,7,FCS Coaches Poll,16,Villanova,CAA,268
2022,regular,7,FCS Coaches Poll,17,Fordham,Patriot,240
2022,regular,7,FCS Coaches Poll,18,Elon,CAA,233
2022,regular,7,FCS Coaches Poll,19,Southern Illinois,MVFC,177
2022,regular,7,FCS Coaches Poll,20,Stephen F. Austin,Western Athletic,143
2022,regular,7,FCS Coaches Poll,21,Southeast Missouri State,OVC,133
2022,regular,7,FCS Coaches Poll,22,Rhode Island,CAA,131
2022,regular,7,FCS Coaches Poll,23,Princeton,Ivy,57
2022,regular,7,FCS Coaches Poll,24,Austin Peay,Atlantic Sun,34
2022,regular,7,FCS Coaches Poll,25,Richmond,CAA,24
2022,regular,8,AFCA Division II Coaches Poll,1,Grand Valley State University,GLIAC,749
2022,regular,8,AFCA Division II Coaches Poll,2,Angelo State,Lone Star,713
2022,regular,8,AFCA Division II Coaches Poll,3,Shepherd,Pennsylvania State Athletic,672
2022,regular,8,AFCA Division II Coaches Poll,4,Ouachita Baptist,Great American,650
2022,regular,8,AFCA Division II Coaches Poll,5,Pittsburg St,Mid America,598
2022,regular,8,AFCA Division II Coaches Poll,6,Ashland,Great Midwest Athletic,596
2022,regular,8,AFCA Division II Coaches Poll,7,Ferris State,GLIAC,583
2022,regular,8,AFCA Division II Coaches Poll,8,Delta State,Gulf South,534
2022,regular,8,AFCA Division II Coaches Poll,9,West Florida,Gulf South,511
2022,regular,8,AFCA Division II Coaches Poll,10,Virginia Union,CIAA,486
2022,regular,8,AFCA Division II Coaches Poll,11,Sioux Falls,Northern Sun,427
2022,regular,8,AFCA Division II Coaches Poll,12,Lenoir-Rhyne,South Atlantic,413
2022,regular,8,AFCA Division II Coaches Poll,13,Indiana-Pennsylvania,Pennsylvania State Athletic,393
2022,regular,8,AFCA Division II Coaches Poll,14,Northwest Missouri St,Mid America,298
2022,regular,8,AFCA Division II Coaches Poll,15,Texas A&M-Kingsville,Lone Star,288
2022,regular,8,AFCA Division II Coaches Poll,16,Newberry,South Atlantic,281
2022,regular,8,AFCA Division II Coaches Poll,17,Slippery Rock,Pennsylvania State Athletic,277
2022,regular,8,AFCA Division II Coaches Poll,18,Benedict College,SIAC,229
2022,regular,8,AFCA Division II Coaches Poll,18,Colorado School Of Mines,Rocky Mountain,229
2022,regular,8,AFCA Division II Coaches Poll,20,Indianapolis,Great Lakes,208
2022,regular,8,AFCA Division II Coaches Poll,21,Augustana University (SD),Northern Sun,143
2022,regular,8,AFCA Division II Coaches Poll,22,Davenport,GLIAC,95
2022,regular,8,AFCA Division II Coaches Poll,23,Harding University,Great American,79
2022,regular,8,AFCA Division II Coaches Poll,24,Saginaw Valley State,GLIAC,76
2022,regular,8,AFCA Division II Coaches Poll,25,West Georgia,Gulf South,65
2022,regular,8,AFCA Division III Coaches Poll,1,North Central College,CCIW,1165
2022,regular,8,AFCA Division III Coaches Poll,2,University of Mount Union,Ohio,1126
2022,regular,8,AFCA Division III Coaches Poll,3,Wisconsin-Whitewater,Wisconsin,1075
2022,regular,8,AFCA Division III Coaches Poll,4,Mary Hardin-Baylor,American Southwest,1027
2022,regular,8,AFCA Division III Coaches Poll,5,Linfield College,Northwest,965
2022,regular,8,AFCA Division III Coaches Poll,6,Trinity University TX,Southern Athletic,915
2022,regular,8,AFCA Division III Coaches Poll,7,Johns Hopkins University,Centennial,880
2022,regular,8,AFCA Division III Coaches Poll,8,Saint John's (MN),Minnesota,845
2022,regular,8,AFCA Division III Coaches Poll,9,Wisconsin-Lacrosse,Wisconsin,751
2022,regular,8,AFCA Division III Coaches Poll,10,Delaware Valley,Mid Atlantic,707
2022,regular,8,AFCA Division III Coaches Poll,11,Cortland,Empire 8,672
2022,regular,8,AFCA Division III Coaches Poll,12,Hardin-Simmons,American Southwest,671
2022,regular,8,AFCA Division III Coaches Poll,13,Ithaca College,Liberty League,642
2022,regular,8,AFCA Division III Coaches Poll,14,Bethel (MN),Minnesota,557
2022,regular,8,AFCA Division III Coaches Poll,15,Wartburg,American Rivers,499
2022,regular,8,AFCA Division III Coaches Poll,16,Randolph-Macon,Old Dominion,476
2022,regular,8,AFCA Division III Coaches Poll,17,Carnegie Mellon,Presidents',396
2022,regular,8,AFCA Division III Coaches Poll,18,Albion,Michigan,379
2022,regular,8,AFCA Division III Coaches Poll,19,Susquehanna,Centennial,366
2022,regular,8,AFCA Division III Coaches Poll,20,Wheaton,CCIW,258
2022,regular,8,AFCA Division III Coaches Poll,21,Washington University (St. Louis),CCIW,231
